-31.06745, -22.13376
-35.79766, -23.24093
-33.33540, -23.39194
-35.71219, -23.08805
-33.90252, -24.08426
-31.79775, -22.55547
-32.20252, -23.21112
-31.24401, -22.89551
-34.23598, -22.99613
-32.37271, -23.26340
-32.05400, -23.05057
-29.59723, -22.45977
-31.56279, -23.39401
-30.66381, -23.21454
-34.54187, -23.13784
-36.89825, -22.69462
-33.05875, -23.33289
-34.06463, -23.04426
-31.03790, -22.88826
-39.26544, -23.18815
-33.09210, -23.27969
-34.42350, -23.62343
-34.98113, -22.81742
-31.78963, -23.04277
-31.04179, -23.43577
-31.55422, -23.30932
-30.81206, -24.02746
-33.09389, -23.25492
-30.77585, -23.62318
-33.05037, -23.36894
-34.89948, -23.78572
-31.89498, -23.57683
-32.59216, -23.16955
-32.69563, -23.10153
-33.32630, -22.97039
-31.86609, -23.66214
-32.73021, -23.68482
-31.25743, -23.06686
-32.77511, -22.81613
-34.19511, -23.18377
-34.25856, -21.92596
-32.95077, -22.24433
-33.43826, -23.42776
-32.97006, -22.01278
-34.95442, -23.18019
-31.35159, -23.03066
-35.83538, -23.81238
-33.57450, -23.84830
-31.84414, -23.15228
-33.80800, -23.24598
-35.45501, -23.13076
-33.08524, -23.37978
-32.85036, -23.29906
-37.39079, -22.91922
-34.37055, -23.61031
-31.93514, -22.61798
-32.55670, -24.52617
-35.92117, -23.01484
-35.90671, -22.98478
-30.92466, -23.68720
-31.48069, -23.47022
-34.00585, -22.83018
-34.35577, -22.29452
-31.76224, -23.18293
-35.02424, -23.73070
-32.31677, -22.89042
-32.96159, -23.04632
-34.00803, -22.75067
-33.34452, -22.82623
-32.85593, -22.82869
-34.43516, -22.87975
-33.90001, -23.83833
-40.37739, -23.10096
-32.63288, -22.73141
-35.71926, -23.00154
-32.20485, -23.33737
-35.20753, -23.32146
-32.96494, -23.43395
-36.11461, -23.57630
-31.99735, -24.08311
-33.59425, -23.26398
-35.26662, -23.40638
-34.14878, -22.98923
-31.30390, -22.23016
-30.89182, -23.15601
-34.37363, -24.07434
-33.48197, -23.35961
-33.53457, -23.03396
-35.03238, -23.18450
-32.05115, -23.51605
-33.40731, -22.97589
-33.40155, -23.04231
-33.49562, -23.38886
-38.88268, -22.42721
-31.17977, -23.21444
-34.49463, -22.89392
-31.48648, -22.71721
-34.45418, -23.08232
-33.84644, -23.57264
-33.64869, -23.91217
-30.98135, -23.02914
-30.09741, -22.63695
-31.81306, -23.13187
-33.38141, -23.09115
-33.93464, -22.58866
-30.72812, -21.96023
-32.63742, -23.35102
-30.80371, -22.99842
-30.05671, -23.12674
-40.81076, -22.80871
-34.83919, -22.71149
-36.39056, -23.39749
-30.26129, -22.61455
-31.72396, -22.33678
-32.75077, -22.22816
-32.45806, -22.95334
-33.09882, -23.11656
-35.73114, -23.74696
-35.27903, -23.10163
-35.61962, -22.57614
-31.12698, -22.63477
-35.64468, -23.39176
-32.87644, -23.17238
-32.12171, -23.53614
-32.45524, -22.96795
-35.23940, -22.81161
-34.12678, -24.37504
-33.61803, -22.23199
-32.75756, -23.18860
-33.21349, -23.08551
-33.86375, -22.60963
-36.72732, -23.72250
-33.09176, -24.17732
-30.79623, -22.94035
-33.71507, -23.61848
-32.61898, -23.09726
-32.34937, -23.12059
-33.26143, -23.09832
-31.68255, -23.38046
-33.65694, -23.00824
-31.90358, -23.96426
-32.58882, -22.84898
-31.65571, -23.32427
-33.08156, -23.30561
-35.83724, -23.11882
-32.64210, -23.60375
-33.42948, -24.05353
-38.55861, -23.06400
-34.49632, -23.59328
-31.38219, -22.19122
-34.74750, -24.02605
-33.09710, -22.89295
-32.18383, -23.46471
-31.53111, -21.90445
-34.63468, -23.38584
-32.17893, -22.69783
-32.26264, -23.10267
-35.00782, -23.48136
-34.51424, -22.95542
-34.21225, -22.92428
-32.97447, -22.19587
-32.34212, -23.20741
-33.78142, -23.32443
-34.38343, -23.49616
-34.53872, -22.24444
-34.47486, -22.95946
-30.66440, -23.66104
-34.51911, -22.40161
-32.35289, -23.37340
-34.03756, -23.03400
-34.05670, -23.83956
-33.30399, -23.24577
-32.53694, -23.60138
-32.76293, -22.27478
-31.17447, -23.43877
-36.71498, -22.86616
-32.76809, -23.00362
-33.38271, -22.73201
-34.97797, -23.11962
-30.61168, -23.19837
-32.57049, -22.79792
-38.33044, -22.60042
-31.87826, -23.60704
-33.70239, -22.90727
-35.21298, -23.87778
-32.93581, -22.81910
-34.17147, -22.32082
-32.17478, -23.26067
-34.62362, -24.16593
-33.45864, -23.38761
-33.04736, -23.30406
-33.68764, -22.81708
-30.91785, -22.69437
-33.97228, -23.22173
-32.74653, -23.14511
-31.22061, -22.52380
-33.50281, -22.72844
-35.30952, -22.99619
-34.74198, -23.79541
-33.70829, -23.55370
-31.87317, -23.50055
-32.86590, -23.40600
-33.81170, -23.30549
-32.00532, -22.93207
-32.97370, -23.47394
-34.71981, -23.10174
-31.64437, -23.39433
-35.03546, -23.82108
-31.97745, -23.05804
-33.07505, -23.01350
-33.49234, -22.66325
-34.61861, -24.00903
-30.29904, -22.11757
-32.73509, -22.96122
-33.04285, -23.01316
-33.79361, -22.85743
-33.58055, -22.65293
-34.80124, -22.54424
-31.86369, -23.11952
-36.06655, -23.09361
-33.24843, -23.73933
-33.73081, -23.80702
-34.28926, -23.75486
-32.38867, -23.08643
-30.58209, -23.23863
-33.28009, -23.68216
-33.66095, -23.60781
-32.13316, -22.55768
-32.18354, -22.67189
-32.80663, -23.24078
-31.35324, -21.97801
-34.11646, -23.27471
-34.06385, -23.81669
-33.08474, -23.27386
-35.65141, -23.86922
-32.85468, -23.45780
-32.97926, -22.13086
-32.66355, -23.14589
-31.67906, -22.43005
-34.20788, -22.97835
-33.32953, -23.44515
-30.96206, -22.56184
-32.74100, -23.74817
-31.48981, -22.62768
-32.65978, -22.89662
-33.75910, -23.41797
-37.80484, -23.88410
-33.47833, -23.38676
-33.96466, -23.44297
-36.21274, -23.33907
-33.44285, -23.51565
-32.99361, -22.10951
-31.46579, -23.14922
-32.28373, -23.14834
-35.18863, -23.28215
-34.78068, -23.44067
-33.40535, -22.71643
-32.10132, -22.83574
-33.72424, -22.84950
-33.81270, -23.38398
-34.14058, -22.82366
-36.92034, -23.42792
-34.64234, -22.57929
-32.73162, -22.80938
-32.20327, -22.83038
-33.59637, -23.82905
-33.60746, -23.98872
-32.59056, -22.85348
-32.28705, -23.22238
-32.53218, -23.39900
-35.04063, -22.72545
-34.36173, -22.99454
-33.15821, -23.13535
-34.15560, -22.71511
-33.89995, -22.89773
-34.10188, -23.64192
-31.59819, -22.82850
-32.94790, -22.98942
-32.17091, -23.81273
-29.82652, -22.87059
-32.97176, -22.64503
-31.69578, -22.54396
-33.96147, -22.93051
-33.84956, -23.45289
-34.93832, -23.19070
-32.95853, -23.44720
-35.52451, -23.45940
-33.87169, -23.36315
-32.99174, -22.84654
-33.40591, -23.55316
-29.95958, -23.24729
-31.04670, -23.22973
-33.47682, -23.24708
-30.63386, -23.83122
-33.38762, -23.10570
-36.11557, -23.76017
-32.97422, -23.10884
-32.09462, -23.44348
-31.98871, -23.33242
-32.93600, -22.68240
-33.02343, -23.42597
-35.13108, -22.47392
-30.96868, -22.60490
-34.28373, -22.80822
-35.50337, -23.72705
-31.36176, -23.15340
-33.90482, -23.49560
-30.10914, -23.07248
-35.01144, -23.60359
-37.01699, -22.85574
-35.34144, -23.08530
-34.56319, -23.72311
-35.37420, -23.10993
-34.25663, -22.08414
-34.16433, -23.62190
-31.81173, -23.27052
-31.39914, -22.32960
-35.07424, -24.08132
-33.31891, -22.38337
-39.77282, -22.81330
-34.07260, -22.85183
-34.06209, -23.37069
-34.86609, -23.45788
-31.06223, -23.39800
-34.70456, -23.08909
-34.14688, -23.85651
-33.22657, -23.70645
-30.25084, -22.47800
-32.94704, -23.86353
-33.92165, -23.44589
-33.63374, -23.11866
-35.63619, -22.70985
-34.54891, -23.12211
-31.15235, -23.11423
-34.75799, -23.68451
-33.46863, -23.74593
-33.88173, -24.21612
-32.64865, -22.61887
-33.34487, -23.19133
-30.40983, -22.75131
-36.81590, -23.14841
-31.98126, -23.23009
-30.95867, -22.51629
-32.05678, -23.68663
-32.95003, -23.52312
-31.81276, -23.52174
-35.51991, -22.77033
-32.63084, -23.16206
-34.11708, -22.91583
-32.83994, -23.11312
-32.09356, -23.43882
-32.19972, -23.10792
-34.44036, -24.29662
-34.72815, -22.74593
-37.95056, -23.65930
-32.93285, -22.84861
-34.77036, -22.68467
-32.63871, -22.84182
-30.04539, -22.34876
-30.31448, -22.70635
-33.18841, -23.02794
-33.80897, -23.30504
-32.59710, -23.18741
-33.31735, -23.95312
-33.98219, -23.45872
-35.71171, -23.40359
-31.74596, -23.71877
-33.99861, -23.02366
-33.86351, -22.83211
-34.21309, -22.90167
-35.35414, -22.32231
-31.06405, -23.14862
-34.41132, -23.09887
-36.73244, -22.88689
-29.63085, -23.52812
-32.83629, -23.05439
-32.45137, -23.06916
-33.90592, -23.16108
