0.389559,0.720581,0.043143,0.305184,0.239904,0.226010,0.400249,0.474193
0.526912,0.229694,0.168475,0.673474,0.334092,0.387352,0.434384,0.191693
0.440445,0.582607,0.272835,0.251515,0.704309,0.838903,0.334736,0.829645
0.382036,0.367186,0.178662,0.551172,0.264852,0.269446,0.505592,0.225833
0.605710,0.203043,0.545787,0.667655,0.142427,0.309660,0.740882,0.391163
0.832278,0.643546,0.268465,0.815454,0.254016,0.431243,0.843675,0.431436
0.290728,0.108122,0.190603,0.569837,0.415471,0.322701,0.486814,0.200870
0.448221,0.659824,0.254225,0.395686,0.231388,0.223023,0.432871,0.316757
0.849930,0.674520,0.249975,0.683398,0.235351,0.520056,0.676395,0.324180
0.821541,0.702943,0.286612,0.738368,0.184881,0.464294,0.855322,0.376387
0.961506,0.700880,0.449929,0.719761,0.189983,0.460350,0.895522,0.376599
0.340157,0.498008,0.484041,0.637260,0.360608,0.724478,0.303369,0.619347
0.471485,0.136388,0.214092,0.643939,0.199669,0.297683,0.551003,0.181031
0.573137,0.419017,0.557873,0.675675,0.211603,0.327068,0.541549,0.398970
0.500596,0.516244,0.444967,0.726133,0.219393,0.719062,0.183526,0.689802
0.527729,0.719205,0.263930,0.340490,0.318819,0.334560,0.413841,0.356382
0.922960,0.563733,0.644881,0.400479,0.766552,0.769791,0.197763,0.628648
0.662924,0.128421,0.654746,0.698445,0.154814,0.541647,0.606709,0.506567
0.579170,0.276680,0.575069,0.673378,0.252264,0.415975,0.625992,0.353658
0.499506,0.521594,0.318224,0.303976,0.597762,0.880062,0.246641,0.812517
0.751036,0.693083,0.237720,0.172357,0.324120,0.824683,0.248845,0.356255
0.585048,0.644656,0.313728,0.418375,0.759275,0.872850,0.458729,0.660976
0.382800,0.614763,0.264531,0.380882,0.295013,0.311527,0.254109,0.372079
0.720537,0.726509,0.321049,0.664574,0.339823,0.540816,0.793505,0.295891
0.810981,0.750841,0.215557,0.202241,0.188094,0.746576,0.246727,0.453398
0.374055,0.179911,0.432493,0.637748,0.197706,0.429915,0.592008,0.163202
0.324837,0.607811,0.437441,0.698566,0.266310,0.660865,0.274102,0.748794
0.530006,0.370913,0.515219,0.732841,0.195131,0.506659,0.638653,0.470883
0.592650,0.543764,0.310835,0.183732,0.642936,0.868621,0.423129,0.545132
0.838269,0.692845,0.395974,0.700252,0.329661,0.438736,0.720145,0.412837
0.401115,0.601694,0.510871,0.573528,0.386922,0.874696,0.219342,0.677771
0.889373,0.609034,0.708345,0.240904,0.693932,0.859759,0.076867,0.784171
0.415437,0.625532,0.572602,0.622137,0.296516,0.726384,0.087365,0.661418
0.596045,0.218529,0.493114,0.599323,0.273809,0.412359,0.783693,0.521991
0.912294,0.620780,0.412129,0.697837,0.141238,0.525924,0.661370,0.344379
0.913207,0.658735,0.392276,0.704126,0.160617,0.427025,0.852410,0.403177
0.896692,0.683637,0.431089,0.589744,0.231587,0.441650,0.916759,0.363969
0.442807,0.672331,0.079357,0.403850,0.333256,0.178269,0.326328,0.321518
0.552482,0.176319,0.446288,0.688445,0.340966,0.431150,0.501545,0.385236
0.365849,0.719507,0.087995,0.482872,0.310550,0.219748,0.312470,0.452017
0.372725,0.143830,0.100977,0.596987,0.257179,0.411354,0.423128,0.228027
0.515554,0.348076,0.673071,0.662875,0.202488,0.500168,0.726159,0.495650
0.434657,0.225934,0.210186,0.633137,0.242441,0.328625,0.602498,0.215435
0.634484,0.327221,0.602615,0.588589,0.284298,0.498925,0.635022,0.520902
0.516606,0.286555,0.656307,0.675363,0.254997,0.355314,0.563711,0.504065
0.626775,0.238533,0.509024,0.728095,0.038150,0.499554,0.763355,0.349003
0.499027,0.275097,0.195993,0.605130,0.258894,0.360858,0.403681,0.188078
0.510252,0.258730,0.240345,0.577376,0.400822,0.326448,0.388134,0.197586
0.430374,0.684164,0.216123,0.433453,0.272467,0.180137,0.434707,0.370174
0.376822,0.398508,0.064461,0.670225,0.313943,0.361730,0.416886,0.154177
0.351471,0.602520,0.431689,0.720662,0.258903,0.821127,0.289689,0.629814
0.345524,0.151932,0.000923,0.608910,0.249201,0.387781,0.500967,0.149644
0.800422,0.579915,0.798043,0.286512,0.696968,0.757077,0.241087,0.605066
0.775077,0.728016,0.108717,0.292516,0.317410,0.741838,0.290630,0.394442
0.485470,0.571465,0.274119,0.339718,0.645609,0.849855,0.419125,0.705542
0.468584,0.543456,0.247165,0.331669,0.569432,0.857069,0.321085,0.687336
0.426586,0.564715,0.607910,0.757056,0.227680,0.687560,0.197194,0.674110
0.456530,0.578718,0.312914,0.132131,0.769604,0.697824,0.411861,0.688128
0.519266,0.589739,0.225124,0.219135,0.750549,0.812013,0.457590,0.724201
0.400512,0.668776,0.158327,0.274364,0.339118,0.302910,0.365936,0.380437
0.412858,0.524055,0.451449,0.612390,0.320793,0.744920,0.161397,0.772588
0.758769,0.673975,0.251184,0.152977,0.287022,0.937580,0.167172,0.457980
0.722168,0.854253,0.338753,0.295961,0.279380,0.664546,0.203430,0.498865
0.585392,0.638911,0.253946,0.455847,0.202942,0.261954,0.354217,0.460207
0.943116,0.781712,0.257504,0.181308,0.350544,0.710598,0.248796,0.482114
0.369133,0.710450,0.115974,0.164912,0.319409,0.325803,0.442627,0.384619
0.492267,0.326559,0.662737,0.427841,0.296151,0.321468,0.638969,0.415923
0.658444,0.300496,0.644535,0.615816,0.235898,0.430456,0.733972,0.576247
0.474211,0.623687,0.354928,0.319777,0.802449,0.826342,0.405229,0.546169
0.841279,0.715740,0.363882,0.681348,0.256415,0.574132,0.833680,0.344097
0.502271,0.109905,0.184495,0.538876,0.332088,0.387641,0.458962,0.240428
0.379509,0.186079,0.238471,0.576807,0.295264,0.386933,0.536421,0.179994
0.722871,0.797811,0.212847,0.120126,0.368313,0.914775,0.295599,0.447205
0.865745,0.621938,0.261217,0.860990,0.240695,0.591330,0.788504,0.320151
0.348346,0.942784,0.218632,0.389534,0.178605,0.243112,0.270495,0.456306
0.590418,0.327671,0.569186,0.666819,0.233502,0.461194,0.555016,0.534683
0.539870,0.260979,0.560506,0.599068,0.236941,0.458767,0.662622,0.567472
0.598532,0.648267,0.229792,0.313758,0.896189,0.718353,0.417043,0.788796
0.864101,0.513642,0.811397,0.264565,0.587942,0.760547,0.136642,0.660550
0.512456,0.125115,0.155794,0.515042,0.379072,0.315087,0.458360,0.316961
0.441310,0.535318,0.173984,0.332821,0.739497,0.908840,0.400725,0.667844
0.874685,0.790177,0.239890,0.149910,0.375750,0.629058,0.102396,0.419103
0.843287,0.752597,0.170967,0.243653,0.240786,0.834293,0.306427,0.447686
