0.370654,0.817290,0.503284,0.329976,0.643637,0.537099,0.283661,0.485693,0.629954,0.758160,0.175165,0.824410,0.507569,0.806933,0.455755,0.756171
0.624079,0.294318,0.235792,0.398097,0.585636,0.361291,0.630064,0.233897,0.325078,0.648050,0.254982,0.437335,0.530816,0.788125,0.392841,0.164851
0.257288,0.554921,0.544375,0.541865,0.810706,0.595197,0.688082,0.296084,0.349524,0.753903,0.520289,0.403393,0.689526,0.535752,0.600798,0.608627
0.467324,0.741185,0.479571,0.786276,0.712530,0.719339,0.672558,0.492616,0.626165,0.449710,0.599272,0.586182,0.149273,0.558805,0.524819,0.616763
0.258257,0.277550,0.326863,0.624045,0.497373,0.284828,0.206048,0.793102,0.587063,0.379596,0.336322,0.754700,0.306239,0.548654,0.912865,0.748978
0.442860,0.566969,0.368681,0.332810,0.694546,0.726129,0.312674,0.743559,0.725920,0.832109,0.259678,0.195174,0.375414,0.721768,0.282283,0.466977
0.859240,0.515371,0.600946,0.463299,0.632161,0.681484,0.289230,0.675667,0.741139,0.774256,0.284750,0.647088,0.333996,0.467592,0.772094,0.437893
0.355166,0.459911,0.484908,0.753755,0.580875,0.203124,0.627498,0.411765,0.612906,0.396040,0.615863,0.773170,0.559554,0.214160,0.260867,0.249289
0.630455,0.648333,0.766174,0.718483,0.221769,0.345845,0.387398,0.781500,0.793329,0.579533,0.803410,0.585163,0.520333,0.493284,0.584054,0.584508
0.214899,0.534747,0.548696,0.518873,0.806564,0.611711,0.759312,0.262879,0.411334,0.744094,0.555738,0.334409,0.778693,0.517308,0.621873,0.684733
0.783184,0.751173,0.394894,0.686742,0.300008,0.271968,0.331563,0.458144,0.272435,0.738453,0.599571,0.149453,0.363313,0.354596,0.404271,0.708067
0.764474,0.558135,0.277063,0.611885,0.384428,0.462792,0.755493,0.431305,0.795392,0.571808,0.147272,0.779356,0.706620,0.871504,0.358568,0.301991
0.611083,0.642761,0.700568,0.832816,0.217614,0.351184,0.660385,0.731095,0.801140,0.588183,0.736771,0.571539,0.477163,0.442304,0.641589,0.562171
0.336722,0.304481,0.228658,0.705443,0.332115,0.402238,0.407349,0.271557,0.557743,0.317057,0.510331,0.636974,0.262490,0.528377,0.559566,0.394487
0.398941,0.748643,0.678676,0.351793,0.628185,0.584921,0.199316,0.526546,0.681352,0.773409,0.219568,0.825076,0.463891,0.822261,0.565388,0.602411
0.353065,0.402560,0.648537,0.734770,0.577291,0.225870,0.653347,0.358983,0.698038,0.362642,0.602432,0.718903,0.497777,0.276234,0.207590,0.363207
0.748898,0.605110,0.256198,0.642147,0.685158,0.780773,0.541353,0.323235,0.228017,0.289438,0.203671,0.391079,0.686010,0.586408,0.626089,0.817824
0.654964,0.684855,0.187431,0.647207,0.685827,0.685399,0.659875,0.355171,0.107694,0.178366,0.218166,0.433015,0.635253,0.588648,0.500736,0.716926
0.886490,0.583940,0.613076,0.512664,0.477478,0.734946,0.249937,0.662851,0.836982,0.673024,0.329851,0.724472,0.273824,0.519068,0.770937,0.341595
0.591175,0.331513,0.331890,0.466468,0.768268,0.294470,0.606516,0.240823,0.398964,0.650974,0.401899,0.618227,0.429972,0.732640,0.416600,0.287342
0.442780,0.580845,0.282885,0.378536,0.629258,0.813598,0.429337,0.567963,0.770384,0.699950,0.238362,0.223272,0.329224,0.712770,0.235500,0.469709
