,Losses,Training Accuracy,Validation Accuracy
0,4.206269665352157,19.25,19.0
1,3.5864226847961382,24.325,25.0
2,3.107147552459215,30.55,29.25
3,2.8037316896855526,34.55,32.125
4,2.6106311423245208,37.05,34.875
5,2.4726283294561773,39.175,37.625
6,2.3660700262981953,41.375,39.625
7,2.281797894130812,42.85,40.875
8,2.2166862695250065,44.65,41.75
9,2.1649654709420583,46.125,42.5
10,2.118041626413578,46.800000000000004,43.25
11,2.0763220282678025,47.5,44.375
12,2.038002844773448,48.375,44.75
13,2.0010856569959317,49.25,45.625
14,1.9644583937401399,50.125,47.125
15,1.9308520065986223,51.05,47.75
16,1.8990186829431586,52.05,48.375
17,1.8695111413168548,52.37500000000001,49.625
18,1.8390880515756007,53.025,50.5
19,1.8120018555719757,53.325,51.625
20,1.7863940892354961,53.925,51.87500000000001
21,1.7617571127278178,54.400000000000006,52.87500000000001
22,1.7411426783174015,55.00000000000001,53.75
23,1.7225253365971542,55.2,53.87499999999999
24,1.7023905546442726,55.65,54.625
25,1.6884440029353764,56.15,54.75
26,1.6702628074440729,56.35,54.75
27,1.6523365384107873,56.699999999999996,54.87499999999999
28,1.63545056157708,56.8,55.00000000000001
29,1.6228366968060706,56.99999999999999,55.75
30,1.6073801050134549,57.3,55.25
31,1.5973257015776452,57.49999999999999,56.25
32,1.5877316237786092,57.8,56.49999999999999
33,1.5792245416635429,58.12500000000001,56.625
34,1.5711052892701736,58.3,57.62500000000001
35,1.5642673356164687,58.4,57.25
36,1.5560078762175198,58.199999999999996,57.49999999999999
37,1.550554513862235,58.12500000000001,57.62500000000001
38,1.5428909420688335,58.5,57.75
39,1.536710483989537,58.4,58.25
40,1.5326085319012515,58.425000000000004,58.375
41,1.5247105179100162,58.45,58.5
42,1.520247774901641,58.599999999999994,58.375
43,1.513565282277815,58.5,58.25
44,1.5087628863997165,58.550000000000004,58.375
45,1.5025079428267913,58.8,58.12500000000001
46,1.497654321376021,58.825,57.99999999999999
47,1.4923080473332548,58.875,58.12500000000001
48,1.4872805629587709,59.025000000000006,58.75
49,1.4826037133136214,59.050000000000004,58.62500000000001
50,1.477661212975108,59.3,57.99999999999999
51,1.473583515868618,59.475,58.875
52,1.4683270570589864,59.3,58.25
53,1.4653166060799727,59.52499999999999,58.5
54,1.4606590655696563,59.8,58.12500000000001
55,1.455427656207375,59.8,58.375
56,1.4519148905592092,59.675,58.75
57,1.4475757154938393,60.050000000000004,58.75
58,1.4445799894890317,60.099999999999994,58.875
59,1.4415633174562739,60.3,58.875
60,1.437373374179724,60.3,59.25
61,1.4342996779565573,60.199999999999996,58.75
62,1.4307772550191524,60.224999999999994,60.25
63,1.427421797945722,60.35,59.375
64,1.4236451429361265,60.4,59.25
65,1.421728120521595,60.3,60.12499999999999
66,1.4194755576288123,60.550000000000004,59.62499999999999
67,1.4155311845821326,60.25,60.0
68,1.4114167472737669,60.62499999999999,60.25
69,1.4092323392590966,60.62499999999999,59.875
70,1.405639622123659,60.575,59.875
71,1.4046476054556591,60.775,60.375
72,1.401564207727796,60.6,60.0
73,1.3994326872406724,60.675000000000004,60.0
74,1.3959188391835988,60.699999999999996,60.75000000000001
75,1.3932676300461888,61.0,60.375
76,1.3931828384739124,60.650000000000006,60.375
77,1.3877395843679419,60.85,60.75000000000001
78,1.3865604619471275,61.1,60.62499999999999
79,1.3837262114021684,60.75000000000001,60.62499999999999
80,1.3807973631536632,60.85,61.0
81,1.3787185726201772,60.85,60.62499999999999
82,1.376766050751253,60.875,61.0
83,1.375046437005215,61.199999999999996,60.62499999999999
84,1.373220240110662,61.175000000000004,61.12499999999999
85,1.3709095640417914,61.25000000000001,61.25000000000001
86,1.3689207385865971,61.224999999999994,61.12499999999999
87,1.3660409053975027,61.150000000000006,60.62499999999999
88,1.3643506929463953,61.35,61.12499999999999
89,1.363344139812173,61.6,61.25000000000001
