0.575047,0.735137,0.404107,0.377441,0.410462,0.858181
0.698804,0.788561,0.476316,0.343701,0.394853,0.815926
0.357067,0.426304,0.233285,0.508601,0.188516,0.431702
0.445710,0.765047,0.442652,0.315118,0.374899,0.829557
0.266930,0.328969,0.313258,0.520496,0.164426,0.476927
0.656753,0.569738,0.420485,0.503118,0.799650,0.865424
0.539588,0.386917,0.753024,0.634470,0.187278,0.512053
0.976564,0.578216,0.847546,0.685141,0.413516,0.142090
0.107983,0.313224,0.101764,0.363771,0.343124,0.509988
0.286792,0.342838,0.230293,0.553272,0.245995,0.457798
0.568046,0.775139,0.440198,0.439362,0.456443,0.810795
0.481465,0.659571,0.383378,0.543114,0.678982,0.763480
0.853820,0.569878,0.722878,0.809452,0.457310,0.263047
0.536263,0.855891,0.372858,0.348884,0.328840,0.807739
0.515188,0.770030,0.375230,0.645610,0.606828,0.787781
0.791477,0.647573,0.761832,0.720136,0.495144,0.332352
0.725485,0.228695,0.518359,0.494060,0.227004,0.605472
0.637088,0.321386,0.658852,0.589681,0.233706,0.542552
0.634967,0.346002,0.668714,0.628275,0.192084,0.566377
0.554875,0.686860,0.342864,0.638784,0.800249,0.816516
0.254263,0.340292,0.182395,0.617500,0.226616,0.366768
0.245477,0.238462,0.133991,0.484121,0.255320,0.494441
0.587358,0.716390,0.398282,0.464656,0.372640,0.866035
0.540199,0.681562,0.526040,0.362867,0.451922,0.811417
0.598764,0.752402,0.339269,0.432448,0.459097,0.865880
0.744047,0.678834,0.406119,0.502628,0.793177,0.701325
0.585166,0.466485,0.636629,0.621052,0.109287,0.463022
0.630168,0.663755,0.412309,0.515758,0.752912,0.775603
0.261349,0.321917,0.159294,0.448388,0.298730,0.546338
0.540570,0.728602,0.458245,0.385421,0.552021,0.821768
0.591505,0.347670,0.514262,0.555380,0.220285,0.652664
0.277618,0.293770,0.284621,0.567882,0.239403,0.555307
0.802273,0.618432,0.724511,0.738074,0.435650,0.265343
0.513468,0.666455,0.384720,0.178858,0.471004,0.778832
0.644031,0.686152,0.348543,0.265845,0.360340,0.867478
