,Losses,Training Accuracy,Validation Accuracy
0,0.5814417327499075,37.1875,36.875
1,0.5208511514465671,43.59375,41.25
2,0.4901551738711111,47.8125,46.25
3,0.46573124164963475,56.09375,55.00000000000001
4,0.4482762528647303,60.0,59.375
5,0.4350558571510807,62.96874999999999,63.74999999999999
6,0.4239485686263971,68.75,69.375
7,0.41489873064731053,71.40625,70.0
8,0.40713572746372506,74.21875,73.75
9,0.40082846564381336,75.15625,73.75
10,0.395758262596869,77.03125,76.875
11,0.39084963848192633,77.5,75.625
12,0.3865202695561289,79.6875,77.5
13,0.3827736849948706,78.90625,78.75
14,0.37913972458808576,82.5,81.875
15,0.3751064377967922,81.25,81.25
16,0.3719645374652757,83.28125,81.875
17,0.3689706433027219,82.96875,82.5
18,0.36590677970116464,85.15625,85.625
19,0.36234860932781787,83.4375,83.75
20,0.3594164438082144,84.0625,83.75
21,0.3573683873061891,84.375,85.0
22,0.3544792534303364,86.09375,89.375
23,0.35158179531159917,84.375,86.25
24,0.34903240386276424,85.625,87.5
25,0.3471742311835033,85.625,88.75
26,0.3446487746249787,85.46875,88.125
27,0.3431554438698942,87.1875,91.25
28,0.34092535801845586,86.71875,90.0
29,0.338741406152176,85.15625,88.75
30,0.33703155529372486,86.25,88.75
31,0.33628013495940773,86.71875,90.625
32,0.3341522783339377,87.1875,89.375
33,0.33244004154594453,87.8125,91.875
34,0.3313001810298518,86.5625,88.125
35,0.32906015933714083,88.90625,91.875
36,0.32797120107627914,86.875,89.375
37,0.3262735579369484,87.03125,89.375
38,0.3251662538252053,87.34375,91.875
39,0.3236480894129375,87.1875,91.875
40,0.322349298680747,88.125,91.25
41,0.32079921711880627,88.4375,91.875
42,0.31951829660146597,87.96875,91.25
43,0.3188110928355373,89.53125,91.875
44,0.3177386121809898,89.6875,91.875
45,0.3165534478243244,88.75,91.875
46,0.3157322518064203,90.9375,95.0
47,0.31467352479604804,89.21875,92.5
48,0.3130011217678186,89.53125,92.5
49,0.3125956935806945,91.875,95.625
50,0.3114085897587635,88.90625,92.5
51,0.31035826136834105,91.875,94.375
52,0.3104531395983779,90.78125,94.375
53,0.3093858773716749,91.5625,95.0
54,0.3083364532236545,90.0,93.75
55,0.3079658126739552,91.40625,95.0
56,0.3071842481019438,92.1875,95.625
57,0.30666030673741684,91.09375,95.625
58,0.30681334645407266,91.71875,95.625
59,0.3053827272566859,91.40625,95.625
60,0.30480294624345095,92.34375,96.25
61,0.3045003819192119,92.65625,96.25
62,0.3039934301070525,91.40625,95.625
63,0.3039092433075955,92.03125,95.625
64,0.3044740109374371,93.4375,95.0
65,0.30365537755581823,92.03125,95.625
66,0.3025848895814011,93.75,95.625
67,0.30205326433989294,92.03125,96.25
68,0.30186259387866327,92.5,95.625
69,0.30123342207398685,93.125,96.25
70,0.3018672957205393,94.21875,96.875
71,0.30057347887735636,92.34375,95.625
72,0.30082873242553093,93.4375,95.0
73,0.30107465317834176,91.5625,95.625
74,0.3008666361277902,92.5,94.375
75,0.300161570811619,95.15625,96.875
76,0.30018286685462303,90.78125,95.0
77,0.2996440188659098,95.625,96.875
78,0.29896508385538756,92.03125,95.625
79,0.2986262594948864,93.125,96.25
80,0.2986585153284649,93.125,96.875
81,0.2983669060693466,95.46875,96.875
82,0.2984169978459684,92.1875,96.25
83,0.2981008903085959,94.6875,97.5
84,0.29766120922322975,92.65625,96.875
85,0.2984962086088029,93.4375,98.125
86,0.2983868077711307,91.71875,96.25
87,0.297749702820295,93.4375,96.875
88,0.29742461995696556,93.59375,97.5
89,0.29727370490352467,95.0,96.875
90,0.296844139954551,92.34375,97.5
91,0.2969806174991739,95.3125,96.875
92,0.29674197123494783,93.75,97.5
93,0.29610808282963086,93.90625,96.875
94,0.2958413762109465,95.15625,96.875
95,0.2960408933671471,95.625,96.875
96,0.29573616507024447,93.90625,97.5
97,0.2959366301299361,94.6875,96.875
98,0.29570385872247196,94.375,96.875
99,0.2956588363929707,94.0625,96.875
100,0.2954467259765699,95.15625,97.5
101,0.29580140232139596,94.21875,97.5
102,0.2956310918787576,95.78125,96.875
103,0.2948854472166901,94.0625,97.5
104,0.29501887764776297,95.625,97.5
105,0.29527356020423945,94.84375,97.5
106,0.29498638949439576,94.0625,97.5
107,0.2953051371652596,95.0,96.875
108,0.2947640960804088,95.3125,97.5
109,0.29443787149830375,93.59375,97.5
110,0.2941479096874457,94.375,96.875
111,0.29434462063894296,95.46875,97.5
112,0.2942262126526399,94.6875,97.5
113,0.29384925868548634,95.78125,97.5
114,0.2944236965655474,95.15625,97.5
115,0.29486340896074037,95.3125,96.25
116,0.2933805349394303,96.25,98.125
117,0.2939633635502299,94.84375,97.5
118,0.2939669690542447,95.0,97.5
119,0.2938510856460745,96.09375,98.125
120,0.2933778025219403,95.3125,96.25
121,0.2936472958120967,95.78125,97.5
122,0.29355279911009863,96.09375,98.125
123,0.29336373469643967,95.0,97.5
124,0.29320306758718484,95.78125,98.125
125,0.2935609121744731,93.90625,96.875
126,0.29424112756288257,95.15625,97.5
127,0.2926781674640593,94.84375,97.5
128,0.29312222818789857,96.40625,98.125
129,0.29290717332754174,95.0,96.875
130,0.29328972291476874,95.46875,98.125
131,0.29290430804790424,95.9375,98.125
132,0.29284631375586184,95.15625,97.5
133,0.29327793637434113,95.78125,97.5
134,0.2932895579029868,94.84375,96.25
135,0.2924235393345518,96.09375,98.125
136,0.2924242144167789,95.0,97.5
137,0.2923429574681501,95.3125,97.5
