,Losses,Training Accuracy,Validation Accuracy
0,0.7332577373590746,10.78125,6.25
1,0.6800553249331822,14.0625,8.75
2,0.640574636474513,18.59375,11.875
3,0.6088396551830126,24.0625,18.75
4,0.5805954778934481,30.0,28.749999999999996
5,0.5571198090867313,37.03125,38.75
6,0.536761565342682,38.125,39.375
7,0.5200480272500391,38.28125,40.625
8,0.5062712284364305,39.84375,41.25
9,0.49508240993732705,41.09375,43.125
10,0.48590137637784653,43.75,45.0
11,0.47836424380327724,46.875,47.5
12,0.4712877543753895,48.59375,49.375
13,0.4652006843765383,50.9375,51.24999999999999
14,0.46004657776315805,51.40625,50.625
15,0.45473420836462825,52.1875,52.5
16,0.45015348092282126,52.96875,53.75
17,0.4455275664443253,53.43750000000001,53.75
18,0.4414840088012051,56.71874999999999,55.625
19,0.43704840300503117,59.84374999999999,58.12500000000001
20,0.43323808607388453,63.125,59.375
21,0.42878163434961547,64.53125,62.5
22,0.4240290646086155,64.0625,61.25000000000001
23,0.4183176281089767,65.78125,63.74999999999999
24,0.4134093431865383,68.125,66.25
25,0.4076871656872306,68.125,65.625
26,0.40260358870652374,71.5625,69.375
27,0.39815223093038443,73.75,73.125
28,0.3938710275647618,74.0625,73.125
29,0.39029204946667606,75.3125,73.75
30,0.3873798129886293,76.71875,75.625
31,0.38474002724765355,76.25,74.375
32,0.38221755320798007,77.34375,75.625
33,0.37990010983086,77.03125,76.25
34,0.3782153511937753,77.65625,78.125
35,0.37633787656078765,77.34375,78.125
36,0.3748537933500183,79.0625,80.625
37,0.37340814966562663,78.28125,79.375
38,0.37223252002395923,79.21875,80.0
39,0.3709198298015024,79.0625,79.375
40,0.3696854565120187,80.15625,79.375
41,0.3685821187396806,80.46875,80.0
42,0.36775645725838146,80.15625,80.0
43,0.36703614445288235,80.0,80.0
44,0.36631676327222945,79.84375,80.625
45,0.365705262244969,80.46875,81.875
46,0.36523142745593173,80.9375,81.875
47,0.364490409876973,80.0,81.875
48,0.363828496270081,80.46875,81.875
49,0.363489254351441,81.09375,81.25
50,0.3629051062133095,81.40625,83.125
51,0.3626377915188522,80.9375,81.875
52,0.36198839861671916,81.40625,82.5
53,0.36159844049917444,81.875,82.5
54,0.3613588220084364,82.1875,82.5
55,0.36082114005353694,82.03125,82.5
56,0.36044165391148447,81.5625,82.5
57,0.3603050330113649,81.71875,82.5
58,0.3597362105676579,82.03125,82.5
59,0.3594866365368871,81.71875,82.5
60,0.359457797826193,82.03125,82.5
61,0.35930088266743665,83.125,83.75
62,0.3584101895577215,81.09375,81.875
63,0.3585258196614303,82.03125,83.125
64,0.3585392784620428,82.34375,83.125
65,0.3577398262618364,82.1875,83.125
66,0.35760829615074863,82.34375,83.125
67,0.35731331442154557,81.5625,82.5
68,0.35690591549462797,82.1875,82.5
69,0.3568612412952513,82.65625,83.75
70,0.35681284423163045,82.34375,83.125
71,0.3562696593473237,82.96875,83.75
72,0.35638031446312807,81.71875,81.25
73,0.3558518832490248,81.40625,82.5
74,0.3555681221395163,82.1875,83.125
75,0.3558236080851874,81.71875,82.5
76,0.3552987197109913,83.59375,84.375
77,0.3550118301511982,82.34375,83.125
78,0.35491645569655406,82.34375,83.125
79,0.35502052401395345,81.875,83.125
80,0.354515187830255,81.40625,83.125
81,0.35440379960399515,82.1875,83.125
82,0.3542363185656431,82.65625,83.75
83,0.3540169662893008,82.34375,84.375
84,0.3540083016197727,82.8125,84.375
85,0.35384609590340693,82.1875,81.875
86,0.353643553113556,82.1875,83.75
87,0.35393739029802274,83.28125,84.375
88,0.35410805069190043,82.03125,81.25
89,0.35331216204242955,82.1875,84.375
90,0.35309601322337925,82.03125,84.375
91,0.3531168037431648,82.8125,83.125
92,0.3531403980911432,82.34375,84.375
93,0.3529599660500205,82.1875,83.75
94,0.3526700993639339,82.03125,83.125
95,0.352455303209097,82.8125,83.75
96,0.35253468030308865,82.03125,83.75
97,0.352492168603401,82.1875,83.125
98,0.3523078961636097,83.125,83.75
99,0.35219255692821677,82.03125,83.125
100,0.3519258722645448,82.5,82.5
101,0.352077122053758,82.1875,83.75
102,0.3517099788109589,82.34375,83.125
103,0.3516965769705754,82.96875,83.75
104,0.3518999440993074,82.65625,83.125
105,0.35157626671842934,82.5,83.75
106,0.35131201371245996,82.03125,82.5
107,0.35182132908666885,82.34375,83.125
108,0.3514021395939049,82.5,83.125
109,0.3517311868057271,80.9375,81.25
110,0.35123697075319316,82.34375,83.75
111,0.35105333347961665,82.1875,83.125
112,0.35094529313540285,82.1875,82.5
113,0.35107087644086243,82.1875,83.75
114,0.351085210184488,82.65625,83.75
115,0.3508066622790411,82.1875,83.125
116,0.3506717782416745,82.34375,83.75
117,0.35096503396174217,81.875,83.125
118,0.35057717352970214,82.65625,83.125
119,0.35077583484127217,82.65625,83.75
120,0.3504672514492819,81.875,82.5
121,0.3506741689443682,82.5,83.75
122,0.35048398164524414,82.65625,83.75
123,0.35013263605428613,82.96875,83.75
124,0.3503425551085151,83.28125,84.375
125,0.35018745598053896,82.34375,83.75
126,0.3502431347681984,82.96875,84.375
127,0.3502074953521238,83.28125,85.0
128,0.3500684898272489,83.125,86.875
129,0.35017620678371,82.5,84.375
130,0.3502889000845798,82.1875,81.875
131,0.3499805497762064,83.59375,85.625
132,0.3498081737264489,83.28125,84.375
133,0.34978039672696104,82.96875,84.375
134,0.35002170772883906,82.5,80.625
135,0.3494579581935556,82.65625,83.75
136,0.3503616791071676,82.34375,84.375
137,0.34958491407186515,83.28125,85.0
138,0.3497015845227477,83.28125,85.625
139,0.349449916690634,82.5,83.75
140,0.34951558855909726,82.03125,82.5
141,0.3494768036879931,82.34375,82.5
142,0.3493577394179768,82.96875,84.375
143,0.3493215821947018,83.125,84.375
144,0.3494121927314184,82.5,84.375
145,0.3492932062691624,81.875,82.5
146,0.348975556563709,82.1875,84.375
147,0.3491170256357581,82.8125,84.375
148,0.34901679480758563,82.96875,83.75
149,0.349070199036284,82.34375,81.875
150,0.3493014629505301,83.59375,85.0
151,0.3490754675193267,81.875,82.5
152,0.3491916080632941,81.5625,81.25
153,0.3490584763268011,83.90625,85.0
154,0.348838486705611,82.8125,84.375
155,0.3490840127934679,82.65625,83.75
156,0.34871699849950966,83.28125,84.375
157,0.349025795159693,82.8125,83.75
158,0.3486200700123054,83.59375,85.0
159,0.348868577300896,82.5,83.75
160,0.34855470381435855,82.65625,83.75
161,0.34862576175342475,82.96875,83.75
162,0.348508851317195,83.125,84.375
163,0.34859023654381627,82.96875,84.375
164,0.3485355670392435,83.125,83.75
165,0.34832560638887355,83.125,84.375
166,0.34832971030950133,82.96875,84.375
167,0.3485687361822098,83.125,85.0
168,0.34850084170323303,82.5,83.125
169,0.3486835088344457,83.125,84.375
170,0.3484426052123429,83.4375,85.0
171,0.34817693059114524,82.96875,84.375
172,0.3482391814439002,82.96875,83.75
173,0.3481415586661844,83.28125,84.375
174,0.348009945432906,83.28125,84.375
175,0.3481379817856079,83.28125,83.75
176,0.34792478182212766,83.28125,84.375
177,0.3481377437525016,82.96875,83.75
178,0.3479922918980181,82.96875,83.75
179,0.3479491693685929,83.125,84.375
180,0.34803159976686626,83.125,84.375
181,0.3483131650134378,82.96875,81.875
182,0.3479111793580496,83.4375,84.375
183,0.3479948154649263,83.59375,83.75
184,0.3478933962640464,83.4375,84.375
185,0.34788409573972745,83.28125,83.75
186,0.3479792548341765,82.96875,83.125
187,0.3477149371055989,82.96875,84.375
188,0.3478888151228722,83.4375,85.0
189,0.34782655632401155,84.375,84.375
190,0.3477103364673194,82.34375,83.75
191,0.3478125211687696,82.96875,83.125
192,0.3478577090612438,84.53125,85.0
193,0.34761834514901846,83.90625,83.75
194,0.34778013955187087,83.125,84.375
195,0.3476347714997813,83.90625,84.375
196,0.34741286306645125,83.4375,84.375
197,0.3474892328346609,83.75,84.375
198,0.3477323880795908,84.0625,85.0
199,0.3474310276232117,83.28125,83.75
