0.428235,0.785661,0.628863,0.639162,0.615317,0.523740,0.379209,0.546253,0.418236,0.287709,0.810805,0.201480
0.192006,0.503548,0.747460,0.379874,0.787237,0.433347,0.528422,0.614847,0.628803,0.439749,0.695459,0.580117
0.439998,0.764250,0.565365,0.708040,0.518855,0.475120,0.433315,0.662289,0.479531,0.322841,0.633420,0.015586
0.227430,0.518308,0.815438,0.361350,0.842580,0.322753,0.587990,0.655554,0.496378,0.445705,0.674769,0.611060
0.316222,0.747715,0.445563,0.660604,0.660613,0.404172,0.623563,0.629622,0.325451,0.369638,0.228969,0.685923
0.218638,0.810481,0.505588,0.694847,0.592476,0.257779,0.565177,0.560986,0.322838,0.268551,0.311344,0.828420
0.503797,0.535360,0.483469,0.751043,0.589472,0.405519,0.728868,0.323881,0.583819,0.193056,0.264248,0.701026
0.694418,0.483341,0.623095,0.462998,0.743370,0.740776,0.573620,0.612730,0.813778,0.290328,0.680927,0.748467
0.149132,0.546592,0.675393,0.332910,0.805886,0.526377,0.520644,0.791286,0.588003,0.571960,0.740106,0.591752
0.561680,0.702399,0.580867,0.239222,0.192086,0.180743,0.127172,0.321639,0.641746,0.313867,0.314504,0.637444
0.663404,0.372573,0.494297,0.144833,0.690316,0.349520,0.690229,0.406863,0.527190,0.918494,0.299733,0.525904
0.252072,0.859433,0.520187,0.705531,0.655290,0.285503,0.728906,0.487736,0.233747,0.381260,0.246203,0.679648
0.299214,0.719212,0.472081,0.771761,0.568082,0.268745,0.802334,0.620236,0.333335,0.388792,0.242433,0.827367
0.540959,0.592393,0.564872,0.249033,0.221671,0.010238,0.194014,0.513010,0.701204,0.350929,0.273234,0.729692
0.579680,0.391183,0.402884,0.172187,0.704348,0.097502,0.703357,0.207461,0.505560,0.649028,0.389554,0.631932
0.366870,0.704981,0.484835,0.664233,0.573974,0.518329,0.528271,0.600868,0.532270,0.267815,0.654741,0.107129
0.667077,0.672714,0.507620,0.288411,0.643678,0.824310,0.448268,0.651220,0.265597,0.659821,0.177179,0.468937
0.369833,0.609073,0.477237,0.752749,0.636361,0.356324,0.639583,0.456892,0.429178,0.348506,0.137326,0.733301
0.550782,0.641192,0.580054,0.575087,0.437986,0.673796,0.803504,0.573980,0.834526,0.268099,0.388852,0.410964
0.619362,0.371186,0.486715,0.167028,0.615792,0.128432,0.618169,0.364601,0.439277,0.778721,0.277845,0.657309
0.669157,0.439997,0.348830,0.028329,0.641374,0.254085,0.566556,0.284078,0.584633,0.812150,0.293335,0.604051
0.620282,0.282947,0.667439,0.277269,0.629095,0.814697,0.512827,0.661323,0.681473,0.201146,0.674897,0.732868
0.560509,0.711847,0.549785,0.300779,0.378637,0.187564,0.211860,0.404295,0.630817,0.274745,0.210948,0.755411
0.254872,0.766670,0.380881,0.667731,0.551656,0.297690,0.719658,0.397358,0.254806,0.385759,0.214487,0.659139
0.888827,0.766163,0.706460,0.754877,0.731720,0.371117,0.247894,0.635968,0.479617,0.245532,0.778200,0.559677
0.612349,0.299140,0.518950,0.401862,0.816492,0.784837,0.372456,0.681606,0.738530,0.259256,0.726198,0.647434
0.276631,0.785141,0.613290,0.609294,0.574859,0.494528,0.674980,0.502151,0.242222,0.342568,0.208573,0.666242
0.357746,0.754475,0.565076,0.655280,0.595374,0.255424,0.722944,0.580234,0.197245,0.317192,0.206710,0.638770
0.731690,0.652092,0.779536,0.733893,0.691216,0.333247,0.334559,0.626068,0.243359,0.281221,0.716426,0.552342
0.590580,0.286199,0.650535,0.487575,0.700736,0.776336,0.413192,0.696876,0.716054,0.199799,0.845519,0.826945
0.574868,0.408857,0.378336,0.138110,0.695771,0.221569,0.748500,0.302812,0.525233,0.837911,0.314251,0.585231
0.651267,0.748342,0.582554,0.208545,0.273230,0.173500,0.204785,0.296350,0.629993,0.231665,0.231926,0.727067
0.636812,0.333883,0.742726,0.326525,0.875530,0.789437,0.247357,0.711734,0.679031,0.222729,0.742018,0.613562
0.767365,0.742390,0.527568,0.346576,0.806353,0.527875,0.713557,0.461293,0.604697,0.680394,0.731705,0.416075
0.265354,0.713034,0.452668,0.671403,0.626841,0.294690,0.771111,0.502632,0.267217,0.532922,0.234778,0.770608
0.176895,0.532500,0.680779,0.457167,0.691083,0.546392,0.562976,0.772306,0.641821,0.395807,0.756424,0.673740
0.732523,0.524047,0.312497,0.279179,0.634244,0.773642,0.400454,0.613655,0.137673,0.681944,0.259181,0.493162
0.232232,0.746561,0.449560,0.756132,0.503081,0.384978,0.791470,0.449899,0.441322,0.318151,0.229969,0.716086
0.646535,0.645432,0.626761,0.737795,0.451980,0.710990,0.880600,0.611370,0.827288,0.381472,0.302212,0.463264
0.530350,0.640215,0.581079,0.725557,0.307727,0.656872,0.725143,0.555070,0.843629,0.367679,0.217107,0.445954
0.271106,0.662642,0.461556,0.658534,0.495463,0.492279,0.713931,0.507036,0.372192,0.317727,0.221913,0.809364
0.273061,0.790382,0.705075,0.344831,0.235999,0.186436,0.770718,0.785272,0.690771,0.649327,0.630004,0.574858
0.410711,0.748565,0.500029,0.559367,0.751734,0.602514,0.461741,0.614141,0.423979,0.289289,0.723203,0.137880
0.259411,0.538391,0.740469,0.254190,0.771303,0.305761,0.713770,0.792331,0.600938,0.459591,0.749767,0.701832
0.276064,0.703218,0.432655,0.741393,0.570994,0.406393,0.761762,0.596414,0.193581,0.486786,0.115056,0.848651
0.633912,0.348342,0.396044,0.108944,0.789597,0.198820,0.704251,0.398106,0.499759,0.715659,0.257092,0.622072
0.254188,0.471571,0.777686,0.286948,0.795552,0.296882,0.637846,0.739315,0.523465,0.480967,0.707517,0.620739
0.436103,0.703364,0.599543,0.526543,0.608650,0.575979,0.385603,0.703251,0.461355,0.309684,0.771703,0.216726
0.838835,0.699789,0.565860,0.405573,0.838793,0.381545,0.784098,0.287233,0.724702,0.793500,0.704788,0.464818
0.245710,0.654767,0.717665,0.249037,0.092495,0.278992,0.644862,0.710227,0.773039,0.643153,0.681577,0.552895
0.830216,0.617911,0.443431,0.401198,0.649428,0.493299,0.668950,0.402789,0.688269,0.712434,0.859689,0.456401
0.378205,0.769741,0.701171,0.391087,0.197335,0.160706,0.681142,0.758833,0.734193,0.634048,0.714633,0.548806
0.444951,0.728751,0.550645,0.663114,0.619579,0.548230,0.447856,0.614090,0.461782,0.242003,0.725053,0.162702
0.751195,0.639558,0.857824,0.715837,0.781618,0.330020,0.323124,0.651026,0.494606,0.258206,0.727842,0.523153
0.724216,0.686914,0.705415,0.742005,0.776380,0.368958,0.273450,0.496891,0.395510,0.264598,0.737432,0.394906
0.300227,0.753981,0.521026,0.562723,0.590545,0.581438,0.445362,0.665276,0.453092,0.201702,0.685204,0.146208
0.725701,0.325784,0.592524,0.437029,0.791916,0.888501,0.441824,0.676828,0.709850,0.352948,0.830302,0.652864
0.417073,0.826596,0.600518,0.644848,0.597560,0.540709,0.482314,0.656355,0.517491,0.195574,0.617947,0.213407
0.669110,0.291566,0.420121,0.116013,0.745136,0.163952,0.676130,0.411807,0.478364,0.720809,0.223773,0.604669
0.400040,0.876461,0.607496,0.513942,0.752285,0.658042,0.538880,0.742842,0.477825,0.211926,0.743468,0.267806
0.610189,0.351387,0.414456,0.124048,0.732682,0.273238,0.661380,0.369706,0.576646,0.878918,0.363071,0.728100
0.554875,0.465650,0.457016,0.187000,0.664862,0.244955,0.587421,0.243728,0.556597,0.747038,0.343311,0.546231
0.645317,0.530464,0.456841,0.758548,0.410783,0.649320,0.668327,0.540176,0.680392,0.294832,0.307107,0.423100
0.519138,0.675888,0.651877,0.645171,0.403147,0.627905,0.815173,0.689002,0.686639,0.325808,0.297413,0.435588
0.511563,0.500982,0.542754,0.758357,0.545567,0.394191,0.720108,0.372301,0.551376,0.114824,0.260949,0.772671
0.528397,0.547150,0.510117,0.836935,0.551892,0.409415,0.777938,0.365862,0.600890,0.243231,0.219487,0.743085
0.209837,0.896757,0.607207,0.265888,0.361638,0.268724,0.613954,0.660758,0.758367,0.705881,0.766466,0.601180
0.451001,0.653636,0.662286,0.719432,0.330985,0.733234,0.819900,0.546386,0.717167,0.381590,0.301413,0.487097
0.721294,0.698831,0.775910,0.857920,0.747518,0.307011,0.333657,0.603312,0.400151,0.239207,0.736796,0.558612
0.388997,0.843700,0.691375,0.369784,0.238367,0.298371,0.630930,0.559652,0.757451,0.644251,0.713990,0.559181
0.379068,0.806666,0.624148,0.262510,0.242969,0.253620,0.684670,0.647958,0.637971,0.592173,0.623980,0.572730
0.693720,0.282244,0.288054,0.132613,0.608827,0.172321,0.583915,0.366665,0.574535,0.812682,0.300589,0.597366
0.151098,0.379721,0.749557,0.381513,0.831592,0.548812,0.571451,0.724709,0.687219,0.547317,0.812839,0.521038
0.594853,0.368420,0.378285,0.100974,0.572051,0.210115,0.651893,0.280314,0.518019,0.755474,0.370574,0.608505
0.250521,0.480172,0.780031,0.400301,0.906185,0.400191,0.562033,0.753077,0.657099,0.539424,0.813780,0.585070
0.710570,0.692234,0.533477,0.334286,0.641509,0.642711,0.489305,0.719834,0.205397,0.549880,0.279805,0.425267
0.236305,0.422948,0.771704,0.433021,0.644982,0.477279,0.547784,0.821056,0.629951,0.475233,0.732878,0.689106
0.278425,0.789784,0.523442,0.443163,0.177447,0.174155,0.659496,0.786529,0.674677,0.721865,0.684920,0.539801
0.365861,0.847401,0.441869,0.699191,0.504752,0.210422,0.749293,0.624634,0.445388,0.343805,0.196967,0.700706
0.397060,0.457278,0.602267,0.785216,0.500115,0.460110,0.651314,0.309280,0.580979,0.248404,0.272414,0.587459
0.250687,0.513593,0.662391,0.366137,0.784284,0.398524,0.587503,0.764366,0.581203,0.462767,0.778288,0.603879
0.374620,0.620114,0.432982,0.677820,0.538406,0.320301,0.658499,0.529976,0.359190,0.529824,0.221298,0.761005
0.271695,0.392922,0.644807,0.181230,0.835985,0.461263,0.684215,0.676845,0.464134,0.433551,0.758971,0.567824
0.771778,0.645216,0.838964,0.809191,0.630698,0.362017,0.379063,0.501552,0.314974,0.203867,0.761927,0.457871
0.252633,0.428852,0.768849,0.221372,1.000000,0.435781,0.751257,0.761035,0.594243,0.526047,0.622099,0.643774
0.843530,0.600992,0.779401,0.850737,0.778541,0.486098,0.313087,0.601421,0.404438,0.346133,0.790519,0.567584
0.610492,0.423699,0.428609,0.176517,0.689951,0.146431,0.654618,0.313401,0.530784,0.862742,0.294441,0.674781
0.283917,0.814313,0.467463,0.722458,0.516095,0.255347,0.856812,0.549259,0.297669,0.367651,0.310426,0.770893
0.803323,0.258998,0.619846,0.361582,0.732698,0.819592,0.348945,0.710032,0.714221,0.205225,0.801781,0.639460
0.666378,0.400933,0.505823,0.204443,0.760675,0.309348,0.783089,0.413678,0.616138,0.661709,0.205057,0.475051
0.387328,0.470073,0.564511,0.789337,0.531226,0.397014,0.738568,0.228786,0.553467,0.133972,0.342676,0.736900
0.550705,0.319008,0.498322,0.203401,0.702080,0.300089,0.663110,0.468026,0.566981,0.768761,0.244183,0.544081
0.333639,0.891084,0.474229,0.603646,0.639515,0.386082,0.707564,0.542036,0.345856,0.309765,0.202772,0.798041
0.285961,0.674764,0.572145,0.637672,0.523436,0.314609,0.707303,0.594334,0.348361,0.383136,0.429820,0.732609
0.593992,0.571010,0.635588,0.729485,0.301641,0.562106,0.707988,0.633197,0.710468,0.353258,0.222712,0.443887
0.655726,0.556192,0.387908,0.297816,0.719417,0.709777,0.547145,0.534859,0.181611,0.665067,0.228007,0.370754
