0.396215,0.443466,0.617123,0.523549,0.714014,0.512612,0.733969,0.758277,0.607469,0.773939,0.552636,0.416304,0.317033,0.716416,0.389498,0.521617,0.351555,0.520389,0.781014,0.430038
0.171770,0.506889,0.441953,0.518733,0.327872,0.737333,0.455134,0.726433,0.414140,0.307738,0.588372,0.703327,0.728457,0.351465,0.304046,0.378402,0.640238,0.677418,0.799879,0.500164
0.117829,0.663484,0.481457,0.466575,0.371657,0.572139,0.492403,0.639135,0.448251,0.369584,0.506395,0.692032,0.819772,0.354290,0.150136,0.392339,0.697956,0.491073,0.725737,0.584787
0.638383,0.370328,0.296771,0.819326,0.571658,0.750616,0.694965,0.271289,0.383485,0.312071,0.742008,0.697743,0.695142,0.331698,0.759007,0.229806,0.527596,0.788189,0.441110,0.612458
0.422811,0.449604,0.674237,0.522589,0.788410,0.451988,0.681108,0.742965,0.667283,0.812063,0.634365,0.529386,0.449500,0.690396,0.341991,0.486212,0.301291,0.512654,0.758517,0.387295
0.185790,0.341559,0.596535,0.179123,0.396268,0.293058,0.390869,0.533133,0.391443,0.520577,0.099003,0.677874,0.285268,0.258774,0.472339,0.772601,0.715478,0.666997,0.676640,0.436608
0.413371,0.637770,0.601581,0.640663,0.301622,0.459131,0.582783,0.409237,0.299333,0.516302,0.237172,0.508527,0.235348,0.329120,0.772871,0.686377,0.609303,0.337987,0.628858,0.777612
0.661151,0.738335,0.583867,0.329380,0.708958,0.500088,0.592449,0.508004,0.736630,0.604020,0.185048,0.354833,0.742182,0.369654,0.310863,0.242743,0.675936,0.646537,0.692130,0.204067
0.750420,0.378489,0.381527,0.663293,0.497889,0.532785,0.726034,0.425866,0.544343,0.302034,0.844256,0.698292,0.505763,0.427159,0.777140,0.248701,0.512694,0.876058,0.463259,0.703131
0.401536,0.534995,0.483071,0.291458,0.785842,0.449645,0.155910,0.223745,0.479524,0.279262,0.612633,0.299097,0.193284,0.248307,0.755107,0.658713,0.660202,0.713636,0.260294,0.441773
0.541292,0.917593,0.774824,0.721524,0.540035,0.247663,0.558460,0.700203,0.511900,0.498035,0.267207,0.368409,0.151446,0.753311,0.857045,0.768297,0.645170,0.466280,0.500888,0.324267
0.591605,0.310757,0.733729,0.517914,0.374876,0.577864,0.489987,0.807867,0.553724,0.741056,0.488887,0.804365,0.505298,0.285164,0.868224,0.826342,0.323761,0.621163,0.392629,0.152492
0.446185,0.346542,0.529916,0.394847,0.251357,0.687178,0.661607,0.260286,0.399140,0.391883,0.605363,0.563648,0.444179,0.267288,0.581823,0.748020,0.814677,0.297082,0.459653,0.240903
0.748141,0.584285,0.472953,0.800281,0.478262,0.722757,0.246324,0.804729,0.700411,0.215377,0.639801,0.320126,0.548551,0.575773,0.290169,0.708505,0.798615,0.621436,0.534659,0.668267
0.714901,0.662538,0.625514,0.383474,0.713382,0.583018,0.667754,0.501438,0.686015,0.519300,0.323539,0.163789,0.740070,0.394994,0.514734,0.278845,0.618849,0.762515,0.684030,0.299465
0.585741,0.483585,0.468721,0.783351,0.536573,0.629927,0.627058,0.303720,0.549204,0.230746,0.880019,0.752478,0.616157,0.240999,0.755833,0.266908,0.441903,0.768618,0.538947,0.627564
0.234599,0.432923,0.634722,0.318567,0.349335,0.281414,0.412719,0.461045,0.526055,0.522114,0.209387,0.709591,0.284850,0.390941,0.484168,0.787444,0.547642,0.790788,0.675966,0.531991
0.558087,0.827101,0.826768,0.699034,0.489400,0.284393,0.618664,0.689557,0.523572,0.516675,0.311003,0.340242,0.365492,0.821330,0.843200,0.699464,0.598501,0.598035,0.410936,0.354527
0.672318,0.242698,0.736547,0.408870,0.341580,0.783576,0.409552,0.698562,0.522864,0.775735,0.504222,0.746938,0.358591,0.329550,0.759347,0.705848,0.279934,0.548555,0.412462,0.255686
0.699821,0.724879,0.405977,0.456659,0.283200,0.789902,0.743179,0.773707,0.749348,0.173766,0.823773,0.185341,0.933034,0.629680,0.722386,0.666980,0.830821,0.516753,0.816825,0.158484
0.443968,0.608539,0.435995,0.727064,0.679123,0.699570,0.577417,0.295059,0.519174,0.353061,0.379157,0.424016,0.538983,0.394956,0.694858,0.630354,0.666890,0.321492,0.616021,0.693153
0.520551,0.368979,0.313612,0.639768,0.740106,0.289935,0.706590,0.681846,0.700529,0.302103,0.478126,0.454109,0.728324,0.739231,0.501738,0.389315,0.227066,0.391545,0.292208,0.514923
0.650360,0.831900,0.793627,0.231542,0.386559,0.417961,0.319573,0.454810,0.773936,0.926999,0.671352,0.734882,0.355467,0.500450,0.334366,0.326330,0.435391,0.505452,0.424271,0.494026
