0.470696,0.731896,0.766011,0.488678,0.481585,0.607021,0.337117,0.329973,0.231584,0.612188,0.620255,0.623864,0.657539,0.409064,0.679061,0.478713,0.538726,0.499740,0.572617,0.276705
0.636987,0.676131,0.633757,0.552947,0.750151,0.467692,0.280703,0.272261,0.203418,0.765975,0.257209,0.544788,0.552800,0.457995,0.276372,0.605448,0.440199,0.475169,0.662043,0.619088
0.388925,0.327112,0.746337,0.432775,0.658745,0.520622,0.608844,0.721032,0.425054,0.411726,0.281510,0.694532,0.378242,0.293800,0.542302,0.498367,0.587822,0.629144,0.389349,0.331178
0.295898,0.200028,0.676652,0.783674,0.314792,0.310168,0.548624,0.252546,0.601185,0.524649,0.562973,0.446760,0.184808,0.301081,0.483632,0.290246,0.488306,0.232908,0.210902,0.403371
0.684779,0.652315,0.616711,0.503509,0.853730,0.388824,0.408263,0.390790,0.236037,0.605652,0.276804,0.453973,0.559327,0.552711,0.207040,0.592971,0.436366,0.467733,0.614227,0.539260
0.751730,0.604330,0.636898,0.503151,0.691232,0.412670,0.522187,0.351953,0.248626,0.749587,0.170539,0.461081,0.617153,0.448717,0.193444,0.831553,0.480072,0.466525,0.598177,0.644497
0.323348,0.225947,0.660568,0.726803,0.397552,0.305005,0.619456,0.325444,0.651265,0.544135,0.669806,0.588078,0.274696,0.324980,0.479428,0.238420,0.421983,0.308962,0.184668,0.297137
0.548555,0.286325,0.553520,0.734395,0.594154,0.387901,0.730271,0.436484,0.417310,0.640014,0.396993,0.617032,0.138260,0.695490,0.393970,0.524535,0.746934,0.829685,0.254714,0.748398
0.395993,0.263042,0.580581,0.240608,0.615774,0.523181,0.445698,0.507613,0.367789,0.374960,0.734726,0.741044,0.634645,0.406729,0.227229,0.449008,0.605736,0.401530,0.523795,0.552571
0.580999,0.402937,0.657317,0.288537,0.782568,0.760369,0.698504,0.184806,0.832605,0.537981,0.487653,0.273456,0.710211,0.186738,0.631212,0.262686,0.400867,0.395932,0.720934,0.082606
0.592380,0.279191,0.580513,0.730306,0.608643,0.318602,0.794472,0.518000,0.420523,0.683539,0.261610,0.717024,0.188509,0.672851,0.464288,0.571922,0.682571,0.781211,0.176973,0.802465
0.405869,0.278180,0.726636,0.550223,0.595755,0.617122,0.584776,0.640257,0.658111,0.243364,0.342552,0.789969,0.396360,0.310914,0.557144,0.357935,0.542808,0.603653,0.417469,0.314711
0.584247,0.291983,0.671206,0.643554,0.563753,0.398132,0.743337,0.477092,0.470928,0.639566,0.332385,0.628897,0.242951,0.781881,0.368541,0.559083,0.733311,0.796769,0.231220,0.688126
0.656098,0.415587,0.355775,0.297435,0.321500,0.215486,0.262212,0.845604,0.563335,0.725228,0.431898,0.465339,0.334816,0.438189,0.674957,0.623612,0.189820,0.656504,0.267179,0.686199
0.420542,0.277667,0.752225,0.468372,0.622132,0.501763,0.635966,0.748987,0.531775,0.278027,0.322655,0.824400,0.352067,0.356053,0.611647,0.450942,0.557645,0.653081,0.625389,0.292935
0.680859,0.196860,0.701944,0.668717,0.660468,0.017829,0.427504,0.496272,0.352273,0.584309,0.269215,0.607203,0.584439,0.343317,0.500257,0.681977,0.659060,0.555237,0.594414,0.333372
0.520195,0.650185,0.455037,0.362842,0.507658,0.456832,0.530091,0.489134,0.297461,0.552694,0.742370,0.728289,0.412382,0.519455,0.265047,0.480023,0.704258,0.672911,0.685554,0.560824
0.407975,0.665051,0.753302,0.493213,0.494979,0.564817,0.383987,0.278705,0.178681,0.591151,0.668760,0.524855,0.627923,0.439865,0.529928,0.379172,0.568204,0.520175,0.659379,0.278471
0.526004,0.654380,0.500623,0.274673,0.633435,0.516086,0.595683,0.502921,0.339438,0.548261,0.755968,0.723027,0.342746,0.429410,0.263934,0.329116,0.743174,0.688286,0.706637,0.572008
0.698067,0.407927,0.630371,0.237446,0.751598,0.773306,0.712099,0.187560,0.615474,0.593516,0.362029,0.441596,0.722175,0.332359,0.703359,0.421142,0.445776,0.436609,0.648257,0.257607
