,Theta,Phi
0,2.0662485462388647,1.4510125735490487
1,1.2463654560617565,2.4521708057788083
2,1.9558626643251054,1.582746059199296
3,2.6535787124147214,2.939949005581526
4,1.1820642842850169,2.245901645894343
5,2.005870139221359,5.249984920424677
6,2.349774535413466,5.033677200070457
7,0.5171575599139137,6.236414617435199
8,3.78890847055043,0.2755942375642012
9,1.6301718233052467,1.2509361569793884
10,2.3064016981620323,5.529408091904993
11,6.253564704706969,3.344326583748298
12,0.48270603513268173,4.776563369215602
13,1.0029727615535533,0.7144703909614856
14,2.125053495144666,6.027746989237093
15,3.722142769663275,3.8062434515338537
16,1.6118415788129992,2.7743080999641743
17,0.5253579792429824,0.8370423297346193
18,1.8277998224445504,3.757981569153313
19,0.16252159468931698,6.0291672530672225
20,2.7626037093217164,2.39034193652326
21,1.4725720607098425,2.421965427345955
22,1.6476209545423484,2.0148984136903767
23,0.7015381242955433,0.7054868411513396
24,0.5478539001481422,5.91076884912191
25,0.9033460078357697,3.52792106896972
26,3.554129475238446,2.909274894582439
27,3.2177302883042493,2.489164717213677
28,1.6915084354537098,0.5741136045893857
29,1.8814170585969747,3.6594401155643124
30,0.8754971237625166,3.0215522704996935
31,1.306439271179596,4.371648369309294
32,4.673331299505401,3.070905308966334
33,2.4532863216341796,5.10193048454671
34,2.8227970463214396,4.735189938888906
35,5.597173739268888,4.606073297557328
36,5.523532140933272,5.6440546931054385
37,5.447248677017914,0.46103445746199934
38,5.891570663780116,6.143660571787456
39,0.4595792162829358,1.9317755318130165
40,1.0653844001088282,2.0460432306598113
41,0.9507789676452358,4.504340877413371
42,0.7718136021775232,0.7036675732152504
43,1.410124423007942,2.2457010599166582
44,1.4500373795033736,0.31449486598522286
45,2.0351010438302826,2.2449774832373515
46,0.5399976890737849,4.976749531379573
47,2.2232687773846505,5.175410400411704
48,3.4769587863369633,2.0583279713411584
49,1.6558923894826174,4.287649091307787
50,0.719342597465074,3.239476148400511
51,1.229759152525301,3.5366421558072236
52,2.024058992850738,4.430201751534603
53,1.3125469445118425,3.662618122138243
54,0.7208485183819694,0.0070674898613226535
55,3.586857729046863,5.031521795927394
56,2.9402821224639744,3.8337392047797056
57,0.7740479208525374,5.017204544664668
58,2.4535954637176167,6.193693846613857
59,0.7946730234325877,3.241681646545367
60,1.1622553936494393,4.774403405431598
61,0.9257947961902492,2.4873432286178567
62,1.383222871575255,4.198165981696677
63,1.905998869540226,5.639098178160027
64,1.0937427576195362,1.8707891631784352
65,2.248869393660091,1.723236529897762
66,2.384678337553059,2.370727982753394
67,1.4505678518585328,3.680158422553323
68,1.951500165863963,5.7332179003407795
69,0.5206477506375328,3.63177132977942
70,3.206658842579084,0.6251849116407868
71,3.5626967490148007,3.396435278355897
72,1.4178406578608813,5.145464906569593
73,1.897108018780225,5.223895658616503
74,0.9060290108510065,6.0480144265025295
75,0.555950607566684,6.282177205430913
76,0.7582800827753058,3.6646521044275304
77,0.991731495567923,4.628825083458966
78,4.017287340039828,4.7554290621753355
79,0.33264837662801455,1.0717028794060894
80,1.0322191370109248,0.7481412570952856
81,1.0525932946524572,1.7933879523141494
82,1.8780921967224844,3.5768470980511684
83,0.7526258218867765,2.4934776917488946
84,0.5275733881297117,4.331866812139895
85,0.5109546512752832,6.079573225765697
86,1.4612936803296541,0.971347555770177
87,1.0567862679008944,1.630641041291698
88,2.089314314105545,2.884236331052888
89,2.928187651051504,5.8097368283578135
