0.532200,0.666168,0.851666,0.707328,0.415806,0.470245,0.633506,0.242304,0.704944
0.255353,0.264467,0.464653,0.829963,0.310719,0.758381,0.330394,0.837461,0.390274
0.770791,0.466763,0.536963,0.387587,0.677296,0.449199,0.494052,0.363291,0.696218
0.892012,0.536578,0.745511,0.081917,0.317302,0.212482,0.471006,0.154783,0.422720
0.656261,0.805916,0.878539,0.742605,0.457480,0.685386,0.321533,0.652338,0.314300
0.472965,0.704501,0.544415,0.621370,0.507465,0.628773,0.429427,0.693045,0.870762
0.592207,0.754381,0.725340,0.609505,0.633218,0.732766,0.531566,0.733914,0.732269
0.619557,0.655734,0.869601,0.584130,0.390614,0.563630,0.786922,0.281186,0.668097
0.312395,0.344733,0.561708,0.238859,0.430420,0.482719,0.275421,0.324325,0.760306
0.674874,0.287690,0.268220,0.439062,0.500867,0.478516,0.450648,0.836361,0.302698
0.647479,0.724185,0.983224,0.710658,0.551551,0.828892,0.086190,0.653761,0.247765
0.688487,0.568124,0.293598,0.407447,0.343339,0.564602,0.556377,0.855531,0.328671
0.577728,0.773670,0.622058,0.483435,0.471933,0.609011,0.400961,0.650370,0.866268
0.455914,0.777691,0.595456,0.640614,0.772659,0.154032,0.431180,0.194282,0.714212
0.904732,0.701193,0.676290,0.250736,0.496820,0.283929,0.351873,0.236248,0.481728
0.662501,0.415814,0.280520,0.449874,0.451775,0.549837,0.474591,0.806231,0.284131
0.909495,0.506034,0.469663,0.402202,0.762962,0.591395,0.562508,0.177080,0.642186
0.383150,0.270458,0.395047,0.909127,0.201423,0.806838,0.255979,0.936170,0.501291
0.279872,0.285088,0.533457,0.803019,0.326426,0.803632,0.241764,0.824227,0.447790
0.446243,0.353470,0.566627,0.371451,0.322543,0.372137,0.361814,0.157295,0.561476
0.669082,0.765460,0.855256,0.568755,0.360207,0.442385,0.539634,0.247168,0.669310
0.365524,0.375018,0.510550,0.725619,0.425333,0.778108,0.172385,0.789426,0.532988
0.728499,0.847633,1.000000,0.662232,0.613218,0.581205,0.161234,0.526486,0.257944
0.462519,0.785007,0.536242,0.647816,0.419623,0.548758,0.601981,0.922966,0.761698
0.549184,0.481069,0.755305,0.816123,0.313370,0.440008,0.752416,0.276203,0.723374
0.526583,0.647166,0.516204,0.595837,0.813992,0.154790,0.270394,0.289993,0.843782
0.541174,0.662726,0.802822,0.710210,0.518584,0.513993,0.689859,0.226655,0.757672
0.598266,0.299685,0.359370,0.393668,0.438474,0.547137,0.523888,0.777377,0.330320
0.361435,0.324649,0.707687,0.281460,0.525006,0.436574,0.350733,0.105776,0.672823
0.841277,0.599462,0.779841,0.278437,0.320771,0.386873,0.372765,0.341591,0.465600
0.539498,0.360883,0.227245,0.513470,0.340255,0.609109,0.468028,0.815170,0.317644
0.553769,0.686771,0.458782,0.780131,0.836045,0.273677,0.281619,0.140963,0.775524
0.233474,0.340938,0.365240,0.756220,0.278047,0.809267,0.254580,0.842242,0.435134
0.597721,0.331836,0.317615,0.381783,0.456002,0.627195,0.347503,0.910020,0.183261
0.256284,0.364608,0.499727,0.336910,0.510857,0.352379,0.268385,0.263687,0.595712
0.475766,0.769503,0.615678,0.545098,0.485173,0.537646,0.473727,0.780169,0.793788
0.690483,0.758487,0.734928,0.717703,0.623753,0.683743,0.211052,0.698990,0.312300
0.289256,0.361393,0.448890,0.853152,0.245506,0.738460,0.186901,0.800886,0.648346
0.292467,0.318473,0.622412,0.341802,0.502706,0.443735,0.461556,0.275172,0.560405
0.520044,0.666235,0.641604,0.680874,0.493167,0.514753,0.501715,0.735132,0.826019
0.444300,0.769270,0.498482,0.522678,0.776378,0.246779,0.182682,0.330476,0.831480
0.404220,0.789738,0.678159,0.718421,0.873022,0.203832,0.319052,0.334563,0.735859
0.326096,0.412256,0.509901,0.742349,0.221191,0.744735,0.224062,0.845529,0.514319
0.692537,0.752968,0.783874,0.727575,0.457648,0.598700,0.274814,0.605377,0.295122
0.787089,0.594510,0.523086,0.371044,0.687128,0.465445,0.536886,0.130383,0.550287
0.383291,0.301421,0.793728,0.382316,0.407495,0.369015,0.258303,0.346649,0.539563
0.745447,0.495079,0.387392,0.358453,0.663059,0.480962,0.620931,0.249064,0.600148
0.475101,0.673117,0.486716,0.485770,0.544197,0.560952,0.495411,0.819259,0.762233
0.485376,0.430449,0.303627,0.315856,0.460323,0.462523,0.493324,0.854887,0.340952
0.591794,0.548844,0.755602,0.642515,0.356940,0.517823,0.712643,0.211772,0.680213
0.525955,0.737167,0.583657,0.626693,0.495571,0.701986,0.553355,0.832242,0.839815
0.872073,0.565269,0.580870,0.218626,0.379479,0.235597,0.389154,0.460541,0.384861
0.811615,0.545000,0.517694,0.379197,0.725418,0.557927,0.507599,0.132449,0.609079
0.271940,0.414561,0.436676,0.872236,0.240085,0.727825,0.218022,0.798889,0.542550
0.579512,0.661473,0.597452,0.515924,0.474366,0.562295,0.487560,0.814125,0.796690
0.671548,0.521422,0.762711,0.638660,0.479976,0.404488,0.723144,0.241180,0.581069
0.555697,0.740472,0.552912,0.690607,0.496440,0.597628,0.506883,0.818939,0.859557
0.816557,0.811677,0.879274,0.799534,0.503913,0.703888,0.305794,0.664199,0.454033
0.635543,0.693034,0.641571,0.558288,0.565108,0.648778,0.517482,0.722263,0.797320
0.399663,0.381997,0.593938,0.369169,0.508005,0.178547,0.298650,0.273406,0.552285
0.469667,0.812885,0.570279,0.521850,0.749529,0.266193,0.334993,0.121147,0.759239
0.595039,0.617922,0.743023,0.624919,0.467485,0.643854,0.614148,0.279061,0.596206
0.250024,0.383393,0.397791,0.757516,0.298220,0.674405,0.283773,0.812736,0.396647
0.964648,0.614141,0.653967,0.258104,0.446942,0.251891,0.375900,0.315405,0.446374
0.705713,0.783763,0.705721,0.822696,0.558216,0.780583,0.308812,0.577977,0.364231
0.592903,0.747223,0.575070,0.604069,0.445409,0.663648,0.498248,0.809398,0.779077
0.242202,0.400179,0.588812,0.739096,0.235197,0.743207,0.257264,0.735967,0.458362
0.755031,0.746439,0.802970,0.710256,0.479867,0.758238,0.347438,0.660773,0.328247
0.524504,0.732491,0.588700,0.556264,0.775196,0.222174,0.256471,0.193857,0.579961
0.457493,0.725784,0.562260,0.484874,0.747072,0.175961,0.308572,0.225221,0.794202
0.311092,0.341388,0.637538,0.259293,0.523714,0.395713,0.354294,0.402785,0.512371
0.452062,0.666382,0.631239,0.561325,0.826532,0.159458,0.224560,0.170684,0.773095
0.628017,0.211396,0.272107,0.461294,0.480076,0.466108,0.505614,0.880183,0.249875
0.128241,0.329241,0.347164,0.756062,0.274340,0.674539,0.329184,0.833942,0.579112
0.995955,0.585281,0.645991,0.329166,0.479992,0.279434,0.464411,0.195805,0.389610
0.571284,0.735042,0.668042,0.554559,0.597346,0.607782,0.546044,0.778318,0.913788
0.834398,0.822457,0.908631,0.876661,0.486716,0.809501,0.279978,0.776909,0.139344
0.627671,0.447444,0.278005,0.492854,0.468676,0.549440,0.480664,0.851119,0.361451
0.663191,0.407751,0.255147,0.508743,0.461357,0.560227,0.351106,0.798642,0.257771
0.808620,0.758124,0.749769,0.699710,0.544421,0.769938,0.278732,0.696453,0.336076
0.287791,0.314969,0.475540,0.792355,0.251624,0.632994,0.339831,0.773807,0.559603
0.500889,0.543106,0.606477,0.569784,0.443013,0.648913,0.505797,0.820897,0.836667
0.526230,0.639393,0.497412,0.558564,0.361801,0.587285,0.429559,0.890847,0.852654
0.267218,0.188325,0.618905,0.229214,0.443973,0.339488,0.386211,0.266753,0.653288
0.775801,0.405889,0.305154,0.346917,0.392787,0.500515,0.428959,0.841162,0.160682
0.965349,0.562333,0.533781,0.265842,0.843159,0.494397,0.574580,0.302047,0.715288
0.383239,0.641690,0.500236,0.537581,0.789321,0.172100,0.264299,0.282243,0.654839
0.846977,0.622656,0.647464,0.307566,0.424180,0.279822,0.346624,0.223307,0.379296
0.237243,0.375704,0.433122,0.576338,0.228984,0.819267,0.233522,0.713143,0.468411
0.556529,0.697693,0.795245,0.732901,0.583682,0.525932,0.710195,0.235518,0.562423
0.862851,0.604920,0.759754,0.212538,0.389447,0.232619,0.329497,0.378706,0.506696
0.651247,0.283968,0.302672,0.554584,0.489127,0.640204,0.457013,0.881150,0.362630
0.642191,0.512588,0.736345,0.690826,0.236914,0.369122,0.754835,0.226866,0.749515
0.305076,0.354649,0.732942,0.283376,0.441310,0.370103,0.461945,0.234514,0.582978
0.382093,0.205542,0.665970,0.301524,0.470158,0.443688,0.467926,0.357321,0.605557
0.694800,0.637783,0.906710,0.584297,0.472112,0.485603,0.619991,0.322864,0.624272
0.132254,0.283870,0.367421,0.753224,0.296774,0.786804,0.238721,0.874626,0.574369
0.611966,0.590060,0.632898,0.675894,0.504028,0.485145,0.765738,0.326814,0.697053
0.641818,0.638961,0.667550,0.235080,0.402191,0.229835,0.338765,0.299221,0.326823
0.384849,0.770496,0.612141,0.695318,0.847837,0.248613,0.238851,0.208042,0.765678
0.440737,0.756217,0.531810,0.416827,0.831221,0.251206,0.201155,0.317499,0.780325
0.449313,0.604227,0.710230,0.618630,0.572690,0.647276,0.517828,0.723134,0.922760
0.637028,0.299128,0.397760,0.432556,0.530090,0.571390,0.470802,0.895378,0.333180
0.538122,0.573442,0.703000,0.570427,0.495523,0.569139,0.534441,0.822629,0.730048
0.882766,0.579080,0.328463,0.494718,0.737825,0.429836,0.581098,0.181720,0.703195
0.715453,0.267091,0.444637,0.375500,0.363316,0.722009,0.536371,0.887870,0.267128
0.758410,0.586267,0.721750,0.196513,0.529380,0.315857,0.283029,0.153500,0.407119
0.552617,0.701033,0.616543,0.569061,0.426859,0.661768,0.497040,0.725948,0.786680
0.530272,0.301599,0.270580,0.375080,0.534167,0.616946,0.597150,0.872738,0.287243
0.850621,0.533387,0.801673,0.052626,0.345283,0.248780,0.394483,0.228319,0.551409
0.403920,0.679630,0.524251,0.457553,0.915920,0.245951,0.254049,0.219027,0.830098
0.843514,0.701013,0.779146,0.331308,0.520378,0.307121,0.479891,0.404739,0.437321
