0.560699,0.473423,0.461357,0.243242,0.792179,0.477203,0.655969,0.578173,0.305929,0.663750,0.394469,0.847698,0.502270,0.790129,0.649922
0.589302,0.466099,0.354765,0.338992,0.443322,0.426629,0.598673,0.340124,0.313932,0.263783,0.275013,0.648921,0.574135,0.578581,0.872577
0.305495,0.648772,0.652037,0.282247,0.691684,0.629188,0.598840,0.608983,0.591843,0.314831,0.403599,0.412617,0.323859,0.844032,0.639535
0.564673,0.546964,0.652857,0.418474,0.784058,0.572213,0.717424,0.595735,0.385353,0.677599,0.444840,0.791917,0.523952,0.729893,0.622374
0.353393,0.205540,0.575588,0.399199,0.291915,0.536250,0.671720,0.236747,0.817858,0.178794,0.890046,0.482942,0.827006,0.588480,0.637257
0.602002,0.653895,0.623963,0.510046,0.535697,0.542261,0.378844,0.704234,0.790009,0.392058,0.699999,0.429833,0.535897,0.804911,0.226374
0.625702,0.486334,0.733797,0.569730,0.500125,0.423145,0.212878,0.475667,0.609347,0.319729,0.572344,0.465643,0.279189,0.382383,0.618218
0.290537,0.248399,0.674965,0.761602,0.677025,0.908187,0.727738,0.387333,0.674867,0.292191,0.590661,0.294127,0.721051,0.577901,0.486668
0.531276,0.643636,0.532008,0.301613,0.881088,0.489769,0.659451,0.569286,0.270080,0.698116,0.402865,0.765718,0.614272,0.670144,0.589470
0.340096,0.263390,0.573702,0.370693,0.326606,0.497535,0.674258,0.254326,0.644486,0.272715,0.812805,0.383065,0.719535,0.589404,0.729789
0.760105,0.252698,0.606202,0.365302,0.265172,0.746949,0.410780,0.383360,0.594949,0.780726,0.608953,0.827000,0.445078,0.610358,0.414994
0.343541,0.647059,0.478425,0.423322,0.314496,0.599170,0.547928,0.601425,0.742633,0.497163,0.489658,0.523986,0.594254,0.180146,0.651619
0.587502,0.339327,0.332835,0.400038,0.493950,0.596095,0.555633,0.927491,0.276199,0.371798,0.272884,0.656158,0.337791,0.373511,0.376967
0.594055,0.235189,0.287715,0.305397,0.439544,0.524809,0.378247,0.883690,0.298371,0.285006,0.239926,0.568589,0.326414,0.529277,0.396263
0.494878,0.641868,0.539719,0.296558,0.818986,0.501281,0.707662,0.566117,0.437894,0.590995,0.383022,0.783680,0.550660,0.834836,0.596308
0.274711,0.181075,0.772904,0.681941,0.776920,0.848507,0.651761,0.446103,0.732272,0.284170,0.671362,0.327241,0.804580,0.535059,0.459854
0.882396,0.348559,0.613272,0.455243,0.276819,0.652214,0.417564,0.335643,0.547421,0.686180,0.627842,0.642159,0.351888,0.722437,0.330624
0.503559,0.611321,0.223562,0.692301,0.412767,0.336367,0.677498,0.323067,0.651675,0.215631,0.559352,0.376202,0.668589,0.846895,0.189939
0.209553,0.667769,0.477163,0.541424,0.168033,0.571897,0.566338,0.416092,0.759035,0.711750,0.562299,0.462610,0.533553,0.235205,0.631000
0.846576,0.367175,0.634934,0.506624,0.252017,0.634253,0.312982,0.425393,0.711674,0.731721,0.574708,0.812442,0.362011,0.644740,0.381334
0.287882,0.139444,0.580409,0.181124,0.369851,0.457687,0.703459,0.238450,0.790029,0.333844,0.760267,0.489723,0.880653,0.597902,0.616880
0.371134,0.572237,0.571589,0.404419,0.765047,0.590011,0.512000,0.523510,0.711117,0.409422,0.396893,0.338344,0.352389,0.728799,0.691589
