0.74093, 0.28641, 0.31779, 0.24406
0.21407, 0.04709, 0.11040, 0.90906
0.13454, 0.40099, 0.30864, 0.12807
0.15895, 0.45323, 0.16435, 0.07842
0.10679, 0.35913, 0.26242, 0.13335
0.39528, 0.34447, 0.29774, 0.37928
0.51175, 0.06997, 0.19493, 0.62262
0.18812, 0.09292, 0.37799, 0.14240
0.57328, 0.39270, 0.35011, 0.27421
0.09678, 0.14889, 0.35099, 0.05024
0.22792, 0.04951, 0.21858, 0.63387
0.11271, 0.34003, 0.23889, 0.09256
0.14777, 0.19515, 0.41340, 0.07245
0.06729, 0.25067, 0.33087, 0.13263
0.10802, 0.08254, 0.24956, 0.17080
0.11034, 0.20829, 0.25788, 0.08584
0.65416, 0.23177, 0.37676, 0.33405
0.20148, 0.32196, 0.16417, 0.17956
0.28889, 0.04001, 0.18399, 0.51954
0.48735, 0.31132, 0.35705, 0.34773
0.13467, 0.47988, 0.09095, 0.09325
0.28768, 0.04273, 0.10594, 0.61273
0.14298, 0.47978, 0.14197, 0.07805
0.08413, 0.21929, 0.30810, 0.08330
0.33064, 0.03294, 0.12890, 0.64950
0.05879, 0.17682, 0.47427, 0.09351
0.08936, 0.10086, 0.22341, 0.12707
0.30699, 0.01989, 0.15859, 0.66603
0.14203, 0.14401, 0.36240, 0.09441
0.31172, 0.05477, 0.17042, 0.55151
0.22669, 0.03253, 0.09600, 0.56651
0.25904, 0.02880, 0.17119, 0.78212
0.74802, 0.21285, 0.30062, 0.22931
0.21789, 0.07527, 0.36680, 0.09530
0.11534, 0.34451, 0.14351, 0.08109
0.09710, 0.08558, 0.29558, 0.07569
0.09104, 0.09333, 0.32216, 0.11453
0.15474, 0.12975, 0.25917, 0.04416
0.23830, 0.10429, 0.16290, 0.81293
0.10566, 0.13921, 0.40513, 0.07967
0.52083, 0.24799, 0.32343, 0.23831
0.59697, 0.20452, 0.31558, 0.27680
0.65992, 0.26826, 0.29997, 0.30848
0.34986, 0.02982, 0.18227, 0.73766
0.31155, 0.02213, 0.21870, 0.74109
0.13209, 0.13020, 0.39370, 0.05738
0.38404, 0.03473, 0.17176, 0.56487
0.60586, 0.29644, 0.46055, 0.30019
0.10583, 0.13033, 0.29527, 0.04089
0.09355, 0.14626, 0.32343, 0.13516
0.55868, 0.25062, 0.39350, 0.33823
0.55420, 0.26912, 0.32132, 0.33310
0.14724, 0.34886, 0.31559, 0.12946
0.28601, 0.03361, 0.09653, 0.55126
0.12507, 0.42771, 0.28416, 0.10286
0.55081, 0.32704, 0.34780, 0.31379
0.65618, 0.28027, 0.34179, 0.31617
0.19791, 0.02505, 0.16434, 0.80335
0.33115, 0.04762, 0.21432, 0.66645
0.12507, 0.35359, 0.19578, 0.09183
0.42381, 0.02397, 0.19045, 0.64111
0.47825, 0.35152, 0.39520, 0.30068
0.09902, 0.18135, 0.32163, 0.17842
0.68721, 0.30249, 0.45879, 0.28071
0.17737, 0.10791, 0.32608, 0.16631
0.24620, 0.05270, 0.16770, 0.48721
0.54474, 0.42432, 0.28248, 0.39685
0.11321, 0.53626, 0.11280, 0.06948
0.27211, 0.01995, 0.10494, 0.63329
0.14082, 0.10820, 0.30851, 0.11370
0.13386, 0.16858, 0.37319, 0.08203
0.26651, 0.03419, 0.21029, 0.68745
0.11403, 0.15370, 0.21765, 0.04314
0.13894, 0.44751, 0.19536, 0.11054
0.60916, 0.35406, 0.40841, 0.29072
0.32927, 0.05713, 0.16525, 0.60357
0.52691, 0.23023, 0.45834, 0.29126
0.13429, 0.17658, 0.32010, 0.07008
0.13045, 0.11851, 0.41482, 0.09454
0.13369, 0.37335, 0.19182, 0.07905
0.30941, 0.07382, 0.15207, 0.66914
0.14227, 0.19453, 0.30198, 0.07140
0.41043, 0.28257, 0.29726, 0.31448
0.12024, 0.14017, 0.40194, 0.06909
0.51646, 0.40861, 0.49183, 0.24630
0.43921, 0.36177, 0.36625, 0.28312
0.30303, 0.03130, 0.23159, 0.65617
0.39455, 0.05566, 0.11409, 0.69459
0.58236, 0.26368, 0.56488, 0.29226
0.08209, 0.33121, 0.15584, 0.09702
0.21762, 0.04638, 0.20432, 0.69892
0.07732, 0.45902, 0.28749, 0.10182
0.10654, 0.13879, 0.26964, 0.11845
0.13671, 0.16421, 0.20772, 0.11832
0.56096, 0.22401, 0.41552, 0.32576
0.16850, 0.16497, 0.31363, 0.10332
0.62130, 0.34426, 0.40387, 0.33918
0.36793, 0.01900, 0.11104, 0.65351
0.48197, 0.21276, 0.39869, 0.33255
0.10202, 0.19859, 0.41068, 0.10930
0.29460, 0.02488, 0.10409, 0.68404
0.16559, 0.13821, 0.33298, 0.08374
0.09573, 0.42020, 0.26900, 0.11175
0.42388, 0.27865, 0.34164, 0.37812
0.26933, 0.03538, 0.21784, 0.84584
0.29852, 0.05668, 0.09227, 0.79855
0.09387, 0.50924, 0.30457, 0.10290
0.20776, 0.53737, 0.30043, 0.12279
0.07011, 0.05535, 0.39108, 0.07375
0.12099, 0.37739, 0.22401, 0.06384
0.63315, 0.25799, 0.43059, 0.31202
0.15461, 0.10434, 0.33268, 0.12525
0.08330, 0.12526, 0.39672, 0.12509
0.11200, 0.38130, 0.17338, 0.08913
0.22944, 0.02051, 0.13698, 0.78788
0.22685, 0.01407, 0.14325, 0.72117
0.16970, 0.32036, 0.16117, 0.06633
0.23983, 0.40195, 0.17947, 0.04848
0.18138, 0.02988, 0.22502, 0.69124
0.78314, 0.29326, 0.32911, 0.31358
0.57925, 0.29748, 0.45015, 0.39129
0.13777, 0.17413, 0.35052, 0.04810
0.08397, 0.13872, 0.32834, 0.06964
0.24907, 0.05138, 0.21368, 0.68309
0.55106, 0.24779, 0.34712, 0.24172
0.25951, 0.00386, 0.17242, 0.56684
0.26947, 0.08448, 0.19141, 0.67706
0.27808, 0.01402, 0.10919, 0.76764
0.13836, 0.26134, 0.20803, 0.06889
0.54931, 0.26137, 0.30335, 0.25008
0.16755, 0.08046, 0.41344, 0.07257
0.41186, 0.35807, 0.30412, 0.21308
0.14694, 0.11453, 0.29844, 0.10976
0.26971, 0.05510, 0.26051, 0.68180
0.10515, 0.57456, 0.24490, 0.12240
0.40281, 0.05008, 0.13708, 0.68263
0.20410, 0.48701, 0.16027, 0.08793
0.53143, 0.29256, 0.40749, 0.31603
0.14124, 0.08897, 0.29475, 0.11366
0.62481, 0.30410, 0.35733, 0.22637
0.56828, 0.37489, 0.26059, 0.32274
0.64459, 0.20342, 0.45487, 0.27533
0.57830, 0.27451, 0.27291, 0.31329
0.18263, 0.43495, 0.35450, 0.06865
0.44608, 0.31431, 0.38655, 0.21408
0.38424, 0.02145, 0.20699, 0.73898
0.25566, 0.04576, 0.15187, 0.59380
0.55728, 0.26072, 0.40621, 0.31641
0.26844, 0.03703, 0.26584, 0.47470
0.24588, 0.02765, 0.12332, 0.85351
0.17146, 0.15394, 0.45167, 0.15025
0.10245, 0.16286, 0.37717, 0.05627
0.55443, 0.30389, 0.31105, 0.32294
0.29012, 0.04954, 0.18913, 0.59265
0.14630, 0.05465, 0.33001, 0.06631
0.13129, 0.05289, 0.31181, 0.10445
0.25035, 0.02018, 0.18931, 0.67843
0.70751, 0.23278, 0.29282, 0.30100
0.60534, 0.32934, 0.32593, 0.31130
0.10277, 0.16118, 0.38447, 0.04172
0.12120, 0.39805, 0.25088, 0.06386
0.51018, 0.25323, 0.39408, 0.40678
0.56034, 0.22044, 0.33724, 0.34238
0.13032, 0.31759, 0.25778, 0.05422
0.15235, 0.41891, 0.27293, 0.05115
0.18192, 0.36296, 0.33280, 0.14234
0.09950, 0.59244, 0.21898, 0.13615
0.33599, 0.05659, 0.21538, 0.60321
0.13705, 0.14845, 0.33519, 0.07519
0.16741, 0.11438, 0.27507, 0.11977
0.11596, 0.13602, 0.34048, 0.11058
0.10420, 0.12830, 0.32406, 0.08803
0.35176, 0.05427, 0.22879, 0.72231
0.10185, 0.42870, 0.11611, 0.07074
0.12890, 0.12455, 0.39597, 0.08586
0.06368, 0.37676, 0.19930, 0.06750
0.07958, 0.09843, 0.27613, 0.10313
0.31556, 0.03659, 0.10459, 0.58146
0.10242, 0.18180, 0.40892, 0.04056
0.51921, 0.38638, 0.52202, 0.28170
0.23088, 0.03065, 0.20227, 0.61961
0.26768, 0.06579, 0.12909, 0.71313
0.45430, 0.28137, 0.29110, 0.24305
0.12519, 0.38813, 0.14759, 0.11449
0.59030, 0.23791, 0.40865, 0.26845
0.12269, 0.16852, 0.40994, 0.06185
0.12316, 0.10861, 0.35075, 0.06475
0.10926, 0.36774, 0.17419, 0.05937
0.07157, 0.15681, 0.30436, 0.05893
0.15699, 0.08688, 0.31198, 0.08667
0.13305, 0.32508, 0.20398, 0.07122
0.25151, 0.02789, 0.08621, 0.73591
0.50345, 0.31016, 0.32683, 0.29935
0.13806, 0.45534, 0.29246, 0.08607
0.08855, 0.13513, 0.33696, 0.08345
0.11513, 0.13773, 0.34950, 0.13139
0.34964, 0.06219, 0.29446, 0.68519
0.18555, 0.44534, 0.34081, 0.09505
0.19446, 0.31188, 0.21607, 0.06690
0.23762, 0.03021, 0.15381, 0.55753
0.26239, 0.02412, 0.18016, 0.64903
0.37887, 0.06152, 0.17136, 0.62250
0.19177, 0.30904, 0.20525, 0.13920
0.09225, 0.15607, 0.29860, 0.07541
0.04087, 0.17139, 0.29785, 0.10639
0.06878, 0.17380, 0.31612, 0.06974
0.11235, 0.17740, 0.32028, 0.09155
0.17940, 0.48829, 0.17225, 0.06092
0.53670, 0.28981, 0.35350, 0.29629
0.05619, 0.64640, 0.26600, 0.06234
0.55239, 0.25141, 0.34937, 0.21548
0.59508, 0.28394, 0.40111, 0.21239
0.12129, 0.17194, 0.34379, 0.03582
0.19869, 0.54761, 0.22251, 0.07661
0.05703, 0.44600, 0.21739, 0.09655
0.34003, 0.04286, 0.24539, 0.73212
0.27815, 0.02701, 0.18635, 0.77926
0.06908, 0.14806, 0.36728, 0.12904
0.17520, 0.11597, 0.27436, 0.04180
0.60323, 0.24493, 0.43056, 0.20423
0.34191, 0.04309, 0.18521, 0.64573
0.61856, 0.34461, 0.41914, 0.30471
0.31097, 0.05318, 0.14258, 0.61457
0.16848, 0.02647, 0.13141, 0.54322
0.07356, 0.07415, 0.33707, 0.06912
0.59553, 0.35440, 0.36065, 0.31910
0.51742, 0.30445, 0.34352, 0.21205
0.56473, 0.28207, 0.28015, 0.32657
0.22053, 0.02518, 0.17093, 0.71814
0.07037, 0.27033, 0.39187, 0.05840
0.26060, 0.03561, 0.16431, 0.58964
0.25547, 0.05988, 0.15224, 0.66878
0.29202, 0.02786, 0.11518, 0.61865
0.28181, 0.06000, 0.12417, 0.83203
0.13803, 0.10492, 0.20605, 0.06721
0.12442, 0.61568, 0.20479, 0.07994
0.52307, 0.25283, 0.35180, 0.31963
0.29730, 0.02132, 0.19727, 0.74406
0.13570, 0.42501, 0.21218, 0.09534
0.15012, 0.39577, 0.24222, 0.10979
0.27652, 0.08060, 0.18136, 0.60325
0.37817, 0.06811, 0.27890, 0.66712
0.23904, 0.05348, 0.14024, 0.76741
0.10839, 0.39772, 0.15910, 0.08044
0.48006, 0.21284, 0.35162, 0.29350
0.14293, 0.17365, 0.47745, 0.08224
0.30403, 0.01246, 0.13505, 0.57686
0.11049, 0.41027, 0.29752, 0.13808
0.19740, 0.06370, 0.18701, 0.61699
0.17895, 0.43767, 0.28936, 0.10817
0.13009, 0.14411, 0.49816, 0.17390
0.12800, 0.42655, 0.28782, 0.06659
0.19153, 0.06943, 0.30708, 0.13924
0.62036, 0.27299, 0.31046, 0.29921
0.17348, 0.11990, 0.30648, 0.04861
0.07480, 0.13560, 0.31693, 0.10343
0.30554, 0.04663, 0.18540, 0.72922
0.54053, 0.35612, 0.44948, 0.24151
0.13115, 0.13656, 0.34862, 0.16288
0.52807, 0.37836, 0.34550, 0.35944
0.19023, 0.05019, 0.23229, 0.62881
0.10629, 0.13207, 0.35854, 0.08464
0.48545, 0.24044, 0.32919, 0.42631
0.08940, 0.19680, 0.34832, 0.14827
0.12173, 0.08916, 0.29357, 0.11576
0.09144, 0.39142, 0.14909, 0.15887
0.08289, 0.15954, 0.29988, 0.07957
0.49934, 0.24145, 0.25222, 0.28909
0.13365, 0.14818, 0.36604, 0.09454
0.53623, 0.32586, 0.31467, 0.37721
0.11296, 0.46574, 0.17092, 0.07160
0.16222, 0.50003, 0.21676, 0.05930
0.12973, 0.44134, 0.19944, 0.13438
0.14776, 0.38714, 0.17590, 0.12028
0.07039, 0.10742, 0.37854, 0.11659
0.36116, 0.02244, 0.14591, 0.57681
0.07723, 0.43811, 0.16524, 0.08354
0.07044, 0.40243, 0.30943, 0.08925
0.22574, 0.05935, 0.13953, 0.87015
0.10323, 0.47571, 0.23562, 0.11504
0.43597, 0.35918, 0.27641, 0.25777
0.49727, 0.35618, 0.43927, 0.23423
0.64081, 0.29871, 0.39342, 0.21754
0.12068, 0.37123, 0.16872, 0.12214
0.11538, 0.35471, 0.26202, 0.09640
0.11080, 0.46929, 0.11366, 0.08234
0.10976, 0.16738, 0.37668, 0.14419
0.08545, 0.10227, 0.18698, 0.04781
0.25144, 0.08339, 0.49869, 0.06917
0.18468, 0.12808, 0.29929, 0.09384
0.10398, 0.11631, 0.27633, 0.06701
0.08778, 0.49818, 0.24750, 0.10030
0.69052, 0.33232, 0.36649, 0.29957
0.13491, 0.33170, 0.25785, 0.11319
0.50577, 0.37183, 0.27180, 0.26169
0.27091, 0.07086, 0.13848, 0.93625
0.53761, 0.39844, 0.41924, 0.37575
0.18540, 0.05745, 0.13595, 0.57993
0.10955, 0.34416, 0.30333, 0.05705
0.36961, 0.30567, 0.32554, 0.27411
0.13117, 0.14487, 0.35920, 0.10083
0.11605, 0.13535, 0.34084, 0.12263
0.33906, 0.11472, 0.17028, 0.61262
0.19031, 0.37541, 0.16617, 0.09722
0.52952, 0.29607, 0.25705, 0.32201
0.48681, 0.28436, 0.38247, 0.29507
0.10780, 0.10425, 0.39622, 0.08858
0.13594, 0.14602, 0.26241, 0.12845
0.48053, 0.28797, 0.32887, 0.30953
0.08679, 0.14214, 0.35894, 0.06720
0.10679, 0.20617, 0.28830, 0.10663
0.20388, 0.50182, 0.19158, 0.06620
0.26096, 0.07043, 0.17338, 0.72740
0.27087, 0.06579, 0.23054, 0.66160
0.11104, 0.11149, 0.29481, 0.10791
0.16834, 0.14787, 0.28567, 0.10339
0.49384, 0.25392, 0.42293, 0.30320
0.24489, 0.04219, 0.07418, 0.60936
0.12104, 0.18132, 0.36559, 0.08451
0.07961, 0.45931, 0.30409, 0.04431
