0.311730,0.301854,0.287634,0.747017,0.214625,0.506643,0.760006,0.582822,0.597106,0.393798,0.603561,0.714239,0.360931
0.411455,0.332032,0.491103,0.236814,0.580338,0.551765,0.521151,0.745440,0.238309,0.428336,0.643774,0.459152,0.284722
0.739784,0.857991,0.765054,0.386571,0.785176,0.311428,0.430452,0.783705,0.405170,0.435049,0.363166,0.157388,0.645748
0.814231,0.138594,0.715276,0.445970,0.630052,0.370964,0.204148,0.852159,0.907275,0.478064,0.698218,0.714669,0.825279
0.713820,0.584020,0.264400,0.789478,0.722028,0.860248,0.402368,0.269797,0.800417,0.472037,0.320843,0.703518,0.642888
0.358133,0.518379,0.882726,0.808741,0.335367,0.486284,0.570961,0.769409,0.311075,0.226986,0.176165,0.540439,0.516118
0.598772,0.675851,0.617867,0.776339,0.629118,0.783944,0.246988,0.322680,0.685685,0.516049,0.349182,0.733231,0.386861
0.522077,0.648382,0.621633,0.875482,0.619016,0.770842,0.259821,0.243517,0.773490,0.410002,0.317937,0.725997,0.448820
0.808660,0.654743,0.601129,0.472829,0.408488,0.776380,0.596580,0.206186,0.484942,0.458152,0.554868,0.802550,0.449149
0.784446,0.240080,0.639573,0.509502,0.597392,0.300084,0.353140,0.658861,0.813278,0.392010,0.701873,0.848163,0.710477
0.680105,0.265217,0.673954,0.435083,0.614906,0.263996,0.281829,0.769166,0.954820,0.498556,0.631894,0.875144,0.673286
0.732697,0.634681,0.303616,0.808797,0.655687,0.683971,0.425190,0.299234,0.786095,0.585156,0.299122,0.678222,0.700129
0.324101,0.617194,0.757990,0.833337,0.362697,0.434653,0.513347,0.743246,0.316843,0.108140,0.268640,0.552545,0.513540
0.699514,0.821961,0.612880,0.396062,0.706784,0.382153,0.542265,0.734753,0.233460,0.410216,0.251291,0.256009,0.627917
0.551911,0.712319,0.467257,0.844894,0.573040,0.941592,0.296817,0.378919,0.704727,0.483299,0.323060,0.789177,0.505990
0.384630,0.271078,0.523620,0.170907,0.515503,0.184751,0.626592,0.619055,0.350972,0.476358,0.645223,0.492476,0.206781
0.856415,0.676322,0.243587,0.216860,0.248723,0.145886,0.271646,0.782424,0.495673,0.573517,0.754416,0.243836,0.434385
0.576874,0.637241,0.185635,0.347031,0.307629,0.172093,0.352644,0.450526,0.375501,0.587382,0.516305,0.598172,0.360240
0.189513,0.201519,0.366319,0.860378,0.273279,0.401574,0.843259,0.575653,0.649311,0.377308,0.601450,0.822634,0.205278
0.834441,0.652215,0.239382,0.140383,0.331001,0.284185,0.441370,0.839241,0.524019,0.619660,0.703760,0.186228,0.372010
0.751601,0.560415,0.560873,0.409537,0.303446,0.825301,0.617413,0.225070,0.702555,0.449594,0.419250,0.813388,0.421253
0.763323,0.343062,0.602275,0.502380,0.570132,0.340497,0.294436,0.735314,0.887311,0.448616,0.539981,0.825564,0.785964
0.570537,0.671693,0.507321,0.670720,0.607875,0.761612,0.256488,0.361926,0.735727,0.455053,0.312243,0.883555,0.426384
0.519689,0.770641,0.556108,0.271101,0.719664,0.294957,0.736675,0.520220,0.744211,0.735486,0.523924,0.247796,0.300673
0.465857,0.752964,0.153203,0.437052,0.314432,0.196362,0.317786,0.538264,0.488611,0.607382,0.428663,0.597420,0.429280
0.773050,0.729084,0.289390,0.183949,0.241623,0.364369,0.452889,0.693079,0.590143,0.602964,0.799759,0.286417,0.437067
0.424413,0.488984,0.849870,0.733092,0.288532,0.646178,0.624829,0.628822,0.316663,0.260059,0.188372,0.592258,0.536111
0.590827,0.853163,0.653361,0.150379,0.661346,0.323962,0.756433,0.474621,0.672033,0.699252,0.476823,0.292897,0.200020
0.330196,0.636866,0.809493,0.663991,0.343440,0.537688,0.686823,0.836731,0.271616,0.254544,0.278239,0.624403,0.663206
0.511982,0.722771,0.508028,0.735566,0.619698,0.854326,0.326024,0.305152,0.706783,0.401512,0.257313,0.891572,0.416633
0.882677,0.521498,0.603520,0.461437,0.390022,0.746160,0.601209,0.283349,0.532909,0.403113,0.470209,0.776195,0.398095
0.510128,0.721025,0.215040,0.358361,0.342413,0.264157,0.525046,0.383318,0.457581,0.612992,0.457451,0.679322,0.288731
0.192684,0.557984,0.883437,0.788885,0.319036,0.589263,0.567993,0.759611,0.212986,0.184082,0.208595,0.438441,0.668260
0.433556,0.404554,0.486859,0.275773,0.547048,0.320301,0.666041,0.670189,0.265539,0.450026,0.580653,0.455364,0.213441
0.256061,0.574015,0.854201,0.768719,0.330785,0.531322,0.536499,0.761821,0.327905,0.288872,0.261454,0.467492,0.683602
0.535638,0.681088,0.614268,0.740172,0.486358,0.916723,0.339447,0.252946,0.764619,0.507327,0.327290,0.803526,0.465718
0.309331,0.077506,0.380430,0.772680,0.234268,0.461492,0.804455,0.607113,0.703913,0.343281,0.617129,0.682121,0.231097
0.713444,0.169727,0.609233,0.449600,0.618836,0.111934,0.350755,0.717873,0.845171,0.380306,0.674288,0.848966,0.836515
0.211795,0.126155,0.385633,0.751810,0.144088,0.450779,0.927783,0.450052,0.554588,0.394086,0.589514,0.699179,0.165569
0.648899,0.625038,0.681501,0.429711,0.690564,0.372417,0.373778,0.847735,0.496778,0.764520,0.678106,0.623734,0.315757
0.761317,0.657791,0.259336,0.779061,0.667034,0.777511,0.365917,0.341826,0.765077,0.472330,0.293208,0.659650,0.718105
0.429962,0.661606,0.207361,0.372807,0.343056,0.299939,0.472190,0.423436,0.483695,0.560924,0.467066,0.660087,0.355190
0.737559,0.827219,0.797902,0.384632,0.737157,0.322719,0.595279,0.718799,0.463543,0.385506,0.300266,0.224776,0.679506
0.765437,0.184871,0.604006,0.436376,0.525944,0.292563,0.300909,0.755497,0.801196,0.393544,0.664297,0.799221,0.880111
0.323272,0.180011,0.276335,0.375273,0.600898,0.552481,0.248957,0.319104,0.863009,0.539878,0.488233,0.302538,0.629100
0.384962,0.297898,0.442029,0.136870,0.542335,0.306818,0.621412,0.641513,0.184566,0.418767,0.734889,0.511341,0.284657
0.365470,0.129961,0.196366,0.374113,0.586996,0.597207,0.216645,0.218569,0.830017,0.695677,0.273173,0.374638,0.790963
0.554913,0.738684,0.250115,0.435970,0.237275,0.311378,0.300745,0.335817,0.374554,0.722710,0.556275,0.638205,0.358591
0.891755,0.421859,0.495801,0.520669,0.335490,0.744086,0.597865,0.101710,0.638036,0.427605,0.559129,0.682919,0.431058
0.269380,0.544316,0.866669,0.742839,0.312215,0.724802,0.580494,0.833865,0.328323,0.282503,0.277150,0.558229,0.653344
0.552052,0.866028,0.450880,0.237407,0.602972,0.398845,0.538209,0.392046,0.796998,0.692911,0.447845,0.343581,0.193099
0.777976,0.802872,0.640204,0.364733,0.682703,0.265399,0.486023,0.862103,0.411259,0.439263,0.283516,0.288467,0.674567
0.405557,0.594244,0.768446,0.774115,0.324902,0.525777,0.554996,0.723300,0.400103,0.248866,0.413766,0.434240,0.578633
0.821084,0.626533,0.297207,0.168596,0.188809,0.224793,0.340493,0.757163,0.455892,0.596889,0.691029,0.286992,0.364795
0.285574,0.299436,0.269118,0.368166,0.715492,0.557083,0.154024,0.210170,0.722313,0.457208,0.410202,0.379818,0.488231
0.652248,0.834692,0.755143,0.427305,0.752279,0.285006,0.433232,0.862749,0.331806,0.354394,0.356543,0.290677,0.628870
0.851311,0.424862,0.262210,0.847298,0.607589,0.840484,0.313952,0.223360,0.804682,0.641845,0.317502,0.651118,0.753046
0.770218,0.684220,0.248716,0.130752,0.224562,0.210214,0.392809,0.752370,0.511548,0.587456,0.757411,0.339968,0.274598
0.595409,0.790920,0.525955,0.209433,0.657143,0.287345,0.647234,0.439735,0.767178,0.666457,0.486968,0.330503,0.240942
0.362483,0.305601,0.465733,0.215801,0.676733,0.355027,0.547212,0.619097,0.300324,0.452112,0.725507,0.458980,0.275225
0.662672,0.755785,0.509982,0.225168,0.736696,0.274257,0.638031,0.379687,0.787404,0.666076,0.567295,0.298960,0.197671
0.560013,0.815957,0.576171,0.096206,0.865544,0.275379,0.795280,0.413768,0.896549,0.620541,0.533279,0.317074,0.242912
0.281210,0.592841,0.761385,0.776789,0.320302,0.545246,0.537206,0.662763,0.376926,0.209670,0.312789,0.596765,0.542007
0.766030,0.850043,0.204086,0.139447,0.331554,0.183170,0.418597,0.736742,0.627085,0.549377,0.569244,0.309532,0.430616
0.625141,0.574815,0.213628,0.501342,0.211282,0.242506,0.305160,0.463431,0.398939,0.639601,0.483222,0.642585,0.238436
