0.174863,0.493843,0.309332,0.378889,0.643781,0.356021,0.711681,0.501670,0.822500,0.356810,0.110962,0.305936,0.467983,0.446212,0.669036,0.463943,0.628476,0.493742,0.557233,0.483041,0.298447,0.691282,0.691397,0.419153,0.745415,0.835425,0.785222,0.638534,0.442291,0.433836,0.651707,0.387329
0.617636,0.752293,0.357378,0.724854,0.527811,0.692807,0.291015,0.439583,0.716471,0.401160,0.246913,0.341171,0.416300,0.763854,0.852762,0.303261,0.499870,0.692271,0.372953,0.546695,0.544384,0.779728,0.528670,0.317181,0.609053,0.226124,0.384810,0.268619,0.507266,0.598311,0.221865,0.875452
0.498494,0.684707,0.266280,0.734428,0.666582,0.781713,0.198353,0.396277,0.761484,0.287689,0.398235,0.323226,0.476452,0.781118,0.807419,0.289823,0.476147,0.626358,0.420095,0.417139,0.547845,0.627162,0.573413,0.348958,0.657993,0.210384,0.343863,0.189067,0.498409,0.613024,0.312229,0.859782
0.092989,0.534581,0.292100,0.339140,0.651298,0.365177,0.782858,0.432112,0.884256,0.224547,0.249398,0.303954,0.435577,0.391976,0.830757,0.392257,0.616133,0.273574,0.645379,0.528726,0.378381,0.639102,0.676189,0.454349,0.860561,0.641336,0.703976,0.454556,0.454440,0.501190,0.717760,0.417077
0.283427,0.651965,0.586859,0.465389,0.240029,0.381814,0.841858,0.704398,0.521156,0.554667,0.732453,0.571520,0.432371,0.407388,0.371749,0.525278,0.816684,0.187982,0.346723,0.328878,0.654285,0.620417,0.648672,0.571368,0.624101,0.418563,0.314112,0.292525,0.491203,0.411323,0.782105,0.147802
0.478074,0.365684,0.621534,0.542835,0.842866,0.463865,0.693614,0.347553,0.470696,0.200519,0.811164,0.284551,0.248241,0.530423,0.235094,0.703756,0.443158,0.434171,0.445433,0.368056,0.522021,0.564282,0.205142,0.325578,0.384793,0.342859,0.223140,0.326378,0.638323,0.749127,0.209248,0.613232
0.232630,0.651134,0.661115,0.510914,0.264550,0.383279,0.760609,0.656172,0.480918,0.578620,0.487125,0.685104,0.535280,0.450664,0.467396,0.546066,0.600413,0.257716,0.230091,0.326619,0.559585,0.682627,0.549458,0.662227,0.722025,0.416727,0.460454,0.389154,0.605561,0.495477,0.706182,0.190270
0.707182,0.653159,0.260279,0.215781,0.523706,0.411663,0.636294,0.211099,0.549085,0.744518,0.512655,0.781892,0.450157,0.444809,0.394344,0.202058,0.609320,0.334141,0.366729,0.336843,0.234303,0.338670,0.694334,0.605265,0.383610,0.386119,0.340394,0.328000,0.682211,0.490220,0.396601,0.442256
0.449955,0.729274,0.631304,0.415760,0.206576,0.891259,0.505897,0.387742,0.336119,0.673942,0.721204,0.766786,0.651583,0.204637,0.325497,0.126442,0.228253,0.367412,0.347151,0.934666,0.674105,0.672858,0.745425,0.282496,0.603882,0.335414,0.385769,0.248233,0.389880,0.779438,0.313856,0.541598
0.228049,0.464887,0.399106,0.441141,0.578871,0.316377,0.625325,0.469013,0.705443,0.266946,0.276025,0.234239,0.372593,0.391250,0.864741,0.493078,0.468338,0.314884,0.733823,0.514467,0.405374,0.661535,0.692058,0.387422,0.742335,0.782723,0.705649,0.516166,0.314906,0.518094,0.605522,0.367636
0.641260,0.697115,0.417678,0.853819,0.554513,0.750789,0.252900,0.328932,0.860847,0.341779,0.306844,0.333064,0.512061,0.797269,0.817598,0.309974,0.526082,0.639059,0.364251,0.504853,0.483833,0.787305,0.508765,0.274100,0.613877,0.278365,0.396214,0.284151,0.374465,0.811620,0.242312,0.746392
0.226162,0.453453,0.495031,0.387619,0.684656,0.703166,0.587519,0.213314,0.382602,0.412952,0.325342,0.629954,0.855210,0.532229,0.226874,0.347487,0.300871,0.402972,0.206640,0.238518,0.437569,0.444995,0.531714,0.664138,0.243340,0.781488,0.796682,0.564435,0.324796,0.305164,0.436107,0.792463
0.555236,0.568800,0.478567,0.805480,0.571448,0.702033,0.665777,0.799797,0.464934,0.809952,0.754182,0.583420,0.736914,0.419483,0.650926,0.148797,0.743151,0.637922,0.651090,0.503572,0.730837,0.505420,0.273339,0.545560,0.263216,0.821581,0.343004,0.437726,0.344819,0.367335,0.336336,0.490740
0.581222,0.410906,0.260320,0.261725,0.495902,0.507296,0.671097,0.185838,0.744444,0.729409,0.800074,0.575674,0.799034,0.803736,0.426098,0.577202,0.309588,0.620604,0.440237,0.349789,0.280266,0.394072,0.458273,0.653372,0.473090,0.495925,0.749695,0.721214,0.526638,0.735280,0.242317,0.553116
0.473030,0.550296,0.648811,0.246109,0.544590,0.599775,0.557621,0.335524,0.631282,0.294281,0.753072,0.245310,0.686238,0.594235,0.640803,0.906007,0.422079,0.500209,0.395028,0.320760,0.600856,0.636860,0.367262,0.788220,0.294470,0.527562,0.614567,0.217940,0.504749,0.263398,0.678636,0.353048
0.668864,0.352807,0.648571,0.449540,0.765486,0.684905,0.421986,0.575357,0.341236,0.620154,0.664137,0.676625,0.251048,0.515163,0.762541,0.592353,0.323041,0.330956,0.247047,0.259147,0.538359,0.754746,0.380566,0.360398,0.248845,0.511999,0.577924,0.497642,0.619818,0.594301,0.222799,0.220409
0.552810,0.647337,0.311382,0.872877,0.552365,0.893148,0.227318,0.521533,0.822275,0.290487,0.432519,0.426191,0.621782,0.819040,0.782482,0.228777,0.468032,0.696050,0.331901,0.552212,0.676550,0.740751,0.566347,0.393178,0.552968,0.226485,0.449684,0.520642,0.509539,0.614977,0.195887,0.777955
0.176305,0.513582,0.348175,0.270921,0.435541,0.757079,0.630857,0.274383,0.282033,0.514043,0.419837,0.544728,0.711723,0.429107,0.143229,0.261963,0.246034,0.293531,0.272313,0.458834,0.299699,0.505952,0.374016,0.536308,0.144369,0.759720,0.729144,0.672388,0.260675,0.335809,0.385778,0.804863
0.494554,0.597942,0.638191,0.240260,0.649606,0.631089,0.543804,0.437909,0.567842,0.422087,0.776367,0.311541,0.731719,0.426809,0.734965,0.816132,0.266507,0.550718,0.415035,0.519784,0.425179,0.636388,0.513412,0.777663,0.372280,0.508814,0.613260,0.127790,0.514511,0.268935,0.794072,0.546556
0.283970,0.355909,0.833725,0.544886,0.529358,0.252888,0.527440,0.751980,0.339760,0.265289,0.752383,0.813310,0.836716,0.389747,0.252900,0.470330,0.852289,0.367267,0.234628,0.531592,0.206646,0.589298,0.367568,0.528467,0.536960,0.777821,0.737594,0.609998,0.219149,0.579555,0.388818,0.683919
0.668457,0.426522,0.654467,0.450284,0.749250,0.302914,0.600472,0.547501,0.567641,0.112013,0.516234,0.425069,0.758868,0.451768,0.462676,0.186738,0.579308,0.189724,0.547552,0.306658,0.568050,0.441573,0.545311,0.510725,0.477562,0.802675,0.669250,0.309318,0.823033,0.777153,0.611405,0.326506
0.648103,0.394714,0.516846,0.488183,0.685559,0.502352,0.767358,0.701835,0.455853,0.436446,0.533943,0.704692,0.618773,0.386600,0.416893,0.413773,0.255960,0.590756,0.447011,0.321150,0.457925,0.758984,0.356602,0.681475,0.105730,0.791699,0.755631,0.186507,0.311009,0.468067,0.922524,0.385304
0.465498,0.446367,0.363015,0.789953,0.550840,0.711577,0.530618,0.747251,0.652309,0.706400,0.725406,0.548699,0.665763,0.472369,0.684428,0.329299,0.741596,0.722030,0.595614,0.326135,0.688798,0.433780,0.430604,0.543163,0.294804,0.812951,0.309948,0.519768,0.391100,0.424031,0.205196,0.681729
0.296088,0.737679,0.648449,0.463047,0.228035,0.347496,0.815910,0.618219,0.598018,0.496686,0.632392,0.681055,0.610871,0.435709,0.499761,0.485404,0.671244,0.191538,0.299349,0.306926,0.619757,0.609026,0.552221,0.623437,0.703992,0.395750,0.378943,0.375019,0.457176,0.460102,0.689306,0.153094
0.495747,0.427167,0.722501,0.417333,0.695230,0.593408,0.755686,0.432020,0.256335,0.261628,0.624810,0.236440,0.250359,0.642817,0.307925,0.572786,0.397384,0.350924,0.490424,0.219155,0.564788,0.358383,0.234636,0.399412,0.404253,0.152889,0.200976,0.329980,0.624930,0.727847,0.052741,0.635001
0.601932,0.549251,0.272782,0.290142,0.506980,0.412528,0.556939,0.423466,0.777940,0.778798,0.316842,0.350921,0.780783,0.483082,0.583823,0.270716,0.439395,0.648530,0.517384,0.565330,0.850645,0.318908,0.270145,0.529568,0.267849,0.197887,0.767455,0.262455,0.411897,0.561248,0.471036,0.659362
0.546765,0.142655,0.833988,0.501296,0.613567,0.302800,0.499211,0.392773,0.525362,0.509368,0.210634,0.323092,0.673138,0.145219,0.228202,0.562756,0.571622,0.562201,0.437571,0.518403,0.727920,0.694129,0.683255,0.498513,0.610576,0.228749,0.607374,0.585441,0.674083,0.752623,0.276924,0.436469
0.343377,0.661941,0.219736,0.900335,0.459191,0.631575,0.438296,0.456374,0.779428,0.752716,0.379523,0.714035,0.683342,0.323792,0.650422,0.435699,0.396554,0.676141,0.530297,0.585228,0.204729,0.578935,0.244761,0.589092,0.645980,0.212313,0.381815,0.446101,0.745032,0.292731,0.537217,0.216360
0.321272,0.379102,0.391763,0.344843,0.438185,0.853605,0.522705,0.171810,0.207415,0.361562,0.439724,0.631137,0.834901,0.483218,0.241490,0.478053,0.343417,0.316293,0.277994,0.393506,0.333301,0.479759,0.568277,0.736452,0.171116,0.812621,0.731343,0.569384,0.306950,0.336045,0.367090,0.805982
0.693988,0.323813,0.511276,0.547409,0.459050,0.648327,0.281396,0.336029,0.274739,0.865014,0.785047,0.087879,0.370290,0.190735,0.461684,0.371504,0.367074,0.458803,0.371894,0.676370,0.548880,0.295789,0.538512,0.367016,0.453017,0.209133,0.125988,0.162340,0.553650,0.452345,0.531396,0.402212
0.841661,0.727261,0.336244,0.305538,0.485572,0.578439,0.636772,0.285291,0.468213,0.589281,0.690023,0.798178,0.355163,0.397256,0.379838,0.150165,0.769380,0.331654,0.387541,0.482530,0.327425,0.361618,0.688669,0.672972,0.487664,0.419993,0.341230,0.397085,0.770802,0.522961,0.305431,0.390516
0.687722,0.453935,0.742629,0.377422,0.430138,0.372951,0.786229,0.184992,0.481350,0.606140,0.476866,0.449083,0.235413,0.454359,0.264471,0.461067,0.354070,0.682851,0.674450,0.422548,0.822111,0.532890,0.363900,0.304551,0.222611,0.251812,0.753484,0.503612,0.299093,0.443623,0.363653,0.355731
0.261502,0.737423,0.520791,0.837762,0.766211,0.398593,0.674564,0.124138,0.190770,0.376695,0.373368,0.282794,0.284643,0.650187,0.782862,0.837991,0.163458,0.155544,0.519050,0.750940,0.588953,0.699491,0.312764,0.531844,0.258537,0.765756,0.754980,0.425642,0.827823,0.166466,0.499466,0.333843
0.740627,0.248650,0.607238,0.503135,0.701732,0.620071,0.380760,0.590026,0.281476,0.549433,0.675125,0.756276,0.212048,0.623205,0.735189,0.718350,0.184794,0.377680,0.179362,0.367391,0.482470,0.786445,0.173723,0.448034,0.364433,0.689618,0.538697,0.449299,0.650113,0.597289,0.300291,0.270592
