0.00004, 0.00024, 0.00052, 0.00011, 0.00004, 0.00001, 0.00004, 0.00022, 0.00095, 0.00001
0.00001, 0.00000, 0.00001, 0.00000, 0.00002, 0.00001, 0.00004, 0.00001, 0.00060, 0.00001
0.00002, 0.00007, 0.00019, 0.00003, 0.00000, 0.00002, 0.00002, 0.00033, 0.00124, 0.00011
0.00000, 0.00001, 0.00003, 0.00000, 0.00000, 0.00000, 0.00000, 0.00002, 0.00010, 0.00000
0.00001, 0.00000, 0.00003, 0.00000, 0.00004, 0.00003, 0.00003, 0.00007, 0.00236, 0.00003
0.00002, 0.00000, 0.00003, 0.00001, 0.00002, 0.00004, 0.00001, 0.00007, 0.00275, 0.00004
0.00003, 0.00002, 0.00011, 0.00002, 0.00006, 0.00007, 0.00006, 0.00028, 0.00449, 0.00007
0.00005, 0.00003, 0.00001, 0.00001, 0.00005, 0.00005, 0.00016, 0.00000, 0.00002, 0.00076
0.00001, 0.00001, 0.00002, 0.00000, 0.00000, 0.00000, 0.00004, 0.00001, 0.00006, 0.00000
0.00002, 0.00004, 0.00010, 0.00004, 0.00000, 0.00003, 0.00001, 0.00032, 0.00143, 0.00070
0.00005, 0.00031, 0.00045, 0.00016, 0.00008, 0.00000, 0.00002, 0.00017, 0.00045, 0.00140
0.00002, 0.00010, 0.00017, 0.00005, 0.00002, 0.00000, 0.00001, 0.00008, 0.00023, 0.00005
0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00001, 0.00001, 0.00000, 0.00023, 0.00000
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00001, 0.00002, 0.00005, 0.00003, 0.00001, 0.00002, 0.00000, 0.00012, 0.00175, 0.00032
0.00001, 0.00002, 0.00004, 0.00001, 0.00001, 0.00002, 0.00001, 0.00007, 0.00066, 0.00017
0.00001, 0.00001, 0.00005, 0.00001, 0.00001, 0.00001, 0.00000, 0.00002, 0.00089, 0.00001
0.00001, 0.00008, 0.00014, 0.00004, 0.00002, 0.00000, 0.00001, 0.00006, 0.00025, 0.00001
0.00003, 0.00001, 0.00007, 0.00002, 0.00006, 0.00007, 0.00005, 0.00016, 0.00448, 0.00009
0.00000, 0.00002, 0.00006, 0.00001, 0.00000, 0.00000, 0.00000, 0.00005, 0.00032, 0.00000
0.00002, 0.00009, 0.00014, 0.00005, 0.00003, 0.00000, 0.00001, 0.00005, 0.00010, 0.00038
0.00001, 0.00000, 0.00003, 0.00001, 0.00001, 0.00001, 0.00000, 0.00002, 0.00089, 0.00001
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00008, 0.00044, 0.00065, 0.00022, 0.00002, 0.00003, 0.00003, 0.00054, 0.00211, 0.00125
0.00003, 0.00001, 0.00006, 0.00002, 0.00006, 0.00007, 0.00006, 0.00013, 0.00354, 0.00010
0.00000, 0.00000, 0.00001, 0.00000, 0.00000, 0.00000, 0.00001, 0.00000, 0.00003, 0.00000
0.00001, 0.00000, 0.00002, 0.00000, 0.00002, 0.00002, 0.00003, 0.00003, 0.00144, 0.00002
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00002, 0.00000, 0.00003, 0.00000
0.00004, 0.00008, 0.00029, 0.00008, 0.00002, 0.00008, 0.00003, 0.00073, 0.00634, 0.00017
0.00004, 0.00001, 0.00001, 0.00001, 0.00001, 0.00003, 0.00014, 0.00002, 0.00027, 0.00000
0.00004, 0.00008, 0.00022, 0.00007, 0.00000, 0.00007, 0.00002, 0.00076, 0.00392, 0.00132
0.00001, 0.00003, 0.00006, 0.00002, 0.00000, 0.00001, 0.00000, 0.00011, 0.00029, 0.00012
0.00005, 0.00003, 0.00006, 0.00002, 0.00005, 0.00007, 0.00009, 0.00013, 0.00287, 0.00033
0.00003, 0.00019, 0.00031, 0.00010, 0.00005, 0.00000, 0.00002, 0.00014, 0.00046, 0.00012
0.00005, 0.00004, 0.00010, 0.00003, 0.00001, 0.00006, 0.00004, 0.00014, 0.00194, 0.00052
0.00002, 0.00010, 0.00016, 0.00005, 0.00002, 0.00000, 0.00001, 0.00006, 0.00007, 0.00005
0.00001, 0.00004, 0.00007, 0.00003, 0.00000, 0.00001, 0.00000, 0.00011, 0.00071, 0.00043
0.00000, 0.00002, 0.00005, 0.00001, 0.00000, 0.00000, 0.00000, 0.00007, 0.00038, 0.00000
0.00003, 0.00007, 0.00010, 0.00001, 0.00001, 0.00001, 0.00005, 0.00005, 0.00028, 0.00003
0.00003, 0.00005, 0.00019, 0.00001, 0.00002, 0.00004, 0.00010, 0.00027, 0.00277, 0.00005
0.00000, 0.00000, 0.00001, 0.00000, 0.00001, 0.00001, 0.00000, 0.00002, 0.00065, 0.00001
0.00001, 0.00003, 0.00005, 0.00002, 0.00000, 0.00000, 0.00000, 0.00010, 0.00017, 0.00023
0.00002, 0.00014, 0.00024, 0.00007, 0.00004, 0.00000, 0.00001, 0.00008, 0.00028, 0.00013
0.00001, 0.00003, 0.00007, 0.00001, 0.00001, 0.00000, 0.00001, 0.00002, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00005, 0.00020, 0.00043, 0.00011, 0.00000, 0.00004, 0.00002, 0.00078, 0.00189, 0.00121
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00001, 0.00007, 0.00026, 0.00002, 0.00000, 0.00002, 0.00002, 0.00028, 0.00284, 0.00003
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00002, 0.00001, 0.00000, 0.00000, 0.00001, 0.00001, 0.00006, 0.00001, 0.00000, 0.00000
0.00001, 0.00000, 0.00004, 0.00000, 0.00004, 0.00005, 0.00004, 0.00007, 0.00297, 0.00004
0.00000, 0.00001, 0.00001, 0.00000, 0.00000, 0.00000, 0.00001, 0.00001, 0.00006, 0.00000
0.00001, 0.00006, 0.00017, 0.00002, 0.00001, 0.00000, 0.00001, 0.00009, 0.00070, 0.00001
0.00005, 0.00014, 0.00020, 0.00009, 0.00002, 0.00006, 0.00002, 0.00036, 0.00272, 0.00254
0.00002, 0.00001, 0.00000, 0.00000, 0.00002, 0.00002, 0.00006, 0.00000, 0.00001, 0.00034
0.00001, 0.00000, 0.00000, 0.00000, 0.00001, 0.00001, 0.00005, 0.00001, 0.00002, 0.00000
0.00004, 0.00017, 0.00048, 0.00008, 0.00000, 0.00004, 0.00004, 0.00067, 0.00387, 0.00001
0.00002, 0.00008, 0.00018, 0.00002, 0.00000, 0.00001, 0.00003, 0.00017, 0.00092, 0.00002
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00002, 0.00000, 0.00000, 0.00000
0.00003, 0.00001, 0.00014, 0.00002, 0.00005, 0.00005, 0.00001, 0.00012, 0.00512, 0.00007
0.00002, 0.00000, 0.00005, 0.00001, 0.00004, 0.00006, 0.00001, 0.00016, 0.00346, 0.00000
0.00004, 0.00027, 0.00037, 0.00015, 0.00001, 0.00002, 0.00001, 0.00039, 0.00131, 0.00149
0.00007, 0.00001, 0.00005, 0.00001, 0.00003, 0.00010, 0.00012, 0.00007, 0.00264, 0.00004
0.00001, 0.00005, 0.00007, 0.00003, 0.00002, 0.00000, 0.00000, 0.00002, 0.00006, 0.00018
0.00001, 0.00000, 0.00002, 0.00000, 0.00002, 0.00002, 0.00005, 0.00002, 0.00110, 0.00002
0.00000, 0.00002, 0.00008, 0.00001, 0.00000, 0.00001, 0.00001, 0.00010, 0.00113, 0.00000
0.00004, 0.00001, 0.00011, 0.00002, 0.00011, 0.00011, 0.00007, 0.00026, 0.00817, 0.00007
0.00004, 0.00020, 0.00036, 0.00011, 0.00000, 0.00003, 0.00001, 0.00031, 0.00179, 0.00023
0.00003, 0.00004, 0.00002, 0.00000, 0.00001, 0.00001, 0.00005, 0.00000, 0.00000, 0.00050
0.00009, 0.00005, 0.00005, 0.00001, 0.00001, 0.00005, 0.00015, 0.00004, 0.00110, 0.00052
0.00002, 0.00007, 0.00015, 0.00007, 0.00001, 0.00004, 0.00001, 0.00028, 0.00262, 0.00073
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00001, 0.00004, 0.00009, 0.00002, 0.00000, 0.00001, 0.00001, 0.00014, 0.00065, 0.00000
0.00005, 0.00021, 0.00030, 0.00015, 0.00001, 0.00004, 0.00001, 0.00045, 0.00283, 0.00152
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00001, 0.00007, 0.00010, 0.00004, 0.00002, 0.00000, 0.00001, 0.00003, 0.00000, 0.00032
0.00001, 0.00001, 0.00000, 0.00001, 0.00001, 0.00001, 0.00007, 0.00001, 0.00000, 0.00000
0.00006, 0.00004, 0.00013, 0.00003, 0.00006, 0.00010, 0.00008, 0.00023, 0.00510, 0.00008
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00005, 0.00000
0.00002, 0.00000, 0.00003, 0.00000, 0.00000, 0.00001, 0.00004, 0.00002, 0.00086, 0.00001
0.00004, 0.00002, 0.00001, 0.00002, 0.00003, 0.00002, 0.00021, 0.00002, 0.00001, 0.00000
0.00000, 0.00001, 0.00002, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00008, 0.00000
0.00000, 0.00000, 0.00001, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00011, 0.00000
0.00001, 0.00000, 0.00002, 0.00000, 0.00000, 0.00000, 0.00001, 0.00000, 0.00019, 0.00000
0.00000, 0.00000, 0.00001, 0.00000, 0.00001, 0.00003, 0.00001, 0.00002, 0.00109, 0.00006
0.00001, 0.00000, 0.00000, 0.00000, 0.00001, 0.00000, 0.00005, 0.00000, 0.00000, 0.00000
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00005, 0.00000
0.00003, 0.00003, 0.00011, 0.00003, 0.00002, 0.00007, 0.00002, 0.00038, 0.00329, 0.00020
0.00011, 0.00011, 0.00028, 0.00008, 0.00016, 0.00022, 0.00018, 0.00062, 0.01176, 0.00109
0.00002, 0.00001, 0.00000, 0.00000, 0.00001, 0.00002, 0.00006, 0.00000, 0.00000, 0.00001
0.00005, 0.00007, 0.00015, 0.00008, 0.00006, 0.00011, 0.00003, 0.00044, 0.00690, 0.00111
0.00001, 0.00007, 0.00016, 0.00003, 0.00001, 0.00000, 0.00001, 0.00007, 0.00036, 0.00000
0.00001, 0.00001, 0.00004, 0.00001, 0.00002, 0.00002, 0.00001, 0.00009, 0.00168, 0.00002
0.00003, 0.00006, 0.00005, 0.00002, 0.00002, 0.00001, 0.00003, 0.00003, 0.00021, 0.00102
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00000, 0.00000, 0.00003
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00001, 0.00001, 0.00003, 0.00001, 0.00000, 0.00001, 0.00000, 0.00010, 0.00072, 0.00013
0.00004, 0.00001, 0.00001, 0.00000, 0.00001, 0.00003, 0.00008, 0.00002, 0.00033, 0.00007
0.00001, 0.00000, 0.00002, 0.00000, 0.00002, 0.00003, 0.00001, 0.00004, 0.00159, 0.00002
0.00000, 0.00000, 0.00001, 0.00000, 0.00000, 0.00000, 0.00000, 0.00001, 0.00006, 0.00000
0.00005, 0.00021, 0.00037, 0.00014, 0.00005, 0.00000, 0.00002, 0.00011, 0.00024, 0.00109
0.00008, 0.00018, 0.00035, 0.00022, 0.00004, 0.00013, 0.00001, 0.00076, 0.00955, 0.00460
0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
0.00002, 0.00009, 0.00011, 0.00004, 0.00001, 0.00001, 0.00000, 0.00011, 0.00033, 0.00049
0.00001, 0.00001, 0.00001, 0.00000, 0.00000, 0.00000, 0.00002, 0.00000, 0.00001, 0.00000
0.00002, 0.00010, 0.00017, 0.00006, 0.00000, 0.00001, 0.00001, 0.00014, 0.00059, 0.00002
0.00003, 0.00008, 0.00014, 0.00003, 0.00001, 0.00000, 0.00001, 0.00003, 0.00026, 0.00006
0.00009, 0.00031, 0.00073, 0.00019, 0.00000, 0.00010, 0.00005, 0.00176, 0.00571, 0.00362
