0.510226,0.345170,0.628226,0.597809,0.690101,0.430903,0.215251,0.587754,0.224091,0.287478,0.653680,0.630400,0.317354,0.553382,0.488474,0.187584,0.532905,0.315028,0.539133,0.659877,0.281261,0.253424,0.719779,0.540830,0.170767,0.489383,0.535259,0.297475,0.346034,0.263802,0.133915,0.507846,0.512999,0.812484,0.418474,0.572346,0.720017,0.635673,0.292637,0.475869,0.276201,0.750955,0.250474,0.324904,0.221723,0.525895,0.508836,0.459860,0.558333,0.793432,0.255844,0.779234,0.723319,0.582992,0.349284,0.811253,0.440431,0.361793,0.697825,0.866633,0.471996,0.394836,0.231191,0.619889
0.630368,0.827068,0.688080,0.844382,0.388343,0.201594,0.253672,0.339524,0.520847,0.665836,0.801675,0.247606,0.484887,0.132889,0.593189,0.678413,0.471479,0.472588,0.432347,0.403799,0.642818,0.336285,0.738166,0.691476,0.515089,0.534491,0.809674,0.502040,0.703189,0.816378,0.455400,0.472141,0.365420,0.316967,0.427904,0.663878,0.167693,0.303608,0.308447,0.520303,0.654115,0.361773,0.617553,0.799799,0.634164,0.676503,0.740517,0.411607,0.638762,0.307624,0.287579,0.409118,0.292068,0.761205,0.238323,0.470143,0.217891,0.421060,0.423474,0.671098,0.672943,0.415135,0.697678,0.322964
0.563110,0.566002,0.658665,0.496260,0.676013,0.265173,0.743087,0.720824,0.372613,0.723545,0.217662,0.437425,0.733070,0.426784,0.486922,0.415916,0.732148,0.485359,0.474666,0.620136,0.167486,0.518893,0.450819,0.311013,0.483604,0.340121,0.717478,0.257347,0.265563,0.438855,0.440194,0.423800,0.322463,0.421565,0.835929,0.772302,0.332142,0.688209,0.560906,0.610697,0.365901,0.238681,0.243043,0.293441,0.411578,0.467761,0.765662,0.420577,0.419052,0.395294,0.365763,0.163435,0.218976,0.837745,0.335809,0.373227,0.401685,0.640135,0.313649,0.328824,0.518485,0.718130,0.843900,0.721322
0.552986,0.758483,0.562426,0.703511,0.445061,0.199472,0.216175,0.403343,0.546084,0.712068,0.787589,0.295701,0.371078,0.278646,0.618276,0.531028,0.535930,0.615904,0.492827,0.424408,0.607312,0.333405,0.612115,0.731180,0.381683,0.534344,0.809958,0.501292,0.733218,0.853187,0.354794,0.437809,0.455499,0.414491,0.616115,0.698741,0.247583,0.270294,0.297932,0.597978,0.690407,0.293859,0.609608,0.783645,0.635561,0.785791,0.769678,0.400412,0.580103,0.304274,0.334721,0.575289,0.328575,0.663429,0.358216,0.379541,0.330431,0.483051,0.398281,0.813573,0.732110,0.396158,0.784825,0.462907
0.645041,0.378369,0.366390,0.556365,0.426498,0.637358,0.232678,0.446912,0.716943,0.687280,0.436092,0.638978,0.789277,0.588972,0.506067,0.501689,0.721060,0.673606,0.628230,0.658479,0.800467,0.717590,0.446625,0.484738,0.601284,0.817133,0.562318,0.565571,0.301090,0.377177,0.576380,0.523589,0.565759,0.312824,0.579502,0.512890,0.638342,0.398423,0.859203,0.284946,0.505535,0.604372,0.325413,0.562316,0.766410,0.405049,0.567710,0.593356,0.352493,0.549390,0.639062,0.354533,0.644713,0.270291,0.538210,0.748515,0.248044,0.356270,0.351966,0.724812,0.697012,0.784016,0.503777,0.258276
0.334531,0.351236,0.480239,0.521095,0.618589,0.441753,0.821499,0.373753,0.475361,0.515919,0.229351,0.393804,0.714095,0.363360,0.319483,0.601464,0.702141,0.234209,0.507591,0.686366,0.416199,0.750854,0.827307,0.675796,0.580524,0.587365,0.449515,0.360025,0.728582,0.348610,0.331209,0.456816,0.818082,0.583606,0.760371,0.910892,0.436204,0.349004,0.560818,0.563176,0.157082,0.641537,0.799796,0.615353,0.454301,0.537407,0.689617,0.757242,0.265822,0.296802,0.663318,0.542250,0.257764,0.529211,0.326160,0.613564,0.371904,0.629447,0.769459,0.493652,0.279786,0.535095,0.261055,0.511312
0.625634,0.752666,0.368781,0.777177,0.794333,0.642359,0.489216,0.346041,0.734351,0.411202,0.364930,0.619589,0.725974,0.755812,0.218077,0.607954,0.797326,0.818837,0.760638,0.156404,0.661836,0.362824,0.696550,0.604787,0.393763,0.426686,0.323624,0.501206,0.678996,0.283653,0.292476,0.639166,0.738520,0.309321,0.210486,0.756149,0.579770,0.622185,0.292269,0.514200,0.503656,0.350473,0.755647,0.677680,0.815980,0.384476,0.338983,0.623533,0.451062,0.516438,0.523719,0.738554,0.277819,0.316035,0.657707,0.365766,0.236784,0.562281,0.632206,0.569935,0.810018,0.730008,0.687678,0.616457
0.345409,0.720782,0.583377,0.541819,0.594959,0.475818,0.581162,0.736007,0.403110,0.311368,0.364363,0.717230,0.597178,0.764203,0.826300,0.370005,0.360256,0.534692,0.834483,0.367497,0.535295,0.621411,0.419472,0.348901,0.750854,0.418402,0.350414,0.337430,0.181190,0.557672,0.344054,0.421768,0.709791,0.376192,0.810302,0.375993,0.615290,0.441215,0.276430,0.509221,0.675249,0.333095,0.362643,0.761991,0.342095,0.629768,0.297235,0.289999,0.359817,0.479102,0.446730,0.693467,0.179301,0.807971,0.379937,0.359003,0.334511,0.676621,0.737399,0.510747,0.388360,0.355351,0.620178,0.654682
0.493268,0.860074,0.558178,0.620229,0.794227,0.573804,0.564210,0.700916,0.370700,0.514483,0.193740,0.702999,0.731217,0.662907,0.207656,0.388453,0.226054,0.394883,0.459894,0.740024,0.734945,0.530985,0.450133,0.283117,0.618422,0.349524,0.700402,0.640921,0.440975,0.624472,0.198092,0.738596,0.521140,0.632577,0.314814,0.784277,0.767729,0.565622,0.328884,0.528481,0.347649,0.308447,0.407757,0.386447,0.746157,0.696917,0.480975,0.749069,0.329526,0.147852,0.242852,0.456655,0.324837,0.333281,0.813000,0.478858,0.241129,0.227814,0.671300,0.728140,0.687081,0.730897,0.293296,0.221786
0.804066,0.629543,0.424401,0.502279,0.308983,0.811861,0.359657,0.700748,0.230219,0.340607,0.690953,0.553462,0.375812,0.353605,0.706854,0.149577,0.604893,0.601703,0.673709,0.694127,0.269057,0.730751,0.726049,0.709699,0.433558,0.284317,0.641040,0.312209,0.625820,0.432900,0.468963,0.607887,0.459842,0.349332,0.402093,0.423249,0.832965,0.849546,0.358359,0.512490,0.659802,0.758105,0.326366,0.399679,0.479080,0.252490,0.221795,0.231724,0.438458,0.462866,0.489813,0.321196,0.525229,0.714433,0.406231,0.325243,0.402716,0.652264,0.809525,0.538770,0.385393,0.457978,0.333378,0.492250
