0.567673,0.692300,0.624248,0.376417,0.384023,0.317242
0.405950,0.233037,0.145399,0.809287,0.807773,0.288782
0.146839,0.208540,0.655350,0.797422,0.223638,0.547830
0.106160,0.310244,0.681742,0.786346,0.043635,0.543923
0.195875,0.773464,0.412090,0.691411,0.600524,0.611703
0.465722,0.122226,0.680426,0.408384,0.383199,0.302491
0.451805,0.173259,0.726587,0.383273,0.396324,0.230761
0.431494,0.219074,0.338425,0.779004,0.784414,0.427346
0.736713,0.557746,0.373216,0.269041,0.223396,0.710995
0.560365,0.201986,0.809347,0.321482,0.406520,0.353657
0.634231,0.085842,0.742576,0.372365,0.467383,0.376509
0.140439,0.192066,0.661614,0.740595,0.285677,0.547513
0.594467,0.523052,0.425146,0.458365,0.498038,0.367155
0.660019,0.472361,0.366808,0.217410,0.195554,0.734242
0.600329,0.547941,0.517036,0.462295,0.345637,0.389802
0.618782,0.621278,0.310127,0.355386,0.196997,0.764281
0.614101,0.125446,0.149342,0.930123,0.935276,0.331612
0.558737,0.471824,0.350530,0.336524,0.202328,0.646221
0.700118,0.525422,0.385889,0.413111,0.307946,0.746626
0.522350,0.178586,0.268362,0.794577,0.801919,0.360154
0.400781,0.900421,0.239154,0.852135,0.425172,0.682896
0.187091,0.290395,0.806433,0.669609,0.222838,0.649723
0.688723,0.582138,0.538311,0.455442,0.224651,0.411311
0.305422,0.766394,0.359730,0.865401,0.537982,0.507031
0.565935,0.584707,0.429727,0.273085,0.168144,0.769985
0.435171,0.270720,0.819225,0.422682,0.408055,0.396046
0.667410,0.473076,0.663509,0.373212,0.203390,0.184347
0.550770,0.452852,0.501567,0.289535,0.356739,0.339848
0.118863,0.313131,0.603229,0.627652,0.144497,0.596748
0.148374,0.222974,0.788175,0.744677,0.220719,0.634238
0.879716,0.510349,0.460600,0.175079,0.157737,0.771004
0.354276,0.845373,0.422264,0.835529,0.528811,0.575590
0.459201,0.375734,0.829174,0.442555,0.491718,0.224037
0.229726,0.469361,0.729024,0.685785,0.087768,0.645913
0.000000,0.295291,0.562662,0.777939,0.137991,0.637231
0.489128,0.205216,0.752133,0.483913,0.542930,0.380671
0.392052,0.091577,0.733913,0.404622,0.326693,0.266644
0.749413,0.514706,0.370583,0.390811,0.046528,0.637973
0.259674,0.842558,0.259321,0.783923,0.537533,0.629402
0.364559,0.157798,0.311400,0.933724,0.848571,0.329351
0.385286,0.348345,0.157799,0.890497,0.745984,0.224758
0.497864,0.269411,0.736942,0.223936,0.346254,0.299825
0.129240,0.184820,0.630475,0.720604,0.190442,0.529423
0.538300,0.239770,0.789558,0.248063,0.488059,0.405003
0.223998,0.388887,0.541694,0.805633,0.030193,0.543107
0.312618,0.753694,0.350037,0.743734,0.566890,0.578553
0.735456,0.684521,0.360538,0.296021,0.322164,0.477126
0.362326,0.796819,0.162410,0.866324,0.537886,0.667746
0.549714,0.569416,0.701691,0.356497,0.220217,0.129397
0.530968,0.399798,0.716996,0.293872,0.304101,0.246366
0.342014,0.132382,0.400451,0.851079,0.936807,0.340508
0.459979,0.270723,0.266037,0.993243,0.787617,0.318737
0.088028,0.224793,0.606635,0.597308,0.179801,0.546810
0.161981,0.164790,0.911492,0.721993,0.106635,0.660623
0.557222,0.660085,0.681063,0.365319,0.278186,0.251178
0.167619,0.250621,0.661689,0.760121,0.075941,0.351926
0.564011,0.471769,0.262855,0.218370,0.106285,0.714644
0.235295,0.791241,0.319703,0.733071,0.434514,0.571307
0.090234,0.338181,0.474826,0.656491,0.228521,0.529242
0.405236,0.250361,0.722451,0.508546,0.457160,0.282176
0.471490,0.172379,0.351220,0.844091,0.789733,0.284597
0.753104,0.583066,0.272996,0.265893,0.026873,0.755763
0.644349,0.643430,0.620564,0.281263,0.381139,0.417773
0.236379,0.240011,0.585891,0.624753,0.104807,0.494811
0.668449,0.587580,0.588013,0.268134,0.219049,0.453442
0.410403,0.187993,0.828092,0.392508,0.348240,0.380751
