0.764611,0.192597,0.396677,0.404560,0.550770,0.238028
0.767473,0.210436,0.234675,0.345747,0.542102,0.204724
0.730487,0.440970,0.697998,0.568209,0.523391,0.285459
0.731647,0.165219,0.276579,0.335191,0.618585,0.260678
0.467886,0.790874,0.407073,0.186386,0.214581,0.494734
0.752858,0.151021,0.226037,0.436058,0.591895,0.294397
0.764379,0.154813,0.345994,0.322998,0.528821,0.238820
0.444284,0.571695,0.443284,0.244137,0.298592,0.478356
0.709294,0.698980,0.226821,0.471503,0.112532,0.425283
0.656069,0.216638,0.291486,0.367849,0.674544,0.277013
0.749004,0.472316,0.733442,0.597505,0.614083,0.238181
0.339355,0.201057,0.452908,0.260929,0.556290,0.355937
0.548918,0.673500,0.486883,0.304488,0.204766,0.380863
0.773498,0.475999,0.712573,0.619541,0.653507,0.159160
0.810896,0.081962,0.360421,0.454476,0.597789,0.339655
0.686111,0.488982,0.648372,0.613875,0.600654,0.294860
0.160377,0.674213,0.418186,0.666917,0.683725,0.834662
0.215827,0.305795,0.410876,0.249499,0.662180,0.591617
0.612845,0.666420,0.351544,0.534513,0.161432,0.232812
0.064393,0.719925,0.393819,0.828510,0.635093,0.832968
0.222463,0.122956,0.528244,0.174094,0.573551,0.369849
0.190367,0.105280,0.510266,0.194875,0.615905,0.313334
0.368625,0.726651,0.425970,0.156346,0.318446,0.527598
0.756508,0.582796,0.684661,0.661402,0.589871,0.300343
0.241696,0.203766,0.471768,0.242487,0.538771,0.442810
0.345093,0.116256,0.370854,0.297890,0.520232,0.366637
0.364656,0.242886,0.417186,0.176235,0.495654,0.481905
0.170093,0.206108,0.580749,0.248291,0.660275,0.448336
0.609080,0.758491,0.251219,0.542860,0.108960,0.456528
0.680097,0.247742,0.280359,0.381943,0.477421,0.253034
0.719869,0.656171,0.315950,0.526494,0.179018,0.437050
0.514428,0.745539,0.430394,0.129778,0.234134,0.524309
0.757538,0.380220,0.752492,0.675776,0.668916,0.270356
0.447793,0.678274,0.416246,0.203091,0.319673,0.375600
0.261347,0.361402,0.558572,0.136626,0.509033,0.317929
0.656067,0.812079,0.165693,0.523204,0.155949,0.341838
0.630025,0.643571,0.301227,0.516994,0.251672,0.452828
0.161551,0.746873,0.424024,0.768133,0.587384,0.735685
0.703326,0.467633,0.679474,0.597123,0.614555,0.316175
0.432179,0.116884,0.449177,0.120743,0.666248,0.376612
0.430590,0.809006,0.514744,0.257693,0.248683,0.369052
0.256071,0.827173,0.482849,0.797776,0.697135,0.600763
0.708750,0.452325,0.721326,0.590095,0.518112,0.273906
0.720503,0.749609,0.168257,0.485676,0.093377,0.414100
0.602231,0.668839,0.281996,0.537240,0.119896,0.413232
0.297691,0.170280,0.465068,0.350240,0.542698,0.450014
0.538942,0.721637,0.464170,0.312631,0.230723,0.411764
0.759804,0.133483,0.211015,0.504361,0.539748,0.301471
0.212592,0.131508,0.600575,0.323245,0.446989,0.380427
0.693870,0.511072,0.739856,0.436555,0.502366,0.327558
0.261179,0.198876,0.525104,0.217906,0.602090,0.452586
0.470973,0.624129,0.566679,0.219535,0.390949,0.580879
0.303966,0.192210,0.562421,0.334386,0.554702,0.343197
0.651676,0.577386,0.689440,0.661335,0.536876,0.324804
0.656085,0.767857,0.101539,0.544804,0.150683,0.424355
0.474053,0.760236,0.433200,0.214238,0.251489,0.517603
0.167707,0.161993,0.595611,0.339017,0.609257,0.336229
0.599383,0.786935,0.204196,0.520682,0.258954,0.311655
0.160530,0.219617,0.561158,0.141918,0.678300,0.377666
0.101374,0.810408,0.374746,0.701768,0.682351,0.628700
0.428159,0.740202,0.447553,0.235198,0.165870,0.402588
0.714367,0.656670,0.190615,0.436298,0.162065,0.428309
0.673736,0.775810,0.215774,0.445623,0.083405,0.394234
0.806160,0.528145,0.773166,0.577436,0.540182,0.222005
0.166463,0.689495,0.346198,0.691994,0.623400,0.738983
0.102209,0.678870,0.372093,0.830688,0.578734,0.539436
0.658593,0.191078,0.377208,0.454886,0.760591,0.202566
0.115228,0.748828,0.469602,0.773853,0.579432,0.663957
0.372057,0.698296,0.474104,0.116610,0.216046,0.517602
0.809448,0.176466,0.468562,0.434664,0.626490,0.208244
0.777584,0.092431,0.299678,0.412275,0.543283,0.245870
0.151704,0.198404,0.512930,0.354306,0.572675,0.393378
0.343998,0.840531,0.406064,0.312895,0.203419,0.437352
0.806176,0.447721,0.732022,0.697944,0.606681,0.282514
0.595845,0.655936,0.301833,0.601787,0.138377,0.481412
0.705823,0.675232,0.251936,0.516392,0.170151,0.419898
0.562496,0.772019,0.240878,0.407003,0.115805,0.404101
0.705053,0.429587,0.786700,0.521022,0.656037,0.371163
0.297968,0.685036,0.334527,0.716550,0.654712,0.745465
0.756963,0.708699,0.269288,0.483514,0.217800,0.538945
0.161617,0.789735,0.428527,0.759230,0.598253,0.600123
0.465448,0.740001,0.320582,0.229684,0.387157,0.565256
0.789648,0.169052,0.197351,0.368390,0.657093,0.235857
0.653997,0.459151,0.676642,0.696568,0.702636,0.281693
0.459096,0.694387,0.557341,0.302566,0.223527,0.437212
0.672407,0.518588,0.743892,0.677743,0.617333,0.224821
0.534624,0.647626,0.417256,0.267494,0.255511,0.478348
0.263758,0.097893,0.456521,0.275863,0.585403,0.447537
0.307655,0.261690,0.437348,0.294796,0.586481,0.412136
0.748909,0.499352,0.702705,0.591064,0.529246,0.269728
0.439761,0.746876,0.487872,0.290110,0.244362,0.437328
0.231965,0.780262,0.463851,0.827560,0.656698,0.637503
0.233525,0.112029,0.509317,0.309634,0.601309,0.343012
0.695549,0.783146,0.199768,0.556703,0.159814,0.298525
0.214868,0.140183,0.476290,0.216563,0.603945,0.394850
0.256066,0.201616,0.483673,0.277249,0.497441,0.319968
0.148975,0.239920,0.504550,0.297244,0.560633,0.383191
0.572474,0.726778,0.229746,0.569154,0.172529,0.353695
0.756001,0.760706,0.148311,0.422102,0.138300,0.422099
0.623860,0.102395,0.349214,0.460432,0.607517,0.188045
0.211047,0.806156,0.404886,0.771798,0.596788,0.630999
0.275517,0.158209,0.567051,0.226152,0.622558,0.437536
0.662196,0.456441,0.731191,0.546210,0.472181,0.346171
0.727458,0.551665,0.721002,0.633317,0.594176,0.270645
0.203964,0.721987,0.374908,0.761411,0.625146,0.631888
0.268625,0.202695,0.527178,0.222534,0.607578,0.302078
0.317883,0.259466,0.423164,0.359409,0.505366,0.437751
0.715806,0.801474,0.231544,0.476646,0.133642,0.382967
0.506582,0.768869,0.522573,0.072046,0.366646,0.502193
0.819129,0.450368,0.717635,0.610734,0.598091,0.284574
0.747725,0.459784,0.691652,0.559269,0.577821,0.390335
0.246849,0.163508,0.543761,0.239148,0.599918,0.416010
0.412628,0.786191,0.451981,0.033681,0.176072,0.590812
0.756589,0.791013,0.358726,0.581779,0.116526,0.416982
0.835090,0.596429,0.787258,0.608950,0.571420,0.301594
0.810879,0.438659,0.746577,0.701121,0.640472,0.291344
0.714665,0.489395,0.793352,0.564529,0.562698,0.293226
0.646156,0.743261,0.240128,0.579951,0.111417,0.394599
0.081251,0.659638,0.395418,0.752944,0.683120,0.682359
0.817457,0.474746,0.785321,0.581195,0.514544,0.302760
0.775729,0.216223,0.363700,0.460177,0.489037,0.236517
0.212627,0.711053,0.397476,0.823150,0.580523,0.646346
0.294221,0.205807,0.625382,0.276929,0.619530,0.508985
0.751819,0.248963,0.364727,0.378891,0.641151,0.198891
0.389250,0.817622,0.454450,0.195820,0.238769,0.401192
0.771249,0.116146,0.360734,0.479746,0.575497,0.137918
0.412551,0.759424,0.480296,0.092837,0.238383,0.642638
0.356101,0.254590,0.557588,0.127525,0.492359,0.428699
0.708845,0.563747,0.817316,0.547920,0.528121,0.267235
0.705632,0.754994,0.259907,0.486120,0.221391,0.296582
0.485316,0.570767,0.399679,0.174234,0.281507,0.526072
0.603384,0.773766,0.223937,0.604480,0.184664,0.331474
0.798338,0.364057,0.796668,0.565676,0.580809,0.288619
0.139620,0.843414,0.375401,0.728682,0.601279,0.630624
0.617430,0.798642,0.211979,0.552873,0.094245,0.434758
0.632749,0.065235,0.236960,0.390365,0.719827,0.188653
0.692098,0.478725,0.703951,0.550521,0.481183,0.280069
0.309937,0.176937,0.539865,0.171465,0.617555,0.403068
0.775562,0.511501,0.781874,0.577355,0.620142,0.289620
0.661760,0.548407,0.725374,0.686236,0.689424,0.378369
0.280122,0.197084,0.502791,0.313326,0.626288,0.463185
0.730907,0.496095,0.729752,0.431770,0.525640,0.218070
0.668068,0.601120,0.702565,0.486153,0.622623,0.265919
0.462403,0.737647,0.436223,0.183492,0.276558,0.522593
0.669008,0.440947,0.722562,0.589515,0.679906,0.196697
0.708234,0.202552,0.304761,0.431312,0.710805,0.268114
0.710383,0.476733,0.731211,0.589881,0.568365,0.265677
0.720985,0.649195,0.228689,0.511307,0.114056,0.396092
0.665938,0.507182,0.747454,0.478287,0.536295,0.275689
0.651507,0.477496,0.728982,0.628837,0.551202,0.349716
0.259918,0.740456,0.441900,0.791716,0.702303,0.645932
0.198924,0.606749,0.386161,0.681170,0.662607,0.690543
0.262815,0.223213,0.465076,0.220572,0.599776,0.411564
0.470221,0.686226,0.405968,0.115406,0.276973,0.459250
0.577223,0.684415,0.264193,0.474978,0.090887,0.428751
0.684105,0.456484,0.665738,0.632094,0.600770,0.219178
0.690060,0.165100,0.299445,0.324485,0.693068,0.164687
0.237622,0.218828,0.541520,0.293828,0.541645,0.395765
0.629285,0.612898,0.500909,0.228938,0.201786,0.577574
0.620131,0.736819,0.259642,0.499903,0.142455,0.321107
0.757964,0.574570,0.684020,0.507445,0.597135,0.241212
0.636009,0.181821,0.234721,0.506375,0.594851,0.225100
0.258133,0.801149,0.281990,0.834937,0.677653,0.677812
0.175519,0.241022,0.532597,0.347884,0.599593,0.382966
0.727085,0.159634,0.386549,0.494309,0.588148,0.213834
0.270903,0.792377,0.324185,0.576868,0.642866,0.694200
0.251213,0.238457,0.532462,0.315487,0.679183,0.500877
0.790964,0.456209,0.787374,0.643913,0.547170,0.286698
0.735845,0.448808,0.732068,0.619570,0.654898,0.371252
