,Theta,Phi
0,2.00762091762389,3.668662215457982
1,2.651770240797296,0.7347218647024237
2,3.552966955436283,3.663220849430044
3,0.17655574151187506,1.378635649002916
4,3.2634025086921397,1.2304146989419067
5,1.4166280935389264,1.564519079207125
6,0.359575490612389,4.542614523499396
7,2.6165090920241836,5.397663396582671
8,1.5340312053457628,0.5628900270180311
9,2.784954447535312,1.2591858306526662
10,2.4859899102882976,3.1206371883338715
11,3.172273170872338,2.093925416880073
12,1.4977409172790237,5.363324654202943
13,1.4146687905227169,5.319011301709939
14,6.264588835847838,2.3111209471122547
15,0.8295581922507941,1.9321460504415051
16,0.29607252528250577,5.882668958781605
17,2.4291138880560315,4.514802549374368
18,1.262738618082828,3.5244946274819626
19,1.5403678244755385,4.085441008381625
20,1.2161744855259284,0.4881218881652378
21,1.520074969178403,2.162478618281147
22,1.2861553365579745,2.37829968185508
23,0.35730245727140014,5.163259979391017
24,2.990427202991917,1.0449532827247447
25,0.8769791001323108,5.038813154943311
26,5.678768809825656,2.373173763005949
27,0.3602027810666631,0.1948969812545915
28,3.276575109707974,0.197036530470675
29,1.7096203140142567,0.2653639928601131
30,2.5159302377247688,2.8570277591618023
31,0.2329533633786353,4.730190700239546
32,1.348006623690438,0.4055832407119827
33,1.3104762390279963,4.931524123982546
34,1.895949436139035,0.70721372312595
35,0.44906151686646906,6.086969117892466
36,4.161854895915426,1.6274332053006706
37,1.1215121473556509,4.5144149597641965
38,1.4161154008551806,3.4661479905971695
39,4.052479233446278,5.7005884336210695
40,2.742035096100467,2.219227083128297
41,0.07250568804908222,1.9014883190684426
42,0.6163876154758136,1.6673782972823739
43,1.7864393120255775,3.286926022973693
44,3.7228726321644885,3.9645801154736042
45,3.065594589036673,1.3679704310070429
46,0.32290204300173514,2.891304646319361
47,0.5782498214904803,2.429971399467175
48,2.2438247301114007,2.4139442845405994
49,1.3226830043338778,3.498345510414185
50,1.0900521112145256,5.885562953122544
51,5.961413812498454,4.0212206688538386
52,0.9374887851339008,4.434859063653988
53,2.560419828966217,2.9085443933142723
54,2.269863232069736,3.25652265372849
55,2.386181605544415,3.2170831015002346
56,2.6248070921617064,0.9871363392141985
57,1.7693921284608964,0.39185051036442986
58,1.1880722884567945,5.015553351898185
59,0.3925602473095702,1.276519927126845
60,2.27624484459615,0.7964320763064833
61,6.004296860294298,0.3565304783639468
62,2.873029102831847,5.176693625435326
63,3.166697613237516,1.004730111379115
64,1.5427785340755524,5.870249299641068
65,1.8040264261311405,2.5932286623049063
66,1.9216873583076108,2.585617734676199
67,0.9284924715456225,0.8362047847757709
68,2.4084160550323053,0.15216255884820748
69,1.5297913512732204,0.5117666974763081
70,2.3462102450596554,5.942778127396821
71,1.6344901038960535,5.379651212009802
72,1.2000903170735344,2.2622973500563313
73,1.6551157540939567,5.902874955662413
74,1.2443464833115199,5.804907110664195
75,0.5975018844871611,3.1239507424752286
76,2.5723234499488314,0.914856491901289
77,2.127826050997939,5.473628034841941
78,0.986073940054492,3.8119402606368675
79,2.4311434210066807,0.4849976564394697
80,2.5986894566788763,5.417692199875961
81,2.5454095838132487,1.9120359913167895
82,0.6212412849847182,0.9291035422483293
83,0.5539232851085357,6.239359409266308
84,3.222027663049322,3.389319751257505
85,2.0453064651665684,2.9685478306412594
86,2.8091438153222303,5.118547927171539
87,1.0950798569925098,2.277053004463367
88,0.8020206041063094,1.7323906047038706
89,2.7042102710028186,4.159707500758748
90,6.0657160594067445,4.956702619240163
91,2.027558881965183,4.489946854435281
92,2.905704407350529,4.789318768136365
93,1.0919610324796127,3.7368262281350346
94,0.5960843437288483,1.6441618847837807
95,0.09685109779575657,5.496406419397684
96,2.0631551797968735,2.9904304539356272
97,0.8591795976493924,0.2569171459092848
98,1.6141179748998975,2.7507374149192705
99,1.335584338501419,6.227923334787122
100,2.4566012688088437,3.5408384119180507
101,6.150065246145831,3.3684539295941254
102,1.5042618698276768,5.753352247844506
103,2.638281603244362,6.087800548007691
104,1.9471714373510391,5.2055639901864295
105,1.0205626299825032,2.75326958266024
106,2.0388593903570693,2.8155726603555182
107,2.6694079513377926,2.5274383489818635
108,0.5813395370243284,5.56870654222411
109,0.5849992759598982,3.1475719615976576
110,2.3042848772768725,3.7438117185815996
111,6.204012754736806,1.3446814088643266
112,1.341648937631167,5.195406724000321
113,1.5114391631188184,3.176344743624469
114,6.10798348011819,1.2827801766849112
115,0.08881118020076545,0.717843747117617
116,0.7860855924129496,0.01857857619942639
117,2.814141213758871,0.6145246945998095
118,0.9846180173727989,4.693765672224964
119,2.8148124595719417,0.2594182708816819
120,2.431686841302183,0.6583927873206301
121,2.963515224786703,6.2694112980033
122,1.770391671518155,2.882556099022433
123,0.696515001248345,5.511925929116539
124,3.5538387944252743,2.2450822712758978
125,4.837028321342817,6.125787221632292
126,1.306545563461971,2.537847328186797
127,0.4085081079621706,4.8122872898999995
128,1.798885169792047,3.387961442475493
129,6.040273785384297,3.678864938292116
130,0.3167086999388562,0.11367403427678045
131,0.18548934814055681,2.347974483941882
132,3.7829226576577364,3.3535598748642568
133,1.420029738017718,1.0227392253204524
134,1.9911469241283324,2.1416557018464606
135,1.5389993568634994,5.540821345552699
136,2.40699579932767,5.723499372935847
137,1.2481133054321945,1.0308263678184004
138,1.355851018106009,1.7806189424365577
139,3.004552143590267,0.1629593728135691
140,0.4195128406455205,2.7174894882103957
141,2.1513558334055145,5.8255053543683335
142,1.906627795081353,2.040569694552979
143,0.7247229265495196,3.482031229852791
144,2.3027897181874675,0.9107913717686865
145,2.8341404021296683,5.258249998169844
146,1.0009665227706799,4.5565116750302295
147,1.7698491372871694,5.145930734440301
148,2.2478762434619237,2.381458593066771
149,2.347040620855804,1.1441206669478114
150,2.1667158274453193,5.712639401638566
151,0.12351222523206458,0.8264576567893961
152,2.3019758041294414,5.087560066583262
153,3.090138948183218,4.942243571714955
154,2.8073262912330263,4.777225347823125
155,0.04998322099184665,4.387905735250591
156,2.1071188947323956,0.07988198214293706
157,0.9674267293959493,5.874369739859181
158,1.1451631469158576,4.672787166589829
159,1.177117331720483,1.473019785014711
160,1.876323663342001,4.670782177411287
161,1.98170028180079,0.39245944985505177
