0.562117,0.434024,0.766009,0.751270,0.441464,0.477752,0.293601,0.628759,0.743795,0.667335,0.417716,0.210630,0.727667,0.518785,0.406565,0.281481,0.437603,0.738904,0.764825,0.358066,0.392065,0.546583,0.244819,0.218703,0.757810,0.210547,0.301398,0.438873,0.657760,0.411973,0.331193,0.454390,0.690149,0.292262,0.425827,0.712733,0.656182,0.427740,0.688734,0.703308,0.329769,0.649456,0.247234,0.821661,0.222484,0.418445,0.288377,0.460182,0.587504,0.523781,0.676012,0.426381,0.522505,0.645375,0.601674,0.649006,0.504993,0.639729,0.183777,0.466910,0.805755,0.550321,0.854479,0.373993
0.416886,0.646159,0.232095,0.239176,0.319789,0.856568,0.334502,0.317217,0.271336,0.405539,0.316986,0.741131,0.740414,0.493808,0.182668,0.704055,0.557601,0.308029,0.826043,0.305708,0.705172,0.457440,0.419236,0.743004,0.722799,0.824418,0.377852,0.202939,0.691761,0.696445,0.622218,0.219215,0.319999,0.222222,0.797476,0.639464,0.673927,0.831031,0.617708,0.831444,0.593906,0.171267,0.133405,0.374940,0.707361,0.830238,0.732173,0.213926,0.247593,0.655338,0.362089,0.502310,0.749783,0.337812,0.581516,0.464294,0.762148,0.455975,0.276140,0.329608,0.299286,0.494631,0.641733,0.923270
0.876101,0.812182,0.354801,0.857487,0.406099,0.271920,0.721002,0.422174,0.615148,0.262296,0.644378,0.824873,0.428832,0.438297,0.480989,0.656858,0.440706,0.274297,0.426948,0.517005,0.683669,0.375246,0.502010,0.811942,0.546140,0.733589,0.742756,0.681580,0.619899,0.816356,0.629966,0.500607,0.239823,0.409670,0.207275,0.486180,0.347290,0.513673,0.353652,0.829601,0.817020,0.535471,0.377199,0.449543,0.751154,0.393029,0.437146,0.371936,0.462815,0.503728,0.387443,0.475616,0.315505,0.452907,0.498388,0.616383,0.391780,0.702195,0.630615,0.178326,0.418433,0.460979,0.255893,0.320030
0.464077,0.565543,0.774018,0.467869,0.410738,0.274626,0.294060,0.756075,0.655768,0.659610,0.261372,0.516506,0.273117,0.505565,0.715970,0.756883,0.324633,0.734068,0.393005,0.696066,0.721598,0.651855,0.584751,0.698165,0.268848,0.648683,0.586556,0.256955,0.429096,0.161110,0.683676,0.515512,0.410786,0.628097,0.376160,0.291983,0.607891,0.308390,0.423896,0.285220,0.252542,0.688770,0.791128,0.760740,0.780888,0.669879,0.278486,0.186375,0.506115,0.369836,0.328537,0.162254,0.676943,0.186047,0.688611,0.267417,0.264092,0.247814,0.631372,0.294694,0.325236,0.457832,0.713275,0.631338
0.701420,0.549992,0.373820,0.238949,0.568821,0.625561,0.191167,0.558716,0.128374,0.827939,0.533233,0.550460,0.427881,0.861657,0.299475,0.653921,0.778736,0.615491,0.530352,0.233777,0.406661,0.410970,0.397464,0.394795,0.473419,0.263973,0.406721,0.341104,0.472219,0.258698,0.795199,0.675435,0.500551,0.706126,0.805567,0.283816,0.554901,0.770570,0.777005,0.575716,0.250165,0.484317,0.106145,0.322987,0.830445,0.321826,0.711903,0.349566,0.696187,0.656780,0.463833,0.691792,0.216852,0.424206,0.298915,0.583676,0.315602,0.416432,0.403755,0.430025,0.382890,0.657998,0.249569,0.515895
0.306938,0.342131,0.632336,0.287615,0.798033,0.200561,0.441747,0.581464,0.550256,0.215163,0.430514,0.364055,0.548549,0.302869,0.628059,0.473907,0.431172,0.645065,0.262050,0.239260,0.207626,0.700132,0.470458,0.568859,0.257146,0.203995,0.382693,0.590037,0.604078,0.481204,0.626444,0.337618,0.176573,0.437373,0.248887,0.480276,0.668878,0.740497,0.315029,0.305752,0.412430,0.696753,0.235063,0.232344,0.193641,0.509824,0.553470,0.714699,0.286857,0.471290,0.645123,0.467701,0.337264,0.259975,0.506964,0.197483,0.730315,0.376602,0.267614,0.553052,0.324241,0.646921,0.390892,0.177243
0.497354,0.526320,0.849226,0.359991,0.863429,0.346543,0.489363,0.358300,0.348313,0.413869,0.421495,0.730308,0.783569,0.565490,0.667303,0.485896,0.492289,0.406367,0.430900,0.479642,0.186691,0.456420,0.497296,0.335916,0.750673,0.338071,0.313674,0.180098,0.759983,0.290272,0.318608,0.760339,0.370027,0.478856,0.649527,0.485346,0.816396,0.670095,0.287353,0.397439,0.605561,0.696968,0.211274,0.564196,0.708880,0.727822,0.477323,0.480894,0.493412,0.537313,0.742406,0.611245,0.765614,0.727494,0.294217,0.572074,0.312750,0.273125,0.348522,0.441674,0.601373,0.602507,0.339615,0.208256
0.485148,0.403056,0.775201,0.407655,0.284815,0.368164,0.520406,0.690971,0.629095,0.366454,0.709668,0.375456,0.389917,0.208247,0.228077,0.671701,0.700304,0.409664,0.686151,0.695132,0.628530,0.703932,0.709731,0.346756,0.745115,0.620147,0.363788,0.289277,0.335515,0.656318,0.375109,0.772400,0.530697,0.383375,0.455738,0.646234,0.672830,0.196779,0.347627,0.568449,0.255582,0.784402,0.372723,0.345493,0.167959,0.575764,0.625252,0.420750,0.836474,0.625801,0.144104,0.564883,0.614826,0.416322,0.275472,0.473643,0.281025,0.272474,0.265089,0.414589,0.678407,0.785187,0.268507,0.669938
0.563278,0.478775,0.726422,0.611297,0.494941,0.620021,0.224588,0.545575,0.688507,0.785110,0.385596,0.246232,0.820594,0.302954,0.303558,0.349657,0.489890,0.759989,0.765832,0.406474,0.378548,0.551172,0.254352,0.259799,0.704515,0.230108,0.260323,0.567956,0.649574,0.429732,0.323356,0.401419,0.724423,0.396729,0.426848,0.763271,0.608610,0.433036,0.629422,0.804256,0.474946,0.536993,0.214895,0.838279,0.117914,0.377463,0.499995,0.299458,0.582179,0.518442,0.596552,0.312576,0.639632,0.543665,0.668700,0.652647,0.492889,0.626781,0.307496,0.450935,0.688943,0.532594,0.741802,0.445396
0.171681,0.895669,0.440649,0.735742,0.442463,0.489377,0.267230,0.664943,0.579265,0.579416,0.290499,0.345538,0.456234,0.404178,0.481555,0.148977,0.135370,0.382268,0.211588,0.235417,0.420424,0.229720,0.424077,0.258062,0.298595,0.449612,0.413918,0.462281,0.374310,0.621303,0.693865,0.501279,0.379431,0.600320,0.333703,0.400919,0.212719,0.406539,0.342341,0.512220,0.579804,0.806608,0.302598,0.404593,0.734103,0.623665,0.545158,0.693594,0.252978,0.688792,0.657077,0.237343,0.507649,0.708671,0.615870,0.575548,0.490823,0.325122,0.744159,0.456218,0.395870,0.577920,0.597377,0.437003
