-13.94813, -19.37757, -14.02257, -7.82207, -25.98215, -14.64521, -20.85057, -21.72984, -7.89226, -8.12451
-26.17491, -22.51820, -21.47666, -22.64864, -14.97778, -32.62423, -26.50423, -36.38766, -16.52317, -19.63870
-18.71016, -25.20096, -23.46541, -16.97489, -21.52131, -17.21418, -18.65701, -29.79687, -12.17877, -10.24833
-31.40490, -25.02161, -28.58727, -15.35144, -16.79199, -16.95662, -16.95408, -22.11850, -8.90185, -26.69965
-29.37410, -23.90015, -18.35285, -25.48665, -15.27798, -24.36267, -22.80904, -32.54383, -17.22954, -15.22140
-17.81536, -27.33336, -31.61973, -17.45039, -17.98877, -15.15225, -7.48440, -17.08957, -6.44566, -1.45124
-24.85736, -16.31860, -16.55766, -18.23888, -9.79422, -20.16785, -11.23780, -18.04210, -18.18733, -7.02713
-38.92046, -15.57616, -27.44506, -32.75970, -9.84775, -9.78698, -21.61070, -14.07591, -45.38424, -12.35940
-19.64598, -25.75552, -35.71262, -23.10579, -21.95100, -16.49980, -11.87817, -26.51211, -21.03763, -10.46085
-25.00258, -35.21779, -25.55480, -17.87467, -26.17735, -34.27921, -20.13326, -27.68749, -18.84774, -9.75363
-14.50639, -18.48187, -16.77582, -8.65817, -17.23500, -12.95371, -9.83315, -18.48788, -17.65033, -11.69570
-15.41207, -22.79808, -17.90425, -16.20315, -23.17277, -19.30534, -39.89985, -16.21204, -13.88767, -10.12490
-19.10826, -15.18941, -18.01512, -10.04418, -13.27764, -22.15601, -8.43428, -15.96286, -9.23598, -19.42742
-25.73600, -28.78408, -38.90336, -20.55840, -32.63120, -25.77013, -26.20411, -24.45558, -20.49696, -17.85841
-22.43972, -20.76829, -29.85059, -17.45215, -18.06956, -16.67324, -18.47632, -21.29758, -12.09980, -13.93522
-29.53627, -21.57463, -22.60488, -19.98568, -15.50259, -19.49986, -14.62503, -24.54541, -14.07357, -17.01593
-24.90574, -19.92576, -29.78860, -10.71991, -13.91044, -13.89559, -17.76637, -14.31166, -7.87415, -12.05157
-17.12300, -20.67837, -18.98549, -15.38115, -27.90667, -22.37703, -26.23367, -14.53984, -13.04605, -12.33177
-22.41254, -17.74235, -28.27636, -22.40609, -14.23456, -13.94680, -12.81608, -18.22755, -13.28516, -11.54294
-28.36298, -17.10594, -19.56358, -18.10927, -13.27370, -12.85945, -12.56792, -13.91677, -13.30923, -15.75823
-27.57054, -25.63142, -26.24892, -24.80389, -14.32148, -20.90999, -15.89256, -19.34123, -17.52248, -25.36068
-18.62312, -27.98352, -25.75786, -12.24220, -19.40056, -16.21655, -11.58852, -21.94162, -11.45322, -9.94556
-23.42813, -29.74460, -25.36666, -15.93980, -14.58913, -24.25578, -34.34056, -33.47501, -16.66617, -19.86068
-16.73929, -26.65720, -23.11973, -13.50960, -14.23842, -15.08327, -7.22731, -15.92513, -15.58029, -6.13035
-18.07795, -54.56307, -20.36403, -9.48801, -22.96881, -14.55169, -16.40999, -26.58441, -7.42999, -17.09150
-25.96408, -28.12379, -18.94138, -17.82672, -14.35173, -22.03197, -13.17731, -21.21640, -8.28787, -18.69285
-26.94394, -22.14451, -22.20902, -19.31351, -12.95471, -30.24081, -27.07557, -35.41657, -12.25692, -26.08131
-31.16365, -23.59447, -21.73210, -14.47092, -17.30747, -22.42320, -16.76464, -24.07835, -13.99589, -16.63757
-17.54660, -23.17423, -30.22426, -13.45842, -17.52274, -16.39906, -15.67234, -25.15549, -3.77071, -6.79008
-19.39469, -22.07130, -21.62997, -13.68468, -25.35563, -12.69877, -17.07406, -22.49149, -18.22729, -11.81066
-14.16701, -38.60633, -21.06854, -15.46310, -37.24564, -16.42449, -20.20676, -19.28049, -13.43636, -6.36774
-18.71470, -25.23201, -35.15491, -23.43204, -31.58222, -20.44484, -20.05389, -19.44448, -17.42032, -13.52965
-19.10411, -35.68994, -25.55644, -8.88887, -24.64133, -12.12495, -19.96754, -42.48395, -9.05949, -19.07705
-22.34521, -17.52502, -19.45463, -6.82636, -21.20702, -17.63488, -11.11166, -27.51351, -7.36537, -17.40891
-29.68285, -18.04125, -25.32567, -16.83284, -15.88120, -13.78407, -11.65665, -18.63786, -17.22113, -14.94950
-18.78296, -19.40415, -19.26662, -10.59806, -16.96513, -22.40758, -15.10127, -27.84614, -9.58684, -21.69928
-23.06806, -29.20457, -31.24640, -24.01978, -23.10213, -29.98074, -18.81428, -23.08466, -15.38878, -13.11415
-13.28081, -15.49264, -23.66379, -18.70397, -12.46322, -11.11286, -22.42746, -10.22301, -8.38622, -18.67306
-22.36354, -26.50138, -28.58722, -12.87584, -20.53828, -30.12493, -14.60546, -24.71123, -10.29346, -14.70870
-17.78179, -26.48501, -28.33700, -11.86116, -12.47252, -20.29031, -16.15815, -19.46434, -4.16921, -10.79583
-17.39344, -16.47331, -17.01498, -19.09231, -10.88284, -16.98804, -13.77935, -12.31738, -9.30290, -18.29064
-23.56184, -22.60747, -31.05825, -12.03257, -20.27489, -21.47188, -22.19613, -14.62165, -15.68778, -13.75222
-30.16590, -18.22825, -18.55213, -11.31083, -15.34038, -23.22277, -13.09823, -24.40020, -13.92103, -15.74482
-27.19451, -18.33794, -23.69259, -7.24707, -20.13881, -14.18953, -19.16214, -19.02353, -5.36629, -14.22511
-26.58608, -24.96130, -28.23238, -18.45442, -21.68088, -26.20403, -19.97586, -24.42140, -22.58076, -9.13138
-19.23131, -19.42853, -29.58733, -15.15750, -16.02736, -15.40702, -18.38612, -18.54255, -28.38985, -6.25681
-18.72891, -19.12982, -26.65581, -14.16284, -20.91994, -15.11438, -11.44426, -13.54479, -13.69791, -6.41153
-17.34665, -15.07097, -14.21774, -13.62885, -18.33909, -10.21568, -15.48421, -25.43674, -9.88981, -11.10822
-27.51362, -33.06647, -23.89034, -16.29933, -21.95245, -16.58280, -13.35794, -18.09935, -22.00712, -7.37511
-25.09179, -22.79858, -23.99372, -12.30419, -11.32353, -17.82765, -19.45200, -17.61355, -10.80818, -8.58333
-26.37982, -18.43247, -18.31274, -10.96439, -13.49022, -14.71368, -11.02316, -20.80405, -15.79285, -16.33578
-27.02856, -18.99586, -31.34831, -13.00365, -14.83053, -13.46949, -16.23578, -20.71506, -33.80207, -20.10774
-31.57839, -18.69329, -15.84826, -14.07779, -17.74389, -27.41894, -17.85965, -24.64498, -17.81601, -17.62452
-29.60328, -18.45765, -25.99011, -12.92425, -17.44339, -13.29855, -9.43757, -19.46388, -13.81910, -11.18141
-34.35225, -23.08674, -28.13249, -20.81327, -13.04664, -19.85798, -23.41050, -20.78400, -17.78984, -14.54762
-18.99116, -29.68170, -22.54253, -14.54240, -15.10612, -22.69640, -13.28691, -16.96808, -14.07471, -10.63629
-18.67370, -18.21247, -17.79970, -15.99271, -21.55680, -13.96724, -15.71834, -24.11351, -16.02151, -7.39954
-32.77779, -16.26634, -26.06150, -19.57949, -11.93305, -15.95766, -17.65448, -21.41566, -8.94469, -9.89255
-20.79917, -18.90843, -36.87229, -8.91768, -46.54255, -19.83416, -8.09238, -19.14041, -14.67868, -3.54445
-21.59310, -23.26286, -35.98769, -13.72107, -18.74425, -30.05667, -18.05979, -23.57159, -6.29594, -5.79265
-18.93007, -14.67452, -17.80887, -10.42204, -10.40558, -23.90516, -13.12553, -12.65366, -11.07810, -10.26254
-21.63034, -28.03795, -27.56435, -18.34455, -14.16847, -16.56280, -9.84247, -18.64848, -11.21170, -8.16388
-24.52610, -18.28237, -35.37422, -13.67830, -13.73442, -12.71673, -19.44976, -15.89224, -9.84475, -13.51609
-38.12347, -24.98948, -26.03510, -21.44200, -12.19865, -23.26811, -21.18942, -30.95062, -15.07075, -19.85192
-46.82274, -21.05663, -21.73670, -29.49380, -21.76617, -19.28814, -19.42613, -23.43839, -21.12956, -20.20275
-22.38684, -19.02850, -18.92766, -13.03606, -26.15999, -10.84728, -21.21963, -17.54243, -17.76123, -16.50622
-24.05040, -18.66242, -18.24555, -11.30455, -14.75099, -13.60754, -16.95259, -28.00075, -12.69981, -6.54075
-20.88519, -25.27730, -21.34039, -15.20283, -18.36973, -17.56482, -18.54392, -17.72361, -7.48081, -5.76056
-19.57111, -28.95680, -21.92998, -19.72932, -16.17628, -17.53838, -25.30253, -18.15913, -18.08348, -15.73007
-27.80304, -16.67464, -33.03701, -21.32710, -13.65419, -12.37251, -24.57306, -13.76918, -16.96178, -11.52681
-28.79678, -18.71212, -39.68289, -24.41198, -11.22289, -15.43415, -10.25705, -21.57149, -9.53204, -6.94815
-25.65003, -16.32381, -24.22799, -9.04581, -18.98120, -13.68973, -7.90441, -17.83783, -7.68338, -8.45046
-17.74967, -15.79854, -32.13173, -20.12156, -15.06086, -15.98610, -23.14400, -11.24424, -10.22821, -15.58265
-28.59477, -38.32128, -29.81968, -11.68656, -18.61383, -13.57392, -13.98726, -16.95866, -9.58499, -7.96342
-17.95013, -21.24333, -30.04772, -13.11328, -22.96759, -16.54979, -12.55267, -15.03168, -10.68685, -5.01360
-24.90900, -16.38783, -19.29740, -9.43191, -14.93678, -27.65310, -7.84616, -15.22327, -11.56208, -15.73646
-29.92954, -19.98234, -31.33322, -11.08567, -26.41139, -34.77196, -13.69972, -30.13778, -9.40114, -18.06784
-23.18053, -26.06533, -31.68140, -15.64846, -19.00472, -21.91887, -14.36661, -19.81635, -18.43521, -9.23728
-19.01326, -25.00341, -21.48913, -10.95412, -20.85677, -10.22351, -19.47307, -24.35325, -16.99381, -8.68844
-15.79635, -16.07955, -24.24399, -22.31029, -13.26730, -13.45984, -9.94377, -12.16000, -14.01379, -14.39054
-18.72344, -22.36034, -29.19172, -18.65129, -17.12958, -17.24323, -8.84316, -21.96124, -32.86806, -8.05295
-41.83184, -19.01430, -31.67984, -19.55816, -14.73698, -15.31020, -20.41640, -13.61437, -15.04454, -12.78358
-28.21566, -39.93650, -23.93575, -21.67927, -19.82757, -22.57052, -22.00661, -33.34570, -9.39779, -15.75912
-21.55611, -16.51397, -29.16091, -13.58043, -10.28894, -10.51859, -11.59713, -15.27864, -12.61642, -11.36824
