0.570710,0.320484,0.614150,0.391080,0.423611,0.590733,0.195729,0.690661,0.142309,0.668326,0.317673,0.690081,0.826757
0.539433,0.511150,0.606078,0.558074,0.427998,0.711995,0.515020,0.725341,0.824554,0.491131,0.624428,0.524609,0.656170
0.697142,0.729969,0.505867,0.255104,0.632612,0.390293,0.737395,0.676839,0.935479,0.730946,0.226817,0.457329,0.721722
0.436934,0.648647,0.473444,0.562594,0.483901,0.619856,0.543798,0.666984,0.863192,0.447724,0.741974,0.488785,0.608324
0.526461,0.526193,0.556086,0.513294,0.265034,0.729151,0.532801,0.890824,0.542731,0.404545,0.701722,0.476414,0.743359
0.491447,0.276048,0.659100,0.342478,0.370696,0.557730,0.190079,0.833361,0.232073,0.685767,0.407824,0.743992,0.813367
0.435956,0.301616,0.483139,0.423740,0.304844,0.616618,0.609832,0.290235,0.618214,0.348725,0.562657,0.737754,0.491702
0.628502,0.695443,0.526741,0.505969,0.604391,0.598526,0.530864,0.869205,0.632960,0.482979,0.661558,0.552524,0.588625
0.640257,0.472957,0.311096,0.465463,0.608679,0.661415,0.567553,0.701233,0.668043,0.534615,0.772744,0.524523,0.535401
0.236060,0.826698,0.499583,0.425142,0.362889,0.620832,0.522827,0.675031,0.190184,0.562083,0.663518,0.584127,0.795664
0.416163,0.269716,0.412021,0.495279,0.293808,0.630688,0.541107,0.313858,0.538907,0.255343,0.598234,0.713588,0.364486
0.656557,0.422093,0.467461,0.653710,0.272508,0.724880,0.607832,0.430749,0.235469,0.451076,0.410558,0.505172,0.601407
0.670791,0.435230,0.410334,0.596201,0.280486,0.607172,0.588654,0.367508,0.339976,0.445833,0.361789,0.589214,0.618780
0.675808,0.350001,0.262491,0.332900,0.720336,0.705198,0.676973,0.794504,0.736623,0.645525,0.653851,0.329657,0.570239
0.302658,0.764214,0.496651,0.548331,0.351548,0.609203,0.438178,0.480221,0.223155,0.646192,0.554474,0.628738,0.762415
0.323339,0.644727,0.533633,0.635842,0.461977,0.858761,0.413124,0.710761,0.650864,0.402543,0.773330,0.529147,0.660502
0.536360,0.666899,0.290199,0.690679,0.227483,0.778995,0.683009,0.693782,0.643844,0.602331,0.225692,0.228107,0.289258
1.000000,0.302190,0.312114,0.314946,0.619878,0.337857,0.531150,0.331979,0.368566,0.383902,0.740017,0.292047,0.264654
0.530802,0.745500,0.285087,0.731407,0.231123,0.986762,0.444654,0.797326,0.569974,0.783238,0.159302,0.393616,0.177843
0.514367,0.751743,0.233713,0.786920,0.275987,0.872901,0.526622,0.829415,0.674525,0.645175,0.315958,0.299082,0.343039
0.430664,0.639944,0.280755,0.700015,0.357776,0.824766,0.467864,0.828308,0.702602,0.618586,0.248204,0.414798,0.149562
0.828791,0.248607,0.305320,0.260115,0.527126,0.451777,0.477329,0.355755,0.310168,0.290984,0.699686,0.300861,0.259939
0.236912,0.609764,0.568886,0.519505,0.397241,0.905898,0.537029,0.736081,0.623042,0.427392,0.710608,0.311418,0.732117
0.443227,0.702538,0.241383,0.807356,0.307210,0.875211,0.517873,0.932790,0.520764,0.692966,0.235024,0.453523,0.409890
0.403743,0.513061,0.592762,0.602411,0.371600,0.783134,0.496462,0.728392,0.635694,0.473841,0.744082,0.446373,0.740916
0.634669,0.340595,0.417024,0.347770,0.536307,0.613974,0.645007,0.514777,0.648793,0.450601,0.883395,0.400325,0.571226
