0.572962,0.592765,0.685490,0.745760,0.689848,0.364705,0.421554
0.630667,0.425560,0.296841,0.636582,0.332381,0.591249,0.138693
0.739498,0.731531,0.433630,0.658886,0.608520,0.421722,0.808829
0.547595,0.438578,0.287381,0.623683,0.434421,0.556389,0.139060
0.798972,0.463732,0.747725,0.180528,0.587704,0.194574,0.765584
0.416299,0.570566,0.716578,0.715663,0.698312,0.302321,0.462320
0.164282,0.138567,0.204517,0.674363,0.627988,0.722027,0.736128
0.629306,0.433146,0.617340,0.260018,0.676613,0.303260,0.797291
0.700932,0.204701,0.531396,0.740349,0.358326,0.148746,0.278390
0.602684,0.718328,0.648236,0.895986,0.623692,0.400271,0.461223
0.587072,0.608071,0.566747,0.419078,0.456411,0.630630,0.510643
0.564000,0.836994,0.369606,0.700331,0.537280,0.544897,0.818406
0.254460,0.334127,0.142068,0.607995,0.627340,0.769423,0.688827
0.214871,0.152182,0.208279,0.749909,0.660734,0.702663,0.685744
0.844514,0.501905,0.763631,0.335154,0.553895,0.218214,0.849366
0.514446,0.462058,0.700314,0.904207,0.561409,0.337414,0.539956
0.699921,0.783479,0.393558,0.626021,0.513033,0.492570,0.661288
0.902886,0.780008,0.458304,0.693095,0.382308,0.436782,0.747553
0.450330,0.654497,0.593547,0.607282,0.571958,0.642658,0.608226
0.462229,0.735370,0.530972,0.420197,0.456805,0.532497,0.396077
0.830286,0.808314,0.418831,0.572638,0.467875,0.463721,0.891309
0.526604,0.434013,0.748783,0.208906,0.453928,0.213584,0.680542
0.612178,0.125079,0.623305,0.568368,0.329289,0.161150,0.331720
0.342990,0.103683,0.218987,0.628061,0.726143,0.722918,0.735705
0.575542,0.512502,0.407591,0.864913,0.578553,0.432436,0.490610
0.202453,0.267950,0.108998,0.736898,0.607163,0.727959,0.720891
0.568528,0.591894,0.546575,0.464718,0.411499,0.468675,0.493770
0.544578,0.428600,0.357144,0.726045,0.546211,0.555817,0.156551
0.445091,0.404767,0.397712,0.670405,0.429219,0.430433,0.097384
0.571842,0.482670,0.420984,0.592479,0.623685,0.582813,0.079554
0.654487,0.661103,0.573554,0.544944,0.407155,0.627315,0.372275
0.518889,0.584085,0.576364,0.820010,0.661286,0.302792,0.435068
0.642153,0.241747,0.622029,0.630750,0.214517,0.290647,0.222072
0.718949,0.823755,0.277197,0.734017,0.616032,0.592550,0.785742
0.563057,0.698969,0.562895,0.521866,0.434557,0.552630,0.565411
0.574913,0.414925,0.344413,0.741046,0.639453,0.417415,0.154006
0.765301,0.410624,0.762749,0.270101,0.475268,0.387793,0.712591
0.504257,0.437021,0.428741,0.732916,0.398752,0.650230,0.148888
0.574561,0.556174,0.548975,0.788861,0.571387,0.474077,0.375845
0.637454,0.397858,0.814584,0.250591,0.542915,0.229463,0.871305
0.624841,0.580186,0.605429,0.540771,0.461196,0.612886,0.438484
0.729541,0.393083,0.620435,0.219304,0.470070,0.295466,0.801672
0.451328,0.394787,0.423518,0.608186,0.378404,0.676002,0.163065
0.604217,0.558420,0.663238,0.916846,0.647268,0.394128,0.584959
0.668346,0.602493,0.557660,0.730341,0.628233,0.371219,0.477102
0.568386,0.582521,0.556895,0.902180,0.659976,0.459601,0.488204
0.582546,0.534829,0.605936,0.833515,0.653041,0.302035,0.545197
0.623667,0.344408,0.627733,0.688439,0.271425,0.335823,0.306854
0.274313,0.219094,0.235471,0.603330,0.644095,0.729012,0.782572
0.472813,0.330745,0.253108,0.641648,0.510511,0.626913,0.149741
0.714825,0.663076,0.649263,0.197622,0.442928,0.338958,0.799341
0.525135,0.143993,0.738024,0.544969,0.310912,0.297955,0.392755
0.294886,0.149793,0.123458,0.643814,0.692188,0.750966,0.760796
0.698035,0.499262,0.660199,0.231513,0.596283,0.248976,0.797636
0.430269,0.768839,0.507143,0.521417,0.524201,0.593982,0.432911
0.177182,0.300656,0.320950,0.755743,0.730896,0.739613,0.736497
0.309168,0.132981,0.105050,0.727190,0.841021,0.704933,0.764323
0.650752,0.572656,0.755292,0.317487,0.669283,0.271343,0.907652
0.615306,0.575545,0.679689,0.918682,0.560778,0.425111,0.513784
0.666730,0.531865,0.760063,0.200079,0.590943,0.255260,0.608376
0.567366,0.631933,0.582580,0.815879,0.627437,0.535995,0.410387
0.210446,0.218441,0.247911,0.612675,0.704144,0.685118,0.922748
0.573822,0.523325,0.680911,0.156166,0.693675,0.254935,0.701749
0.464233,0.511463,0.428109,0.733635,0.386007,0.561296,0.333505
0.605081,0.272375,0.550452,0.678503,0.323300,0.253110,0.277947
0.614828,0.434147,0.376992,0.721057,0.464168,0.563586,0.285435
0.806686,0.838990,0.426897,0.673877,0.681095,0.544203,0.774480
0.821966,0.410507,0.670799,0.212115,0.640057,0.314578,0.762560
0.627577,0.741450,0.514906,0.599231,0.365934,0.558886,0.473441
0.081827,0.360307,0.206005,0.700345,0.654351,0.737747,0.736356
0.550546,0.746248,0.620702,0.553906,0.453462,0.597095,0.422810
0.463586,0.587251,0.485336,0.578381,0.460139,0.734634,0.556482
0.505726,0.558000,0.436460,0.738828,0.637213,0.350150,0.541835
0.799418,0.737840,0.364403,0.827944,0.495898,0.587685,0.894449
0.242115,0.299937,0.224320,0.622631,0.681161,0.764502,0.906488
0.550341,0.463318,0.243413,0.726990,0.552492,0.491895,0.152747
0.467209,0.418611,0.364011,0.650718,0.436915,0.571355,0.185807
0.516688,0.350769,0.277247,0.577594,0.432661,0.512502,0.188430
0.273961,0.144984,0.068441,0.669720,0.678755,0.759868,0.801480
0.579157,0.395413,0.635080,0.183982,0.637263,0.346181,0.778566
0.602997,0.534838,0.695201,0.921633,0.554296,0.371520,0.496106
0.570466,0.453925,0.228010,0.670910,0.446103,0.583250,0.254775
0.533917,0.260756,0.613230,0.652387,0.312487,0.198650,0.462825
0.709812,0.719248,0.423601,0.691671,0.518913,0.604539,0.801393
0.591658,0.580496,0.689522,0.629312,0.348506,0.620033,0.450153
0.561761,0.214533,0.595463,0.629247,0.306659,0.200620,0.470698
0.579949,0.257460,0.679712,0.591074,0.268613,0.194094,0.526028
0.681290,0.287763,0.485580,0.456108,0.231788,0.186969,0.412185
0.173266,0.321875,0.112439,0.696190,0.731690,0.778791,0.888680
0.428242,0.745894,0.554503,0.845594,0.582720,0.427767,0.508178
0.703264,0.849112,0.480255,0.721091,0.567743,0.489648,0.811998
0.462933,0.626064,0.454701,0.483971,0.413356,0.615616,0.402799
0.556463,0.688677,0.618968,0.511243,0.503248,0.619302,0.503651
0.704808,0.236355,0.672416,0.688666,0.370371,0.287803,0.324138
0.810119,0.462526,0.693710,0.225848,0.626679,0.227890,0.795936
0.604694,0.576214,0.648545,0.467300,0.408948,0.635563,0.396706
0.663132,0.367008,0.638637,0.298897,0.547305,0.254525,0.735726
0.539202,0.454920,0.341237,0.672507,0.407494,0.526590,0.109578
0.672710,0.375235,0.694652,0.222574,0.612379,0.208521,0.829774
0.654219,0.504606,0.571509,0.267528,0.597920,0.216493,0.736744
0.719925,0.749590,0.357608,0.728091,0.599678,0.526763,0.780534
0.594612,0.443768,0.350791,0.721338,0.344188,0.592420,0.158701
0.672268,0.700536,0.520870,0.587922,0.567172,0.577499,0.465491
0.709704,0.774644,0.461161,0.720140,0.534636,0.535623,0.787795
0.710291,0.420207,0.513905,0.300323,0.549909,0.352399,0.810740
0.594903,0.655144,0.639578,0.590003,0.486241,0.594834,0.388425
0.569141,0.541954,0.470248,0.471436,0.498177,0.581598,0.370003
0.495933,0.453729,0.258432,0.639632,0.381288,0.648905,0.149250
0.631160,0.474838,0.684799,0.231280,0.539813,0.302365,0.759366
0.561251,0.378840,0.294989,0.587524,0.388952,0.639747,0.158933
0.159970,0.199267,0.244391,0.575105,0.693503,0.733303,0.711293
0.581571,0.626581,0.581994,0.822465,0.643347,0.395541,0.463783
0.654136,0.525190,0.669067,0.175916,0.606584,0.139779,0.796358
0.500134,0.445559,0.236421,0.602324,0.521627,0.563263,0.193114
0.169608,0.155362,0.158609,0.663698,0.553380,0.670632,0.749176
0.685767,0.609396,0.617021,0.765085,0.588304,0.289985,0.521772
0.488241,0.516463,0.459167,0.662750,0.455893,0.504834,0.180010
0.751947,0.729639,0.407186,0.755777,0.673726,0.571585,0.697214
0.334539,0.287485,0.193622,0.805148,0.651256,0.656409,0.887199
0.399910,0.430970,0.329609,0.635146,0.459068,0.725834,0.146479
0.632949,0.769732,0.598031,0.527738,0.527044,0.556171,0.312386
0.508654,0.606506,0.569501,0.539641,0.280737,0.628098,0.420990
0.609910,0.570387,0.636415,0.772905,0.539264,0.470610,0.609260
0.614329,0.187263,0.591208,0.620527,0.278226,0.259663,0.308370
0.229600,0.195101,0.166957,0.743227,0.651758,0.729485,0.838127
0.576091,0.608466,0.298146,0.757881,0.321795,0.551622,0.135528
0.771321,0.840158,0.496777,0.708431,0.541949,0.623847,0.797247
0.687010,0.429986,0.614865,0.731025,0.664039,0.334107,0.466682
0.744140,0.768937,0.457976,0.798378,0.546327,0.484186,0.651952
0.686598,0.153889,0.595340,0.533217,0.390676,0.207245,0.266829
0.545908,0.141242,0.552827,0.627664,0.042559,0.291202,0.261528
0.517233,0.667564,0.581984,0.533889,0.389852,0.627792,0.460938
0.182948,0.342108,0.110649,0.730806,0.712743,0.575338,0.869144
0.473272,0.441377,0.247240,0.659678,0.309653,0.507900,0.187807
0.232779,0.335389,0.126876,0.678714,0.757290,0.728498,0.814374
0.800572,0.711095,0.463977,0.576738,0.494097,0.521038,0.673401
0.627805,0.601548,0.626860,0.829815,0.569322,0.338200,0.464019
0.749125,0.772493,0.519958,0.667284,0.520943,0.535577,0.784232
0.772057,0.515804,0.514468,0.277820,0.645078,0.000635,0.821569
0.571594,0.678912,0.651790,0.914384,0.745648,0.421825,0.508348
0.566416,0.501230,0.273432,0.705006,0.486720,0.421068,0.148159
0.633009,0.240698,0.615563,0.526213,0.314971,0.284797,0.403213
0.518924,0.431706,0.428694,0.708538,0.515459,0.450272,0.179139
0.687648,0.973326,0.290965,0.641259,0.606346,0.578127,0.863933
0.458210,0.581730,0.694735,0.496049,0.372436,0.660775,0.377078
0.497430,0.389957,0.216626,0.519477,0.430165,0.600105,0.038590
0.625238,0.656574,0.548468,0.530293,0.352890,0.577151,0.442849
0.551177,0.595047,0.561684,0.729868,0.649859,0.555013,0.405524
0.519218,0.461031,0.302914,0.783287,0.280578,0.476338,0.111695
0.774638,0.830574,0.451135,0.662814,0.494484,0.555571,0.699428
0.481318,0.771321,0.580558,0.495021,0.461557,0.621945,0.475004
0.679134,0.507674,0.620959,0.364948,0.598652,0.225911,0.735334
0.573294,0.212130,0.683186,0.602253,0.378783,0.302170,0.381809
0.592311,0.222877,0.535136,0.540281,0.337650,0.270668,0.565438
0.244840,0.203902,0.122517,0.685992,0.639536,0.746224,0.721860
0.692352,0.207303,0.559445,0.552091,0.268099,0.260351,0.359677
0.615758,0.522254,0.593904,0.312011,0.570222,0.220915,0.823378
0.508400,0.665330,0.664473,0.846441,0.591291,0.288255,0.550360
0.736506,0.444590,0.779000,0.147901,0.624515,0.140818,0.693047
0.712147,0.496307,0.743022,0.192060,0.658097,0.312412,0.714053
0.682753,0.493067,0.704141,0.197433,0.630386,0.374713,0.735406
0.647937,0.511284,0.504601,0.666512,0.762363,0.446293,0.502348
0.736879,0.280533,0.676520,0.341985,0.565933,0.269581,0.834072
0.524783,0.569336,0.615370,0.811795,0.722772,0.495184,0.454133
0.709739,0.503505,0.717819,0.234544,0.432933,0.290117,0.829335
0.583935,0.416948,0.568657,0.307101,0.506659,0.226267,0.855246
0.346862,0.521183,0.315520,0.587676,0.499727,0.591038,0.206125
0.647858,0.555160,0.583876,0.585895,0.446072,0.667786,0.460191
0.146167,0.232652,0.221134,0.763711,0.613819,0.695816,0.891929
0.588365,0.241235,0.583549,0.660112,0.327792,0.181131,0.248661
0.631753,0.518845,0.569496,0.383429,0.624581,0.339331,0.860569
0.462588,0.587528,0.579664,0.562050,0.398590,0.656048,0.409729
0.473169,0.588844,0.553330,0.518446,0.428851,0.619025,0.427133
0.732171,0.836605,0.383785,0.642807,0.546410,0.623765,0.819364
0.259712,0.222044,0.303685,0.665279,0.691418,0.622363,0.803749
0.491545,0.622673,0.421979,0.605550,0.450469,0.578723,0.477142
0.571505,0.516955,0.624335,0.770820,0.682335,0.366175,0.444432
0.475649,0.709853,0.666981,0.464933,0.489758,0.681037,0.377355
0.796188,1.000000,0.394680,0.784349,0.626001,0.566714,0.765695
0.163337,0.196949,0.197032,0.773129,0.761814,0.713122,0.846478
0.376519,0.556882,0.435914,0.711519,0.612754,0.527615,0.159276
0.456486,0.395164,0.353233,0.699887,0.323652,0.484387,0.121998
0.587018,0.554110,0.560104,0.799389,0.556410,0.442591,0.487487
0.607564,0.394656,0.337457,0.697930,0.401589,0.454766,0.166563
0.559671,0.488080,0.512815,0.606608,0.382358,0.586108,0.540299
0.520532,0.590400,0.576732,0.463827,0.482882,0.496567,0.443864
0.689422,0.237549,0.638845,0.534566,0.378359,0.241592,0.471842
0.321798,0.304579,0.214248,0.741224,0.707017,0.769230,0.793577
0.508866,0.535799,0.508770,0.813955,0.589929,0.438026,0.572378
0.748552,0.363885,0.649687,0.263461,0.506280,0.359501,0.757552
0.439407,0.479087,0.301415,0.608855,0.589379,0.553677,0.241469
0.505802,0.581393,0.579459,0.894769,0.587607,0.437723,0.462568
0.511449,0.334376,0.294273,0.852604,0.545557,0.507648,0.194394
0.753149,0.221047,0.695093,0.637538,0.294389,0.255587,0.303470
0.632318,0.247939,0.538350,0.629592,0.195103,0.279432,0.340166
0.955205,0.868402,0.382234,0.679147,0.472531,0.459139,0.916276
0.588760,0.244305,0.708730,0.655842,0.242162,0.243014,0.298211
0.180146,0.233715,0.223599,0.573957,0.738139,0.658610,0.934780
0.572394,0.590298,0.667049,0.835187,0.634097,0.452158,0.413131
0.687274,0.183292,0.499136,0.536205,0.239704,0.279693,0.397271
0.452491,0.534782,0.436761,0.682588,0.608426,0.524087,0.193899
0.630800,0.304351,0.622235,0.535626,0.251373,0.205994,0.411436
0.642647,0.140974,0.499919,0.569740,0.278850,0.419967,0.305898
0.620110,0.433370,0.531157,0.167433,0.580219,0.240440,0.805063
0.602893,0.401887,0.586859,0.228911,0.641750,0.211404,0.827612
0.554196,0.473329,0.247848,0.701166,0.608461,0.488011,0.173479
0.744851,0.804988,0.447239,0.642651,0.450752,0.493125,0.842615
0.514916,0.672085,0.545741,0.364144,0.462502,0.597807,0.396481
0.820349,0.513236,0.750334,0.295372,0.643117,0.234504,0.768350
0.815395,0.862863,0.355328,0.700669,0.596887,0.429810,0.742665
0.587035,0.157753,0.561249,0.698459,0.259587,0.201523,0.431671
0.600824,0.511999,0.560790,0.872094,0.599223,0.365577,0.445478
0.493095,0.518082,0.365173,0.739662,0.512727,0.498280,0.113705
0.521408,0.463484,0.416068,0.823597,0.401081,0.447306,0.224731
0.571416,0.475463,0.488629,0.493284,0.446528,0.568466,0.428817
0.208652,0.199036,0.169376,0.665439,0.673778,0.717699,0.855287
0.649981,0.427749,0.737800,0.192293,0.603231,0.290600,0.712231
0.743245,0.757334,0.481411,0.737338,0.503293,0.570878,0.861519
0.542890,0.554577,0.565115,0.796037,0.702658,0.396048,0.363937
0.400437,0.313867,0.396064,0.616155,0.423536,0.605761,0.225127
0.625712,0.068220,0.516250,0.500805,0.105785,0.219019,0.480591
0.650763,0.541829,0.625843,0.699878,0.662029,0.340976,0.425463
0.611490,0.507932,0.674838,0.787839,0.726435,0.444499,0.468351
0.462163,0.392258,0.248227,0.449107,0.471515,0.518500,0.285421
0.494849,0.596872,0.586264,0.424219,0.398192,0.447636,0.461105
0.789913,0.822608,0.477506,0.710398,0.489352,0.554967,0.658629
0.403412,0.527423,0.318787,0.686136,0.394994,0.586512,0.067810
0.319617,0.128916,0.278942,0.718696,0.785735,0.846431,0.787862
0.683635,0.799845,0.494909,0.730333,0.504773,0.561654,0.682937
0.645588,0.378336,0.717278,0.186901,0.542732,0.215079,0.794880
0.651205,0.487236,0.609477,0.451027,0.393358,0.669623,0.544800
0.731857,0.828546,0.349667,0.686198,0.479885,0.515462,0.694666
0.239544,0.228735,0.173661,0.781672,0.653290,0.758550,0.783597
0.584747,0.402545,0.676831,0.766482,0.575368,0.366908,0.457895
0.665295,0.435930,0.628309,0.258393,0.585642,0.240304,0.860443
0.703925,0.211110,0.638515,0.582509,0.217181,0.281590,0.545901
0.731351,0.535473,0.691269,0.302276,0.631770,0.282703,0.698591
0.660902,0.055214,0.743605,0.548093,0.385684,0.251864,0.338460
0.666110,0.573583,0.543583,0.811933,0.617634,0.319249,0.347594
0.391206,0.422751,0.380378,0.669328,0.451935,0.594944,0.145974
0.586276,0.602016,0.530188,0.626768,0.406051,0.500723,0.660113
0.790710,0.862870,0.455408,0.698236,0.628733,0.688694,0.658246
0.536983,0.713585,0.564286,0.495629,0.482048,0.520564,0.406310
0.537037,0.297197,0.635149,0.808791,0.281982,0.159747,0.441619
0.701713,0.641410,0.678985,0.283109,0.604153,0.312062,0.763065
0.708596,0.554060,0.726191,0.190466,0.684742,0.263969,0.789725
0.678584,0.869895,0.429876,0.655261,0.461311,0.457650,0.934159
0.650416,0.234960,0.506973,0.452694,0.289316,0.241144,0.447546
0.614679,0.436690,0.789250,0.269155,0.644238,0.286618,0.796751
0.219444,0.277915,0.112705,0.677845,0.819727,0.767293,0.769477
0.525894,0.519648,0.523396,0.464609,0.545602,0.607839,0.423233
