0.758509,0.341413,0.623143,0.328254,0.917117,0.606027,0.349344,0.819193,0.753237,0.402291,0.355959,0.522015,0.210488,0.333960,0.372852,0.519445,0.484306
0.435137,0.690063,0.645479,0.553432,0.504191,0.654717,0.536304,0.753373,0.770846,0.465573,0.673524,0.575534,0.579928,0.848140,0.212422,0.238148,0.246322
0.623437,0.273292,0.887027,0.449339,0.857525,0.679544,0.687416,0.376682,0.357322,0.270976,0.456580,0.415064,0.339906,0.512501,0.347814,0.615728,0.561794
0.274971,0.548391,0.681188,0.782511,0.374835,0.297650,0.248659,0.208135,0.833482,0.670226,0.726609,0.453209,0.551384,0.171400,0.482965,0.789283,0.703387
0.605917,0.259821,0.716902,0.790912,0.525473,0.507859,0.247349,0.701781,0.424727,0.701587,0.676873,0.655480,0.795976,0.333409,0.513034,0.707468,0.377715
0.658463,0.611415,0.554439,0.694919,0.564529,0.413423,0.600779,0.280780,0.384666,0.492955,0.334067,0.625373,0.364983,0.361247,0.198953,0.376511,0.658331
0.283499,0.511727,0.585040,0.839372,0.395731,0.299057,0.231966,0.296214,0.756427,0.590008,0.663126,0.367879,0.555157,0.152779,0.540817,0.848626,0.632206
0.572787,0.258026,0.766686,0.608622,0.473926,0.461729,0.118639,0.615697,0.508605,0.663484,0.676654,0.763102,0.817065,0.234476,0.362496,0.698231,0.393037
0.739826,0.272917,0.915261,0.478351,0.822162,0.636890,0.695125,0.241628,0.475971,0.274654,0.351137,0.302618,0.294711,0.343958,0.327858,0.589117,0.635439
0.495549,0.636568,0.597701,0.578726,0.501042,0.651286,0.423485,0.722295,0.750931,0.418133,0.675235,0.470370,0.554672,0.736274,0.130278,0.249874,0.193267
0.647308,0.369728,0.682112,0.422064,0.779954,0.576934,0.408017,0.796709,0.685115,0.530001,0.391526,0.619156,0.264652,0.342889,0.498031,0.449812,0.507292
0.564707,0.808822,0.442876,0.533231,0.546935,0.650792,0.447096,0.723812,0.506841,0.763851,0.574712,0.350349,0.733630,0.480694,0.846312,0.469899,0.708648
0.466661,0.840254,0.288464,0.268540,0.325295,0.527721,0.490292,0.444353,0.360387,0.243452,0.168077,0.587279,0.253849,0.283010,0.435741,0.642836,0.207864
0.510491,0.178176,0.346440,0.275676,0.717531,0.412169,0.385092,0.764430,0.707423,0.188443,0.249111,0.687947,0.486589,0.396408,0.714220,0.580142,0.532317
0.303071,0.611856,0.660228,0.779035,0.333301,0.357004,0.311739,0.200020,0.744562,0.663852,0.766658,0.408584,0.646659,0.193052,0.477779,0.895688,0.637929
0.530468,0.699519,0.600588,0.446946,0.824922,0.416677,0.619124,0.774212,0.798841,0.554934,0.331512,0.840822,0.695776,0.804294,0.345845,0.675176,0.231732
0.272318,0.509671,0.616090,0.769882,0.417821,0.275370,0.325804,0.115083,0.836056,0.634536,0.550416,0.328937,0.602087,0.300412,0.605487,0.705798,0.720972
0.670699,0.262253,0.777632,0.541554,0.716097,0.408410,0.686926,0.234741,0.283549,0.327272,0.443776,0.334217,0.380279,0.405082,0.235578,0.566536,0.486904
0.462184,0.767973,0.337605,0.418594,0.265221,0.552065,0.474660,0.486296,0.317827,0.398704,0.155640,0.620474,0.328008,0.306723,0.417971,0.658282,0.136248
0.548123,0.722466,0.633671,0.537842,0.494813,0.581531,0.467354,0.726058,0.764192,0.477226,0.653951,0.660559,0.584947,0.748934,0.284875,0.329943,0.148891
0.451746,0.909195,0.261691,0.280268,0.386157,0.710152,0.460186,0.471464,0.423721,0.272346,0.223144,0.589245,0.182631,0.417160,0.390566,0.687074,0.293440
0.189269,0.179562,0.711583,0.431064,0.584377,0.757158,0.866905,0.370355,0.608613,0.362014,0.266311,0.639838,0.443523,0.542334,0.496310,0.674807,0.648588
0.178027,0.682484,0.668545,0.744929,0.467293,0.446904,0.317340,0.244462,0.757544,0.630778,0.637749,0.338557,0.581629,0.153760,0.579114,0.842180,0.757221
0.721846,0.794055,0.826156,0.775173,0.796637,0.398950,0.711098,0.360506,0.607391,0.331017,0.850730,0.479558,0.526518,0.398451,0.652112,0.611411,0.549387
0.611856,0.826014,0.306333,0.524956,0.568149,0.468033,0.264547,0.889955,0.587702,0.653623,0.729988,0.355104,0.646729,0.459412,0.808373,0.592651,0.742664
0.152336,0.181027,0.652969,0.374249,0.481713,0.711251,0.835627,0.280626,0.644237,0.401527,0.259653,0.749601,0.404920,0.447725,0.566977,0.729372,0.638563
0.746628,0.325498,0.738855,0.399353,0.789597,0.610114,0.619601,0.219553,0.339110,0.249452,0.466878,0.215328,0.353585,0.321644,0.391391,0.597707,0.551053
0.606680,0.674566,0.250447,0.598718,0.604324,0.513845,0.370295,0.865153,0.480867,0.762266,0.610817,0.375894,0.757365,0.578348,0.803148,0.516615,0.736209
0.361589,0.550629,0.869960,0.137819,0.458216,0.317930,0.609308,0.445492,0.622602,0.412085,0.264134,0.491065,0.379208,0.816864,0.714477,0.677951,0.801653
0.327182,0.505456,0.409234,0.696069,0.793141,0.435356,0.616148,0.207897,0.685438,0.397733,0.266287,0.627730,0.123711,0.663782,0.134889,0.698454,0.338043
0.178341,0.268629,0.566688,0.450659,0.506696,0.746530,0.814057,0.245875,0.560256,0.293739,0.204058,0.631586,0.399197,0.364765,0.572896,0.831950,0.649972
0.821784,0.457774,0.777615,0.374109,0.735716,0.677960,0.359457,0.876817,0.680745,0.385982,0.439446,0.516120,0.132429,0.364350,0.511515,0.491936,0.543427
0.378099,0.544866,0.250853,0.614058,0.808913,0.322944,0.658836,0.335253,0.594433,0.332085,0.311819,0.481635,0.223860,0.717791,0.177096,0.617433,0.440666
0.613576,0.231923,0.705373,0.835684,0.561302,0.541838,0.361438,0.468157,0.466539,0.609425,0.741364,0.730916,0.767478,0.242469,0.307214,0.735374,0.327237
0.596201,0.281870,0.275915,0.188019,0.733045,0.323288,0.365019,0.743521,0.614548,0.283703,0.325438,0.590013,0.509898,0.373322,0.837890,0.726432,0.467058
0.229295,0.705147,0.603701,0.669619,0.819232,0.621885,0.433506,0.409763,0.617073,0.358116,0.599959,0.542825,0.368962,0.244893,0.253284,0.495920,0.561914
0.216249,0.203758,0.607421,0.524472,0.566540,0.767177,0.833558,0.310525,0.638411,0.327429,0.150985,0.638461,0.450783,0.426768,0.545454,0.796704,0.625555
0.540846,0.289668,0.331711,0.140204,0.691580,0.468534,0.424205,0.741139,0.652909,0.212578,0.295075,0.485833,0.544725,0.401303,0.891873,0.604515,0.604981
0.306975,0.634476,0.205423,0.534906,0.769535,0.447997,0.631005,0.200264,0.651374,0.320700,0.212949,0.600849,0.232365,0.732580,0.236315,0.529187,0.476407
0.403885,0.799413,0.423357,0.787413,0.817880,0.735654,0.541130,0.798836,0.394022,0.720034,0.575853,0.204634,0.199596,0.331535,0.834119,0.419262,0.613529
0.418139,0.771249,0.294178,0.336861,0.306583,0.520355,0.380555,0.458249,0.237886,0.125401,0.350142,0.553564,0.251792,0.332263,0.410705,0.698482,0.241258
0.459446,0.551930,0.805832,0.271631,0.419191,0.309501,0.623014,0.407316,0.523365,0.226400,0.311940,0.447030,0.432116,0.845112,0.700193,0.692571,0.677831
0.299332,0.579165,0.663190,0.681630,0.737928,0.539010,0.350114,0.399713,0.648097,0.335823,0.623971,0.731245,0.234281,0.422208,0.482995,0.348698,0.553725
0.358967,0.564320,0.777622,0.312479,0.613570,0.301299,0.673751,0.580101,0.658802,0.239410,0.327213,0.554405,0.410037,0.827199,0.634204,0.684962,0.712167
0.324141,0.553573,0.512812,0.895371,0.445313,0.227754,0.324643,0.199190,0.737716,0.679969,0.671027,0.324011,0.548929,0.225028,0.518730,0.921102,0.615102
0.230635,0.494138,0.644322,0.449386,0.787920,0.742091,0.442481,0.510159,0.715403,0.137361,0.710355,0.608516,0.332296,0.279160,0.284478,0.432622,0.539179
0.701125,0.600238,0.757077,0.799703,0.723767,0.444498,0.724075,0.285351,0.633576,0.320512,0.789537,0.380239,0.491641,0.398216,0.638812,0.400049,0.588120
0.133250,0.566518,0.685561,0.668311,0.770820,0.623741,0.351361,0.521061,0.658701,0.216233,0.430934,0.637731,0.320261,0.383039,0.308360,0.536022,0.569311
0.819003,0.676165,0.770638,0.919696,0.706444,0.447148,0.650238,0.340489,0.646662,0.281412,0.857568,0.476975,0.494747,0.431202,0.596552,0.507697,0.530115
0.380514,0.622863,0.731585,0.381259,0.650258,0.200251,0.647568,0.561571,0.514948,0.274311,0.185212,0.511951,0.454423,0.837469,0.752538,0.653328,0.802047
0.215315,0.498335,0.424592,0.849568,0.430713,0.279435,0.278057,0.205579,0.876768,0.549874,0.679315,0.392563,0.550215,0.305944,0.420048,0.760516,0.778527
0.364782,0.792547,0.295840,0.836629,0.806681,0.624020,0.548717,0.731423,0.278772,0.731982,0.620391,0.280924,0.404330,0.242831,0.773798,0.416146,0.601377
0.484506,0.852048,0.295526,0.265802,0.324897,0.638261,0.296292,0.406080,0.402175,0.265642,0.171566,0.666589,0.283788,0.249148,0.505049,0.696378,0.356891
0.379032,0.669503,0.797566,0.287058,0.497187,0.306217,0.548751,0.496709,0.565041,0.390220,0.235356,0.487558,0.430804,0.746378,0.684039,0.637373,0.785632
0.592974,0.644193,0.504667,0.500165,0.262814,0.288088,0.936381,0.611507,0.446622,0.299965,0.382450,0.186627,0.586888,0.333593,0.751356,0.487366,0.321821
0.384508,0.694272,0.298835,0.835262,0.841292,0.713012,0.554993,0.890264,0.294653,0.753945,0.619084,0.114517,0.316104,0.242828,0.937193,0.516737,0.560783
0.667315,0.836063,0.334805,0.478190,0.595897,0.624510,0.330814,0.817610,0.500917,0.688290,0.644122,0.378600,0.747875,0.449732,0.791698,0.548254,0.759360
0.249599,0.623604,0.205516,0.614597,0.796152,0.377150,0.648522,0.134183,0.594812,0.344257,0.311636,0.514656,0.199907,0.776293,0.283451,0.625050,0.458359
0.272216,0.607382,0.684824,0.514219,0.835801,0.655097,0.449046,0.380470,0.602339,0.220037,0.673064,0.555386,0.264414,0.275266,0.478325,0.463346,0.460873
0.323055,0.542766,0.208607,0.536475,0.799329,0.400243,0.524868,0.201927,0.671338,0.376627,0.227732,0.584266,0.100340,0.620383,0.035730,0.563378,0.400555
0.371613,0.711591,0.512413,0.807820,0.699129,0.684932,0.591954,0.719332,0.412314,0.710665,0.501972,0.253742,0.391942,0.110741,0.698347,0.525720,0.571121
0.488514,0.639152,0.305205,0.396930,0.289991,0.286827,0.776796,0.808819,0.471399,0.370140,0.309297,0.240557,0.401240,0.385386,0.745705,0.571311,0.358571
0.606150,0.812568,0.440132,0.372837,0.410418,0.369263,0.692558,0.639502,0.583323,0.406459,0.299412,0.097102,0.442388,0.273711,0.695000,0.477343,0.388406
0.432986,0.583656,0.705199,0.241651,0.496604,0.271678,0.610802,0.457348,0.623154,0.360213,0.239191,0.426844,0.448437,0.740370,0.727462,0.706559,0.691472
0.644506,0.401669,0.721802,0.312737,0.785868,0.615392,0.346410,0.849796,0.544505,0.455968,0.335833,0.500924,0.207554,0.370920,0.322083,0.388072,0.484074
0.402988,0.720491,0.236153,0.822622,0.767650,0.635261,0.574817,0.785256,0.459518,0.803609,0.568541,0.062145,0.444999,0.315825,0.908798,0.465734,0.581248
0.226272,0.565777,0.671133,0.601283,0.824054,0.653484,0.383688,0.474196,0.621398,0.321355,0.634173,0.613263,0.331056,0.325175,0.354475,0.437204,0.399730
0.575089,0.236417,0.869931,0.712932,0.618514,0.523884,0.176125,0.669632,0.479995,0.729697,0.775538,0.821208,0.809052,0.089918,0.423370,0.557468,0.264838
0.627233,0.876631,0.323635,0.512021,0.661309,0.562903,0.266367,0.725993,0.351113,0.720096,0.585171,0.401322,0.759449,0.364534,0.706067,0.572641,0.897990
0.655594,0.258584,0.819783,0.570893,0.817744,0.589988,0.557433,0.164769,0.373844,0.172201,0.453495,0.261727,0.365067,0.433508,0.119518,0.505668,0.614332
0.578531,0.760436,0.280079,0.596835,0.654886,0.544495,0.286012,0.813462,0.393786,0.733118,0.681956,0.418179,0.770925,0.503276,0.750003,0.588287,0.790610
0.383237,0.759514,0.321631,0.825564,0.779134,0.696746,0.573190,0.710603,0.383375,0.806167,0.627220,0.180881,0.362366,0.211511,0.766741,0.522096,0.653767
0.629564,0.716815,0.435451,0.408548,0.374840,0.216286,0.877399,0.682744,0.536962,0.336438,0.336617,0.289386,0.468009,0.374910,0.629100,0.456346,0.329319
