0.584514,0.789486,0.259679,0.470247,0.569151,0.631370,0.398808,0.719783,0.427244,0.624493,0.721571,0.309800,0.765116,0.418183,0.685224,0.579250,0.754224
0.536569,0.539188,0.578740,0.566107,0.509821,0.659354,0.420657,0.740997,0.741879,0.405225,0.621386,0.509246,0.448611,0.854847,0.136384,0.274259,0.265269
0.643012,0.805228,0.522666,0.783313,0.608530,0.538943,0.662141,0.187413,0.419108,0.621362,0.452626,0.542798,0.521827,0.222279,0.459713,0.598420,0.660055
0.366348,0.751569,0.418658,0.838172,0.700747,0.687688,0.571076,0.844002,0.322280,0.732399,0.624400,0.165587,0.424314,0.347334,0.743655,0.477995,0.572045
0.723315,0.282298,0.855382,0.502919,0.787093,0.591318,0.621760,0.257989,0.340210,0.189052,0.425477,0.230638,0.422548,0.457131,0.315282,0.578653,0.564701
0.291106,0.758914,0.312894,0.671351,0.776425,0.651635,0.486340,0.756017,0.432588,0.652544,0.606587,0.249359,0.383595,0.335221,0.819897,0.387013,0.531776
0.391986,0.552862,0.279677,0.605911,0.723156,0.396490,0.672560,0.356282,0.678706,0.344713,0.346686,0.542487,0.280238,0.610437,0.220767,0.634064,0.400695
0.719309,0.180710,0.784841,0.446219,0.733653,0.566988,0.725364,0.350162,0.431423,0.217159,0.482490,0.250965,0.387939,0.488749,0.045492,0.559611,0.512889
0.342869,0.457121,0.181901,0.577224,0.816480,0.388159,0.614817,0.181171,0.691455,0.385734,0.306767,0.535735,0.211004,0.705994,0.184502,0.559411,0.422848
0.241241,0.736177,0.679742,0.547197,0.742984,0.521099,0.425885,0.509140,0.696412,0.286950,0.479577,0.511495,0.397058,0.272171,0.444351,0.403620,0.510008
0.237774,0.260288,0.608939,0.485392,0.473567,0.713025,0.839465,0.393198,0.749126,0.344115,0.169144,0.624605,0.431775,0.427673,0.582700,0.699984,0.569441
0.197486,0.264738,0.687369,0.552667,0.483750,0.761288,0.763249,0.302860,0.625297,0.298469,0.290005,0.670214,0.332867,0.487830,0.521054,0.693854,0.580383
0.542813,0.203356,0.634735,0.682363,0.505134,0.379398,0.275531,0.698245,0.564600,0.610227,0.673578,0.723098,0.779247,0.208465,0.394502,0.666225,0.254138
0.572299,0.658722,0.357568,0.392963,0.342139,0.272582,0.721200,0.643408,0.556487,0.326759,0.300822,0.171940,0.424987,0.403329,0.661927,0.446882,0.307717
0.427765,0.501414,0.320895,0.511913,0.801425,0.455877,0.625905,0.319519,0.613675,0.398712,0.358480,0.645504,0.178507,0.696500,0.169730,0.572262,0.446974
0.614394,0.541912,0.656234,0.759232,0.579638,0.483255,0.584254,0.327784,0.437080,0.523773,0.398982,0.566242,0.322118,0.241542,0.359478,0.495316,0.524398
0.832414,0.700241,0.374762,0.549804,0.501102,0.497355,0.399459,0.613728,0.562139,0.621205,0.739464,0.469279,0.741390,0.428424,0.759126,0.477199,0.717508
0.667520,0.610462,0.418090,0.800961,0.509225,0.412508,0.524778,0.232092,0.338691,0.542312,0.404259,0.621203,0.388473,0.333617,0.350462,0.665342,0.585225
0.744079,0.233657,0.739999,0.517744,0.868141,0.490529,0.751405,0.147318,0.410291,0.244328,0.234348,0.371884,0.384724,0.480915,0.301377,0.623730,0.572274
0.723825,0.295674,0.783619,0.386986,0.746018,0.554304,0.703192,0.103725,0.296519,0.268771,0.388323,0.187374,0.445787,0.509462,0.157558,0.608443,0.532396
0.217818,0.639603,0.647980,0.644311,0.716611,0.549424,0.422735,0.465454,0.687447,0.306549,0.471381,0.571172,0.259159,0.304939,0.492828,0.469489,0.596325
0.616593,0.244432,0.775459,0.727452,0.456598,0.396876,0.345256,0.635890,0.491915,0.539001,0.860821,0.821263,0.736274,0.118143,0.392682,0.604770,0.310177
0.338186,0.537129,0.297110,0.627747,0.731380,0.337121,0.622708,0.274311,0.656694,0.384943,0.314548,0.556974,0.231307,0.707689,0.072894,0.619646,0.263343
0.648337,0.563499,0.693675,0.458505,0.785570,0.433021,0.470401,0.759004,0.731280,0.607388,0.197962,0.771727,0.603506,0.824536,0.367673,0.676072,0.354821
0.382522,0.660479,0.369703,0.585953,0.798983,0.352025,0.717815,0.243725,0.586623,0.459255,0.390031,0.617434,0.224158,0.620414,0.228495,0.671514,0.373234
0.231802,0.553839,0.539405,0.605481,0.786092,0.632207,0.429645,0.444386,0.568351,0.155512,0.535318,0.654292,0.358423,0.367553,0.529555,0.448905,0.532888
0.303921,0.576811,0.561889,0.792435,0.444698,0.358305,0.199945,0.181624,0.900432,0.594499,0.752097,0.332391,0.469805,0.287294,0.486665,0.852733,0.661989
0.515639,0.262287,0.257073,0.179623,0.615804,0.411080,0.419631,0.962577,0.656230,0.246089,0.312443,0.534113,0.531880,0.352365,0.891892,0.541556,0.447721
0.542551,0.304951,0.819205,0.752840,0.634870,0.419523,0.258336,0.725435,0.485700,0.610089,0.679922,0.759830,0.738224,0.301214,0.456029,0.640564,0.278290
0.699182,0.407717,0.816610,0.265853,0.770458,0.616814,0.319967,0.829121,0.666239,0.485033,0.402568,0.637015,0.140930,0.223640,0.472122,0.374417,0.495872
0.260446,0.533945,0.582632,0.759375,0.453253,0.192496,0.304676,0.231189,0.771871,0.632961,0.648341,0.305065,0.557914,0.291710,0.507213,0.852805,0.712785
0.767151,0.315712,0.826195,0.356951,0.830334,0.658261,0.352459,0.850243,0.650599,0.355850,0.381831,0.415477,0.257652,0.294687,0.459459,0.351616,0.445405
0.666319,0.361413,0.741642,0.340435,0.783724,0.638252,0.263683,0.695995,0.725746,0.280345,0.212776,0.632538,0.189666,0.129746,0.439205,0.480541,0.434051
0.754784,0.746216,0.643749,0.900890,0.606390,0.577370,0.676697,0.364840,0.684245,0.259103,0.775776,0.496749,0.443009,0.431897,0.661479,0.581579,0.604410
0.371034,0.612199,0.779138,0.275051,0.511485,0.281508,0.666588,0.423497,0.613607,0.229030,0.251056,0.444169,0.389652,0.785074,0.497337,0.609785,0.748573
0.367991,0.778039,0.393872,0.890242,0.797499,0.708684,0.528165,0.782455,0.399516,0.806831,0.509499,0.196616,0.552415,0.488221,0.844484,0.373554,0.494328
0.648653,0.761033,0.785531,0.715124,0.676261,0.485669,0.628031,0.315668,0.610759,0.416954,0.807725,0.582444,0.496242,0.309470,0.644010,0.497285,0.596725
0.569420,0.623971,0.578081,0.603158,0.518853,0.596824,0.537071,0.778348,0.787697,0.451060,0.770269,0.579926,0.519764,0.712546,0.236362,0.317680,0.203181
0.294003,0.527763,0.576339,0.733457,0.332709,0.428148,0.288786,0.251542,0.801845,0.671082,0.704835,0.409076,0.528660,0.212670,0.473075,0.792677,0.723632
0.628129,0.704209,0.867268,0.827900,0.761219,0.568581,0.644269,0.235495,0.641091,0.231815,0.905828,0.518635,0.471302,0.445242,0.525467,0.434783,0.475440
0.251818,0.614403,0.527134,0.785575,0.528183,0.329418,0.145295,0.207437,0.735583,0.565324,0.737499,0.469501,0.616386,0.209684,0.472298,0.726325,0.798827
0.453366,0.633533,0.638444,0.438001,0.676488,0.426277,0.406656,0.724540,0.770423,0.660441,0.160438,0.787666,0.666651,0.952361,0.233272,0.677287,0.300421
0.578655,0.791220,0.332262,0.563298,0.526635,0.497867,0.227660,0.773408,0.554112,0.740537,0.522435,0.377270,0.728856,0.471177,0.637296,0.549377,0.647700
0.215626,0.569405,0.503219,0.828782,0.325579,0.362317,0.293203,0.167912,0.808697,0.559507,0.701252,0.362439,0.577242,0.348045,0.577036,0.822002,0.738210
