2.4712, 1.7555
2.6138, 2.3711
2.3507, 1.9705
2.2270, 2.4159
2.1713, 2.3625
2.5168, 2.2838
2.0760, 2.5662
2.2684, 2.7656
2.4628, 2.2771
2.5280, 2.1333
2.2396, 2.3283
2.4449, 2.6622
2.5469, 1.9776
2.4194, 2.5332
1.9333, 2.3707
2.4370, 1.8723
2.2728, 2.0075
2.0046, 2.5181
2.3207, 2.4234
2.0323, 2.5409
1.9542, 2.7076
2.2749, 2.2114
2.4552, 2.3193
2.2540, 1.9917
2.6346, 2.0354
2.7257, 2.0997
2.3930, 2.2979
2.3494, 2.7101
2.2833, 2.5735
1.9580, 2.8087
2.3868, 1.9912
2.5791, 2.3335
2.1722, 2.3222
2.5446, 1.9498
2.4295, 1.9635
2.2051, 2.3015
2.3190, 2.1524
2.4412, 2.1743
2.2556, 2.2428
2.5210, 2.3899
2.4578, 2.0572
2.4683, 2.1223
2.1636, 2.4180
2.5835, 2.0775
2.1393, 2.2662
2.3757, 2.4012
2.0743, 2.5039
2.4839, 2.2377
2.4351, 2.0509
2.3050, 2.6277
2.6709, 2.1455
2.4417, 2.1623
2.1809, 2.4625
2.5161, 2.3908
2.3374, 2.1642
2.2092, 2.5497
2.2911, 2.6481
2.3637, 1.9463
2.4991, 1.9814
2.4440, 2.8087
2.4067, 1.8985
2.4696, 2.0057
2.4081, 2.3105
2.1156, 2.3276
2.5165, 1.9648
2.4936, 2.7610
2.1176, 2.2337
2.2967, 2.2116
2.3069, 2.4903
2.2324, 1.9019
2.3121, 2.2392
2.4810, 2.1708
2.5474, 1.8674
2.3701, 2.2134
2.3433, 2.0510
2.4314, 2.3391
2.2358, 2.4883
2.0193, 2.4127
2.4979, 2.1170
1.8334, 2.6885
2.3422, 2.3532
2.1097, 2.1008
2.3826, 2.4287
2.6308, 2.4470
2.6288, 2.6255
2.0619, 2.2028
2.3783, 2.4329
1.9029, 2.6594
2.5414, 2.7246
2.4145, 2.8845
2.3090, 2.1642
2.0426, 2.5980
2.2650, 2.2676
2.1869, 2.3195
2.3852, 2.1051
2.3724, 2.0727
2.3857, 2.2416
2.1141, 2.3451
2.4146, 1.9468
2.3388, 2.2884
2.2019, 2.3430
2.2697, 2.5068
2.4377, 2.5218
2.4368, 2.2278
2.3666, 2.4818
2.2642, 2.4692
2.3772, 2.1962
2.3480, 2.1548
2.3128, 2.5568
2.2822, 2.6371
2.3625, 2.1952
2.1177, 2.6623
2.2892, 2.6727
2.1187, 2.2192
2.2296, 2.5322
2.3227, 2.7736
2.0560, 2.2133
2.3111, 2.0239
2.2145, 2.0475
2.4600, 2.4933
2.5445, 2.6170
2.5068, 1.9391
2.4531, 2.6785
1.9308, 2.6504
2.4029, 2.0693
2.1375, 2.0973
2.3767, 2.0649
2.0768, 2.6270
2.2967, 2.7115
2.3613, 2.2817
2.1450, 2.0483
2.2464, 2.0481
2.7118, 2.2214
2.3435, 2.2365
2.3376, 2.1864
2.7858, 2.1786
2.3852, 1.7964
2.3165, 2.5566
2.7554, 2.3991
1.8610, 2.5746
2.3651, 1.8309
2.3375, 2.6270
2.1522, 2.7608
2.2707, 2.3796
2.3592, 2.0358
2.7343, 2.3257
2.1936, 2.6788
2.3868, 2.6431
2.4719, 2.7472
2.3654, 2.1321
2.2204, 2.1585
2.4611, 1.9946
2.3152, 2.2310
2.5788, 2.3338
2.5518, 1.7513
2.4683, 1.9001
1.9801, 2.4555
2.0931, 2.2149
2.3461, 2.2857
2.5729, 2.8731
1.9253, 2.3754
2.1051, 2.4678
2.1490, 2.3969
2.5987, 2.0363
2.2917, 2.6412
2.5598, 2.0638
2.4137, 2.0210
2.7218, 2.0570
2.3662, 2.5531
2.2499, 2.1929
2.2744, 2.3615
2.3382, 2.1959
2.3665, 1.9807
2.3745, 2.3616
2.5907, 2.4548
2.0882, 2.5650
2.3953, 2.4102
2.0509, 2.4845
2.3102, 2.8351
2.2561, 2.4441
2.4972, 2.2265
2.0467, 2.6129
2.4047, 2.5734
2.3309, 2.4518
2.4764, 2.1705
2.2644, 2.5486
2.5837, 2.3490
2.2419, 1.9723
2.1938, 2.4386
2.4951, 2.7456
2.1708, 2.3182
2.5164, 2.0834
2.2926, 2.7607
2.6538, 1.9404
2.2749, 2.0523
2.2773, 1.9762
2.2208, 2.1157
2.3402, 1.8442
2.3605, 2.2750
2.6848, 2.4562
2.4189, 2.1701
2.3932, 2.7452
2.4829, 1.7206
2.3861, 2.6203
2.3282, 2.1407
2.4458, 2.6469
2.3555, 2.6571
2.4804, 2.2862
2.3369, 1.9821
2.2141, 2.6092
2.0822, 2.3827
1.9884, 2.6174
2.6354, 2.0513
2.4408, 2.2055
2.4835, 2.6884
2.3299, 2.4070
2.0953, 2.5233
2.4666, 2.1368
1.9824, 2.5833
2.1840, 2.6518
2.5902, 2.5526
