0.473736,0.679719,0.357014,0.604039,0.292311,0.744301,0.494325,0.494199,0.458324,0.690953,0.460757
0.568810,0.083693,0.523477,0.526111,0.708607,0.879727,0.668866,0.474802,0.568823,0.627363,0.244498
0.000000,0.685590,0.300541,0.602957,0.811794,0.348605,0.546848,0.628464,0.517189,0.359240,0.765550
0.569233,0.627233,0.623961,0.564455,0.529076,0.574606,0.453292,0.806145,0.839961,0.437097,0.814594
0.207091,0.644834,0.256826,0.713852,0.842350,0.383017,0.568791,0.654115,0.564480,0.375914,0.851374
0.587617,0.780790,0.322768,0.464660,0.367704,0.614083,0.390166,0.136698,0.578415,0.174289,0.758739
0.232880,0.282388,0.139377,0.413336,0.404414,0.098984,0.486195,0.493414,0.195866,0.517403,0.328123
0.287630,0.529671,0.294188,0.386513,0.285897,0.413388,0.188702,0.623130,0.321853,0.330526,0.399436
0.344977,0.457034,0.310869,0.413281,0.380222,0.083465,0.654094,0.524387,0.465359,0.430494,0.233243
0.648577,0.552902,0.814335,0.293162,0.203551,0.320672,0.764371,0.733745,0.824610,0.760902,0.695290
0.484784,0.876939,0.462216,0.630430,0.158020,0.691597,0.358126,0.479250,0.521458,0.200273,0.729146
0.471004,0.658863,0.671452,0.435889,0.628034,0.517456,0.759135,0.568749,0.737997,0.771853,0.640591
0.525678,0.134512,0.585160,0.616475,0.738516,0.853171,0.631610,0.442498,0.512303,0.539890,0.252861
0.552174,0.183989,0.617306,0.562656,0.593966,0.867645,0.438207,0.336695,0.458329,0.633961,0.210508
0.588222,0.523139,0.715829,0.266262,0.182340,0.157025,0.724093,0.625433,0.805916,0.819975,0.631949
0.528975,0.724833,0.631859,0.408779,0.660724,0.447622,0.831855,0.570964,0.680266,0.608765,0.686385
0.524179,0.093560,0.556503,0.578168,0.700068,0.783413,0.666035,0.394078,0.529575,0.665641,0.184351
0.506013,0.685492,0.474033,0.670135,0.197578,0.640412,0.427631,0.283738,0.534781,0.091381,0.618683
0.406960,0.595516,0.706711,0.350045,0.276685,0.121413,0.814262,0.658464,0.773025,0.652608,0.691816
0.280180,0.532537,0.298278,0.486533,0.382047,0.302998,0.356323,0.705978,0.272011,0.335889,0.414253
0.661454,0.150100,0.479885,0.694598,0.683453,0.793168,0.660504,0.481794,0.464969,0.621437,0.242125
0.618353,0.584177,0.872603,0.159607,0.271345,0.189367,0.687928,0.776848,0.737294,0.812792,0.648205
0.096301,0.637412,0.369076,0.739461,0.896580,0.338503,0.629974,0.640490,0.571185,0.393349,0.753370
0.553525,0.851255,0.534993,0.696466,0.361320,0.656534,0.425796,0.325929,0.529238,0.175314,0.713463
0.182635,0.321527,0.372004,0.338174,0.393802,0.310919,0.699972,0.455140,0.325654,0.642167,0.260795
0.558993,0.738324,0.253351,0.608649,0.224076,0.590508,0.278266,0.324175,0.514993,0.209221,0.696828
0.111180,0.542014,0.343124,0.633493,0.737045,0.392418,0.653475,0.677526,0.511097,0.283458,0.733913
0.613914,0.658711,0.360442,0.211979,0.335435,0.466660,0.555031,0.543032,0.861429,0.263689,0.321552
0.278076,0.589286,0.343665,0.525369,0.428918,0.415285,0.282368,0.570649,0.276314,0.265305,0.332541
0.505426,0.612276,0.347183,0.292786,0.533496,0.493208,0.657564,0.475661,0.831940,0.255113,0.208865
0.667412,0.185236,0.597649,0.571033,0.624108,0.775597,0.632229,0.361164,0.515834,0.658041,0.262144
0.678130,0.189553,0.810061,0.299040,0.720981,0.534915,0.861471,0.509760,0.630252,0.175461,0.393750
0.609665,0.749407,0.311703,0.563572,0.268304,0.640761,0.483458,0.318848,0.637513,0.150684,0.795739
0.666607,0.703866,0.466063,0.539650,0.167779,0.628264,0.402805,0.190116,0.564309,0.032417,0.692488
0.306837,0.432718,0.347854,0.629953,0.271177,0.249343,0.106295,0.572559,0.401349,0.387612,0.302799
0.622661,0.541591,0.767643,0.199361,0.372606,0.216540,0.768958,0.692784,0.807584,0.776668,0.720798
0.257982,0.438343,0.224505,0.424520,0.411959,0.293073,0.680040,0.681782,0.366466,0.510695,0.348334
0.327987,0.778577,0.626812,0.320870,0.760546,0.552669,0.808117,0.561411,0.734794,0.663895,0.650546
0.633096,0.222591,0.475540,0.713863,0.507323,0.855941,0.571503,0.423496,0.418174,0.725196,0.198596
0.610165,0.585096,0.460064,0.468274,0.532263,0.573562,0.451605,0.807312,0.867683,0.364338,0.707785
0.440649,0.594190,0.590835,0.106813,0.329818,0.180367,0.837454,0.683581,0.763888,0.744440,0.681180
0.500700,0.681782,0.230646,0.607942,0.443608,0.799227,0.567767,0.468295,0.409702,0.660931,0.613119
0.614073,0.561451,0.211541,0.320003,0.447511,0.375254,0.510619,0.568011,0.915956,0.184394,0.329193
0.462468,0.202917,0.571470,0.606836,0.540605,0.838591,0.643525,0.450684,0.502054,0.636106,0.065588
0.644678,0.150628,0.653873,0.509237,0.551734,0.653114,0.559603,0.408296,0.453160,0.651658,0.153666
0.512516,0.192241,0.605963,0.520777,0.502128,0.797534,0.573539,0.512403,0.566318,0.643715,0.359741
0.688740,0.138263,0.633381,0.573231,0.420397,0.768295,0.694264,0.387472,0.335210,0.598905,0.107958
0.320822,0.338685,0.129321,0.426893,0.333439,0.223521,0.711986,0.499028,0.348613,0.663988,0.221607
0.230459,0.350610,0.278042,0.423469,0.458614,0.231221,0.645462,0.614703,0.294085,0.593406,0.210650
0.567944,0.675611,0.546576,0.547315,0.486242,0.488855,0.500783,0.760839,0.835113,0.441075,0.803335
0.493014,0.851837,0.219644,0.550998,0.252701,0.838776,0.564116,0.429401,0.249009,0.658845,0.463902
0.373433,0.570482,0.302990,0.547041,0.308560,0.215876,0.245798,0.517479,0.201738,0.280611,0.533716
0.599981,0.744200,0.597447,0.567777,0.392286,0.690647,0.443631,0.669001,0.919947,0.442661,0.717833
0.152266,0.619363,0.372544,0.666814,0.807912,0.370157,0.593709,0.508207,0.474396,0.331501,0.729560
0.637953,0.920857,0.283958,0.533793,0.264343,0.617458,0.392786,0.355802,0.605725,0.230724,0.744941
0.672177,0.100939,0.795237,0.291077,0.776706,0.413562,0.859464,0.556733,0.739202,0.149623,0.434065
0.449855,0.825460,0.559204,0.502569,0.435923,0.598372,0.389194,0.694210,0.799076,0.429816,0.736123
0.636341,0.591175,0.186781,0.254935,0.423924,0.414106,0.472396,0.414216,0.857261,0.224106,0.272113
0.282787,0.434834,0.268546,0.340656,0.569833,0.156015,0.652759,0.524589,0.318684,0.411892,0.234824
0.512267,0.579144,0.782586,0.223168,0.186073,0.129155,0.740298,0.758601,0.826938,0.763839,0.778933
0.473782,0.745365,0.578011,0.374158,0.761873,0.486560,0.775732,0.611918,0.816907,0.627699,0.629746
0.551807,0.292310,0.677056,0.689450,0.720187,0.830937,0.713883,0.543222,0.495277,0.731950,0.236561
0.491522,0.247862,0.444470,0.514526,0.520656,0.878081,0.506972,0.429500,0.478150,0.653747,0.186592
0.707100,0.605359,0.278339,0.210843,0.306407,0.526993,0.487683,0.414587,0.935866,0.243242,0.356745
0.373463,0.414184,0.359570,0.511384,0.450456,0.291111,0.199084,0.645435,0.193781,0.340040,0.343638
0.570184,0.700320,0.631706,0.525674,0.517804,0.632035,0.518201,0.771473,0.666783,0.336724,0.614780
0.396689,0.799363,0.257897,0.704519,0.375489,0.775516,0.522709,0.430993,0.344806,0.768771,0.468916
0.410398,0.756336,0.251761,0.598176,0.279048,0.798948,0.573425,0.390360,0.372461,0.617494,0.465544
0.184940,0.377124,0.302416,0.359928,0.446146,0.278107,0.697500,0.484346,0.295842,0.472857,0.275080
0.526615,0.769252,0.317365,0.558602,0.220022,0.912195,0.483193,0.505503,0.529653,0.636436,0.507182
0.585038,0.619615,0.928251,0.323467,0.251747,0.141197,0.795118,0.674621,0.803617,0.711258,0.775941
0.224400,0.621955,0.271507,0.611599,0.320336,0.271633,0.253085,0.592804,0.259912,0.250635,0.316466
0.725367,0.276853,0.711938,0.288209,0.729722,0.355205,0.823342,0.597147,0.775056,0.239750,0.318996
0.465717,0.715487,0.298143,0.650131,0.307609,0.746304,0.726271,0.569618,0.385580,0.639086,0.468046
0.539915,0.591667,0.542120,0.600115,0.431922,0.548034,0.448762,0.789005,0.765067,0.537946,0.778149
0.626567,0.867514,0.310636,0.690569,0.313477,0.584271,0.488000,0.273397,0.560836,0.168938,0.761321
0.487512,0.184786,0.612332,0.513961,0.568128,0.810612,0.658922,0.381317,0.396116,0.631165,0.215386
0.532165,0.255151,0.642796,0.590369,0.557674,0.822073,0.648511,0.430306,0.463689,0.728151,0.259578
0.567707,0.681095,0.512583,0.525767,0.503223,0.592774,0.477645,0.794673,0.805429,0.439527,0.896557
