0.389331,0.469273,0.797711,0.324369,0.671402,0.250571,0.917688,0.362947,0.816728,0.593704,0.726730,0.242249,0.296187,0.253990,0.442079,0.368378
0.625738,0.479771,0.524288,0.358169,0.353037,0.496580,0.558837,0.578304,0.658418,0.620000,0.524870,0.504452,0.712015,0.493750,0.407521,0.854400
0.492291,0.591912,0.592381,0.432564,0.476443,0.611976,0.536977,0.809199,0.783464,0.366028,0.809893,0.479361,0.488254,0.715974,0.307475,0.212471
0.552330,0.768407,0.600846,0.509931,0.492633,0.599636,0.408262,0.706205,0.861998,0.317792,0.738530,0.425431,0.418985,0.667419,0.362177,0.233250
0.395517,0.343130,0.633985,0.454148,0.755074,0.191132,0.412718,0.327458,0.686781,0.297423,0.473673,0.316273,0.169991,0.273973,0.614199,0.155320
0.661127,0.247583,0.697665,0.220937,0.616934,0.317205,0.540543,0.821590,0.487503,0.658200,0.664681,0.452774,0.230980,0.758634,0.421140,0.682834
0.542096,0.326504,0.807528,0.539849,0.755535,0.561571,0.809537,0.652529,0.652203,0.480926,0.759817,0.688893,0.414900,0.618598,0.228559,0.336005
0.674623,0.399001,0.473361,0.507500,0.298551,0.305024,0.511006,0.498756,0.574532,0.589576,0.596314,0.374320,0.797565,0.508299,0.473438,0.711371
0.569765,0.666454,0.788289,0.452871,0.725370,0.437181,0.164833,0.694316,0.497727,0.430789,0.599506,0.754646,0.621716,0.700850,0.453064,0.860474
0.765825,0.410467,0.745592,0.486126,0.711359,0.622982,0.826327,0.541050,0.646447,0.517889,0.815120,0.710687,0.463196,0.626668,0.277887,0.400974
0.319882,0.757580,0.690700,0.400978,0.829534,0.756611,0.406945,0.319257,0.578642,0.153482,0.315815,0.633447,0.479017,0.481588,0.333162,0.556023
0.417912,0.475272,0.323566,0.649163,0.604733,0.364388,0.534592,0.212678,0.558578,0.801351,0.416340,0.705034,0.366685,0.755024,0.359621,0.313491
0.360022,0.708736,0.684400,0.232415,0.311195,0.487930,0.572330,0.390569,0.717176,0.618320,0.553229,0.546162,0.696351,0.294731,0.502715,0.239027
0.338034,0.813727,0.608579,0.490532,0.398658,0.253490,0.258177,0.540616,0.393510,0.617625,0.421077,0.269455,0.223326,0.331449,0.431681,0.447023
0.190062,0.672011,0.749437,0.755239,0.753198,0.632745,0.493102,0.842938,0.240647,0.580214,0.380220,0.794428,0.432556,0.355525,0.439138,0.731273
0.400910,0.805032,0.541613,0.209538,0.732370,0.704488,0.201821,0.255046,0.455020,0.227096,0.398688,0.630273,0.401246,0.499745,0.373960,0.619420
0.739431,0.613660,0.338409,0.875150,0.615730,0.874654,0.392584,0.745037,0.199620,0.528195,0.275725,0.694046,0.629064,0.456896,0.559532,0.220673
