0.617726,0.547237,0.677754,0.346311,0.471067,0.325813,0.665017,0.726933,0.568740,0.809484,0.621946,0.533818,0.396784,0.678357,0.349419,0.394433
0.214907,0.636852,0.789793,0.280243,0.088025,0.704279,0.493170,0.427479,0.468315,0.776784,0.380864,0.185754,0.543576,0.426971,0.547660,0.755833
0.574459,0.349791,0.580036,0.816043,0.374971,0.439312,0.247097,0.368293,0.121569,0.617586,0.653502,0.631908,0.588800,0.514961,0.723781,0.462348
0.681938,0.460876,0.584665,0.677097,0.880725,0.402581,0.212236,0.598382,0.161972,0.363267,0.175986,0.346534,0.220254,0.284198,0.652752,0.743169
0.313490,0.576177,0.481673,0.603977,0.533807,0.749740,0.402883,0.239446,0.672266,0.734739,0.802550,0.410715,0.474435,0.537957,0.514756,0.563252
0.278141,0.554240,0.805218,0.257941,0.251671,0.757661,0.617841,0.494196,0.472157,0.616970,0.293061,0.132477,0.539485,0.390994,0.587646,0.812247
0.735775,0.505526,0.559508,0.410707,0.201444,0.471032,0.742582,0.277766,0.154356,0.758589,0.286722,0.591839,0.621262,0.764484,0.369559,0.509632
0.647758,0.330649,0.655445,0.804781,0.421500,0.399875,0.177585,0.476558,0.279081,0.412619,0.594525,0.554243,0.615588,0.614569,0.785566,0.565201
0.444628,0.321683,0.175202,0.735105,0.205047,0.748840,0.647592,0.772097,0.652499,0.367467,0.364920,0.739093,0.343110,0.716816,0.310921,0.245814
0.324394,0.583088,0.550615,0.842623,0.550554,0.739986,0.476623,0.381136,0.483323,0.742451,0.486737,0.588901,0.417494,0.527617,0.467555,0.610783
0.146239,0.717544,0.820907,0.327280,0.210919,0.773714,0.672030,0.449535,0.457277,0.727476,0.433546,0.244037,0.570857,0.341295,0.597265,0.902576
0.635790,0.443145,0.735641,0.693874,0.409834,0.326785,0.222895,0.435917,0.094293,0.503707,0.686590,0.440597,0.584002,0.644952,0.724243,0.565364
0.146899,0.738483,0.793209,0.292310,0.254241,0.771710,0.707218,0.504311,0.514149,0.810766,0.408042,0.217128,0.573142,0.360681,0.688740,0.794225
0.304313,0.169716,0.436797,0.597154,0.490857,0.399293,0.191033,0.571893,0.684620,0.603571,0.681274,0.194267,0.695815,0.759363,0.300202,0.533354
