0.601,0.726,0.733,0.262,0.615,0.456,0.318,0.450,0.323,0.713,0.170,0.760,0.323,0.309,0.243,0.297,0.508,0.699,0.346,0.796,0.772,0.419,0.457,0.335,0.667,0.241,0.140,0.340,0.279,0.349,0.270,0.346
0.365,0.520,0.197,0.309,0.195,0.803,0.295,0.283,0.491,0.344,0.700,0.579,0.688,0.553,0.237,0.475,0.677,0.448,0.355,0.663,0.371,0.180,0.413,0.447,0.698,0.569,0.540,0.467,0.753,0.645,0.751,0.474
0.266,0.812,0.527,0.515,0.268,0.407,0.241,0.388,0.332,0.583,0.475,0.403,0.220,0.223,0.642,0.486,0.344,0.744,0.710,0.275,0.485,0.214,0.108,0.512,0.419,0.404,0.464,0.779,0.559,0.731,0.260,0.799
0.294,0.222,0.151,0.506,0.685,0.770,0.527,0.243,0.622,0.517,0.799,0.366,0.687,0.400,0.351,0.543,0.308,0.555,0.533,0.402,0.490,0.387,0.603,0.416,0.458,0.663,0.697,0.199,0.260,0.314,0.764,0.823
0.410,0.553,0.425,0.343,0.762,0.251,0.430,0.321,0.276,0.767,0.801,0.697,0.769,0.659,0.342,0.280,0.362,0.356,0.175,0.119,0.680,0.256,0.705,0.329,0.211,0.224,0.662,0.301,0.451,0.467,0.674,0.597
0.161,0.409,0.374,0.403,0.235,0.534,0.484,0.660,0.826,0.405,0.333,0.580,0.828,0.380,0.607,0.340,0.486,0.473,0.240,0.513,0.441,0.432,0.502,0.584,0.376,0.699,0.727,0.246,0.325,0.563,0.243,0.424
0.732,0.763,0.808,0.479,0.436,0.175,0.641,0.663,0.694,0.285,0.487,0.567,0.254,0.305,0.664,0.206,0.436,0.264,0.480,0.750,0.491,0.740,0.197,0.248,0.502,0.479,0.622,0.372,0.581,0.502,0.381,0.405
0.775,0.763,0.520,0.344,0.324,0.292,0.748,0.402,0.415,0.433,0.602,0.698,0.204,0.521,0.795,0.761,0.227,0.162,0.626,0.241,0.381,0.327,0.458,0.346,0.379,0.230,0.702,0.804,0.439,0.411,0.285,0.434
0.316,0.480,0.365,0.259,0.201,0.857,0.106,0.285,0.463,0.234,0.693,0.729,0.790,0.411,0.393,0.524,0.692,0.509,0.349,0.793,0.423,0.192,0.365,0.442,0.726,0.446,0.392,0.288,0.639,0.713,0.782,0.320
0.721,0.753,0.645,0.395,0.310,0.454,0.693,0.299,0.496,0.474,0.609,0.689,0.285,0.471,0.748,0.628,0.209,0.150,0.375,0.200,0.455,0.228,0.497,0.346,0.476,0.385,0.732,0.743,0.342,0.329,0.270,0.461
0.517,0.548,0.409,0.276,0.751,0.193,0.542,0.329,0.304,0.731,0.653,0.761,0.694,0.524,0.328,0.172,0.437,0.352,0.307,0.240,0.534,0.267,0.687,0.383,0.205,0.245,0.558,0.374,0.430,0.575,0.683,0.559
0.131,0.242,0.283,0.524,0.826,0.647,0.448,0.201,0.660,0.415,0.914,0.120,0.734,0.361,0.378,0.562,0.368,0.596,0.472,0.403,0.553,0.395,0.587,0.577,0.323,0.675,0.751,0.219,0.308,0.396,0.559,0.682
0.613,0.506,0.192,0.508,0.508,0.630,0.797,0.615,0.394,0.458,0.574,0.222,0.617,0.553,0.329,0.192,0.314,0.428,0.514,0.498,0.750,0.329,0.355,0.313,0.433,0.379,0.432,0.327,0.218,0.240,0.601,0.326
0.359,0.490,0.760,0.332,0.501,0.770,0.349,0.563,0.570,0.219,0.449,0.705,0.322,0.689,0.585,0.188,0.228,0.757,0.502,0.207,0.353,0.451,0.073,0.472,0.502,0.386,0.523,0.667,0.251,0.488,0.697,0.771
0.423,0.426,0.314,0.260,0.136,0.778,0.218,0.308,0.726,0.172,0.722,0.518,0.712,0.568,0.234,0.468,0.728,0.412,0.276,0.833,0.413,0.082,0.241,0.373,0.684,0.437,0.440,0.416,0.656,0.829,0.849,0.464
0.820,0.473,0.381,0.489,0.653,0.427,0.277,0.191,0.776,0.790,0.286,0.461,0.244,0.262,0.806,0.350,0.781,0.125,0.661,0.426,0.315,0.392,0.627,0.391,0.551,0.562,0.488,0.791,0.527,0.666,0.707,0.218
0.299,0.655,0.323,0.373,0.415,0.409,0.472,0.570,0.222,0.704,0.603,0.420,0.673,0.467,0.710,0.269,0.526,0.336,0.377,0.556,0.764,0.652,0.572,0.595,0.712,0.539,0.692,0.666,0.313,0.714,0.122,0.402
0.698,0.675,0.649,0.286,0.337,0.328,0.759,0.369,0.528,0.397,0.652,0.624,0.354,0.448,0.579,0.618,0.303,0.253,0.331,0.307,0.445,0.287,0.501,0.276,0.666,0.211,0.797,0.610,0.468,0.450,0.331,0.475
0.602,0.700,0.369,0.367,0.658,0.370,0.677,0.287,0.489,0.267,0.392,0.459,0.501,0.316,0.651,0.661,0.651,0.390,0.543,0.628,0.626,0.532,0.659,0.652,0.212,0.784,0.440,0.430,0.448,0.514,0.663,0.490
0.290,0.431,0.622,0.229,0.509,0.173,0.790,0.468,0.771,0.548,0.565,0.246,0.319,0.285,0.483,0.226,0.430,0.417,0.182,0.635,0.515,0.378,0.610,0.241,0.521,0.772,0.392,0.603,0.197,0.558,0.315,0.367
0.440,0.376,0.515,0.421,0.811,0.238,0.239,0.358,0.547,0.482,0.392,0.798,0.358,0.595,0.673,0.706,0.919,0.815,0.598,0.585,0.397,0.388,0.222,0.266,0.427,0.549,0.591,0.774,0.198,0.269,0.616,0.639
0.682,0.534,0.457,0.481,0.591,0.384,0.370,0.187,0.671,0.681,0.413,0.436,0.266,0.249,0.705,0.251,0.774,0.270,0.691,0.477,0.374,0.367,0.584,0.333,0.601,0.600,0.368,0.826,0.476,0.650,0.541,0.242
0.603,0.755,0.458,0.818,0.299,0.282,0.714,0.356,0.554,0.210,0.635,0.684,0.256,0.404,0.443,0.654,0.308,0.247,0.513,0.356,0.759,0.307,0.510,0.722,0.534,0.783,0.821,0.616,0.702,0.839,0.779,0.473
0.491,0.463,0.207,0.547,0.527,0.578,0.772,0.608,0.457,0.566,0.551,0.269,0.639,0.559,0.326,0.218,0.384,0.398,0.453,0.486,0.890,0.151,0.256,0.368,0.505,0.245,0.424,0.468,0.260,0.152,0.567,0.225
0.346,0.487,0.262,0.424,0.381,0.456,0.505,0.603,0.394,0.684,0.603,0.321,0.695,0.579,0.746,0.255,0.476,0.394,0.301,0.561,0.741,0.702,0.702,0.554,0.736,0.445,0.718,0.710,0.334,0.605,0.201,0.374
0.411,0.858,0.645,0.458,0.247,0.361,0.133,0.497,0.412,0.668,0.380,0.323,0.270,0.189,0.545,0.462,0.579,0.757,0.666,0.191,0.641,0.396,0.250,0.639,0.275,0.376,0.460,0.671,0.602,0.729,0.363,0.640
0.698,0.761,0.660,0.408,0.690,0.427,0.172,0.476,0.327,0.630,0.206,0.775,0.407,0.336,0.241,0.279,0.393,0.834,0.318,0.659,0.671,0.593,0.415,0.363,0.614,0.193,0.163,0.407,0.218,0.398,0.214,0.258
0.821,0.802,0.403,0.709,0.380,0.368,0.746,0.301,0.592,0.387,0.689,0.669,0.243,0.486,0.546,0.643,0.362,0.171,0.537,0.428,0.773,0.333,0.512,0.754,0.517,0.680,0.787,0.600,0.581,0.780,0.663,0.375
0.611,0.216,0.697,0.603,0.532,0.502,0.231,0.375,0.385,0.340,0.292,0.676,0.269,0.697,0.536,0.546,0.755,0.338,0.709,0.109,0.518,0.484,0.475,0.428,0.257,0.131,0.601,0.679,0.390,0.366,0.470,0.232
0.409,0.250,0.232,0.447,0.226,0.455,0.559,0.594,0.398,0.453,0.249,0.732,0.288,0.495,0.674,0.638,0.291,0.342,0.636,0.376,0.433,0.247,0.486,0.310,0.683,0.233,0.567,0.434,0.569,0.787,0.532,0.087
0.253,0.596,0.292,0.462,0.382,0.406,0.451,0.584,0.265,0.724,0.609,0.350,0.749,0.463,0.819,0.286,0.520,0.400,0.334,0.561,0.722,0.623,0.657,0.513,0.711,0.528,0.771,0.720,0.280,0.574,0.157,0.315
0.748,0.590,0.530,0.336,0.313,0.335,0.753,0.369,0.371,0.512,0.746,0.843,0.271,0.455,0.802,0.588,0.305,0.209,0.332,0.286,0.434,0.166,0.530,0.374,0.657,0.291,0.830,0.820,0.430,0.389,0.281,0.406
