0.826920,0.375059,0.602508,0.304482,0.085824,0.655195,0.291603,0.462832,0.516144,0.874217,0.431375,0.733576,0.377755,0.806799,0.350420
0.440333,0.348340,0.469528,0.360723,0.425656,0.399829,0.540576,0.377306,0.232637,0.261396,0.165944,0.635296,0.460013,0.460618,0.755151
0.588453,0.295375,0.446674,0.226644,0.501900,0.495591,0.636035,0.433420,0.267635,0.210741,0.272318,0.608058,0.521509,0.534485,0.672756
0.695305,0.497791,0.912721,0.600578,0.406863,0.529468,0.246652,0.411907,0.558208,0.338461,0.677137,0.512698,0.313937,0.454366,0.537179
0.597170,0.564058,0.567135,0.541475,0.452438,0.719424,0.502124,0.445677,0.820157,0.783512,0.619990,0.195873,0.786742,0.643871,0.832570
0.476198,0.524603,0.252675,0.631486,0.402103,0.345919,0.628888,0.300015,0.743231,0.100524,0.692981,0.417504,0.730629,0.863039,0.377469
0.473693,0.726887,0.278387,0.645901,0.462862,0.381460,0.603701,0.219030,0.813721,0.230714,0.690612,0.451102,0.636180,0.773425,0.347007
0.380343,0.605409,0.614496,0.336691,0.679971,0.560147,0.457783,0.585571,0.704650,0.485546,0.556006,0.331077,0.230559,0.786877,0.775292
0.448803,0.574826,0.461058,0.297497,0.741252,0.488015,0.730578,0.533003,0.407313,0.836849,0.408160,0.739438,0.624819,0.757022,0.691144
0.464730,0.459958,0.320418,0.669456,0.400583,0.311016,0.680802,0.239570,0.701707,0.209095,0.651124,0.361865,0.613955,0.825075,0.274367
0.799774,0.126745,0.508718,0.619234,0.306582,0.675477,0.297380,0.346016,0.067353,0.731922,0.302866,0.403019,0.776277,0.718856,0.337823
0.627271,0.445303,0.291992,0.447852,0.409146,0.573923,0.445724,0.848199,0.187914,0.264833,0.292856,0.695344,0.401364,0.492087,0.404260
0.841056,0.210372,0.415698,0.592418,0.156586,0.628058,0.217723,0.492635,0.182140,0.716909,0.278231,0.321512,0.877228,0.619383,0.195361
0.575810,0.512046,0.641531,0.666649,0.617119,0.702022,0.532317,0.437574,0.804028,0.625617,0.660315,0.254936,0.879892,0.695340,0.795362
0.283408,0.356668,0.685501,0.793611,0.758104,0.905367,0.862877,0.508417,0.803200,0.344910,0.640097,0.179000,0.854236,0.462621,0.468435
0.675102,0.642019,0.433181,0.343224,0.847110,0.419340,0.793040,0.766275,0.390159,0.704667,0.441771,0.754704,0.541356,0.771419,0.710421
0.355843,0.503316,0.620948,0.354068,0.686415,0.590630,0.538736,0.565888,0.581944,0.261044,0.451182,0.332729,0.236548,0.815949,0.621033
0.523887,0.692576,0.514851,0.421606,0.392594,0.728406,0.448698,0.818879,0.936897,0.437716,0.583038,0.567724,0.571403,0.715832,0.160502
0.590090,0.380316,0.179462,0.224790,0.452990,0.574753,0.383535,0.885414,0.321989,0.392963,0.281381,0.560565,0.356116,0.426359,0.283656
0.454456,0.619448,0.515827,0.612141,0.491125,0.761396,0.443128,0.482386,0.775896,0.914061,0.430038,0.332588,0.868832,0.626848,0.884131
0.695244,0.257835,0.364746,0.407463,0.292705,0.641948,0.457595,0.770638,0.265683,0.260914,0.197405,0.606384,0.314337,0.443483,0.368463
0.397424,0.343512,0.321601,0.131053,0.498148,0.454412,0.574387,0.470137,0.357571,0.184035,0.288608,0.653184,0.378860,0.571236,0.836104
0.566095,0.742019,0.630180,0.531621,0.395388,0.615790,0.461114,0.858420,0.797485,0.429976,0.735617,0.518209,0.406812,0.808282,0.246355
0.558566,0.632824,0.573496,0.565176,0.513416,0.564851,0.494658,0.769899,0.864264,0.454028,0.655730,0.648576,0.546199,0.869056,0.277622
0.335088,0.597906,0.638816,0.367582,0.887100,0.753870,0.586773,0.642258,0.607679,0.402550,0.555710,0.326802,0.402197,0.969634,0.729400
0.568745,0.686784,0.512612,0.241405,0.818165,0.471778,0.809175,0.659763,0.430274,0.744694,0.371494,0.653804,0.591617,0.762650,0.667944
0.373912,0.618311,0.314037,0.650024,0.402096,0.221076,0.677050,0.205289,0.722481,0.251567,0.616515,0.364225,0.655879,0.870354,0.262073
0.332749,0.641758,0.638330,0.289480,0.855770,0.656275,0.529352,0.605684,0.583597,0.446409,0.444306,0.245092,0.336450,0.826598,0.700317
0.454180,0.556276,0.322999,0.593680,0.429037,0.330441,0.657273,0.191105,0.800994,0.175002,0.533854,0.476516,0.617599,0.769492,0.371236
0.561589,0.353838,0.346063,0.221605,0.473593,0.175301,0.684319,0.456097,0.229833,0.315899,0.200610,0.669090,0.610337,0.570477,0.857969
0.837957,0.301584,0.664473,0.338320,0.218237,0.744817,0.463682,0.376688,0.576528,0.744110,0.726163,0.901241,0.442406,0.786769,0.384360
0.300076,0.206381,0.515416,0.318646,0.344712,0.445105,0.759520,0.160705,0.844455,0.351664,0.819022,0.413968,0.886404,0.526912,0.672164
0.428300,0.570186,0.273295,0.648519,0.283260,0.233948,0.434013,0.228797,0.758245,0.175047,0.640075,0.326576,0.745632,0.790715,0.324215
0.340076,0.602295,0.479693,0.477311,0.306358,0.635181,0.664372,0.592110,0.809639,0.760299,0.388669,0.382474,0.617056,0.252898,0.692746
0.643724,0.627125,0.839607,0.534131,0.388185,0.655890,0.130553,0.426116,0.460192,0.360572,0.498526,0.518999,0.421216,0.395012,0.667786
0.311930,0.579540,0.628054,0.422688,0.868650,0.550562,0.593138,0.577909,0.658651,0.359333,0.510997,0.373998,0.289076,0.756567,0.748478
0.379130,0.568548,0.323513,0.689610,0.298631,0.392298,0.585460,0.228517,0.775384,0.305023,0.726628,0.362761,0.833411,0.775990,0.231561
0.255838,0.325770,0.388008,0.324343,0.191992,0.504167,0.514861,0.209504,0.661613,0.501341,0.310203,0.605308,0.217851,0.559378,0.790601
0.569843,0.451373,0.526491,0.646791,0.544220,0.822527,0.383321,0.454218,0.804116,0.697796,0.596630,0.220205,0.758515,0.721791,0.861703
0.334286,0.435642,0.295114,0.391515,0.235771,0.324325,0.529244,0.207923,0.585134,0.482816,0.313446,0.572165,0.321451,0.548095,0.909562
0.296801,0.231237,0.748094,0.641204,0.681288,0.885851,0.685214,0.510681,0.587846,0.275013,0.628080,0.202823,0.846438,0.434069,0.546389
0.647412,0.513682,0.473739,0.287856,0.883303,0.426621,0.752972,0.817331,0.399414,0.725342,0.488934,0.755169,0.589093,0.854499,0.680420
0.557105,0.673767,0.526056,0.602727,0.475849,0.517077,0.356713,0.697304,0.703367,0.425443,0.773390,0.553408,0.565507,0.725782,0.269285
0.265256,0.249484,0.614561,0.744930,0.741954,0.865050,0.661327,0.573687,0.713768,0.298711,0.544524,0.202839,0.698120,0.412671,0.518845
0.747357,0.384026,0.743170,0.499183,0.180125,0.645361,0.353372,0.465269,0.470824,0.799568,0.638273,0.650400,0.485013,0.774416,0.379634
0.224689,0.653784,0.418798,0.591057,0.314898,0.643972,0.640475,0.555485,0.831076,0.617187,0.567712,0.410354,0.675452,0.240788,0.549958
0.168609,0.401343,0.307248,0.324310,0.168573,0.254983,0.387381,0.154995,0.711502,0.551747,0.374664,0.457294,0.282183,0.590861,0.723465
0.928079,0.371842,0.457892,0.422943,0.109535,0.673369,0.342928,0.351316,0.462561,0.745729,0.577433,0.721183,0.398283,0.741279,0.195154
0.840941,0.205438,0.397401,0.583769,0.289644,0.491063,0.216273,0.376169,0.324417,0.835155,0.344580,0.347180,0.816097,0.641607,0.093896
0.537371,0.247484,0.268829,0.346627,0.426937,0.575977,0.437000,0.713777,0.266992,0.396817,0.273338,0.613671,0.388151,0.393262,0.336040
0.162011,0.403516,0.168782,0.416229,0.264766,0.406533,0.411534,0.358801,0.575428,0.593957,0.441963,0.634966,0.283859,0.496736,0.805753
0.416870,0.689225,0.617198,0.570080,0.584508,0.573229,0.495198,0.843306,0.810684,0.482494,0.715469,0.509157,0.545881,0.743767,0.258345
0.172584,0.516348,0.353574,0.366695,0.204832,0.431672,0.612823,0.292584,0.649867,0.498344,0.437251,0.472975,0.255246,0.589714,0.784211
0.335556,0.703252,0.433324,0.536957,0.358881,0.647443,0.601975,0.657382,0.783888,0.688288,0.436565,0.387012,0.702290,0.240765,0.665153
0.501508,0.508775,0.574066,0.721389,0.485914,0.710569,0.416092,0.505705,0.790306,0.763310,0.702744,0.202471,0.850691,0.599854,0.769547
0.317424,0.367267,0.340198,0.389864,0.300578,0.346412,0.557097,0.282663,0.648714,0.636354,0.380878,0.632144,0.400309,0.553696,0.838462
0.616157,0.381464,0.219712,0.456961,0.338352,0.694980,0.528476,0.778356,0.244291,0.343274,0.325596,0.604503,0.513966,0.429868,0.388223
0.729598,0.374912,0.492018,0.331310,0.286544,0.615246,0.473851,0.522001,0.483301,0.776920,0.662653,0.785612,0.355769,0.758327,0.273780
0.621517,0.568838,0.562921,0.323509,0.790218,0.408493,0.731196,0.562848,0.356892,0.692031,0.457088,0.828300,0.543594,0.778301,0.648909
0.584195,0.463314,0.522093,0.306325,0.838757,0.478417,0.772880,0.623388,0.458305,0.715404,0.504523,0.799847,0.522705,0.729828,0.660741
0.295899,0.572784,0.485965,0.334828,0.862381,0.598583,0.477391,0.638825,0.664637,0.417488,0.350976,0.428416,0.408784,0.768775,0.771340
0.302112,0.242309,0.544607,0.261955,0.395937,0.359300,0.557644,0.242360,0.793203,0.176875,0.828102,0.536088,0.750520,0.531725,0.704746
0.327343,0.325955,0.715037,0.686436,0.720131,0.832065,0.617608,0.463949,0.721070,0.272369,0.628741,0.247661,0.882308,0.567408,0.463136
0.842166,0.079123,0.445898,0.850609,0.288551,0.559274,0.344320,0.425042,0.226225,0.741612,0.434276,0.317691,0.656980,0.506977,0.233687
0.596344,0.426268,0.783194,0.662437,0.345701,0.438928,0.212221,0.369612,0.694650,0.376575,0.695779,0.453604,0.315862,0.397884,0.496401
0.732704,0.221194,0.457976,0.698258,0.335809,0.588800,0.219840,0.239947,0.208847,0.726826,0.483185,0.504843,0.860485,0.632049,0.274905
0.328773,0.131621,0.818761,0.574915,0.768584,0.915657,0.742701,0.455593,0.812208,0.373045,0.617658,0.242688,0.759114,0.446261,0.242349
