0.521710,0.501128,0.460019,0.880393,0.060593
0.496596,0.605950,0.048796,0.345343,0.239430
0.738655,0.819973,0.240849,0.663549,0.739342
0.256806,0.136355,0.302218,0.509058,0.475933
0.425247,0.669298,0.160113,0.453205,0.329501
0.658932,0.769994,0.427547,0.625367,0.680667
0.132298,0.352795,0.410610,0.459291,0.634001
0.409883,0.597446,0.271388,0.813401,0.180704
0.416834,0.653353,0.135497,0.201623,0.231108
0.451348,0.676152,0.285575,0.792278,0.171044
0.356346,0.552287,0.333478,0.768601,0.166578
0.413811,0.677114,0.198792,0.317634,0.265423
0.460394,0.670836,0.163646,0.407062,0.182813
0.435158,0.581494,0.186959,0.225858,0.185978
0.677719,0.464864,0.531654,0.385529,0.333926
0.706249,0.520525,0.576380,0.276740,0.202272
0.474635,0.721607,0.254872,0.681620,0.279003
0.533154,0.751882,0.257355,0.796828,0.230063
0.462246,0.671705,0.319688,0.695774,0.015042
0.438757,0.673395,0.290507,0.638469,0.105615
0.695985,0.886821,0.404417,0.637348,0.710726
0.475464,0.747974,0.167696,0.762461,0.081163
0.465395,0.645285,0.230418,0.778726,0.154528
0.193300,0.189835,0.341339,0.283652,0.446210
0.526735,0.427497,0.601389,0.355466,0.249949
0.349659,0.264822,0.472483,0.498609,0.561327
0.766500,0.895766,0.332208,0.644018,0.899569
0.183983,0.329566,0.415083,0.380296,0.451739
0.777192,0.832082,0.353559,0.575279,0.732339
0.596226,0.642927,0.164578,0.365812,0.233736
0.758221,0.769827,0.417233,0.609979,0.770414
0.757708,0.683643,0.444339,0.676654,0.779510
0.407646,0.687780,0.044808,0.397058,0.230335
0.760655,0.846747,0.365521,0.623951,0.761024
0.590825,0.557179,0.474563,0.284381,0.272457
0.326902,0.297929,0.404083,0.391438,0.502642
0.402818,0.673635,0.055583,0.382211,0.252649
0.196778,0.290760,0.218847,0.336225,0.437237
0.430909,0.713415,0.129712,0.379184,0.181444
0.359895,0.615577,0.203423,0.809984,0.093979
0.535992,0.391430,0.659575,0.183320,0.359715
0.453132,0.568790,0.343158,0.676392,0.177687
0.105809,0.184265,0.400236,0.386638,0.584729
0.288027,0.233330,0.605991,0.322714,0.530670
0.525733,0.424131,0.547396,0.287105,0.303826
0.525645,0.407604,0.607074,0.160898,0.305376
0.713988,1.000000,0.485969,0.609984,0.762259
0.704305,0.827287,0.265173,0.603130,0.756104
0.556521,0.352198,0.439415,0.204540,0.289919
0.205935,0.154302,0.441952,0.399612,0.495312
0.424424,0.544794,0.218023,0.429768,0.252900
0.643824,0.304705,0.548508,0.221210,0.243622
0.090688,0.322973,0.389713,0.480554,0.686185
0.775649,0.429760,0.465319,0.265476,0.250001
0.677199,0.504646,0.560044,0.280602,0.223683
0.448718,0.505839,0.248797,0.887339,0.145149
0.751303,0.782830,0.329191,0.758454,0.771186
0.196250,0.221878,0.348555,0.463843,0.471518
0.447607,0.748161,0.213626,0.447263,0.280667
0.763317,0.728074,0.389372,0.606289,0.746258
0.197464,0.311515,0.437983,0.320938,0.562442
0.489303,0.490557,0.126068,0.820960,0.239199
0.769374,0.894970,0.344192,0.480167,0.794382
0.345114,0.182783,0.391045,0.342042,0.579742
0.465162,0.666549,0.247819,0.784717,0.167221
0.541031,0.663437,0.351324,0.612856,0.150819
0.757597,0.856605,0.315539,0.611167,0.736033
0.388726,0.651689,0.304129,0.715254,0.106438
0.439796,0.595344,0.117050,0.319620,0.324686
0.562452,0.575386,0.134648,0.311337,0.166677
0.810798,0.772474,0.339179,0.543139,0.727774
0.469118,0.493966,0.327900,0.730812,0.191320
0.440469,0.612613,0.445238,0.868754,0.247042
0.428555,0.733758,0.210719,0.721550,0.273070
0.325465,0.708557,0.244518,0.331620,0.217874
0.229243,0.186995,0.397520,0.328011,0.478466
0.510267,0.515717,0.357668,0.796299,0.178261
0.277375,0.306709,0.437006,0.557555,0.536455
0.447470,0.566340,0.257311,0.533540,0.224324
0.309613,0.690215,0.127306,0.444245,0.263061
0.691202,0.441404,0.674444,0.297224,0.315631
0.401858,0.687808,0.226968,0.828522,0.202262
0.463424,0.674137,0.230694,0.256758,0.308442
0.609476,0.412497,0.509385,0.405372,0.278413
0.440934,0.635549,0.117585,0.329275,0.303027
0.696993,0.490771,0.625443,0.261726,0.227594
0.439217,0.607188,0.089231,0.339372,0.326364
0.559126,0.698784,0.029725,0.362412,0.280656
0.192093,0.352712,0.407908,0.509102,0.553035
0.468689,0.508150,0.271639,0.673129,0.202041
0.519181,0.534990,0.442221,0.184782,0.306440
0.524480,0.672202,0.418712,0.855218,0.051670
0.152059,0.276519,0.405541,0.361168,0.503759
0.246707,0.262979,0.605600,0.368028,0.516756
0.241751,0.172244,0.407476,0.482083,0.592044
0.545209,0.827754,0.441837,0.656910,0.817858
0.532907,0.632477,0.060099,0.315263,0.194437
0.504938,0.692218,0.102465,0.318421,0.257857
0.289106,0.335603,0.312229,0.396598,0.422663
0.680459,0.450782,0.490834,0.100799,0.301669
0.407306,0.641739,0.099064,0.391794,0.213533
0.743652,0.698434,0.379415,0.749656,0.825075
0.754445,0.839362,0.318360,0.690543,0.740967
0.784603,0.816633,0.298649,0.640310,0.817805
0.569102,0.434514,0.345705,0.239807,0.435528
0.541070,0.481474,0.447833,0.086818,0.199337
0.448078,0.700757,0.137620,0.422007,0.347288
0.646662,0.719932,0.439718,0.551478,0.760469
0.563192,0.433707,0.441410,0.212999,0.373767
0.475886,0.416081,0.475811,0.282854,0.253380
0.356909,0.560740,0.289267,0.821462,0.001819
0.444333,0.687970,0.097842,0.302929,0.192758
0.184657,0.177242,0.436363,0.402505,0.624396
0.635540,0.449603,0.627019,0.060577,0.272749
0.595620,0.494725,0.439970,0.151521,0.407679
0.599089,0.556042,0.587604,0.338324,0.299264
0.569632,0.704982,0.326704,0.799416,0.248434
0.196665,0.211228,0.474528,0.407882,0.608368
0.432046,0.597587,0.202356,0.800216,0.321705
0.387256,0.719537,0.365347,0.777113,0.187995
0.714235,0.751192,0.300072,0.671551,0.672171
0.791035,0.893652,0.289557,0.662306,0.823322
0.188594,0.264695,0.361490,0.420375,0.527999
0.468696,0.737203,0.057998,0.205285,0.184181
0.554609,0.576640,0.346553,0.788874,0.170918
0.772566,0.845297,0.278757,0.629936,0.896126
0.650374,0.470905,0.585509,0.291785,0.314921
0.746565,0.826666,0.333556,0.672751,0.677446
0.331645,0.597779,0.300322,0.742876,0.241446
0.576180,0.467918,0.394683,0.197313,0.258030
0.483572,0.684732,0.149185,0.326032,0.290702
0.261766,0.255424,0.281476,0.398520,0.537429
0.395012,0.886245,0.122176,0.330881,0.248956
0.299111,0.733714,0.194963,0.455791,0.253890
0.594650,0.481369,0.535786,0.238193,0.357835
0.282494,0.358199,0.453175,0.532110,0.557257
0.692326,0.852356,0.358203,0.590278,0.797611
0.559452,0.585944,0.416493,0.301570,0.330743
0.554922,0.665253,0.068928,0.350926,0.251262
0.582382,0.372016,0.537756,0.125910,0.305291
0.797028,0.917287,0.415816,0.709534,0.716389
0.387851,0.604213,0.097860,0.374679,0.280519
0.494529,0.660831,0.130713,0.410835,0.218168
0.197476,0.242807,0.395196,0.467243,0.481934
0.254829,0.279963,0.465007,0.453126,0.509517
0.381846,0.598587,0.050787,0.372230,0.228692
0.514976,0.659683,0.261809,0.398253,0.251454
0.403219,0.785824,0.249527,0.906804,0.312380
0.804385,0.814914,0.382553,0.642740,0.818234
0.274094,0.217995,0.600240,0.449207,0.436583
0.677294,0.402051,0.552430,0.159805,0.149543
0.179208,0.334007,0.281670,0.391413,0.386883
0.393397,0.622399,0.063224,0.719193,0.119706
0.509007,0.594073,0.622426,0.214120,0.245741
0.499048,0.876891,0.345394,0.588846,0.785025
0.551618,0.526459,0.354970,0.743449,0.087044
0.414539,0.732459,0.222680,0.340584,0.153720
0.528049,0.742907,0.090235,0.399851,0.272465
0.397756,0.703071,0.225730,0.745120,0.287341
0.694866,0.381973,0.479572,0.143558,0.235513
0.564733,0.598589,0.139564,0.375052,0.253179
0.201295,0.286605,0.567389,0.401057,0.687546
0.659814,0.401724,0.428855,0.140056,0.475666
0.638354,0.337412,0.577565,0.285141,0.230462
0.189578,0.248063,0.286775,0.462669,0.548885
0.417203,0.769821,0.059060,0.164942,0.347420
0.350021,0.575463,0.306068,0.797771,0.160707
0.286544,0.211703,0.504216,0.327257,0.527583
0.738698,0.798454,0.365604,0.525176,0.800805
0.301133,0.303532,0.317581,0.447400,0.549883
0.126598,0.212608,0.312149,0.330397,0.478217
0.381498,0.746632,0.278189,0.688228,0.083620
0.706801,0.938903,0.284160,0.554446,0.768141
0.298450,0.260699,0.256267,0.361831,0.448091
0.546450,0.723493,0.253626,0.752258,0.155598
0.307780,0.297441,0.492758,0.427611,0.597771
0.349074,0.666095,0.233393,0.814508,0.126702
0.643765,0.861150,0.361850,0.649558,0.661010
0.379066,0.660860,0.226317,0.380961,0.342952
0.711673,0.856240,0.328312,0.662175,0.860549
0.805460,0.884459,0.508531,0.703903,0.739643
0.706024,0.294152,0.511496,0.259449,0.174384
0.379434,0.740212,0.362602,0.654702,0.164589
0.470644,0.578324,0.139466,0.335702,0.150861
0.417814,0.783838,0.118267,0.343865,0.181064
0.111370,0.193658,0.312744,0.489967,0.482753
0.612289,0.424260,0.517848,0.245075,0.279744
0.600064,0.425670,0.636957,0.169827,0.318877
0.125055,0.282764,0.319323,0.399730,0.513113
0.296366,0.275386,0.397388,0.374392,0.527759
0.650890,0.333785,0.593807,0.386319,0.154145
0.436243,0.534715,0.223491,0.755858,0.184233
0.210622,0.312181,0.449618,0.421775,0.471011
0.458988,0.577119,0.100703,0.379871,0.367796
0.278589,0.159512,0.289625,0.385584,0.540444
