0.059094,0.779500,0.283831,0.207543,0.399851,0.685107,0.508929,0.297426,0.504845,0.344618,0.535646,0.177408,0.715528,0.371218,0.654466,0.728518,0.762430,0.668385,0.520188,0.763467,0.790083,0.583004,0.506463,0.398905
0.713383,0.304444,0.640285,0.681406,0.716537,0.427377,0.598388,0.355035,0.810091,0.219549,0.678126,0.367316,0.831706,0.847245,0.719317,0.425394,0.329017,0.527693,0.601574,0.214489,0.244043,0.132978,0.745934,0.793804
0.595858,0.748073,0.467291,0.239586,0.436886,0.379097,0.609170,0.828057,0.255255,0.277589,0.206994,0.499140,0.204078,0.109180,0.698816,0.470944,0.327472,0.584149,0.226700,0.548912,0.818998,0.753959,0.760410,0.346044
0.414911,0.219257,0.589375,0.486223,0.745291,0.364390,0.255829,0.898694,0.659309,0.178753,0.363797,0.279592,0.610724,0.387373,0.416366,0.695083,0.732870,0.686488,0.463705,0.592848,0.463456,0.684797,0.144799,0.706479
0.346200,0.454769,0.316076,0.730646,0.508478,0.553188,0.800394,0.656347,0.258276,0.251006,0.562591,0.326179,0.837535,0.258643,0.374595,0.297894,0.579450,0.619357,0.677341,0.306442,0.763390,0.201147,0.470582,0.808764
0.400600,0.184877,0.499355,0.455277,0.760284,0.391118,0.289746,0.689315,0.610683,0.258225,0.358830,0.319768,0.733121,0.426158,0.477451,0.504933,0.603157,0.556030,0.434811,0.707342,0.394328,0.561557,0.235778,0.707207
0.765377,0.683519,0.175400,0.574528,0.072390,0.639792,0.408920,0.674285,0.521055,0.571737,0.434853,0.583419,0.318540,0.416916,0.817611,0.279261,0.399495,0.412961,0.244838,0.506166,0.672893,0.610256,0.603925,0.510484
0.734544,0.742010,0.307992,0.696587,0.485995,0.641396,0.357248,0.313810,0.774977,0.580933,0.676115,0.206075,0.692676,0.656941,0.554343,0.302966,0.278365,0.794759,0.568991,0.819717,0.144849,0.624651,0.544388,0.568001
0.428015,0.538869,0.519778,0.602018,0.484515,0.152953,0.632263,0.850254,0.507407,0.490341,0.316505,0.450447,0.626860,0.343185,0.373139,0.209435,0.827956,0.473535,0.133462,0.253416,0.806775,0.771492,0.671385,0.470163
0.795888,0.692985,0.313850,0.166119,0.324905,0.347490,0.160428,0.640399,0.577143,0.199431,0.200051,0.442887,0.529642,0.686947,0.915616,0.441760,0.461431,0.610409,0.497302,0.557591,0.875404,0.494565,0.719782,0.183192
0.803042,0.287859,0.479949,0.240359,0.515809,0.398068,0.264985,0.514555,0.618796,0.505279,0.535103,0.491594,0.734225,0.351172,0.794332,0.678741,0.571363,0.088394,0.683807,0.898546,0.453437,0.949431,0.474981,0.190394
0.774563,0.189995,0.715266,0.228592,0.632276,0.395902,0.239178,0.607191,0.570755,0.486302,0.457428,0.365045,0.647934,0.465004,0.736724,0.567903,0.660165,0.204985,0.698828,0.697253,0.369088,0.811391,0.493394,0.299481
0.250030,0.459959,0.457714,0.766287,0.623274,0.215171,0.684154,0.517991,0.739041,0.246392,0.145789,0.829930,0.657216,0.341613,0.807837,0.139914,0.694311,0.476601,0.386071,0.534874,0.486070,0.258387,0.224305,0.675506
0.757330,0.584391,0.638925,0.439710,0.283209,0.702906,0.393511,0.770883,0.330963,0.898506,0.762780,0.698684,0.675694,0.432872,0.678331,0.564296,0.374927,0.497695,0.535882,0.162974,0.471547,0.451883,0.660321,0.585905
0.773089,0.507440,0.229537,0.205295,0.360618,0.514720,0.136878,0.580291,0.860371,0.666303,0.563305,0.654614,0.652068,0.527784,0.429336,0.605074,0.220717,0.285741,0.292893,0.793733,0.695046,0.450931,0.261835,0.254347
