0.431658,0.358240,0.600207,0.814831,0.318334,0.634899,0.216036,0.649320,0.477761,0.379371,0.635499,0.211802,0.652118,0.540631,0.473082,0.407071,0.327385,0.513755,0.832269,0.746805,0.651520,0.515173,0.202969,0.601135
0.510025,0.630522,0.466426,0.178549,0.798131,0.315328,0.473891,0.808891,0.654891,0.605903,0.681720,0.584332,0.438651,0.504148,0.406133,0.442928,0.527595,0.490277,0.474744,0.722088,0.215983,0.281464,0.567061,0.493906
0.279368,0.396138,0.676367,0.769465,0.272638,0.642404,0.191449,0.583959,0.453883,0.346122,0.548719,0.232048,0.772779,0.573518,0.399259,0.410726,0.375452,0.483930,0.740432,0.667418,0.541861,0.501135,0.178401,0.617320
0.753857,0.412734,0.726342,0.230796,0.841413,0.797878,0.821826,0.224069,0.862233,0.599312,0.532175,0.395031,0.684105,0.193199,0.692197,0.425709,0.526460,0.601224,0.667610,0.267575,0.731475,0.305237,0.769034,0.779769
0.348031,0.653076,0.649638,0.361203,0.524504,0.379922,0.394260,0.638631,0.348360,0.576360,0.352079,0.432222,0.234383,0.774618,0.228008,0.601952,0.630198,0.212874,0.692125,0.144907,0.599796,0.131580,0.612732,0.769795
0.398996,0.507130,0.661495,0.587401,0.595053,0.398854,0.512911,0.305980,0.813953,0.429397,0.274930,0.413703,0.758793,0.513079,0.662252,0.728610,0.725590,0.405325,0.794778,0.734381,0.326273,0.734337,0.720308,0.597711
0.702455,0.286104,0.480016,0.431442,0.257375,0.679087,0.174265,0.477260,0.500983,0.324857,0.627171,0.775827,0.637331,0.495665,0.565340,0.555873,0.543606,0.233463,0.157581,0.484542,0.587928,0.525749,0.507555,0.602952
0.596697,0.590999,0.536254,0.356397,0.823451,0.337555,0.482149,0.770105,0.790972,0.502907,0.792047,0.643383,0.430652,0.490387,0.233817,0.463146,0.552575,0.453611,0.401083,0.673570,0.208224,0.249827,0.642020,0.542549
0.376671,0.736701,0.339901,0.684303,0.630356,0.861362,0.737880,0.440752,0.402460,0.593615,0.361077,0.453369,0.572500,0.481268,0.225678,0.502852,0.303420,0.498896,0.726507,0.468645,0.550181,0.393743,0.571112,0.665206
0.616623,0.430189,0.670740,0.494408,0.186077,0.418342,0.541444,0.300079,0.612921,0.181860,0.175611,0.343734,0.507223,0.762504,0.732981,0.593414,0.510398,0.510793,0.395887,0.217189,0.145351,0.521782,0.765328,0.700997
