0.870112,0.330831,0.806838,0.696960,0.403711,0.373170,0.254552,0.652856,0.464134,0.765578,0.681546,0.311763,0.624714,0.368621,0.743618,0.573729,0.370266,0.793568,0.343183,0.631442,0.656760,0.518185,0.181228,0.755134
0.438734,0.383790,0.417243,0.897971,0.441952,0.686514,0.410247,0.583232,0.264268,0.488824,0.438923,0.575741,0.346798,0.751088,0.411525,0.791005,0.168772,0.747501,0.567867,0.370110,0.241202,0.669493,0.349152,0.782791
0.251976,0.536940,0.319072,0.536193,0.627500,0.574831,0.740051,0.600101,0.659777,0.379308,0.691551,0.427085,0.189952,0.610269,0.323152,0.599894,0.565122,0.198211,0.609432,0.651500,0.241668,0.761884,0.201281,0.672077
0.459782,0.536229,0.546941,0.586428,0.415281,0.548684,0.628240,0.496583,0.535148,0.164674,0.310082,0.653810,0.450371,0.360998,0.327871,0.356113,0.358193,0.691129,0.395779,0.500647,0.577513,0.217831,0.113287,0.638850
0.597483,0.321942,0.470080,0.425376,0.414798,0.673295,0.085720,0.417266,0.410302,0.611867,0.737499,0.795838,0.200111,0.597004,0.245414,0.470768,0.738945,0.446467,0.341128,0.636159,0.559664,0.265639,0.209340,0.782932
0.690477,0.474874,0.496226,0.780577,0.658584,0.333465,0.590749,0.598728,0.652375,0.391730,0.337837,0.671978,0.702461,0.408303,0.388625,0.220780,0.492818,0.237779,0.375103,0.616850,0.389327,0.260916,0.503250,0.758743
0.617098,0.549191,0.411429,0.753526,0.220108,0.676427,0.407746,0.708970,0.526848,0.211575,0.692910,0.746401,0.712541,0.589653,0.272137,0.498653,0.747856,0.769348,0.677631,0.284939,0.576177,0.688572,0.316446,0.316479
0.479611,0.298342,0.479220,0.434099,0.404017,0.330816,0.175509,0.759489,0.779485,0.597160,0.473766,0.535308,0.670104,0.395939,0.325229,0.509926,0.824661,0.217718,0.452966,0.329995,0.349788,0.860489,0.568734,0.457348
0.549276,0.361889,0.459544,0.747627,0.458096,0.576248,0.557684,0.311886,0.364606,0.531798,0.275875,0.623921,0.186433,0.353381,0.789450,0.311955,0.446024,0.671768,0.627055,0.685297,0.489433,0.748125,0.250888,0.562902
0.474042,0.625286,0.616287,0.481043,0.585867,0.775817,0.536129,0.768057,0.394188,0.558073,0.219872,0.719879,0.779044,0.725307,0.456615,0.486072,0.889698,0.224269,0.438936,0.498070,0.341160,0.809332,0.593267,0.700808
0.300344,0.668466,0.750427,0.760421,0.265694,0.433602,0.513275,0.619778,0.361829,0.603127,0.345336,0.678552,0.304021,0.796665,0.630347,0.208834,0.651317,0.536508,0.414526,0.360934,0.457760,0.691910,0.630546,0.300943
0.420757,0.709839,0.376760,0.854229,0.790188,0.734210,0.189759,0.498260,0.372725,0.841740,0.440367,0.252841,0.453662,0.590478,0.459734,0.164268,0.533347,0.820745,0.707678,0.334680,0.614254,0.583176,0.205223,0.729748
0.411118,0.677044,0.416946,0.488634,0.502296,0.614242,0.534893,0.519005,0.199043,0.806304,0.189214,0.729746,0.185107,0.546449,0.435370,0.671746,0.221751,0.712881,0.345638,0.318310,0.402653,0.700652,0.546680,0.496087
0.601024,0.451159,0.670641,0.570151,0.520185,0.610127,0.591291,0.622214,0.542106,0.490889,0.206749,0.594371,0.905470,0.589011,0.391095,0.501894,0.818184,0.252515,0.478213,0.643664,0.301997,0.688594,0.722768,0.727978
