,Theta,Phi
0,1.430070794149363,0.8236655409512179
1,1.4834708383825734,2.8562741074621614
2,2.32680673674873,3.8698583290364246
3,0.5934381211291213,3.4973076717646645
4,1.1308706888268079,2.9284140721695247
5,2.951672848954387,2.88747631383398
6,0.9981920644695643,4.039049599494821
7,0.37855831011647506,2.3824594596796764
8,0.37424419207293264,1.3760690871046677
9,0.7686968580597068,2.610118589963056
10,5.517335545323919,6.240720900442775
11,2.2101903170536423,0.29541891392583464
12,2.5617817909461595,5.997137040135535
13,0.2614976907518899,6.2128610322965026
14,0.5695823465123817,2.7691086373703593
15,5.402126013424343,2.3963688232862097
16,1.433804220203163,4.600305714109467
17,3.068578596781171,5.580070577398034
18,1.1255557253520438,2.4662720894803853
19,0.8797964103086431,4.671959419569021
20,5.9792731796792635,4.125513191207453
21,0.7150774011903711,6.208880255409831
22,1.1628731309605902,0.4363489200044646
23,6.167161923670575,1.9163990551232757
24,0.11492975794580622,5.166419620272285
25,1.6318925167052627,1.9830386187647504
26,0.4240574300432396,2.129721059954599
27,3.5327340599131847,0.11913515197736327
28,1.099011034434028,6.272099546230749
29,1.6310525207209372,4.0146486474571
30,3.1013879225862895,0.5591217581961553
31,1.0841149991072299,2.2742202086176873
32,1.9345295848917972,1.107427108035761
33,1.238877078876667,1.6507908856917515
34,1.2723398674883732,2.5185743649839587
35,1.420205839122417,4.505494442998974
36,2.204375246028161,1.475291303794811
37,1.459264930094039,4.404720732582038
38,2.1437260188290916,0.5020097783656174
39,1.2529993840503417,2.8108976049499654
40,0.5835056516924524,5.074004365150064
41,0.35942069630687196,6.071917268620869
42,1.2729215973230101,2.599223203586943
43,1.9793029790939485,0.9913850430258154
44,2.507719384304439,6.0948666991911375
