0.533574,0.329233,0.640194,0.687843,0.759639,0.517896,0.716595,0.390935,0.353363,0.425515,0.729535,0.389357,0.524407,0.599798,0.533500,0.561300,0.464158,0.564173,0.658926,0.851039,0.451029,0.308534,0.745206,0.495619,0.718431,0.864306,0.481631,0.436589
0.434835,0.818583,0.662484,0.601944,0.739915,0.367200,0.262022,0.183166,0.655854,0.751248,0.688142,0.667843,0.627692,0.257932,0.468278,0.369610,0.510262,0.568918,0.175592,0.801540,0.646736,0.451093,0.787880,0.356292,0.424611,0.840128,0.482891,0.597131
0.620367,0.564635,0.224302,0.276609,0.556529,0.617948,0.422691,0.640658,0.567829,0.323533,0.533122,0.462219,0.272566,0.823541,0.795227,0.361889,0.330783,0.560440,0.656571,0.393838,0.580872,0.489419,0.239626,0.277261,0.303880,0.699082,0.529554,0.428845
0.801555,0.292311,0.488628,0.497724,0.257787,0.300423,0.589797,0.751929,0.295875,0.244764,0.270351,0.321596,0.414590,0.353036,0.739667,0.128123,0.559928,0.620115,0.410151,0.236778,0.450546,0.163893,0.277437,0.714523,0.217790,0.159672,0.294897,0.569664
0.304690,0.682363,0.123905,0.470523,0.635617,0.265161,0.567745,0.161259,0.675236,0.596574,0.553579,0.535478,0.472136,0.500527,0.805164,0.793870,0.506060,0.454332,0.285054,0.583813,0.654242,0.522392,0.606645,0.711787,0.346615,0.612639,0.700236,0.157761
0.827162,0.341261,0.380562,0.318249,0.141192,0.734259,0.268005,0.540681,0.612275,0.373157,0.313737,0.717766,0.392687,0.660867,0.654902,0.653912,0.588113,0.378570,0.517839,0.361715,0.937364,0.417272,0.334045,0.317698,0.709171,0.477370,0.625888,0.824897
0.526519,0.394316,0.251605,0.221036,0.524953,0.790598,0.819866,0.499271,0.504711,0.621803,0.402064,0.167645,0.245635,0.607752,0.720406,0.591678,0.574969,0.525997,0.587598,0.337723,0.696381,0.603956,0.678599,0.272044,0.728588,0.796880,0.564327,0.416277
0.626293,0.322169,0.031190,0.303161,0.424520,0.702580,0.897744,0.519338,0.400895,0.584129,0.457528,0.328510,0.260959,0.616191,0.663372,0.673014,0.611651,0.575921,0.649533,0.324436,0.580562,0.581671,0.647040,0.272165,0.632770,0.691762,0.532443,0.482149
0.403537,0.781784,0.573112,0.484429,0.943065,0.285235,0.229380,0.306918,0.708894,0.710586,0.681668,0.706964,0.686139,0.217809,0.320769,0.383872,0.437534,0.513566,0.191904,0.696931,0.583698,0.460087,0.950433,0.310580,0.454713,0.949608,0.428492,0.656674
0.515641,0.356994,0.732664,0.803635,0.583721,0.368532,0.744442,0.539154,0.294608,0.704208,0.290026,0.701437,0.257600,0.682457,0.262593,0.453865,0.899132,0.826558,0.314188,0.777114,0.510099,0.862662,0.540876,0.400325,0.628629,0.479927,0.582234,0.608769
0.605624,0.309349,0.675949,0.680547,0.737631,0.405889,0.753929,0.613442,0.370229,0.699439,0.366428,0.725770,0.278924,0.819636,0.495149,0.674911,0.758442,0.847275,0.344512,0.817678,0.538012,0.785164,0.605694,0.264838,0.612498,0.413978,0.536926,0.534166
0.508267,0.267317,0.809553,0.672528,0.643284,0.508259,0.835731,0.381068,0.376937,0.479007,0.597323,0.342081,0.520137,0.497479,0.549137,0.612762,0.378125,0.608500,0.663345,0.872193,0.320876,0.239377,0.810530,0.559745,0.894291,0.845809,0.484936,0.355969
0.895856,0.254364,0.605293,0.508090,0.281574,0.391008,0.511718,0.637822,0.395680,0.287928,0.171925,0.394041,0.334894,0.240109,0.666433,0.248312,0.633012,0.624151,0.325486,0.227461,0.475192,0.206866,0.179590,0.696285,0.142570,0.251817,0.155447,0.753761
0.530932,0.634186,0.475348,0.304137,0.784561,0.474585,0.483701,0.759670,0.757895,0.561991,0.630560,0.613186,0.441054,0.363261,0.279614,0.541213,0.541693,0.525767,0.400562,0.867227,0.230567,0.135753,0.677750,0.397230,0.732934,0.351715,0.851146,0.222187
0.569633,0.529112,0.632073,0.305435,0.804412,0.219686,0.250908,0.482560,0.721173,0.826015,0.499607,0.769180,0.628044,0.299118,0.862620,0.261842,0.466871,0.683461,0.560510,0.767154,0.377963,0.578437,0.412285,0.471884,0.430662,0.788760,0.759128,0.476136
0.814499,0.655109,0.345098,0.384068,0.346603,0.657481,0.645535,0.537743,0.500241,0.338506,0.554110,0.472472,0.401452,0.361658,0.608986,0.428141,0.578884,0.518634,0.485602,0.656653,0.617565,0.681849,0.437776,0.483333,0.438509,0.535413,0.706702,0.294497
0.685077,0.716068,0.243921,0.598109,0.600352,0.715265,0.668222,0.470526,0.443239,0.377247,0.693851,0.677742,0.383603,0.742332,0.648726,0.653453,0.385404,0.638084,0.418603,0.793877,0.446329,0.570984,0.149604,0.317393,0.151766,0.383219,0.367907,0.360305
0.671188,0.847107,0.355541,0.450574,0.453080,0.577913,0.425384,0.380715,0.336315,0.598278,0.444140,0.796493,0.785627,0.171245,0.667551,0.671360,0.657930,0.577918,0.633852,0.365968,0.446898,0.448845,0.325410,0.637024,0.666544,0.543793,0.285338,0.604239
0.351171,0.671609,0.617214,0.686949,0.387249,0.534504,0.286588,0.390174,0.628725,0.735972,0.822587,0.569398,0.653908,0.516586,0.305774,0.243349,0.249820,0.260318,0.318404,0.745856,0.713109,0.744562,0.501881,0.463273,0.388788,0.436343,0.536539,0.669146
0.190776,0.639409,0.209194,0.456977,0.351247,0.202359,0.467777,0.802129,0.629068,0.717031,0.266999,0.472878,0.369225,0.287796,0.822776,0.328603,0.335171,0.586876,0.820971,0.256530,0.729457,0.473704,0.492151,0.208378,0.453054,0.500723,0.544775,0.574792
0.547089,0.511100,0.760031,0.690369,0.373896,0.767354,0.713220,0.425442,0.397940,0.694775,0.633795,0.472872,0.478599,0.340815,0.371642,0.605171,0.599701,0.796382,0.396778,0.450322,0.328457,0.903416,0.266418,0.516370,0.583759,0.203126,0.693096,0.184270
0.359318,0.673583,0.673067,0.787176,0.487229,0.519302,0.346886,0.468383,0.721234,0.750490,0.646920,0.758494,0.698299,0.411713,0.279366,0.324288,0.378693,0.195734,0.338416,0.729458,0.633657,0.661607,0.683522,0.563757,0.332642,0.252495,0.577753,0.674089
0.392856,0.377658,0.302254,0.305184,0.502578,0.721800,0.832802,0.589823,0.509095,0.513647,0.355163,0.290739,0.265800,0.491873,0.705374,0.686927,0.694634,0.502048,0.543087,0.352747,0.533503,0.522006,0.745172,0.340602,0.649321,0.672319,0.609180,0.562843
0.593138,0.212597,0.307875,0.324880,0.518488,0.696002,0.731220,0.472873,0.494689,0.494176,0.367035,0.222309,0.225079,0.588797,0.615466,0.614061,0.585950,0.438056,0.561631,0.338833,0.623552,0.469407,0.588140,0.235124,0.755809,0.647672,0.665270,0.444353
0.552431,0.489549,0.730276,0.690489,0.359306,0.721827,0.681382,0.465541,0.400849,0.600915,0.628229,0.543077,0.457095,0.375607,0.287534,0.660862,0.435036,0.703470,0.503395,0.407687,0.412766,0.719706,0.228150,0.590827,0.510105,0.217452,0.765021,0.171244
