0.568,0.692,0.624,0.376,0.384,0.317
0.406,0.233,0.145,0.809,0.808,0.289
0.147,0.209,0.655,0.797,0.224,0.548
0.106,0.310,0.682,0.786,0.044,0.544
0.196,0.773,0.412,0.691,0.601,0.612
0.466,0.122,0.680,0.408,0.383,0.302
0.452,0.173,0.727,0.383,0.396,0.231
0.431,0.219,0.338,0.779,0.784,0.427
0.737,0.558,0.373,0.269,0.223,0.711
0.560,0.202,0.809,0.321,0.407,0.354
0.634,0.086,0.743,0.372,0.467,0.377
0.140,0.192,0.662,0.741,0.286,0.548
0.594,0.523,0.425,0.458,0.498,0.367
0.660,0.472,0.367,0.217,0.196,0.734
0.600,0.548,0.517,0.462,0.346,0.390
0.619,0.621,0.310,0.355,0.197,0.764
0.614,0.125,0.149,0.930,0.935,0.332
0.559,0.472,0.351,0.337,0.202,0.646
0.700,0.525,0.386,0.413,0.308,0.747
0.522,0.179,0.268,0.795,0.802,0.360
0.401,0.900,0.239,0.852,0.425,0.683
0.187,0.290,0.806,0.670,0.223,0.650
0.689,0.582,0.538,0.455,0.225,0.411
0.305,0.766,0.360,0.865,0.538,0.507
0.566,0.585,0.430,0.273,0.168,0.770
0.435,0.271,0.819,0.423,0.408,0.396
0.667,0.473,0.664,0.373,0.203,0.184
0.551,0.453,0.502,0.290,0.357,0.340
0.119,0.313,0.603,0.628,0.144,0.597
0.148,0.223,0.788,0.745,0.221,0.634
0.880,0.510,0.461,0.175,0.158,0.771
0.354,0.845,0.422,0.836,0.529,0.576
0.459,0.376,0.829,0.443,0.492,0.224
0.230,0.469,0.729,0.686,0.088,0.646
0.000,0.295,0.563,0.778,0.138,0.637
0.489,0.205,0.752,0.484,0.543,0.381
0.392,0.092,0.734,0.405,0.327,0.267
0.749,0.515,0.371,0.391,0.047,0.638
0.260,0.843,0.259,0.784,0.538,0.629
0.365,0.158,0.311,0.934,0.849,0.329
0.385,0.348,0.158,0.890,0.746,0.225
0.498,0.269,0.737,0.224,0.346,0.300
0.129,0.185,0.630,0.721,0.190,0.529
0.538,0.240,0.790,0.248,0.488,0.405
0.224,0.389,0.542,0.806,0.030,0.543
0.313,0.754,0.350,0.744,0.567,0.579
0.735,0.685,0.361,0.296,0.322,0.477
0.362,0.797,0.162,0.866,0.538,0.668
0.550,0.569,0.702,0.356,0.220,0.129
0.531,0.400,0.717,0.294,0.304,0.246
0.342,0.132,0.400,0.851,0.937,0.341
0.460,0.271,0.266,0.993,0.788,0.319
0.088,0.225,0.607,0.597,0.180,0.547
0.162,0.165,0.911,0.722,0.107,0.661
0.557,0.660,0.681,0.365,0.278,0.251
0.168,0.251,0.662,0.760,0.076,0.352
0.564,0.472,0.263,0.218,0.106,0.715
0.235,0.791,0.320,0.733,0.435,0.571
0.090,0.338,0.475,0.656,0.229,0.529
0.405,0.250,0.722,0.509,0.457,0.282
0.471,0.172,0.351,0.844,0.790,0.285
0.753,0.583,0.273,0.266,0.027,0.756
0.644,0.643,0.621,0.281,0.381,0.418
0.236,0.240,0.586,0.625,0.105,0.495
0.668,0.588,0.588,0.268,0.219,0.453
0.410,0.188,0.828,0.393,0.348,0.381
0.331,0.393,0.321,0.787,0.931,0.161
0.326,0.117,0.251,0.866,0.887,0.302
0.515,0.229,0.855,0.294,0.381,0.323
0.398,0.128,0.505,0.948,0.764,0.088
0.729,0.526,0.342,0.438,0.221,0.760
0.209,0.271,0.636,0.665,0.226,0.562
0.555,0.164,0.851,0.354,0.451,0.398
0.428,0.264,0.919,0.322,0.329,0.278
0.266,0.822,0.270,0.737,0.538,0.540
0.546,0.166,0.742,0.304,0.452,0.342
0.687,0.522,0.597,0.440,0.378,0.397
0.700,0.598,0.578,0.351,0.374,0.369
0.450,0.232,0.706,0.179,0.537,0.354
0.611,0.581,0.405,0.313,0.317,0.348
0.507,0.608,0.473,0.237,0.379,0.343
0.370,0.253,0.784,0.447,0.444,0.355
0.574,0.272,0.728,0.391,0.550,0.492
0.057,0.244,0.626,0.661,0.189,0.474
0.645,0.712,0.513,0.424,0.325,0.378
0.706,0.599,0.258,0.291,0.286,0.728
0.520,0.643,0.602,0.182,0.482,0.359
0.644,0.674,0.570,0.303,0.306,0.354
0.275,0.284,0.785,0.605,0.105,0.593
0.457,0.225,0.788,0.343,0.333,0.437
0.597,0.516,0.392,0.180,0.227,0.700
0.388,0.131,0.761,0.467,0.351,0.420
0.466,0.215,0.909,0.263,0.395,0.416
0.134,0.242,0.562,0.833,0.282,0.676
0.715,0.562,0.304,0.333,0.180,0.670
0.295,0.257,0.350,0.865,0.887,0.353
0.251,0.124,0.641,0.670,0.154,0.619
0.511,0.389,0.694,0.344,0.367,0.415
0.712,0.513,0.394,0.313,0.211,0.712
0.789,0.513,0.322,0.338,0.336,0.648
0.465,0.287,0.656,0.232,0.649,0.341
0.585,0.362,0.871,0.296,0.511,0.188
0.453,0.357,0.320,0.924,0.974,0.207
0.193,0.689,0.264,0.822,0.504,0.536
0.160,0.228,0.527,0.697,0.258,0.569
0.109,0.278,0.606,0.622,0.149,0.556
0.286,0.196,0.190,0.810,0.907,0.359
0.186,0.800,0.316,0.700,0.461,0.685
0.595,0.472,0.357,0.180,0.250,0.682
0.105,0.449,0.626,0.752,0.115,0.435
0.363,0.178,0.858,0.529,0.455,0.398
0.163,0.286,0.764,0.743,0.197,0.430
0.489,0.224,0.728,0.279,0.405,0.348
0.683,0.478,0.444,0.265,0.226,0.710
0.464,0.238,0.895,0.380,0.497,0.455
0.290,0.332,0.338,0.862,0.762,0.275
0.050,0.335,0.675,0.699,0.247,0.531
0.171,0.293,0.656,0.805,0.276,0.563
0.320,0.784,0.210,0.834,0.514,0.531
0.668,0.520,0.506,0.462,0.280,0.272
0.389,0.797,0.282,0.875,0.498,0.518
0.173,0.274,0.533,0.690,0.041,0.573
0.636,0.584,0.575,0.343,0.299,0.347
0.404,0.307,0.644,0.269,0.348,0.407
0.334,0.820,0.195,0.866,0.530,0.710
0.182,0.220,0.646,0.784,0.181,0.595
0.219,0.286,0.547,0.650,0.180,0.585
0.613,0.667,0.547,0.223,0.320,0.451
0.195,0.414,0.782,0.783,0.249,0.555
0.358,0.336,0.800,0.299,0.554,0.377
0.285,0.695,0.287,0.803,0.410,0.571
0.449,0.371,0.674,0.293,0.336,0.401
0.439,0.210,0.677,0.242,0.599,0.480
0.511,0.334,0.934,0.255,0.460,0.364
0.293,0.856,0.344,0.886,0.590,0.644
0.626,0.558,0.336,0.383,0.288,0.586
0.358,0.854,0.381,0.942,0.504,0.533
0.518,0.706,0.454,0.311,0.412,0.253
0.756,0.493,0.432,0.371,0.186,0.782
0.618,0.663,0.595,0.321,0.440,0.336
0.046,0.282,0.651,0.736,0.117,0.630
0.083,0.300,0.638,0.645,0.224,0.458
0.622,0.676,0.543,0.348,0.437,0.250
0.721,0.558,0.469,0.295,0.265,0.614
0.402,0.236,0.268,0.901,0.724,0.389
0.370,0.301,0.181,0.723,0.834,0.293
0.430,0.193,0.287,0.813,0.710,0.256
0.151,0.337,0.648,0.723,0.208,0.650
0.334,0.212,0.414,0.882,0.841,0.369
0.177,0.159,0.718,0.595,0.216,0.561
0.471,0.237,0.870,0.176,0.463,0.448
0.859,0.566,0.393,0.216,0.194,0.764
0.082,0.244,0.708,0.753,0.077,0.494
0.576,0.634,0.375,0.236,0.158,0.678
0.474,0.343,0.715,0.314,0.329,0.324
0.075,0.246,0.687,0.611,0.217,0.455
0.164,0.472,0.653,0.722,0.158,0.681
0.302,0.245,0.333,0.779,0.969,0.283
0.252,0.317,0.505,0.707,0.231,0.641
0.716,0.525,0.393,0.214,0.322,0.766
0.594,0.634,0.417,0.332,0.119,0.841
0.641,0.513,0.431,0.215,0.298,0.623
0.082,0.238,0.509,0.827,0.312,0.628
0.295,0.198,0.743,0.599,0.201,0.622
0.194,0.343,0.693,0.643,0.222,0.543
0.367,0.268,0.177,0.818,0.823,0.199
0.502,0.153,0.309,0.861,0.943,0.333
0.165,0.898,0.427,0.788,0.415,0.489
0.175,0.340,0.636,0.676,0.147,0.499
0.298,0.806,0.339,0.854,0.404,0.550
0.718,0.359,0.417,0.362,0.119,0.798
0.521,0.607,0.442,0.359,0.360,0.315
0.085,0.264,0.701,0.793,0.162,0.535
0.369,0.346,0.314,0.804,0.975,0.304
0.380,0.333,0.204,1.000,0.818,0.305
0.462,0.249,0.235,0.906,0.832,0.303
0.507,0.442,0.681,0.268,0.324,0.408
0.607,0.413,0.620,0.387,0.529,0.360
0.223,0.243,0.581,0.651,0.165,0.686
0.828,0.552,0.366,0.266,0.156,0.658
