0.177,0.227,0.520,0.661,0.186,0.533
0.325,0.608,0.309,0.838,0.396,0.648
0.494,0.645,0.602,0.468,0.360,0.361
0.273,0.739,0.388,0.788,0.505,0.535
0.332,0.303,0.794,0.447,0.489,0.453
0.267,0.273,0.707,0.656,0.211,0.470
0.424,0.334,0.748,0.293,0.448,0.332
0.604,0.238,0.732,0.351,0.293,0.448
0.255,0.824,0.333,0.788,0.405,0.622
0.637,0.521,0.598,0.355,0.472,0.432
0.402,0.665,0.330,0.692,0.477,0.569
0.343,0.628,0.303,0.740,0.466,0.556
0.395,0.770,0.290,0.762,0.583,0.586
0.874,0.595,0.464,0.306,0.143,0.643
0.735,0.548,0.645,0.299,0.401,0.419
0.374,0.302,0.256,0.826,0.732,0.444
0.474,0.244,0.316,0.802,0.872,0.417
0.645,0.472,0.384,0.372,0.240,0.645
0.427,0.771,0.274,0.763,0.546,0.596
0.221,0.358,0.591,0.673,0.163,0.442
0.130,0.333,0.677,0.582,0.187,0.498
0.590,0.606,0.698,0.259,0.360,0.308
0.622,0.570,0.423,0.271,0.253,0.628
0.137,0.159,0.604,0.799,0.190,0.464
0.478,0.264,0.715,0.297,0.385,0.382
0.456,0.278,0.336,0.788,0.762,0.360
0.304,0.306,0.363,0.818,0.800,0.332
0.646,0.541,0.518,0.444,0.375,0.383
0.107,0.367,0.675,0.712,0.222,0.592
0.497,0.589,0.673,0.378,0.425,0.330
0.142,0.276,0.643,0.734,0.204,0.593
0.485,0.220,0.686,0.229,0.362,0.325
0.241,0.855,0.256,0.597,0.584,0.637
0.298,0.726,0.364,0.803,0.471,0.512
0.320,0.583,0.329,0.760,0.473,0.689
0.686,0.502,0.329,0.435,0.273,0.572
0.685,0.530,0.640,0.325,0.344,0.338
0.544,0.555,0.617,0.434,0.390,0.361
0.427,0.291,0.336,0.762,0.879,0.359
0.309,0.694,0.311,0.827,0.580,0.611
0.480,0.530,0.617,0.278,0.328,0.314
0.370,0.711,0.217,0.757,0.440,0.569
0.371,0.688,0.230,0.626,0.527,0.706
0.593,0.583,0.627,0.409,0.276,0.337
0.208,0.447,0.681,0.709,0.177,0.548
0.458,0.210,0.735,0.272,0.488,0.375
0.424,0.691,0.272,0.810,0.408,0.604
0.180,0.353,0.707,0.624,0.227,0.608
0.301,0.191,0.480,0.785,0.880,0.311
0.402,0.169,0.245,0.882,0.805,0.281
0.222,0.748,0.220,0.813,0.507,0.712
0.504,0.182,0.835,0.397,0.437,0.398
0.456,0.318,0.309,0.900,0.751,0.327
0.441,0.223,0.753,0.388,0.425,0.298
0.691,0.493,0.382,0.441,0.232,0.657
0.598,0.372,0.432,0.322,0.414,0.657
0.505,0.611,0.397,0.240,0.196,0.552
0.742,0.535,0.305,0.300,0.290,0.574
0.611,0.669,0.636,0.418,0.437,0.469
0.268,0.298,0.645,0.660,0.178,0.587
0.726,0.462,0.356,0.182,0.254,0.701
0.758,0.383,0.397,0.326,0.288,0.520
0.497,0.278,0.793,0.377,0.463,0.468
0.344,0.705,0.339,0.935,0.535,0.604
0.121,0.329,0.584,0.682,0.127,0.461
0.755,0.521,0.461,0.332,0.303,0.753
0.313,0.335,0.742,0.314,0.353,0.346
0.363,0.789,0.274,0.615,0.549,0.658
0.480,0.637,0.567,0.375,0.284,0.431
0.280,0.742,0.352,0.751,0.440,0.721
0.511,0.213,0.905,0.402,0.316,0.338
0.384,0.190,0.240,0.793,0.750,0.264
0.363,0.360,0.454,0.847,0.728,0.231
0.299,0.715,0.313,0.796,0.529,0.566
0.572,0.517,0.537,0.364,0.316,0.393
0.246,0.297,0.691,0.680,0.158,0.563
0.266,0.185,0.742,0.675,0.118,0.573
0.548,0.487,0.452,0.380,0.382,0.203
0.632,0.538,0.416,0.451,0.281,0.274
0.581,0.556,0.599,0.253,0.349,0.290
0.570,0.463,0.659,0.338,0.387,0.392
0.696,0.565,0.495,0.387,0.296,0.303
0.383,0.887,0.309,0.878,0.475,0.553
0.552,0.294,0.817,0.420,0.366,0.327
0.461,0.472,0.533,0.348,0.510,0.397
0.259,0.227,0.651,0.696,0.310,0.613
0.477,0.250,0.717,0.349,0.442,0.318
0.075,0.435,0.515,0.749,0.282,0.600
0.625,0.491,0.331,0.292,0.268,0.669
0.470,0.280,0.718,0.349,0.477,0.380
0.392,0.835,0.282,0.752,0.461,0.636
