0.341274,0.473310,0.566888,0.396365,0.765041,0.599424,0.525399,0.533383,0.741935,0.431637,0.428349,0.339259,0.276855,0.814306,0.602781,0.439698,0.393600,0.403948
0.408385,0.292853,0.611267,0.266833,0.491800,0.263099,0.212469,0.202627,0.604087,0.384024,0.289445,0.405345,0.625427,0.313619,0.665636,0.302267,0.794727,0.587128
0.737208,0.804401,0.827975,0.729748,0.517292,0.648087,0.195159,0.572973,0.206644,0.843565,0.687274,0.531569,0.361055,0.690268,0.565557,0.526989,0.236352,0.461262
0.209519,0.424172,0.488672,0.433400,0.726143,0.510147,0.233269,0.364921,0.600852,0.628340,0.568707,0.606499,0.507712,0.542375,0.639135,0.387407,0.429243,0.747263
0.292341,0.170754,0.535729,0.099258,0.726433,0.333095,0.247484,0.222565,0.554996,0.442422,0.519320,0.527689,0.734742,0.638347,0.326051,0.274466,0.176832,0.367387
0.754918,0.723952,0.821243,0.161053,0.680052,0.557716,0.802269,0.435124,0.365400,0.226640,0.241428,0.675169,0.700068,0.729774,0.358599,0.594832,0.322164,0.502170
0.662328,0.611902,0.149691,0.792161,0.674367,0.813297,0.408449,0.800143,0.358355,0.537921,0.260762,0.668970,0.671927,0.408241,0.493293,0.080473,0.600613,0.487380
0.879053,0.756901,0.344331,0.852440,0.339022,0.828964,0.816711,0.690983,0.664300,0.707806,0.493987,0.703263,0.552720,0.201054,0.436762,0.243437,0.802346,0.553287
0.672776,0.725215,0.791471,0.666000,0.416422,0.739350,0.253321,0.544813,0.257879,0.764433,0.541861,0.510606,0.320050,0.660000,0.413029,0.356645,0.237747,0.686443
0.592133,0.796324,0.756376,0.703220,0.212607,0.387529,0.661502,0.304353,0.630694,0.304449,0.431799,0.297146,0.569047,0.282152,0.395162,0.789243,0.743228,0.215189
0.556728,0.603083,0.585764,0.544282,0.416898,0.672807,0.378220,0.796905,0.828301,0.512386,0.638574,0.545719,0.695917,0.822021,0.266261,0.302846,0.234370,0.858578
0.605460,0.480985,0.465340,0.409176,0.770238,0.378508,0.562104,0.448471,0.197117,0.742854,0.882537,0.780706,0.775400,0.743992,0.281483,0.275386,0.462104,0.310139
0.819788,0.635629,0.625474,0.195546,0.403727,0.289191,0.466933,0.258983,0.451928,0.476639,0.336796,0.636461,0.567113,0.446627,0.453977,0.308628,0.548876,0.743454
0.446089,0.508608,0.525310,0.348229,0.695136,0.412622,0.473952,0.384685,0.297802,0.739402,0.875166,0.864643,0.731196,0.661649,0.400866,0.331762,0.414814,0.320524
0.357080,0.130989,0.526515,0.352687,0.737617,0.234021,0.300802,0.141440,0.691060,0.391570,0.399962,0.513363,0.713182,0.628360,0.427546,0.246497,0.080798,0.330501
0.417892,0.493665,0.443492,0.534425,0.396065,0.622006,0.807936,0.265893,0.604087,0.264946,0.735995,0.394739,0.481109,0.316159,0.209656,0.508532,0.447263,0.764738
0.655992,0.731377,0.779698,0.701820,0.319660,0.432676,0.638812,0.312587,0.489023,0.221346,0.267212,0.244928,0.801625,0.326756,0.465280,0.814108,0.659420,0.235756
0.758782,0.654973,0.807322,0.275249,0.521413,0.618668,0.845156,0.483748,0.410274,0.287715,0.218745,0.836765,0.691689,0.701077,0.517986,0.600399,0.220833,0.563774
0.303068,0.932511,0.525712,0.780778,0.589411,0.313951,0.642400,0.537693,0.777119,0.579365,0.859136,0.631990,0.783700,0.537443,0.836498,0.649994,0.551769,0.640368
0.849627,0.586280,0.635960,0.326568,0.484014,0.253332,0.356068,0.263259,0.331619,0.456458,0.268020,0.528702,0.518917,0.435950,0.541785,0.138726,0.581278,0.839966
0.710235,0.586352,0.226083,0.837315,0.596958,0.919753,0.380642,0.800363,0.300603,0.567999,0.193827,0.777974,0.716150,0.517153,0.474171,0.182129,0.571727,0.440215
0.541072,0.605902,0.491447,0.373711,0.661723,0.369820,0.606350,0.381411,0.335576,0.677437,0.858008,0.906342,0.756581,0.551540,0.493664,0.304757,0.350295,0.337744
0.720271,0.746131,0.843606,0.761571,0.180169,0.313418,0.565224,0.277089,0.601177,0.266082,0.323107,0.242534,0.692548,0.423044,0.511428,0.759500,0.669476,0.164611
0.340491,0.631999,0.555644,0.323773,0.747656,0.534097,0.579286,0.657834,0.742378,0.313942,0.435621,0.383244,0.481888,0.736690,0.635648,0.450995,0.279589,0.408006
0.598653,0.643141,0.776332,0.733988,0.126552,0.433397,0.657606,0.320062,0.533099,0.262663,0.240492,0.230218,0.614240,0.275578,0.325340,0.698053,0.561138,0.270207
0.402712,0.761119,0.607705,0.688635,0.702499,0.428261,0.743938,0.447226,0.793941,0.534173,0.669291,0.623984,0.659411,0.499196,0.816040,0.593397,0.379480,0.607087
0.706927,0.786687,0.805807,0.629304,0.505027,0.841031,0.323509,0.505848,0.246180,0.798963,0.568296,0.427367,0.510287,0.722071,0.515438,0.640365,0.243228,0.473743
0.775466,0.753747,0.465361,0.797357,0.381623,0.872689,0.802472,0.788102,0.484244,0.846222,0.329566,0.722487,0.594247,0.272733,0.398389,0.493261,0.950191,0.593005
0.395393,0.822308,0.542715,0.680990,0.658549,0.377655,0.694700,0.419035,0.816260,0.495295,0.727200,0.724004,0.710622,0.576940,0.808350,0.579563,0.493184,0.670496
0.155081,0.412692,0.707450,0.345004,0.586472,0.558714,0.326697,0.227695,0.464943,0.607441,0.639812,0.673681,0.565528,0.405161,0.860408,0.506485,0.487916,0.824034
0.419910,0.475961,0.525784,0.740992,0.645960,0.708343,0.347604,0.706701,0.210284,0.789489,0.565494,0.392523,0.827158,0.686654,0.421787,0.345802,0.551875,0.282569
0.309834,0.464918,0.458090,0.314211,0.322383,0.590115,0.681540,0.242590,0.540563,0.303229,0.671047,0.501826,0.590177,0.381385,0.480021,0.383019,0.377143,0.814915
