0.897694,0.618904,0.737346,0.745303,0.396090,0.284749
0.890311,0.599925,0.890579,0.706255,0.412284,0.314696
0.411549,0.530380,0.295080,0.499296,0.694175,0.705797
0.464245,0.493546,0.257871,0.479062,0.746418,0.825851
0.603630,0.532141,0.379218,0.344075,0.695804,0.607295
0.842198,0.632268,0.693302,0.662676,0.337709,0.202413
0.149390,0.272124,0.223364,0.517188,0.187018,0.389187
0.485104,0.540014,0.265546,0.538666,0.727109,0.818921
0.426482,0.635264,0.380395,0.428036,0.707715,0.702458
0.523190,0.650909,0.354455,0.461206,0.643510,0.735223
0.000000,0.127084,0.177941,0.416631,0.113950,0.507758
0.611139,0.358281,0.559994,0.542504,0.157616,0.514644
0.584144,0.367261,0.515234,0.532286,0.162388,0.419012
0.352907,0.299077,0.377235,0.523592,0.495859,0.230891
0.521147,0.761504,0.411568,0.247002,0.376304,0.751187
0.716265,0.551637,0.790514,0.633933,0.326378,0.196851
0.313536,0.493412,0.315150,0.626530,0.426263,0.244811
0.455992,0.783179,0.269832,0.275765,0.405719,0.688114
0.486836,0.288213,0.562622,0.491817,0.113856,0.545186
0.118767,0.317454,0.114426,0.502863,0.191177,0.466518
0.321269,0.176558,0.197718,0.414457,0.124890,0.484737
0.256485,0.392957,0.235786,0.704534,0.398939,0.215835
0.776040,0.422302,0.724366,0.807036,0.344878,0.201683
0.344929,0.591040,0.390807,0.531995,0.814294,0.817387
1.000000,0.532605,0.761516,0.667866,0.387456,0.207485
0.263379,0.519102,0.162924,0.480164,0.150437,0.544455
0.585705,0.226361,0.634051,0.431669,0.292364,0.456199
0.242288,0.263610,0.166956,0.448236,0.192275,0.470655
0.278753,0.218264,0.295729,0.529063,0.120574,0.503328
0.541724,0.752988,0.394728,0.484471,0.856626,0.576497
0.677304,0.608856,0.594369,0.769946,0.376764,0.066577
0.429829,0.617027,0.392611,0.188719,0.328562,0.694959
0.639365,0.301355,0.608675,0.464469,0.114013,0.476454
0.563256,0.480387,0.325820,0.429434,0.757127,0.736605
0.187227,0.238324,0.182181,0.438799,0.179066,0.386317
0.742347,0.500793,0.877526,0.706836,0.314399,0.163216
0.550124,0.625001,0.329169,0.305833,0.358148,0.622704
0.576964,0.693676,0.342343,0.366263,0.373681,0.774699
