0.602548,0.699050,0.611923,0.615666,0.732214,0.433328,0.522176,0.839147,0.711638,0.613724,0.305559,0.737554,0.561286,0.849432,0.300859,0.789901,0.304473
0.247059,0.273909,0.617407,0.558378,0.510828,0.731827,0.814745,0.300267,0.648662,0.462824,0.295374,0.656636,0.418590,0.415293,0.512011,0.768485,0.652168
0.580767,0.355389,0.339874,0.322720,0.629391,0.437062,0.451468,0.760957,0.671681,0.286645,0.165343,0.569838,0.538431,0.490532,0.796488,0.610842,0.588813
0.506324,0.308135,0.755046,0.787799,0.591571,0.537076,0.243996,0.594358,0.433951,0.626263,0.710804,0.881153,0.749339,0.088379,0.443558,0.772756,0.351709
0.796676,0.615213,0.797252,0.810491,0.792677,0.429709,0.666630,0.308037,0.509982,0.270802,0.734876,0.544050,0.494847,0.500441,0.679335,0.464212,0.521730
0.454560,0.840229,0.357085,0.863295,0.724601,0.703454,0.692761,0.776534,0.435866,0.762577,0.542405,0.268210,0.437782,0.212009,0.882190,0.517336,0.559337
0.616463,0.383990,0.755999,0.661603,0.534936,0.434806,0.203997,0.651361,0.531009,0.710064,0.803297,0.849634,0.738197,0.213397,0.536658,0.752450,0.378627
0.177485,0.597286,0.628509,0.474733,0.888572,0.581174,0.498584,0.517046,0.687805,0.349349,0.776397,0.589868,0.284330,0.367198,0.439014,0.383381,0.533254
0.387808,0.699904,0.226818,0.806767,0.785802,0.690499,0.623517,0.687785,0.430236,0.713432,0.587452,0.308831,0.514563,0.328906,0.841482,0.584697,0.578337
0.573519,0.625965,0.521213,0.559809,0.462590,0.510472,0.574696,0.787291,0.729366,0.545886,0.700901,0.485235,0.550801,0.806258,0.304306,0.231172,0.290230
0.378688,0.581209,0.310185,0.671719,0.792952,0.449195,0.624608,0.293965,0.508357,0.470520,0.299944,0.540075,0.250526,0.748689,0.232093,0.705718,0.368174
0.676079,0.706629,0.616115,0.763510,0.659748,0.551338,0.744351,0.220602,0.403340,0.616149,0.490891,0.661426,0.429790,0.200247,0.498405,0.612682,0.642585
0.367977,0.522831,0.602553,0.782514,0.439934,0.460138,0.289514,0.242157,0.788839,0.644194,0.650953,0.355550,0.559780,0.253857,0.511023,0.795861,0.756366
0.406359,0.786442,0.437473,0.909584,0.901189,0.621227,0.576778,0.866162,0.332104,0.772599,0.693771,0.294501,0.363093,0.312411,0.868775,0.492518,0.479390
0.601644,0.668369,0.658915,0.490524,0.743751,0.403710,0.563157,0.769435,0.760227,0.608879,0.242871,0.805106,0.674709,0.846115,0.265593,0.720542,0.316702
0.535847,0.666979,0.621096,0.551492,0.789293,0.419308,0.576493,0.803855,0.740890,0.693467,0.211016,0.873364,0.642153,0.855932,0.325833,0.786788,0.297299
0.745995,0.764679,0.370250,0.573161,0.615063,0.603384,0.338605,0.823459,0.473211,0.729890,0.634431,0.496820,0.781964,0.495278,0.724042,0.631992,0.722924
0.614654,0.536455,0.639983,0.583807,0.615037,0.710868,0.593995,0.791880,0.821178,0.439536,0.670407,0.508704,0.619591,0.879877,0.271842,0.294043,0.293480
0.709242,0.485953,0.710377,0.438725,0.812073,0.663647,0.481810,0.918687,0.648834,0.392922,0.501997,0.550218,0.240833,0.311325,0.386737,0.481093,0.618369
0.530439,0.399269,0.745994,0.678554,0.648357,0.575689,0.217199,0.743444,0.441129,0.679550,0.805843,0.843579,0.865543,0.312845,0.497002,0.657832,0.367842
0.675167,0.636806,0.779005,0.791460,0.827886,0.445321,0.741957,0.300121,0.643470,0.268804,0.862616,0.651051,0.459741,0.512681,0.748778,0.509079,0.570301
0.528957,0.380046,0.292237,0.238951,0.728811,0.272810,0.374622,0.816797,0.623597,0.297193,0.306784,0.677146,0.533552,0.414174,0.704288,0.594908,0.495406
0.230061,0.524596,0.711815,1.000000,0.366007,0.384175,0.242669,0.213655,0.872249,0.674824,0.666731,0.434052,0.522761,0.201920,0.520877,0.900188,0.827627
0.266104,0.271369,0.719279,0.530328,0.607662,0.809941,0.767285,0.270874,0.664661,0.401495,0.279579,0.788305,0.560824,0.347375,0.544238,0.746254,0.644117
0.417263,0.581109,0.587593,0.823961,0.407932,0.281875,0.291228,0.266523,0.814275,0.627513,0.711168,0.479722,0.693944,0.167190,0.519814,0.805468,0.812900
0.435270,0.810389,0.372893,0.753837,0.832215,0.710873,0.605355,0.773666,0.435310,0.823764,0.533475,0.342840,0.520627,0.357887,0.849249,0.612884,0.491453
0.742769,0.674519,0.423203,0.469415,0.325069,0.345437,0.910828,0.793134,0.564918,0.328674,0.400529,0.238568,0.584550,0.459222,0.788804,0.390142,0.460311
0.386248,0.613746,0.323134,0.568685,0.794864,0.411729,0.610879,0.238537,0.675899,0.484171,0.396227,0.659588,0.312054,0.841656,0.273307,0.672576,0.457829
0.536007,0.720726,0.452063,0.330826,0.300553,0.523744,0.841006,0.745594,0.469075,0.321940,0.449921,0.345713,0.410363,0.455108,0.673850,0.485887,0.340772
0.557777,0.684224,0.538692,0.509759,0.551665,0.584169,0.508718,0.788802,0.819170,0.511369,0.710535,0.509126,0.583808,0.689599,0.255005,0.420868,0.249313
0.357638,0.667225,0.719555,0.793577,0.362255,0.303384,0.407656,0.202150,0.813080,0.655126,0.657284,0.420272,0.575244,0.141579,0.425911,0.860686,0.731133
0.220850,0.586483,0.453864,0.857172,0.453712,0.335906,0.327215,0.247449,0.791481,0.638690,0.668113,0.468393,0.557433,0.249609,0.409120,0.880754,0.826629
0.281401,0.574374,0.504891,0.757044,0.493962,0.385872,0.297297,0.268530,0.738370,0.635941,0.646271,0.466998,0.644676,0.280047,0.580463,0.781910,0.898427
0.789720,0.453967,0.693038,0.384695,0.795013,0.659069,0.415453,0.852434,0.645446,0.373371,0.301901,0.638169,0.142773,0.365056,0.561420,0.457193,0.610026
0.797718,0.904346,0.421157,0.593806,0.589528,0.616219,0.411028,0.815596,0.388323,0.784956,0.676052,0.426974,0.812803,0.363281,0.797830,0.661486,0.740986
0.262045,0.622651,0.600352,0.815571,0.443010,0.504809,0.277912,0.210360,0.787730,0.601185,0.716841,0.331245,0.537849,0.256058,0.588683,0.816880,0.734721
0.597842,0.924882,0.229645,0.372291,0.284585,0.709342,0.460346,0.505533,0.357006,0.354213,0.259249,0.649091,0.254750,0.461612,0.500380,0.778689,0.275120
0.302721,0.658139,0.743418,0.289231,0.531941,0.251788,0.611595,0.487453,0.679809,0.408535,0.319840,0.424561,0.438777,0.947355,0.692598,0.846013,0.730470
0.395502,0.892315,0.402394,0.889549,0.708160,0.756084,0.605807,0.732199,0.452693,0.727660,0.501823,0.300967,0.357822,0.328716,0.853976,0.521777,0.553495
0.366729,0.563002,0.601329,0.591481,0.860028,0.708226,0.431460,0.521198,0.689066,0.331823,0.603587,0.710657,0.420286,0.247749,0.449851,0.637216,0.556450
0.720372,0.339429,0.836413,0.580601,0.795671,0.540886,0.640680,0.331909,0.458720,0.318093,0.409509,0.173357,0.475255,0.457653,0.354290,0.524925,0.670914
