0.697, 0.744, 0.672, 0.643, 0.195, 0.703, 0.678, 0.705, 0.696, 0.716
0.695, 0.731, 0.691, 0.624, 0.281, 0.746, 0.673, 0.714, 0.686, 0.681
0.693, 0.721, 0.667, 0.611, 0.154, 0.676, 0.664, 0.701, 0.686, 0.708
0.689, 0.691, 0.661, 0.578, 0.134, 0.652, 0.651, 0.685, 0.675, 0.703
0.702, 0.724, 0.673, 0.624, 0.151, 0.676, 0.663, 0.702, 0.687, 0.706
0.686, 0.701, 0.653, 0.614, 0.138, 0.671, 0.671, 0.685, 0.701, 0.720
0.680, 0.722, 0.655, 0.608, 0.143, 0.688, 0.670, 0.698, 0.685, 0.718
0.703, 0.736, 0.675, 0.643, 0.146, 0.692, 0.668, 0.695, 0.697, 0.703
0.681, 0.704, 0.657, 0.665, 0.085, 0.607, 0.663, 0.695, 0.690, 0.698
0.670, 0.718, 0.649, 0.606, 0.108, 0.670, 0.674, 0.683, 0.681, 0.717
0.676, 0.712, 0.645, 0.611, 0.167, 0.686, 0.680, 0.683, 0.694, 0.731
