-20.32419, -43.93523
-21.15340, -40.67170
-20.61540, -37.59896
-20.54078, -39.12187
-20.52710, -39.17393
-20.56414, -36.69102
-19.51771, -34.84890
-21.05411, -39.45416
-20.79291, -36.61354
-20.05258, -35.78264
-20.42599, -43.29012
-20.16389, -39.43760
-20.63949, -34.77176
-20.42759, -36.92657
-21.17717, -35.60955
-21.83121, -37.39039
-21.37926, -36.00150
-20.75679, -37.04747
-21.26748, -40.29452
-21.44617, -37.02959
-19.68157, -35.94320
-21.58238, -34.88055
-21.66820, -38.71818
-20.39650, -39.90037
-20.43383, -40.82239
-20.84925, -39.24805
-21.01460, -38.36600
-19.91421, -38.96238
-21.55612, -36.43713
-21.08068, -41.90115
-21.80479, -36.30969
-20.86183, -38.45415
-20.68411, -37.01488
-21.64578, -37.83496
-21.05886, -36.91354
-20.58477, -38.77408
-20.43089, -37.55778
-20.30583, -35.99957
-20.61952, -39.44667
-20.90151, -38.05565
-20.57550, -40.59571
-20.93678, -34.74470
-20.38957, -40.90657
-19.29261, -40.14153
-20.62195, -37.02415
-20.93104, -39.85838
-20.06902, -38.44177
-20.27279, -39.16342
-20.66370, -40.72485
-20.32992, -49.23383
-21.26518, -38.77836
-21.09831, -38.62850
-21.38195, -36.59730
-20.22405, -35.49013
-20.67415, -37.53256
-20.14346, -38.58472
-20.36894, -40.44036
-21.31766, -33.03876
-20.74317, -35.91626
-20.44348, -37.10635
-21.09632, -36.70346
-20.90839, -35.71606
-21.00209, -38.09002
-20.91930, -38.91776
-22.24697, -33.09847
-21.08380, -35.39270
-21.25639, -40.43243
-20.97348, -35.57817
-20.71317, -36.84689
-20.68133, -38.06272
-20.46528, -37.36508
-20.40721, -39.40262
-21.14208, -36.10429
-20.59326, -34.96333
-21.15584, -37.54787
-20.97050, -36.90117
-20.76100, -39.11725
-20.57877, -42.46160
-21.00860, -40.29823
-21.18502, -36.26687
-20.39532, -39.27245
-20.54334, -34.69339
-21.05189, -39.12213
-20.75961, -42.94125
-20.79963, -34.26237
-19.87210, -38.59128
-20.99114, -35.66710
-21.35869, -36.40545
-19.73978, -41.15108
-21.18886, -34.55715
-21.11711, -34.57259
-22.36549, -34.97815
-20.62957, -38.16541
-20.30443, -47.01167
-20.70138, -36.52346
-20.37134, -37.86009
-21.44072, -37.72149
-21.17148, -35.54789
-21.66924, -38.60835
