0.737883,0.830650,0.259548,0.605835
0.309730,0.491795,0.810143,0.340316
0.772159,0.416208,0.765051,0.775330
0.799039,0.605117,0.843104,0.674803
0.345417,0.416016,0.833940,0.170947
0.655663,0.448313,0.737093,0.230691
0.337399,0.483497,0.589426,0.364114
0.356568,0.362649,0.554987,0.157204
0.341614,0.483255,0.679080,0.272713
0.562864,0.245889,0.753851,0.155856
0.616971,0.355580,0.714543,0.300253
0.700967,0.605831,0.826165,0.663594
0.736566,0.743833,0.343612,0.637096
0.719925,0.913148,0.316241,0.581452
0.812452,0.513555,0.845460,0.845946
0.254984,0.415606,0.721565,0.388794
0.781184,0.853289,0.250695,0.678981
0.640535,0.319001,0.804273,0.186158
0.820457,0.670563,0.344606,0.432360
0.663200,0.793641,0.257041,0.473573
0.823026,0.649810,0.763598,0.688864
0.939661,0.380086,0.790469,0.697235
0.486589,0.531372,0.646840,0.269693
0.840934,0.491659,0.817697,0.615581
0.758620,0.755643,0.292754,0.566135
0.344368,0.412742,0.607148,0.327755
0.768694,0.849009,0.294622,0.620036
0.831458,0.862004,0.295617,0.515401
0.894657,0.911774,0.244747,0.571851
0.767448,0.632630,0.298502,0.542315
0.440064,0.377144,0.532518,0.356438
0.698354,0.829065,0.328637,0.458157
0.724248,0.628808,0.758590,0.634794
0.355229,0.513007,0.571297,0.443364
0.357709,0.510064,0.631132,0.378044
0.595398,0.326997,0.859816,0.182035
0.798138,0.371329,0.762215,0.577700
0.339576,0.401522,0.703471,0.282521
0.786715,0.881971,0.150648,0.537662
0.803072,0.424479,0.842618,0.555202
0.611272,0.316898,0.767564,0.199438
0.757409,0.940504,0.338041,0.461997
0.342933,0.351861,0.715571,0.236895
0.733969,0.904147,0.227226,0.559867
0.636410,0.350970,0.767139,0.258632
0.839258,0.550599,0.971778,0.663758
0.765969,0.800406,0.300770,0.566536
0.804250,0.496259,0.780023,0.538998
0.703365,0.875572,0.450450,0.507574
0.667502,0.279208,0.809548,0.023490
0.653544,0.931849,0.248341,0.526486
0.319891,0.421568,0.653333,0.374786
0.338871,0.353994,0.568726,0.278699
0.347098,0.445811,0.632226,0.427359
0.704633,0.826332,0.371834,0.524962
0.281627,0.510228,0.656364,0.206210
0.608040,0.235978,0.809116,0.187975
0.347510,0.509713,0.647762,0.146652
0.622920,0.409730,0.891399,0.148314
0.380267,0.542289,0.676954,0.355039
0.220163,0.462779,0.800631,0.270192
0.756058,0.785335,0.344052,0.596256
0.857135,0.917606,0.369990,0.417923
0.571221,0.144924,0.797704,0.089932
0.640970,0.330091,0.738756,0.190189
0.682821,0.885165,0.224167,0.524113
0.902801,0.504817,0.786582,0.688470
0.701624,0.897996,0.374631,0.556633
0.341915,0.519854,0.702494,0.344459
0.660752,0.799326,0.193006,0.594555
0.735405,0.742305,0.214935,0.521662
0.720952,0.834254,0.302922,0.657474
0.806319,0.439248,0.888957,0.532292
0.889168,0.488504,0.819952,0.771022
0.746021,0.752776,0.245948,0.588377
0.794662,0.542991,0.783298,0.699306
0.803412,0.844651,0.095523,0.624445
0.711911,0.866851,0.296813,0.527939
0.576967,0.888296,0.237963,0.533660
0.288951,0.510557,0.708121,0.347876
0.669840,0.273968,0.747295,0.258183
0.472723,0.485825,0.695739,0.298756
0.886406,0.468046,0.817026,0.576328
0.850000,0.598150,0.764961,0.511916
0.830641,0.643655,0.753304,0.728268
0.592849,0.353512,0.739138,0.048495
0.775611,0.465589,0.781857,0.754793
0.781687,0.541813,0.827293,0.553920
0.700871,0.568133,0.823243,0.748402
0.678459,0.244414,0.822379,0.080960
0.804807,0.569129,0.713589,0.611977
0.571202,0.781406,0.394334,0.565667
0.591192,0.383620,0.875462,0.203192
0.676390,0.857946,0.335065,0.510902
0.772884,0.906888,0.216576,0.508483
0.560220,0.245251,0.728807,0.111298
0.729282,0.468582,0.870844,0.670116
0.303612,0.369926,0.675179,0.353091
0.814415,0.496819,0.916179,0.674859
0.704731,0.794353,0.250585,0.667515
0.610031,0.861038,0.382356,0.642509
0.764915,0.497389,0.842485,0.604022
0.754866,0.542672,0.714242,0.677109
0.728834,0.730044,0.336926,0.576349
0.580450,0.280797,0.790456,0.247589
0.811530,0.670045,0.770154,0.639583
0.842121,0.586791,0.791842,0.777017
0.878989,0.890621,0.294293,0.568723
0.649715,0.375927,0.825356,0.287089
0.627924,0.298788,0.772454,0.201663
0.749979,0.399735,0.914886,0.111863
0.826912,0.820168,0.380402,0.537300
0.667179,0.255339,0.895674,0.062048
0.707480,0.270046,0.820222,0.206337
0.623274,0.580744,0.825681,0.706643
0.900571,0.531738,0.791520,0.682108
0.629616,0.361449,0.806314,0.222254
0.791858,0.715698,0.348953,0.616624
0.280540,0.517574,0.632063,0.327709
0.357506,0.452576,0.743846,0.290894
0.568027,0.263507,1.000000,0.100551
0.714281,0.285765,0.848664,0.126980
0.866443,0.574943,0.873252,0.672405
0.716209,0.494205,0.861476,0.556545
0.655732,0.335645,0.964471,0.229532
0.736804,0.842889,0.127026,0.583924
0.857123,0.570019,0.748590,0.791435
0.723637,0.892656,0.165093,0.534311
0.765940,0.873977,0.354711,0.623925
0.741338,0.872131,0.392914,0.446150
0.194761,0.403310,0.611516,0.094907
0.851320,0.628263,0.828639,0.665711
0.859438,0.467401,0.902576,0.742492
0.737555,0.826439,0.353807,0.594454
0.724343,0.916585,0.395979,0.579091
0.699440,0.243835,0.725245,0.222003
0.685387,0.365792,0.851114,0.256738
0.655742,0.735197,0.215788,0.617412
0.598170,0.425151,0.770213,0.165640
0.872684,0.778641,0.350229,0.427541
0.335976,0.423370,0.673363,0.249119
0.299291,0.525617,0.597977,0.294607
0.826753,0.525618,0.857822,0.577157
0.770139,0.818785,0.264050,0.573467
0.670078,0.777092,0.323023,0.616740
0.654027,0.288183,0.644743,0.146847
0.719636,0.736638,0.367274,0.451446
0.733459,0.585796,0.946319,0.700599
0.350662,0.355751,0.655710,0.345872
0.781916,0.761808,0.343378,0.622068
0.844747,0.404088,0.837875,0.791628
0.197157,0.474527,0.603550,0.276632
0.633205,0.278553,0.852094,0.200600
0.647920,0.912015,0.391059,0.540317
0.792356,0.855784,0.315255,0.518085
0.857311,0.556262,0.751345,0.648386
0.633917,0.311664,0.824408,0.180796
0.712198,0.291356,0.854488,0.120114
0.753848,0.754941,0.230842,0.606983
0.719841,0.793941,0.308944,0.545475
0.372694,0.619541,0.753729,0.375735
0.325725,0.400263,0.691270,0.242143
0.351948,0.419818,0.673388,0.200798
0.425361,0.404538,0.682696,0.362797
0.804754,0.819844,0.294361,0.634200
0.718160,0.374473,0.886368,0.107799
0.327310,0.461751,0.616403,0.292310
0.666907,0.382302,0.868414,0.177606
0.334824,0.439966,0.730470,0.412533
0.911791,0.535374,0.948144,0.624880
0.799514,0.573360,0.783040,0.732910
0.724080,0.876391,0.271199,0.684025
0.616339,0.260731,0.644945,0.267560
0.650005,0.491121,0.739146,0.773139
0.542221,0.392551,0.775538,0.163046
0.335782,0.573349,0.547082,0.301123
0.260513,0.548452,0.642276,0.216767
0.785084,0.833948,0.363003,0.517423
0.363058,0.404556,0.755572,0.275684
0.862113,0.458215,0.741863,0.739932
0.394903,0.441274,0.534238,0.377440
0.688741,0.425049,0.790675,0.133554
0.885206,0.490494,0.834713,0.606497
0.812548,0.767104,0.272526,0.614716
0.703753,0.715463,0.243472,0.551553
0.856441,0.725005,0.200883,0.586915
0.655566,0.717960,0.335012,0.507915
0.609695,0.353870,0.735653,0.145089
0.807839,0.508903,0.814895,0.624928
0.683757,0.824647,0.203447,0.452006
0.776053,0.797668,0.265635,0.505046
0.704880,0.760498,0.170137,0.560793
0.704975,0.250984,0.812387,0.058697
0.284573,0.365632,0.626868,0.227303
0.857235,0.521189,0.747954,0.639268
0.846390,0.525159,0.837413,0.662442
