0.06572, 0.02238, 0.03131, 0.03658, 0.02478, 0.04054, 0.02537, 0.11202
0.03455, 0.06544, 0.03074, 0.00661, 0.05999, 0.05550, 0.16144, 0.19561
0.01901, 0.06526, 0.04255, 0.03214, 0.07063, 0.05858, 0.12816, 0.25287
0.03872, 0.06374, 0.11041, 0.11382, 0.36772, 0.04711, 0.04764, 0.09413
0.09112, 0.15123, 0.09839, 0.05912, 0.08373, 0.04067, 0.10189, 0.11814
0.06907, 0.11467, 0.09061, 0.06233, 0.07500, 0.03795, 0.09163, 0.07810
0.06431, 0.02842, 0.02709, 0.03319, 0.02065, 0.04119, 0.02576, 0.08480
0.02657, 0.05902, 0.04395, 0.01074, 0.05116, 0.05587, 0.20128, 0.21591
0.06574, 0.04468, 0.03991, 0.03847, 0.01319, 0.02876, 0.04387, 0.07639
0.05942, 0.04554, 0.15279, 0.11408, 0.15266, 0.03745, 0.09313, 0.14950
0.07544, 0.12407, 0.08256, 0.09671, 0.07214, 0.04571, 0.05569, 0.10311
0.03022, 0.03348, 0.03570, 0.02211, 0.00536, 0.03623, 0.10143, 0.06777
0.04610, 0.04803, 0.03512, 0.07237, 0.01822, 0.11565, 0.10181, 0.25090
0.01714, 0.04769, 0.05327, 0.02097, 0.04023, 0.04513, 0.18438, 0.17560
0.05305, 0.03608, 0.05172, 0.08539, 0.01805, 0.11322, 0.10856, 0.20230
0.04820, 0.01863, 0.04589, 0.08450, 0.03732, 0.03511, 0.01476, 0.07833
0.06750, 0.05825, 0.12939, 0.11890, 0.19918, 0.03660, 0.05669, 0.06752
0.03212, 0.06205, 0.03188, 0.01710, 0.04803, 0.06839, 0.15443, 0.26933
0.07105, 0.05489, 0.13605, 0.14942, 0.12395, 0.04936, 0.04270, 0.10995
0.02550, 0.01976, 0.04187, 0.01123, 0.00002, 0.02688, 0.14491, 0.07688
0.02702, 0.01423, 0.03022, 0.00980, 0.01466, 0.03460, 0.09918, 0.08600
0.03662, 0.03920, 0.08663, 0.20723, 0.07941, 0.05027, 0.01452, 0.09103
0.01180, 0.05451, 0.03927, 0.02254, 0.04027, 0.05482, 0.15562, 0.17992
0.06915, 0.03079, 0.04277, 0.05878, 0.01971, 0.03656, 0.02749, 0.07756
0.08171, 0.03315, 0.03601, 0.05617, 0.03276, 0.04754, 0.01047, 0.08652
0.09397, 0.15402, 0.09784, 0.08467, 0.04801, 0.04196, 0.09469, 0.09619
0.03689, 0.03873, 0.07156, 0.19257, 0.11856, 0.05156, 0.00762, 0.08330
0.06331, 0.07170, 0.12192, 0.15452, 0.31694, 0.04118, 0.03206, 0.09534
0.03599, 0.06129, 0.04559, 0.09343, 0.01609, 0.11866, 0.12091, 0.23701
