,Theta,Phi
0,1.6013879429497102,0.8580179122432672
1,1.9497421275671403,5.830610737492909
2,0.6318291336731275,4.2405168186674285
3,1.6976711930010155,0.4465319848410831
4,0.20498917409006107,4.2577371678228095
5,0.016023154727819882,6.233060232015573
6,1.7432996815745898,5.794126444711537
7,2.413398985270046,5.1127367387234335
8,1.8173688143101108,0.32803902328674883
9,1.7696529448385572,1.2305617792447283
10,0.2618719717017184,2.274048185599259
11,0.49458126138713654,6.184102735692546
12,0.36885904954163506,0.11060182441805794
13,2.0601667785139566,5.282471282191475
14,4.994875613207058,3.352833481926757
15,0.786272289507859,5.04488128320793
16,0.7822675208911327,1.3724119287934515
17,1.613991625138704,3.119321255331135
18,1.7529172785457658,0.542768363311283
19,3.7232171090221717,5.831721806190213
20,5.891902498831531,1.094776677824301
21,5.195555286994119,5.1146065771765095
22,1.3947836776509994,0.08813044482681312
23,1.9811747644030708,0.8300602870359655
24,0.4778874896442392,3.5789370880889306
25,6.218534424123769,4.631809934927281
26,0.4714557932939967,5.977616391461534
27,1.0322012475905529,2.880806271493681
28,0.7169822203463471,0.9619531350366451
29,0.13124392793851916,1.1683565609707183
30,1.1939979168285275,0.19755490373987106
31,0.14421584873179435,1.750560801492049
32,1.3327860108176017,0.9574777383338647
33,5.928035151004939,3.6873053575306307
34,1.7749257249506616,3.2477883025221055
35,1.9652871266205185,0.9079492788983511
36,0.43657501125179443,5.771110601612379
37,0.885095251800281,0.6475098391202565
38,2.133606483823867,4.495770661559188
39,0.7651269000433595,5.711411901621032
40,0.8072401524299875,2.6070648098023996
41,2.3139249556605432,0.09047266657899912
42,0.3022396041367898,4.249215649485496
43,1.1877984323637292,5.465992745233587
44,1.9750502113246353,3.1513456655314145
