,Mesh,Test Number,0.0,0.05,0.1,0.15000000000000002,0.2,0.25,0.30000000000000004,0.35000000000000003,0.4,0.45,0.5,0.55,0.6000000000000001,0.65,0.7000000000000001,0.75,0.8,0.8500000000000001,0.9,0.9500000000000001,1.0,1.05,1.1,1.1500000000000001,1.2000000000000002,1.25,1.3,1.35,1.4000000000000001,1.4500000000000002,1.5,1.55,1.6,1.6500000000000001,1.7000000000000002,1.75,1.8,1.85,1.9000000000000001,1.9500000000000002,2.0,2.0500000000000003,2.1,2.15,2.2,2.25,2.3000000000000003,2.35,2.4000000000000004,2.45,2.5
200,Reck,1,56.625,56.0925,56.0675,55.7825,55.1975,54.6525,53.6625,52.3225,50.8125,49.4425,47.2475,45.83,44.275,43.47,40.8975,39.0175,38.82,37.1525,35.505,34.395,32.77,30.6375,30.4225,29.69,28.24,28.1725,26.8075,25.8025,25.055,25.0725,23.1675,22.5,22.8475,21.51,21.7675,21.3425,21.4375,20.9525,19.5575,19.6175,19.3575,19.8425,17.89,18.3075,17.6175,17.4175,18.21,17.8175,17.225,17.0175,17.2375
201,Reck,2,61.625,60.8975,60.6,60.2575,59.61,58.3875,57.4925,56.365,54.355,53.7175,51.69,48.965,46.6825,45.6675,44.5125,44.3525,41.5575,40.0325,39.77,38.12,35.755,35.4125,33.885,33.94,31.1725,31.1375,30.1175,28.9375,28.67,27.9425,26.79,25.3575,26.095,23.9625,23.6525,23.3825,23.5175,21.7125,22.9075,21.865,21.9425,21.0875,19.6275,20.02,19.6075,19.6225,19.905,18.6625,18.01,19.05,17.3375
202,Reck,3,58.25,57.985,57.8175,57.32,56.26,55.0075,53.205,51.75,50.175,48.0125,46.1325,45.005,43.0825,41.2825,41.245,39.09,38.6175,36.5325,35.6125,33.525,32.675,32.3075,31.5725,30.2975,28.6425,28.9325,27.96,27.955,27.155,26.1425,25.3975,24.69,25.0175,23.9,22.985,22.7125,21.9225,22.6475,21.3425,21.3825,22.1025,20.275,19.9825,19.7825,19.695,19.91,19.63,19.3025,18.7275,19.3625,18.61
203,Reck,4,59.875,59.45,58.9325,57.8575,56.55,54.905,52.425,51.17,49.3425,48.1175,45.6125,43.485,42.315,40.2625,38.3575,37.655,35.9725,33.7525,32.5675,31.635,30.405,29.5625,27.26,27.75,26.235,25.78,25.0875,24.345,24.25,23.0675,22.7275,22.675,22.17,21.2225,21.8475,20.1675,20.3225,20.465,19.645,19.5025,19.0675,19.3125,19.1125,18.535,18.6425,18.2275,18.5325,18.55,17.655,17.5825,17.2175
204,Reck,5,57.62500000000001,56.81,56.305,56.125,55.8325,55.485,54.4875,53.64,52.555,51.7525,50.6,49.4225,48.315,47.1475,45.505,44.725,43.78,42.0425,41.255,39.595,39.1475,38.3475,36.0425,34.9425,34.3375,33.0675,31.4675,31.88,29.51,30.5225,28.96,28.695,26.5475,27.3325,26.1825,24.8475,23.775,24.1,23.47,23.1375,21.6375,21.8225,21.6875,20.4225,20.27,19.785,19.3425,19.705,17.6775,18.2225,17.15
205,Reck,6,61.875,60.94,60.1375,59.2575,58.32,57.2175,56.4925,55.0775,53.7575,52.8925,51.3275,48.6475,47.6875,45.3725,44.2,42.2225,41.205,39.1,37.24,35.93,36.39,35.79,33.205,32.0975,30.75,30.545,28.33,27.285,27.3025,28.0075,26.19,25.4425,25.7475,23.345,23.4925,23.0,22.605,21.705,21.08,20.3275,21.205,20.2625,20.3425,19.07,19.83,18.95,19.045,18.0275,17.7725,17.89,17.31
206,Reck,7,59.875,59.905,59.73,59.1275,58.28,57.5875,56.7375,55.8375,54.215,52.6375,50.7125,49.9625,48.4125,46.0425,44.8975,42.2275,43.2375,40.13,38.1575,35.405,36.3175,35.53,32.125,32.9025,32.2775,31.0,29.8575,29.4775,28.425,27.45,26.87,25.41,24.735,25.065,24.7725,23.495,23.58,23.29,22.355,22.5025,21.6175,21.3275,21.4275,21.0725,20.8425,20.5325,20.0375,19.785,20.1125,19.0125,19.485
207,Reck,8,55.375,54.8425,54.2475,53.495,52.595,51.7175,50.775,49.2825,47.8725,46.845,44.665,42.945,41.545,40.355,39.505,37.4075,35.695,34.2725,32.7675,31.1875,31.825,29.3025,29.705,29.4175,27.9475,26.41,27.4325,25.2475,24.4175,25.0775,23.66,22.52,22.555,22.045,21.2975,21.9225,20.77,20.6625,20.035,19.65,19.4625,19.26,18.53,18.6075,18.16,18.51,17.82,17.17,17.0075,17.2925,16.8675
208,Reck,9,61.0,60.32,59.7325,59.0,58.2925,57.4475,55.9725,55.3825,53.525,52.56,50.6175,48.6575,47.5025,46.255,45.9025,43.2325,41.76,40.1475,40.2025,37.48,36.97,36.52,34.835,32.8125,32.4425,31.2,30.445,29.775,27.635,26.5075,27.2725,25.7575,24.765,24.515,23.5525,23.885,23.1275,23.25,21.8825,21.72,22.4275,21.1375,20.6375,21.005,20.1975,20.0075,19.9475,18.44,18.6,18.6625,18.3725
