0.171499,0.559308,0.399176,0.693038,0.543407,0.162642,0.580315,0.632753
0.394077,0.229384,0.416519,0.371487,0.348596,0.460744,0.751064,0.481378
0.813881,0.870814,0.263972,0.328372,0.627010,0.251751,0.733840,0.890187
0.265005,0.209028,0.365106,0.523354,0.388499,0.433288,0.704227,0.609097
0.790944,0.295489,0.565231,0.360592,0.672023,0.322842,0.798497,0.553571
0.130990,0.663836,0.413616,0.758765,0.680055,0.156778,0.729037,0.611041
0.205257,0.590308,0.218745,0.944245,0.611796,0.250819,0.577159,0.703467
0.144412,0.653403,0.297381,0.844436,0.630730,0.186365,0.665165,0.571694
0.731028,0.301546,0.679128,0.278164,0.817472,0.277499,0.831901,0.570983
0.289641,0.419160,0.751862,0.357363,0.690303,0.701105,0.666998,0.290928
0.736244,0.377221,0.652262,0.312941,0.738460,0.277657,0.891583,0.416259
0.195910,0.529010,0.844390,0.382641,0.696183,0.689038,0.622027,0.242840
0.892029,0.309936,0.635396,0.321504,0.694619,0.265810,0.765031,0.599790
0.280262,0.544003,0.743898,0.275601,0.700838,0.694517,0.661131,0.315031
0.363288,0.133812,0.411416,0.518001,0.276930,0.366562,0.616907,0.661038
0.820001,0.604168,0.236085,0.268881,0.707285,0.455038,0.302536,0.700994
0.166308,0.530185,0.384123,0.871365,0.459712,0.133109,0.741997,0.693297
0.728605,0.789606,0.548786,0.350712,0.723331,0.123892,0.678473,0.799463
0.673706,0.807666,0.364242,0.288961,0.724426,0.308171,0.640287,0.763857
0.678440,0.826914,0.351797,0.165177,0.586315,0.246669,0.786046,0.789402
0.125301,0.660996,0.311134,0.821899,0.515022,0.175881,0.754810,0.725040
0.657822,0.648949,0.281987,0.501837,0.716212,0.449337,0.309467,0.727249
0.754505,0.560213,0.141926,0.482676,0.702233,0.562035,0.178488,0.751132
0.139569,0.557804,0.353546,0.842755,0.499835,0.067218,0.593729,0.537379
0.819964,0.829786,0.235722,0.970091,0.309510,0.178873,0.776401,0.683696
0.559965,0.590318,0.123699,0.458012,0.663399,0.487830,0.269260,0.728031
0.836784,0.345857,0.537724,0.481658,0.770241,0.318803,0.879826,0.527530
0.934823,0.417158,0.501612,0.348398,0.703905,0.357129,0.760637,0.503503
0.331026,0.263809,0.361513,0.513027,0.373797,0.602112,0.751107,0.570089
0.269986,0.584655,0.452407,0.821067,0.514703,0.234205,0.546341,0.664234
0.814072,0.336086,0.265297,0.672548,0.698929,0.768685,0.905639,0.350200
0.178276,0.472946,0.538624,0.180170,0.769698,0.707166,0.665264,0.196149
0.736695,0.333101,0.188358,0.718589,0.692355,0.720829,0.837895,0.346276
0.250236,0.622652,0.215749,0.913156,0.550778,0.207191,0.745358,0.659761
0.866265,0.835033,0.291080,0.843477,0.297312,0.275406,0.847768,0.788002
0.731435,0.671335,0.385928,0.606269,0.698905,0.450025,0.310194,0.694995
0.721963,0.838564,0.369760,0.151217,0.645760,0.239533,0.567729,0.752101
0.460910,0.414777,0.554306,0.406184,0.490721,0.541237,0.754260,0.569780
0.946625,0.708451,0.198920,0.863992,0.283893,0.308939,0.807776,0.938442
0.723442,0.377961,0.280488,0.630031,0.430424,0.793507,0.770715,0.428693
0.232716,0.608813,0.299682,0.801797,0.678580,0.273530,0.719098,0.542388
0.349128,0.233851,0.384350,0.497302,0.371646,0.461007,0.797768,0.487301
0.693862,0.314722,0.221281,0.575796,0.555967,0.823751,0.814127,0.432009
0.211947,0.622819,0.331825,0.856551,0.584255,0.171807,0.636140,0.470030
0.735616,0.862206,0.385127,0.177495,0.677484,0.164649,0.814349,0.830159
0.793771,0.253816,0.545696,0.366645,0.700607,0.189971,0.839298,0.410956
0.659326,0.599112,0.267227,0.446715,0.901768,0.567747,0.344006,0.590147
0.793475,0.747367,0.422828,0.271154,0.720822,0.282455,0.677771,0.904790
0.887015,0.845284,0.314215,0.784487,0.300004,0.160524,0.843632,0.823450
0.824644,0.751811,0.376322,0.327941,0.692331,0.294909,0.570760,0.873731
0.737167,0.813160,0.393037,0.146290,0.668959,0.214218,0.745019,0.844197
0.734431,0.785577,0.190540,0.907509,0.288864,0.219594,0.801994,0.785988
0.381046,0.397149,0.428942,0.507018,0.412009,0.575522,0.672382,0.581830
0.310024,0.579329,0.652875,0.339976,0.612387,0.599999,0.584864,0.319528
0.715600,0.869416,0.359823,0.476382,0.760810,0.199039,0.668112,0.757647
0.848673,0.812440,0.240739,0.890810,0.284603,0.219541,0.736973,0.786173
0.152725,0.555499,0.740570,0.239742,0.615740,0.643424,0.839074,0.238209
0.176548,0.651446,0.397961,0.879152,0.614407,0.141713,0.720770,0.661249
0.844870,0.847412,0.138739,0.772456,0.314172,0.341985,0.782605,0.826444
0.268394,0.279902,0.507415,0.571589,0.411769,0.454185,0.768781,0.547034
0.179507,0.465673,0.652297,0.333881,0.631611,0.750427,0.475189,0.325488
0.838726,0.864423,0.360517,0.827121,0.255525,0.158794,0.700621,0.812662
0.295689,0.309715,0.316589,0.483323,0.296736,0.342675,0.657666,0.658828
0.384049,0.183853,0.446350,0.544839,0.470693,0.500083,0.711959,0.539461
0.618303,0.490608,0.230022,0.582173,0.729967,0.487950,0.311776,0.789673
0.711815,0.318564,0.261950,0.651960,0.551421,0.739703,0.863698,0.481345
0.735453,0.374697,0.484627,0.298211,0.649944,0.286331,0.707056,0.679785
0.325975,0.293937,0.500318,0.583038,0.309592,0.431040,0.762702,0.576522
0.842708,0.275830,0.701859,0.442163,0.663338,0.342325,0.724117,0.432358
0.594691,0.406292,0.228680,0.476993,0.597347,0.506180,0.285532,0.768502
0.339094,0.131813,0.531155,0.618115,0.396539,0.519699,0.699182,0.468388
0.708744,0.767741,0.327175,0.781380,0.286726,0.201590,0.797962,0.865796
0.638117,0.560772,0.198214,0.519695,0.679679,0.496351,0.278089,0.735268
0.808907,0.764200,0.406003,0.230641,0.718819,0.237397,0.633969,0.718216
0.728753,0.787323,0.308338,0.189900,0.813320,0.279401,0.694657,0.809964
0.640595,0.553148,0.219135,0.382130,0.753303,0.584234,0.344946,0.715090
0.636776,0.513956,0.314248,0.451901,0.802779,0.514346,0.311742,0.682927
0.645550,0.519310,0.355215,0.480238,0.745167,0.569805,0.377265,0.686777
0.825917,0.210778,0.570361,0.366553,0.660545,0.144118,0.768091,0.520582
0.816660,0.831231,0.215378,0.772940,0.451048,0.367124,0.771122,0.743112
0.380310,0.310290,0.426987,0.491978,0.359472,0.410628,0.753219,0.441866
0.754005,0.341077,0.289464,0.625018,0.577781,0.787487,0.894633,0.234647
0.693625,0.592712,0.204620,0.407916,0.671876,0.583637,0.143613,0.852990
0.218918,0.599454,0.773711,0.315444,0.680857,0.726364,0.670420,0.232921
0.604647,0.360623,0.221152,0.511283,0.568707,0.735087,0.805670,0.275448
0.248292,0.469612,0.671113,0.156683,0.662756,0.579757,0.632088,0.154319
0.939803,0.293070,0.630152,0.452483,0.739396,0.221885,0.681720,0.544350
0.741977,0.287053,0.550791,0.185682,0.706985,0.376693,0.830106,0.436667
0.359012,0.132391,0.443205,0.452275,0.459454,0.415150,0.637537,0.531226
0.827619,0.287150,0.517799,0.339153,0.707671,0.318279,0.714682,0.574573
0.509440,0.303885,0.438156,0.458354,0.197860,0.359313,0.748893,0.603473
0.728353,0.774475,0.255812,0.774858,0.392265,0.092563,0.932879,0.845226
0.741698,0.291120,0.664217,0.342013,0.571829,0.306641,0.919100,0.543310
0.728390,0.563626,0.218117,0.520449,0.748256,0.515675,0.263718,0.808841
0.637926,0.560721,0.180976,0.420648,0.686556,0.595293,0.166699,0.734999
0.716330,0.252803,0.368740,0.583005,0.517088,0.906546,0.819079,0.411639
0.439003,0.355164,0.563215,0.582980,0.401133,0.500111,0.699316,0.655972
0.716612,0.878596,0.432170,0.356311,0.756372,0.343655,0.567355,0.801846
0.703723,0.505653,0.221726,0.416102,0.698684,0.556028,0.292289,0.745422
0.648209,0.206007,0.443344,0.386173,0.625530,0.079118,0.846560,0.500157
0.733208,0.821153,0.461408,0.118202,0.679299,0.239405,0.769502,0.785260
0.954154,0.217393,0.580714,0.328154,0.701275,0.338606,0.727141,0.453895
0.857202,0.893682,0.236954,0.878651,0.315255,0.079658,0.829893,0.824812
0.195241,0.311791,0.847026,0.292516,0.586655,0.624086,0.646114,0.178249
0.145872,0.643426,0.221177,0.824382,0.598640,0.198847,0.596156,0.598988
0.408254,0.333387,0.520982,0.499474,0.401372,0.481939,0.740950,0.526291
0.301239,0.259901,0.320712,0.628739,0.338633,0.380079,0.708280,0.651966
0.153727,0.461407,0.692419,0.379648,0.594225,0.714718,0.666107,0.232562
0.790556,0.249775,0.289972,0.743037,0.568848,0.830802,0.855723,0.180067
0.705036,0.398259,0.232967,0.586161,0.600958,0.689060,0.950776,0.354155
0.757494,0.558753,0.317151,0.562083,0.698369,0.597114,0.270129,0.821963
0.142680,0.638622,0.275922,0.787145,0.654615,0.155346,0.626275,0.577528
0.181822,0.472620,0.680153,0.350485,0.685973,0.709513,0.617134,0.321136
0.265362,0.626528,0.399563,0.854970,0.580294,0.099669,0.672337,0.660488
0.245531,0.660156,0.358664,0.932064,0.614277,0.168391,0.572412,0.554777
0.942877,0.258380,0.663833,0.296635,0.735825,0.159076,0.675495,0.422131
0.163192,0.688851,0.290719,0.879453,0.579656,0.129157,0.562860,0.661799
0.274335,0.678820,0.353202,0.887597,0.658680,0.239177,0.611027,0.683152
0.738577,0.835935,0.287852,0.841442,0.405275,0.146061,0.862413,0.859730
0.741593,0.568979,0.248894,0.475989,0.702860,0.475869,0.247057,0.790804
0.116756,0.586741,0.725980,0.281402,0.731591,0.707659,0.588527,0.269370
0.706555,0.828985,0.387436,0.393083,0.617902,0.203648,0.734247,0.747868
0.323308,0.306983,0.334581,0.468764,0.448020,0.539371,0.682882,0.618600
0.620587,0.513458,0.297621,0.273911,0.630842,0.474101,0.325829,0.749347
0.184875,0.762818,0.398162,0.844383,0.430124,0.197718,0.626393,0.624342
0.824174,0.249391,0.357405,0.700894,0.609562,0.769081,0.909377,0.318370
