0.683200,0.708002,0.505963,0.222106,0.488962,0.247375,0.337277,0.192359,0.709604,0.242860,0.748958,0.452536,0.238380,0.208407,0.737245,0.384963,0.563511,0.640916,0.563560,0.614735
0.702630,0.400374,0.626916,0.763234,0.616414,0.675164,0.424677,0.799376,0.700573,0.758934,0.288677,0.790652,0.436429,0.544586,0.276221,0.777982,0.599473,0.594452,0.416192,0.341183
0.356324,0.319743,0.200843,0.793319,0.620614,0.685527,0.382663,0.582493,0.201975,0.511740,0.806839,0.776449,0.450542,0.884896,0.309390,0.823374,0.777647,0.688590,0.639210,0.751773
0.313873,0.763247,0.563904,0.251646,0.441068,0.274797,0.785138,0.476456,0.454911,0.636841,0.383017,0.357767,0.623228,0.445340,0.471028,0.341319,0.212109,0.778545,0.709397,0.871258
0.676518,0.447976,0.414902,0.704107,0.695917,0.621848,0.314103,0.757318,0.690865,0.821405,0.213948,0.677165,0.397560,0.623730,0.361398,0.658325,0.746886,0.546535,0.505163,0.263514
0.467222,0.459448,0.661601,0.352945,0.672767,0.715260,0.317693,0.248079,0.348512,0.433105,0.490292,0.435617,0.757715,0.480319,0.370588,0.327433,0.574652,0.322292,0.504365,0.320407
0.762196,0.329463,0.509655,0.338991,0.455790,0.419486,0.526661,0.355088,0.364376,0.568396,0.478816,0.823992,0.617189,0.784160,0.678057,0.218283,0.630958,0.519083,0.850757,0.375267
0.538786,0.340116,0.459444,0.206424,0.667772,0.246469,0.471856,0.408588,0.483650,0.876093,0.672243,0.158331,0.484728,0.495190,0.603684,0.647507,0.375812,0.313786,0.402910,0.841941
0.740260,0.766418,0.442581,0.320683,0.517408,0.445313,0.320734,0.318267,0.766758,0.341627,0.647875,0.267079,0.139389,0.324196,0.550306,0.330769,0.462894,0.545541,0.691148,0.668809
0.613695,0.313334,0.456651,0.349520,0.657871,0.414836,0.461388,0.422297,0.330273,0.511202,0.407453,0.682305,0.667927,0.646176,0.806999,0.448246,0.594712,0.706889,0.705383,0.391476
0.603828,0.677425,0.518372,0.546944,0.493774,0.670422,0.538050,0.804741,0.734399,0.537457,0.610767,0.509415,0.586585,0.756749,0.222553,0.242179,0.162871,0.742664,0.753116,0.727979
0.306998,0.805568,0.579611,0.536497,0.788862,0.577886,0.659573,0.515831,0.784049,0.610980,0.647496,0.426227,0.706211,0.569566,0.354628,0.287860,0.771941,0.730324,0.570979,0.558258
0.394730,0.334818,0.275548,0.384438,0.407498,0.482361,0.631350,0.578554,0.400713,0.449891,0.412212,0.605983,0.254976,0.648396,0.729784,0.667126,0.372063,0.517626,0.652318,0.358940
0.670783,0.488043,0.826290,0.644258,0.718716,0.709080,0.670207,0.432517,0.582275,0.469885,0.301405,0.482682,0.368475,0.801222,0.258188,0.751350,0.473802,0.419831,0.250509,0.312043
0.541585,0.504739,0.675744,0.731280,0.831545,0.761782,0.265941,0.456846,0.684998,0.373413,0.597059,0.318291,0.423002,0.306325,0.700360,0.372690,0.389747,0.874477,0.605044,0.231662
0.385061,0.243817,0.231752,0.882383,0.703324,0.542488,0.377631,0.618264,0.188574,0.586846,0.850335,0.700115,0.493518,0.818722,0.428543,0.864766,0.756509,0.600224,0.642253,0.687536
0.515578,0.355071,0.590144,0.240019,0.592460,0.284657,0.503863,0.361501,0.532921,0.761493,0.569701,0.197866,0.486931,0.593937,0.541425,0.668887,0.286508,0.414775,0.515449,0.734575
0.712230,0.738944,0.417605,0.794222,0.323146,0.609477,0.342924,0.749861,0.576885,0.467381,0.342059,0.704496,0.653282,0.498931,0.237088,0.665953,0.559175,0.667107,0.837215,0.627642
0.437187,0.649175,0.422418,0.375780,0.186454,0.350708,0.470194,0.393230,0.525974,0.762655,0.729824,0.376393,0.706222,0.458844,0.304738,0.624427,0.347754,0.505535,0.594684,0.791153
0.470206,0.345611,0.455803,0.230116,0.721211,0.316017,0.482483,0.444616,0.449887,0.758713,0.545633,0.227283,0.447236,0.558530,0.413901,0.580301,0.451475,0.321900,0.399729,0.765953
0.236747,0.798103,0.580310,0.444418,0.727186,0.369265,0.700387,0.469579,0.779193,0.534901,0.629844,0.374983,0.765295,0.565094,0.334605,0.362337,0.551717,0.724307,0.476805,0.668008
0.750166,0.464090,0.793350,0.568437,0.685164,0.752497,0.701006,0.304212,0.487016,0.540092,0.261232,0.452483,0.321038,0.645066,0.297742,0.630860,0.450489,0.545698,0.113542,0.413538
0.884465,0.451820,0.469925,0.848018,0.733499,0.644829,0.408784,0.816550,0.713740,0.958170,0.155220,0.720419,0.382221,0.446353,0.241894,0.755904,0.728969,0.614958,0.469882,0.268862
0.404862,0.452917,0.633347,0.210974,0.656254,0.598611,0.351512,0.285921,0.500370,0.447621,0.588028,0.539858,0.728516,0.251391,0.370260,0.393901,0.671142,0.320701,0.492324,0.436850
0.643517,0.462646,0.300462,0.768597,0.668925,0.676219,0.232232,0.827168,0.655993,0.737386,0.286916,0.705149,0.305324,0.667862,0.272649,0.729055,0.719683,0.569187,0.333733,0.329079
0.298024,0.597404,0.603202,0.338404,0.823455,0.533585,0.546179,0.583210,0.655031,0.422293,0.543853,0.463766,0.289704,0.766216,0.638221,0.555855,0.286522,0.433004,0.241318,0.464159
0.712107,0.531878,0.509973,0.733063,0.686982,0.620033,0.356084,0.728392,0.691472,0.818321,0.354413,0.728610,0.370208,0.558097,0.252007,0.743652,0.648170,0.601702,0.375656,0.324283
0.306192,0.832316,0.607663,0.453293,0.703327,0.561828,0.602250,0.490445,0.698443,0.556893,0.553631,0.550680,0.627708,0.614790,0.294386,0.387923,0.658456,0.716054,0.474108,0.459699
0.488555,0.475731,0.697719,0.325330,0.624188,0.673092,0.409630,0.343165,0.379350,0.378517,0.535253,0.555441,0.861064,0.326370,0.387512,0.408369,0.598292,0.408774,0.587528,0.356440
0.256130,0.210464,0.586077,0.313965,0.315765,0.419913,0.630285,0.257479,0.737476,0.308436,0.828583,0.442243,0.894101,0.661256,0.630600,0.247187,0.406686,0.387710,0.395902,0.285073
0.360245,0.251671,0.572729,0.368837,0.416045,0.464982,0.742882,0.382811,0.768927,0.390458,0.780022,0.477599,0.857427,0.580601,0.644409,0.394104,0.407670,0.245130,0.387551,0.250280
0.665459,0.632334,0.621142,0.581017,0.424878,0.557248,0.369598,0.680641,0.702662,0.459503,0.767010,0.538322,0.581362,0.809471,0.318335,0.266936,0.167695,0.688017,0.685070,0.684158
0.499303,0.617090,0.704646,0.305634,0.620216,0.559098,0.365283,0.300374,0.519482,0.501924,0.558973,0.526513,0.743461,0.210740,0.367178,0.379751,0.514131,0.452674,0.497502,0.429572
0.403587,0.627251,0.536859,0.238868,0.728733,0.626646,0.562501,0.717627,0.600692,0.438804,0.409958,0.383615,0.440950,0.725781,0.638840,0.396664,0.318021,0.333232,0.378021,0.480932
0.417877,0.458994,0.607844,0.251790,0.514479,0.557773,0.379170,0.299859,0.316954,0.501818,0.483641,0.535229,0.822923,0.229941,0.289552,0.322295,0.714504,0.429602,0.443372,0.425871
0.724936,0.731981,0.545913,0.735739,0.319669,0.548846,0.260751,0.776677,0.609203,0.522882,0.331067,0.600756,0.495289,0.585615,0.291101,0.581085,0.580730,0.512583,0.871943,0.620964
0.736301,0.379643,0.453334,0.774489,0.733505,0.653500,0.252167,0.768636,0.640313,0.638709,0.320887,0.733221,0.292150,0.624725,0.359981,0.658878,0.677957,0.546839,0.432850,0.372847
0.290352,0.544176,0.546267,0.377714,0.768663,0.583871,0.545668,0.477694,0.636656,0.421853,0.482977,0.324276,0.269744,0.831772,0.674281,0.485361,0.380969,0.561836,0.264475,0.445316
0.306820,0.311454,0.246283,0.407587,0.338597,0.489221,0.559850,0.602070,0.493611,0.444225,0.239201,0.718785,0.272931,0.732118,0.613962,0.684543,0.412650,0.349169,0.567036,0.473171
0.705068,0.624687,0.682623,0.551447,0.460570,0.627637,0.211930,0.401747,0.570992,0.444235,0.616198,0.492047,0.294110,0.516303,0.569573,0.477029,0.709433,0.622328,0.504191,0.528540
0.699469,0.410986,0.608737,0.792191,0.383594,0.613500,0.559991,0.502202,0.305774,0.781591,0.440190,0.678643,0.642913,0.396573,0.570080,0.541693,0.825804,0.558498,0.800073,0.630600
0.627668,0.654928,0.393451,0.697794,0.352074,0.842139,0.666352,0.405181,0.830619,0.676469,0.285660,0.383242,0.515691,0.263525,0.353234,0.518214,0.417345,0.477051,0.458608,0.630079
0.395539,0.363475,0.198379,0.772942,0.603623,0.682836,0.324055,0.561984,0.349489,0.553704,0.760709,0.756278,0.398357,0.867142,0.481767,0.733934,0.804009,0.703643,0.633309,0.763452
0.376549,0.476471,0.596848,0.280518,0.589237,0.679427,0.358702,0.258883,0.421538,0.499456,0.644151,0.528629,0.798177,0.297508,0.353327,0.351582,0.675823,0.312751,0.538488,0.272089
0.617638,0.555513,0.655010,0.643889,0.810965,0.732424,0.174809,0.517206,0.652753,0.240535,0.561789,0.284939,0.278572,0.218626,0.628884,0.401187,0.533060,0.790364,0.604620,0.250650
0.413058,0.622844,0.591612,0.259443,0.519606,0.617616,0.380611,0.354438,0.462686,0.437328,0.634274,0.501288,0.835881,0.304695,0.363494,0.322933,0.645290,0.430751,0.548295,0.388246
0.610476,0.705528,0.445961,0.246362,0.446222,0.393329,0.265869,0.234718,0.710925,0.226859,0.674531,0.362678,0.293251,0.344735,0.618036,0.396807,0.406339,0.565690,0.680557,0.629150
0.662068,0.530921,0.800157,0.551035,0.637497,0.699895,0.670937,0.374445,0.538182,0.295927,0.199064,0.559612,0.388163,0.817675,0.147506,0.709538,0.406842,0.432997,0.161456,0.339149
0.943792,0.646999,0.514611,0.690527,0.421063,0.547062,0.318541,0.735762,0.550174,0.532349,0.347227,0.666358,0.546400,0.562169,0.253286,0.545334,0.673021,0.565501,0.759586,0.609786
0.414394,0.303211,0.281040,0.767788,0.499752,0.650107,0.367721,0.585490,0.128726,0.418172,0.792747,0.766701,0.502912,0.702327,0.393233,0.864124,0.746633,0.696155,0.519906,0.753060
0.624029,0.467400,0.733227,0.788433,0.769437,0.716256,0.188889,0.546231,0.698702,0.383244,0.429114,0.273289,0.323421,0.267251,0.671130,0.381987,0.443514,0.761175,0.545960,0.188742
0.347548,0.401028,0.565287,0.117295,0.625465,0.352459,0.597804,0.420758,0.511876,0.720464,0.581913,0.164487,0.467246,0.584667,0.466746,0.627702,0.417297,0.378201,0.428450,0.800869
0.639974,0.525849,0.851143,0.633787,0.475875,0.552033,0.109142,0.453705,0.715658,0.499827,0.527372,0.500518,0.286178,0.490731,0.568545,0.509792,0.665219,0.676776,0.575936,0.429673
0.365818,0.525063,0.507688,0.233247,0.601194,0.576400,0.318260,0.468735,0.393211,0.415361,0.592017,0.490317,0.845783,0.344227,0.351123,0.378497,0.579019,0.347856,0.511015,0.344837
0.843186,0.629855,0.553301,0.822813,0.380731,0.574093,0.357178,0.657073,0.448593,0.353768,0.320271,0.676360,0.462909,0.613952,0.149452,0.597509,0.598646,0.602353,0.767514,0.653532
0.434809,0.292248,0.300853,0.419535,0.363720,0.461247,0.659092,0.667447,0.377735,0.588920,0.264739,0.679780,0.281616,0.636797,0.662003,0.679174,0.275356,0.360842,0.496987,0.410209
0.498188,0.383692,0.517758,0.305955,0.705772,0.336870,0.446207,0.370795,0.625265,0.716233,0.549287,0.200461,0.429665,0.586309,0.466813,0.640707,0.362419,0.202801,0.441750,0.698015
0.358333,0.337709,0.132210,0.680256,0.550902,0.745906,0.403647,0.549323,0.311741,0.511917,0.671950,0.729190,0.449368,0.727914,0.277886,0.727170,0.760778,0.590791,0.639223,0.664066
0.552257,0.641054,0.527451,0.606562,0.381756,0.639794,0.509822,0.803418,0.729774,0.462982,0.812565,0.577483,0.567824,0.795901,0.284611,0.413343,0.306730,0.707573,0.695830,0.711479
0.467493,0.582875,0.501001,0.315607,0.241602,0.306881,0.681329,0.557233,0.572574,0.869325,0.789217,0.262740,0.578526,0.358006,0.229100,0.662044,0.410341,0.450496,0.672470,0.868049
0.711630,0.471236,0.449500,0.703723,0.713017,0.731105,0.199367,0.778381,0.652318,0.767009,0.335660,0.749709,0.382427,0.517921,0.255832,0.765034,0.647973,0.504788,0.475937,0.234003
0.281698,0.567639,0.628794,0.329107,0.723024,0.616737,0.563081,0.554575,0.634292,0.314201,0.595191,0.291989,0.358005,0.792286,0.595137,0.495815,0.298244,0.441236,0.301968,0.356514
