0.712,0.600,0.372,0.464
0.911,0.525,0.293,0.589
0.771,0.405,0.290,0.547
0.636,0.662,0.167,0.688
0.612,0.494,0.305,0.737
0.424,0.829,0.773,0.282
0.661,0.600,0.186,0.636
0.456,0.919,0.843,0.361
0.677,0.708,0.294,0.545
0.625,0.722,0.300,0.598
0.411,0.823,0.831,0.238
0.841,0.482,0.314,0.676
0.521,0.553,0.233,0.612
0.462,0.587,0.271,0.595
0.940,0.506,0.328,0.508
0.774,0.418,0.367,0.665
0.328,0.587,0.832,0.637
0.640,0.632,0.230,0.637
0.294,0.639,0.689,0.511
0.440,0.796,0.842,0.291
0.819,0.401,0.292,0.568
0.480,0.669,0.359,0.737
0.503,0.823,0.644,0.226
0.468,0.804,0.722,0.244
0.770,0.452,0.253,0.592
0.543,0.629,0.161,0.712
0.456,0.851,0.958,0.419
0.392,0.830,0.796,0.367
0.532,0.736,0.146,0.684
0.331,0.643,0.840,0.608
0.572,0.660,0.301,0.706
0.568,0.766,0.825,0.273
0.471,1.000,0.683,0.253
0.822,0.447,0.171,0.673
0.503,0.974,0.907,0.395
0.488,0.849,0.807,0.304
0.232,0.763,0.633,0.560
0.319,0.634,0.749,0.598
0.734,0.348,0.344,0.660
0.589,0.589,0.263,0.621
0.241,0.595,0.661,0.635
0.628,0.648,0.185,0.755
0.617,0.752,0.217,0.677
0.268,0.643,0.623,0.510
0.749,0.380,0.357,0.712
0.833,0.598,0.284,0.517
0.737,0.498,0.337,0.552
0.466,0.815,0.810,0.363
0.392,0.679,0.720,0.681
0.338,0.747,0.634,0.629
0.414,0.663,0.527,0.582
0.769,0.407,0.358,0.500
0.672,0.507,0.273,0.450
0.536,0.802,0.760,0.290
0.728,0.568,0.298,0.449
0.850,0.445,0.155,0.607
0.810,0.441,0.221,0.496
0.470,0.750,0.766,0.160
0.819,0.506,0.271,0.420
0.934,0.476,0.354,0.591
0.440,0.965,0.796,0.253
0.875,0.406,0.227,0.537
0.849,0.498,0.188,0.489
0.535,0.515,0.198,0.682
0.765,0.524,0.377,0.443
0.583,0.603,0.215,0.713
0.530,0.679,0.139,0.719
0.522,0.656,0.227,0.695
0.388,0.763,0.607,0.688
0.375,0.733,0.762,0.610
0.807,0.588,0.216,0.641
0.882,0.419,0.452,0.605
0.663,0.870,0.750,0.185
0.727,0.375,0.219,0.547
0.341,0.669,0.723,0.602
0.699,0.397,0.189,0.507
0.331,0.738,0.772,0.542
0.482,0.821,0.893,0.303
0.333,0.684,0.748,0.500
0.568,0.588,0.766,0.208
0.347,0.714,0.729,0.537
0.391,0.687,0.705,0.605
0.534,0.522,0.192,0.671
0.385,0.723,0.759,0.587
0.414,0.625,0.565,0.474
0.365,0.848,0.729,0.241
0.556,0.582,0.211,0.619
0.490,0.818,0.762,0.288
0.440,0.944,0.618,0.363
0.387,0.678,0.678,0.604
0.600,0.690,0.349,0.582
0.567,0.568,0.000,0.616
0.336,0.770,0.812,0.348
0.600,0.680,0.221,0.597
0.887,0.504,0.220,0.484
0.463,0.686,0.848,0.624
0.275,0.920,0.771,0.312
0.266,0.793,0.642,0.532
0.236,0.663,0.757,0.514
0.363,0.635,0.888,0.368
0.328,0.582,0.775,0.483
0.493,0.816,0.808,0.285
0.528,0.625,0.374,0.662
0.498,0.863,0.821,0.311
0.606,0.786,0.285,0.539
0.444,0.553,0.288,0.704
0.881,0.509,0.251,0.507
0.398,0.787,0.784,0.288
0.825,0.411,0.260,0.697
0.808,0.605,0.213,0.507
0.450,0.779,0.641,0.557
0.820,0.384,0.267,0.530
0.842,0.500,0.324,0.552
0.602,0.597,0.266,0.713
0.331,0.557,0.666,0.632
0.481,0.782,0.796,0.160
0.471,0.845,0.833,0.317
0.424,0.846,0.895,0.244
0.931,0.445,0.303,0.608
0.565,0.603,0.255,0.670
0.548,0.527,0.187,0.652
0.478,0.892,0.751,0.267
0.354,0.720,0.744,0.602
0.874,0.557,0.272,0.716
0.378,0.727,0.627,0.604
0.586,0.479,0.192,0.700
0.651,0.622,0.348,0.800
0.523,0.613,0.118,0.545
0.587,0.577,0.324,0.619
0.506,0.893,0.599,0.312
0.485,0.760,0.724,0.283
0.638,0.762,0.216,0.545
0.563,0.619,0.098,0.766
0.461,0.824,0.765,0.248
0.860,0.392,0.137,0.515
0.595,0.896,0.773,0.266
0.609,0.645,0.238,0.733
0.734,0.677,0.215,0.536
0.541,0.631,0.235,0.680
0.357,0.724,0.787,0.290
0.739,0.474,0.286,0.604
0.517,0.674,0.808,0.646
0.306,0.716,0.625,0.679
0.439,0.915,0.838,0.207
0.656,0.628,0.184,0.686
0.620,0.617,0.153,0.641
0.863,0.488,0.133,0.584
0.325,0.656,0.623,0.513
0.416,0.821,0.848,0.320
0.397,0.851,0.710,0.312
