0.541492,0.383820,0.504698,0.721961,0.642843,0.801602,0.397402,0.634845,0.353130,0.743374,0.624889,0.360302,0.600110,0.573452,0.463982,0.399988,0.577415,0.140096
0.252345,0.702498,0.592125,0.386247,0.650435,0.620297,0.635162,0.496594,0.686095,0.304478,0.355572,0.295618,0.382004,0.855465,0.595482,0.530585,0.287879,0.374724
0.303252,0.756674,0.473837,0.748240,0.525153,0.372531,0.669971,0.422599,0.828124,0.521038,0.789806,0.651301,0.613276,0.537429,0.783152,0.616271,0.427609,0.633934
0.673114,0.480231,0.317690,0.653487,0.584292,0.789288,0.299626,0.675156,0.202459,0.577454,0.353589,0.808864,0.726324,0.539268,0.379750,0.315296,0.672178,0.533836
0.772335,0.498793,0.555874,0.284496,0.398073,0.282034,0.384435,0.252227,0.514072,0.441058,0.297885,0.583571,0.497853,0.356265,0.506018,0.270754,0.611810,0.777721
0.421290,0.563742,0.433252,0.251044,0.795187,0.244848,0.456649,0.292402,0.155556,0.765790,0.792751,0.707053,0.766686,0.688886,0.407479,0.229711,0.504504,0.241946
0.147741,0.492534,0.476452,0.406257,0.619608,0.415211,0.286140,0.484514,0.512481,0.616279,0.673434,0.647268,0.627147,0.518084,0.726645,0.477216,0.447269,0.769063
0.293954,0.396581,0.515900,0.459293,0.322074,0.531726,0.697745,0.289683,0.652492,0.277678,0.642245,0.416164,0.552828,0.356568,0.271560,0.496793,0.369014,0.701259
0.438992,0.611129,0.536743,0.535667,0.530712,0.604341,0.471736,0.745921,0.796176,0.378016,0.673835,0.542994,0.466558,0.811463,0.317132,0.225041,0.208479,0.652799
0.377524,0.170599,0.693893,0.193484,0.548517,0.303104,0.240064,0.276874,0.618513,0.420657,0.426235,0.569521,0.715396,0.546158,0.328308,0.233234,0.228426,0.406099
0.239994,0.519365,0.326984,0.620059,0.447824,0.199103,0.225764,0.236223,0.717373,0.495572,0.565593,0.702333,0.775213,0.368944,0.579629,0.260129,0.254799,0.634391
0.373626,0.607103,0.418266,0.298535,0.791928,0.650379,0.611924,0.563315,0.671467,0.448305,0.339199,0.292732,0.314132,0.858872,0.645199,0.547491,0.374308,0.402974
0.384049,0.777981,0.472205,0.675549,0.615583,0.338307,0.705317,0.433266,0.796419,0.510811,0.643278,0.642775,0.661420,0.587296,0.822698,0.521929,0.485139,0.577229
0.751944,0.516680,0.655535,0.230967,0.342397,0.105302,0.345643,0.150293,0.373824,0.416440,0.258737,0.613589,0.500960,0.392175,0.412218,0.223006,0.433284,0.710721
0.637133,0.484278,0.390189,0.222189,0.659902,0.347529,0.475068,0.299627,0.285156,0.818355,0.686933,0.798329,0.756251,0.628507,0.420404,0.276789,0.505480,0.274271
0.824407,0.567248,0.698970,0.226375,0.391582,0.303648,0.366363,0.200923,0.322644,0.502480,0.245023,0.548154,0.646913,0.435958,0.430767,0.314972,0.481623,0.670268
0.288379,0.814804,0.482346,0.785902,0.612792,0.373166,0.622442,0.414558,0.744086,0.596664,0.747984,0.649117,0.605440,0.460457,0.744397,0.484238,0.435105,0.544320
0.045233,0.346372,0.564641,0.401524,0.659769,0.363029,0.280643,0.370501,0.703103,0.438505,0.518051,0.590432,0.556346,0.468899,0.809652,0.341274,0.437634,0.725845
